milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1600,0.05931183827082259,0.3453281506326209,0.006543332735014233,0.021651790449130005,0.0006695837776644607,0.0006695608347683107,0.00027808635403962247,0.008605700393301682,0.002770537943217874,0.0007203632495082295,0.010074713692216047,0.06718182091863584,0.08200033566481582,0.07241701720379701,0.008190099281196213,4.2637839054985313e-05,0.002920515183248014,9.876049481633168e-05,-8.837426392491462e-06,0.01612602843038265,0.012060468078010303,9.518713524600699e-05
1700,0.05680529528022465,0.34411501464326466,0.006394178981359761,0.021626084477337076,0.0007260513316669067,0.000919835700370117,0.00037577322192372385,0.008268469549662556,0.0025239556946004735,0.0002360453892419494,0.010074621334039023,0.07642826075484417,0.08515574950594075,0.07454357303070888,0.008854635131620044,5.9561667400053836e-05,0.0023099952671643957,0.00014535833378541687,0.00016345994920386042,0.016097574110588802,0.0119484800756041,4.6882000063359355e-06
1800,0.05511791209890992,0.3767892536793695,0.006401676180967196,0.0218203249927358,0.0009764849505736561,0.0010545117165463973,0.0004635448830690372,0.008115544587053712,0.002196862306566189,0.0005274267568339284,0.010069606292509425,0.08060261223006729,0.08504651872284971,0.07928369651716102,0.009577201462612801,-1.6423389861251096e-05,0.002797703493629789,-0.0001036829097155876,0.00015944527390958254,0.01602426027300924,0.011909664918362723,0.000167238989288429
1900,0.05532046895434598,0.44119537102991135,0.006357781679206011,0.021860283634851475,0.0008268630328623682,0.0008580918903295352,0.0006680052343838405,0.007635376244185906,0.001860987689612302,0.0006000030712265043,0.01006833285611326,0.07778372290173614,0.08813594983758107,0.08845413297892207,0.009274914657821723,1.5745591615972126e-05,0.0023851104108723446,-0.00012240716891151923,-5.6113140218103814e-05,0.016064270103077625,0.011817826588332525,7.268734635602621e-06
2000,0.05305938960955315,0.42431265575009336,0.006403132699062523,0.021710295660494285,0.0011542496112501434,0.0010993353393394507,0.0007169767055831059,0.007206188789030155,0.0015415526439767316,0.0004365033008395468,0.010070252262354482,0.0896758612101457,0.09282114752009309,0.0897914760087411,0.010221234269676523,3.719525882146037e-05,0.0016587860595468546,-5.579339014632865e-05,0.00015846959468647094,0.015927480879651606,0.011610362654229827,4.582840718897539e-06
2100,0.052408147606097084,0.4694462040464064,0.006422375294203824,0.02182184147139948,0.0010818787901903744,0.0011731879449427866,0.000619850928745105,0.006706733121090328,0.0016849023369824492,0.0005338084525461196,0.01006860232218659,0.08972350016987289,0.09863573347844921,0.0901966060248318,0.010695956809810494,-4.304240834351025e-05,0.0014377289758248002,-0.00011743824282046157,8.783119648683028e-06,0.015948464574485323,0.011558321715704483,0.0001452559323722792
2200,0.0514257624443428,0.4622760812681973,0.00637445801809517,0.02202345372708273,0.0013459106943556267,0.001365790550781001,0.0007959127067966268,0.006460110266496716,0.0013683668344107657,0.0006863952152465827,0.010067186396187386,0.0966922195240993,0.09977246225803403,0.10171756888315234,0.010797569821188728,2.7947692133339762e-05,0.0013352703860532228,5.976146696275842e-05,-1.623704686443049e-05,0.01594260859231374,0.011617758690952665,0.0002707678433836753
2300,0.050936773728997124,0.4975764646547011,0.00636569208249972,0.021949395261164167,0.0013980487332228727,0.0014159853897404587,0.0007693398439029324,0.005799475530194037,0.0012253139698477685,0.00047390615997501654,0.010064396736228678,0.09344689322754934,0.10252146575125566,0.09774614972323895,0.010784858178792555,0.00010656998609608233,0.0012523024668168777,1.1378442116205681e-05,-3.4562030450623738e-06,0.015968358133445968,0.011494802791156106,0.0001595427633546079
2400,0.04832012965945537,0.5051947193419628,0.006304898813607788,0.022180693099511907,0.0015659921530456291,0.0015106258732012908,0.0006792116632339723,0.0056941754490056505,0.0013097354718892707,0.0004695744301878982,0.01006433903897517,0.10383590134623666,0.10746789847654496,0.10680536885258918,0.011408344721191531,9.931844539967426e-05,0.0016790357177529068,7.16154689446943e-05,-8.725616175991974e-05,0.01587779757954601,0.011349449772932244,0.00016391150851641142
2500,0.0479473246990441,0.5220081288634164,0.006207827099001499,0.02228004007164794,0.0017768839554824078,0.0014294745571566867,0.0007070270041401147,0.005225919093483456,0.0012576835332662117,0.0003862289003367617,0.01006436384966876,0.10682324255248349,0.10504513917448757,0.11163565433712119,0.011876895012116624,6.262739393791203e-05,0.0021016075514529663,-1.7591146674839068e-05,-8.290068268749673e-05,0.015899928964810735,0.011365558072744348,0.0001606721664060483
2600,0.04599755274665306,0.5383362121575667,0.006208287288951683,0.022360013118082497,0.0016784772964093804,0.0015630235723241056,0.0009729199147275551,0.004579074460440184,0.0010873823094104365,0.000632723802479062,0.010058283967470693,0.11154552723048052,0.1109760076827457,0.1176938700419964,0.011751408047164834,-0.00012786935132791478,0.0021064996896263868,-0.00010467277875144281,-6.260024415568436e-05,0.015838751367332014,0.011313196654350655,2.3108443506069458e-05
2700,0.045686913252019665,0.6007616751552957,0.006141060257400686,0.022647303796503898,0.0019472194229692324,0.0018898364804105377,0.0010641849915671222,0.004496044530365032,0.0006841514354038278,0.0007762220738053284,0.010056867227339023,0.11552694150909981,0.11659486582978575,0.11161301428619168,0.012072114847290009,-8.802406393524113e-05,0.0019903189967639297,-1.3599557409376868e-05,6.49750913454447e-07,0.015738545515667286,0.011163839754373558,-4.477738776510255e-06
2800,0.044690760462334,0.5779633152611112,0.006192367780242332,0.022843330789232966,0.0020794001100748567,0.0019330738915689619,0.0010945739938627535,0.00424529399260427,0.0005867009885618587,0.0007966193517636333,0.010057182812584754,0.1132370357521371,0.11655888224313223,0.11828129186529757,0.01246783331430858,9.679215891237413e-06,0.0004805458967186457,-9.524454154106474e-05,0.00013937142924744638,0.01572061587030789,0.011123156884716571,0.00018161263559567732
2900,0.043422809382058496,0.6314692153135478,0.006126989451639078,0.022637955093472963,0.002314020510176026,0.0020695771951524554,0.0010047230315790433,0.0037233161002386155,0.0005666766143752684,0.0004298670405414085,0.010053109732371992,0.12104126224113163,0.11868921976755567,0.1271498712785805,0.012825635341329206,2.123956102456592e-06,0.0018451495617323311,-3.060098991062265e-05,-3.759023012506303e-05,0.015763990792836198,0.011180669321906693,7.793950932165702e-05
3000,0.04433199185086656,0.6350987432264027,0.0060816386818914455,0.02272437373878099,0.002191717390164555,0.0020775176145031967,0.0012269768752116656,0.003666840529948145,0.0009247152181340679,0.000513846854314233,0.010053538563603736,0.11924700464594898,0.12838606961417162,0.12970500411044947,0.012813644316857392,-6.572483550826809e-05,0.0002641942347971361,-3.892314547954645e-05,-2.4081594470820408e-05,0.0157896053286625,0.01106071642671131,6.310930629003477e-05
3100,0.04347033245325358,0.6514826727120859,0.006132753501358931,0.022838208521012926,0.00251646725630572,0.0022087833020344805,0.001289503640465325,0.00294626200499566,0.0007854194875141,0.000779961773597986,0.010047864889901144,0.12968519058631886,0.13287231081580148,0.12509898117419732,0.012626856403772414,-8.983964680913044e-06,0.0018073367994582176,2.6942295713418962e-05,0.00015190017437041948,0.015743710636259692,0.011004858630596056,0.00017312750637730144
3200,0.04256729823126953,0.6565851984905458,0.006037124825509575,0.023177229365538538,0.002440507238850718,0.0023407599565297074,0.0012070524472187578,0.0027253227366200155,0.00040217030259899006,0.0007894116894985408,0.010046875664097753,0.12686041306147222,0.12995499630669044,0.13145734806352588,0.012812779956706722,-4.899283345886694e-05,0.0007089728525982338,7.507237233397562e-05,-3.559928904978607e-05,0.015657808694691383,0.010891378414296486,0.0002808930974541286
3300,0.039871693151635974,0.7083123753056367,0.00611224553030735,0.023049385742199894,0.0026761337640800608,0.002348202842826439,0.0012253759072161819,0.002996411367077639,0.000820144645798251,0.000432520266277442,0.010042183628352522,0.1359621876276287,0.1322464437109812,0.1424574657123398,0.013063395719822448,-2.2948563876822315e-05,0.0014711188193027567,-1.8082207972444327e-05,5.968420059094235e-05,0.015729025392219334,0.01088694923030689,0.00022382942874416548
3400,0.04070659169103268,0.7381145073133302,0.006055461739484832,0.023118301631156468,0.0027051221836303665,0.002451108834583449,0.0013590879990439406,0.002461741170772158,0.0005481813499000461,0.0008324967565632724,0.01003734517089474,0.1331953451066358,0.13987018044881805,0.13847316339455282,0.013181753422459107,-9.256118096283187e-05,0.0010147288309334712,0.00012950232790499296,-0.00010058377854790515,0.015597495234238685,0.010711875617139845,0.0002755767479811249
3500,0.038750031435206674,0.736109926913004,0.0060736739305471054,0.023442604669945993,0.002743522833526002,0.0026858297447036523,0.001254970930088184,0.002567678967848574,0.000642757060279942,0.0009967565734143294,0.010039635026028986,0.14257448199865222,0.14540501783004176,0.14087026490579324,0.013777178758703173,7.918379565900055e-05,0.0012337768708060323,-9.859114340302853e-05,-8.467099238874528e-05,0.015670611358327726,0.010704294760847716,-2.083349349624099e-05
3600,0.03928111628076045,0.7376003744859146,0.005911185437482238,0.02329227799882618,0.002720584526735501,0.002726273166032147,0.0015212442293632393,0.0019671541856717805,0.0004448919175505015,0.0009081468552470176,0.010032258893572382,0.14157631028546708,0.14477422381166585,0.15340241216138792,0.013382988678883581,-0.00010791624165498235,0.0014603454435094577,8.350594227839124e-05,0.00012467095887505502,0.015522652180858918,0.010645802082004814,0.0002112563328283075
3700,0.038511697891853436,0.7925107053766511,0.005959715900493707,0.023691087067673644,0.0031015349449764543,0.002774973715076051,0.0013722940361868342,0.0019454534962967994,0.0004038285609001949,0.0006097482957380617,0.010027227568369015,0.14643999768630173,0.14551643396320227,0.15095301458990598,0.013611591130767401,9.700921219102166e-05,0.0005058253469006118,-0.00010978573797563884,-9.38270501038438e-05,0.015571572604833436,0.010675763855334964,0.00015186867577172088
3800,0.036269894122006624,0.7707575334768242,0.005963410334975611,0.023432788191938607,0.0029602093479861166,0.0028858364112441517,0.0013062107818343034,0.0021455352404456196,0.00032509508107142834,0.0010008216262359457,0.01002392636468628,0.15323797523375612,0.15001496236418935,0.15152037932551862,0.014012675546595646,-2.413066491211552e-05,0.00040498976093800425,7.096879952724387e-05,-3.53748410761861e-06,0.015495644160228913,0.010489380666653106,5.644741119226921e-05
3900,0.036261143181781176,0.8299874909508567,0.005907634431699907,0.023638000565459397,0.0029492770809792673,0.0029311671332330996,0.0014854938145833323,0.001686308020977937,0.0005275224076315369,0.001020544762937879,0.01002464891746652,0.15813739535447707,0.15288472026546804,0.16356334237040646,0.01420727928541592,-9.197224743902736e-05,0.0003837602507836827,0.00013395314329295064,5.783547491705318e-06,0.015500375192459741,0.010442989853693409,0.00022553186257605792
4000,0.035920830149062735,0.8371306943521898,0.005857181702527323,0.023526606868255962,0.003313219655699823,0.002942917912935534,0.0016372670607575734,0.0016358362793521327,0.0006974624221149609,0.0006226450681383114,0.01001855008167948,0.15713069659983117,0.1516868256130602,0.16371597171898944,0.013706751361014118,-0.0001344032863842776,0.0006372543435908429,6.821073977490615e-05,-5.552427451734685e-05,0.015391588979606038,0.010419405603554584,0.00025137947873108985
4100,0.034935718086186736,0.8431897049750515,0.00587343418982936,0.023653829875487784,0.003324605451060877,0.0029577485124958488,0.0013938552373466949,0.0016255626303750006,0.0007042098074604228,0.0008773891374157162,0.010013407073638184,0.16505228005222627,0.15709964627622394,0.17031893917563873,0.014444062877347818,-7.887040936174416e-05,0.001248555067608639,1.1849531399317922e-05,-7.887321559259289e-05,0.015379727096601648,0.01030420810199859,0.00023853524877807855
4200,0.03438635404055325,0.8718248226754371,0.005782796234501107,0.02378248858456727,0.0031361111941320824,0.0032775299218367193,0.001600260874585794,0.0017080480120706743,0.0004360704470709138,0.0011032995857793494,0.01000996348022474,0.16684275333378237,0.16063953523752625,0.1736881835370355,0.013853796471431406,2.010711120898545e-05,0.0015213580639482555,-0.00012324528819999733,-4.830162858003715e-05,0.015514168301031922,0.010394795195206929,0.00012602365866652034
4300,0.032183870328674535,0.9053600811179567,0.005871810506887818,0.024226184967783056,0.0032204305338469413,0.003356945151284894,0.001503903606565393,0.0013611634221780756,0.0005207013266743394,0.0006032718023686752,0.010004793252053886,0.16543836460839006,0.16158027051870946,0.1746552919532197,0.014301414143492928,-1.1980257087646904e-05,0.001691447387235334,-7.031185735576876e-05,6.586846234804634e-05,0.015483960485418514,0.010305310937558253,0.00026773618977100444
4400,0.03135087813611251,0.9272767698773076,0.0057183216014825905,0.02392619448995485,0.00351436978930716,0.0034178951730845326,0.0017831313223270104,0.001631309277608201,0.0006864805244997318,0.0008397209625345763,0.009996982365121126,0.16914824884530374,0.16747347129645815,0.17244803398384348,0.014080298654527132,4.006935793544669e-05,0.00025477583890559056,-2.8788795089756593e-05,1.4384652977332781e-05,0.015380968137902852,0.010113857977917418,-9.414024025165444e-06
4500,0.03249253597163478,0.9485514343805839,0.005831232428009706,0.024040722131728996,0.003526215231835274,0.003476660273149672,0.0017392379016743181,0.001680315719887882,0.0006295786085670751,0.0006300335697095091,0.009991593757091327,0.177804200326128,0.16317400032007134,0.1743921861413376,0.014561021865799278,8.246710573326686e-05,0.00028852058874748036,-6.365204304970305e-05,8.561823744000912e-05,0.01540042051361905,0.010121523230813246,0.00018258737009291744
4600,0.02999658431663583,0.9716342669194441,0.005758046179581283,0.024036096105849614,0.003368350125979125,0.0032070623327888556,0.0018652657828684485,0.001137903191195999,0.000606954974883066,0.000861168019738964,0.00998769865942072,0.17298678252514138,0.1662531420015963,0.17941416820781206,0.014293529644215548,0.00011516985587839076,0.001081524464404802,9.516306591220474e-05,7.443342234593726e-05,0.015292704966327298,0.01013519426269721,0.0002607502212019981
4700,0.030897365090157974,0.9474228618560214,0.005709052267700237,0.024218608164187926,0.0034111391431272684,0.0032852799093422464,0.0018915703651750215,0.0011644823677755638,0.00044563086259334303,0.0011429114260167086,0.009986435379805638,0.177834569531832,0.17277498003737077,0.1854570850745953,0.014010454280717052,-9.154049025895627e-05,0.001523867445981088,-5.617171692477118e-05,-7.888519390564648e-05,0.015228150851003914,0.010006956551388585,0.000187161336063292
4800,0.028911370424731356,1.0076478742272246,0.005654606353702207,0.024541155398476927,0.0035957725870292816,0.0034117223559675396,0.0017280481356959925,0.0014813364760289827,0.0007077197517473724,0.0006876352429934732,0.009978273224880999,0.1787705305282032,0.1767211764084145,0.18937449689777416,0.014190183543835323,7.542127930715195e-05,0.000970565884934991,-7.568470194514543e-06,7.751382879445952e-05,0.015211349201194588,0.010012902554809036,0.0001757222587299912
4900,0.028346232860242224,1.0131729457467693,0.005737733114175772,0.02473023746312349,0.003631137942769496,0.0035779098057049418,0.0018426085046634832,0.0012986563265171493,0.0004021972574125766,0.0007557731517293012,0.009972794830033823,0.18522174533061148,0.17727508716025947,0.19166795758899852,0.014627511499517146,-6.255047842188719e-05,0.00038005190889636644,-8.121029112434622e-05,8.570310648985444e-05,0.015167164108920014,0.009932357893705866,0.00020545398812714312
5000,0.029809503896130303,1.0517968340404982,0.005599862426015179,0.024802385861894937,0.0037444957370766064,0.0034122953497425575,0.00194089539838693,0.001373654459111966,0.0007680809926868901,0.0008868264293538474,0.009968231399953537,0.19130976017136328,0.18015953049107272,0.1935015509655109,0.014046783953385678,0.00013401984134707706,0.0013587604148560949,-1.1051292519827747e-05,-2.2719499596331302e-05,0.015255035721981083,0.009782649523564408,9.78525399381837e-05
