milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
0,0.01059751135712101,-0.013511725873500942,0.010008559511443952,0.009995190717394615,0.010086918817001704,0.009949785323533033,0.010151613933404397,0.009751073743049229,0.009720899394548552,0.009728620105099783,0.010002878204987634,0.012547151244912116,0.007516601930426232,0.015128904474961638,0.009980547747407973,0.010100116056370697,0.00976847782991917,0.01007496857970994,0.0099750557002361,0.010055539442445593,0.010059533255412674,0.010147863696583692
100,0.03691568096616591,0.014780636427775431,0.009065027915534827,0.014935205613716081,0.0013072415810212283,0.008035124349599656,0.008760606055878235,0.0027971280994063424,0.003575961163515582,0.01426775962173438,0.010025303589825044,0.014926049430383798,0.015030389960291662,0.017661555946746784,0.007811162526788076,0.00015717062407527568,0.03473813279723577,0.00012469105982934397,6.797704337682527e-05,0.014101872305723533,0.010902488930884953,0.004924661996485478
200,0.04541068890432287,0.06642544088882091,0.008218400740760043,0.01766363822700051,0.0010332028492835428,0.0047698893980289165,0.005750938593740523,0.003635919313886394,0.003720335255982252,0.010078501253512928,0.010036472220804922,0.016267233747612814,0.021657128977292297,0.02368072017314298,0.006174839542059317,0.00013066223018050362,0.03236251510164096,5.837799942617509e-05,3.4960424376696386e-06,0.015538009359151889,0.011678217958008236,0.0025722752461023826
300,0.05006785270605525,0.05373319528190333,0.007517976449705969,0.01877963369147374,0.0007472343058899702,0.0025085264962587564,0.0030476304763616454,0.004321593619074176,0.005092101838239029,0.007201726233794506,0.010048902314430409,0.017995936038479796,0.021286350356492307,0.017946786916902893,0.0048095118860278984,0.00011683877611482018,0.029183197748962195,6.500328899724326e-05,-2.7506702617517265e-05,0.016027447718240367,0.012181822861602071,0.001227399935497224
400,0.05596328500266391,0.08399736303769814,0.007097599065090242,0.019427635353844435,0.00027940950220519225,0.001347953169361534,0.0014625565518611517,0.00557295264678503,0.007033205125494874,0.004780041417631884,0.010054537232880655,0.02480810695799917,0.025663280143272273,0.03175135759770311,0.004240867032609858,3.596811266655786e-05,0.02683481541302297,0.00013847389054319736,-5.28067100514358e-05,0.016242806240020266,0.01245978214293967,0.0009051146847304129
500,0.060156871829360914,0.0999872841100361,0.006883425916105794,0.020020534044007617,0.00025536820884722506,0.0007038713909348774,0.0005780903662594193,0.006239315990448732,0.008423162378392223,0.00356975667421721,0.010060302626994574,0.0304540740997298,0.033184162333924114,0.034131785031197834,0.0041471415387839185,7.35322785525893e-05,0.022185945291322236,-3.601812139038782e-05,-8.655146333390798e-05,0.016446207651545336,0.012620476204621152,0.0003083106799881335
600,0.061924766349475024,0.10822119922052519,0.0068548831843165976,0.020465510978684216,0.00025803581480687734,0.00031898172659407075,0.00026664961166787,0.007019084704423878,0.009574759885893458,0.0028290596132116326,0.010063015559714826,0.037717915049864374,0.0394994194303639,0.03686115040435803,0.003811269055810024,0.00011624760886491041,0.01799789473180699,2.386462781457184e-06,0.0001259210214727635,0.01646851610448607,0.012629814279152649,0.00033521302359126425
700,0.06538812258482508,0.18186168576205866,0.0067660022254033775,0.02024210237086793,0.00014081849970275733,0.0002886306012895623,7.86375551061138e-05,0.007768945651361396,0.009764632327208258,0.001759755245705112,0.01006609733654904,0.03289668753250569,0.0381950762119408,0.04248246461023204,0.004135954800865505,5.504693524190487e-05,0.014450880477144771,3.11131904770152e-05,8.966551938018808e-05,0.01640804320953434,0.012655324045059901,0.0001467109214636538
800,0.0656800236059046,0.15387906372372545,0.006685328434756273,0.020622957442839148,0.00031708338452695,0.0002542642317338985,0.0002458030111921352,0.008388006732221794,0.00958164663612929,0.0016346330047647096,0.010065021266437034,0.03892358716005462,0.04212518899826329,0.04713695572853932,0.004319016088007515,9.169892830790277e-05,0.011461894499649218,9.514073993127005e-05,-7.980111050065938e-05,0.016417977228218132,0.012494553840921924,8.277442028454992e-05
900,0.06485968965263267,0.16677975848536436,0.006687603071025987,0.020922739005620458,0.00022416498238899944,0.0002599211854296379,0.000246679531895369,0.008511271643024461,0.008356918083110825,0.001176310470122534,0.010066099548829524,0.04944468873478855,0.04799220691355724,0.047599232878331524,0.005072109635371493,5.0669553282325465e-05,0.009246042231183214,-8.048260739390724e-06,4.890990338515021e-05,0.016317547963700284,0.012461733209185123,0.0002762476491621042
