milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
0,0.01046680743355388,-0.01284984210960991,0.01002859826224323,0.01002198063236786,0.0100549248883587,0.009915142037878043,0.009921074995503475,0.009714493401250671,0.009958372382296129,0.010170478886195067,0.00999995824516475,0.00931997496072328,0.007147335842075964,0.008012305873785958,0.010231526546552705,0.010008059261254839,0.010573724672601608,0.010084359851725335,0.0099805508029492,0.009921919374440178,0.010075726572280468,0.009867608454911506
100,0.03558597147500924,0.02749688427237076,0.009211872406444119,0.014971832681559421,0.0013930388937848889,0.007868477336430386,0.008810365646798346,0.003003711722249197,0.0032568586518968473,0.013961855750004843,0.010023309688885233,0.009750341495141033,0.010522356135311018,0.011820444177757572,0.007816347222593497,0.00021415026115224268,0.033188447328212814,-3.330714778457081e-05,5.417845155532389e-05,0.014043161546537673,0.01075373805643594,0.004874360260347036
200,0.04367449034919411,0.06897454459835169,0.008220592634871161,0.01741032629653704,0.0008099558109643764,0.0047587501882907215,0.00562621658428453,0.003482378181576939,0.003775751665038096,0.01020029651117682,0.010036543488845192,0.01640104000305627,0.01673127024035433,0.017992109761352508,0.005726454593870086,-3.760869539283652e-05,0.03184821415046254,-7.892423854149829e-05,-7.414581093713574e-05,0.01560949717150808,0.011687652822190066,0.0025105403145140827
300,0.05159748030722541,0.05979258976835845,0.007460793562208306,0.018767571515556362,0.0005903859416237828,0.0025739974591349616,0.0029753428527750625,0.004698355780403425,0.005291370766777308,0.00683536398900022,0.010046182665098791,0.025724424144917938,0.022194212549356603,0.02126170151833157,0.004889027411389411,6.121015017529205e-05,0.029859311268537213,8.828907902932239e-05,0.0001480605869560974,0.016107926109900046,0.012279647803993404,0.001468890430763932
400,0.056363966003922114,0.06298811140633309,0.0071290302779188994,0.01932079026990488,0.0003992558128488875,0.0013513341127983922,0.0013621079240669165,0.005433477834661925,0.006921518952906186,0.0052593680568076,0.010052772645573119,0.030109153871344822,0.031187733523264576,0.029960556736154383,0.0041234249281749775,-4.897040307871781e-05,0.02723578708193385,-1.540775568613221e-05,-5.082775856202414e-06,0.016228836148626222,0.012449302061410894,0.0006310067525013834
500,0.05946532040761874,0.08422764167985336,0.0069951979721734475,0.019893272152294094,0.0002813302272353699,0.0004347740549661806,0.0007140382582440099,0.0062142337187208975,0.008532445966182196,0.0037374094941787315,0.010056952665102786,0.024466395458211502,0.03652521620569436,0.025430266230804834,0.003819926715540567,6.426687727246792e-05,0.021678792018171238,-0.00010084471720762098,2.5496219650942347e-05,0.016474256836690324,0.012603832935537095,0.000527368307965141
600,0.06315059827748801,0.15045657540334825,0.00686448060015958,0.020122363791396782,0.00014950780695227012,0.00026817764834363993,0.00027339662390313545,0.00721609531598191,0.009812445383040958,0.002581424434647627,0.010060913724663173,0.033559576250120376,0.035336681160150235,0.03668533512678491,0.004306859135502801,0.00018188653964395536,0.018186474883896925,0.00010161162387750935,0.0001430984717071059,0.016332152705476062,0.01271618961600278,0.0003167962249020705
700,0.06357751420491642,0.1322410228498936,0.006759012228882042,0.020560175848525205,0.0003992340321945355,0.0003634331429092281,0.00014388126665971937,0.007893258550711055,0.01004241797841517,0.0016662935266088825,0.01006732409442971,0.039934568611113365,0.04315279471535077,0.033539583921658706,0.004543302216795359,-4.1166315211764695e-05,0.014512593006907663,8.726086417080196e-05,-9.58597282477717e-05,0.016320313241888054,0.01260112915812238,0.00020227047385340416
800,0.06597510622750034,0.19698926896297622,0.006668579994484686,0.020316006552886057,0.00015889200606293108,0.00043195671657616483,0.00025066814154625736,0.007935927571372356,0.009658016904277896,0.0013904787825657723,0.010066017085028436,0.03671490573210127,0.05016421748702972,0.048309114337246994,0.004749962216824978,3.6433848871804e-05,0.011781936603568868,-0.00012877014518516305,4.892933477577112e-05,0.0164751720038878,0.012494593218050208,0.0001347505404619173
900,0.06590675361502034,0.2235985879462439,0.00672646618350775,0.02063344464078638,0.00027686921223548446,0.00039518378624008363,0.0001364909026027937,0.008459577324483063,0.008532585779399554,0.0011516724925988361,0.010069661615602365,0.04518966035591769,0.0482481098778365,0.04863028554282767,0.004633730784058288,-5.852377707954551e-06,0.009939880421361123,5.181558841131005e-05,1.4273452226149157e-05,0.016394215722682747,0.01255415692628115,0.00018957382866872748
1000,0.06492043983631764,0.22283724056074772,0.006685625129036838,0.020823129076902782,0.00039947134879622485,0.0004809282522640404,0.00025519115744868104,0.008773390870481457,0.007580132738195122,0.0011234400523217746,0.010069540348791149,0.043859215188084624,0.05860494425218686,0.0527339033579451,0.005525745913287026,0.00013712277719309674,0.007680426279896886,5.7950049636435755e-05,-1.8299688021515847e-05,0.016291102230770124,0.012450151205412794,0.00011716711956420841
1100,0.06377901228227029,0.2579495080162832,0.006647683282535128,0.02072465376261435,0.00040009142447141336,0.0003707652126261195,0.00020816516394838754,0.009083481661100234,0.006854979792257113,0.0007604135079978358,0.010071538093360921,0.05604277398893823,0.05560983632997883,0.056648638066312186,0.006010213265704024,7.169875573718231e-05,0.006645984626279164,4.710180472141131e-06,-8.084004799283967e-05,0.016279210833761045,0.01231539139008528,6.692719557117794e-05
