miliseconds,PGA,NADPH
0,2.42659337912925,0.20981310047657764
100,2.481852809350062,0.18999270273883023
200,2.5865370950195574,0.17878573150485008
300,2.6970351230399987,0.17273886202413583
400,2.731326711351313,0.16914881535419088
500,2.814973949291045,0.16739980331103332
600,2.913665812757674,0.16603536977314537
700,3.0280480254437996,0.16564502701373912
800,3.1022606506576587,0.1650245582818771
900,3.152117841101231,0.16501610271950642
1000,3.291433537216051,0.16509868133356798
1100,3.3270015876653765,0.1650206894552867
1200,3.4055655507215583,0.165104231552427
1300,3.4848134485864612,0.1648071681071501
1400,3.5141972357962703,0.16492363167075272
1500,3.5945424928125598,0.16503694699749535
1600,3.699094891840446,0.16471635826841177
1700,3.749367151522698,0.16525436329450155
1800,3.788983881005918,0.16473347066327879
1900,3.8695497204058067,0.1646522544389352
2000,3.882329418480157,0.16517298115400525
2100,3.9654794726355,0.16521036062869232
2200,4.022630683289922,0.16494497444405531
2300,4.049195606081873,0.16503185002685217
2400,4.072818201835627,0.16508743752806213
2500,4.118045136469073,0.1649296837684708
2600,4.17308268031186,0.16455540460912654
2700,4.219127333036484,0.16505666980561734
2800,4.3003122693979305,0.16491901578510446
2900,4.285261077231248,0.1647649654596719
3000,4.387890786728304,0.16508308000532101
3100,4.370565914117107,0.16479089278986503
3200,4.395678265957068,0.16481205271939825
3300,4.492628541591881,0.164955721557849
3400,4.48708777387812,0.1645898077266689
3500,4.53946025657384,0.1649918271603241
3600,4.534910999847747,0.1647495802011023
3700,4.612571873005386,0.1645234003659699
3800,4.622090916675665,0.16473624505437404
3900,4.678528976839529,0.1648136243083502
4000,4.643997904897803,0.16478908774807755
4100,4.688595067172799,0.16503527643312346
4200,4.712756588217453,0.1646124429435337
4300,4.743695440558079,0.16503315373560512
4400,4.789450318140678,0.16476761830219672
4500,4.788249006914318,0.1649136355941084
4600,4.8018734497030735,0.1649814884785553
4700,4.825704104281993,0.16487283543233885
4800,4.871987277670409,0.16511913345930615
4900,4.878388647709416,0.16487748335226132
5000,4.904392872114175,0.16469183970955137
