miliseconds,PGA,NADPH
0,2.3657686719249202,0.20995815521401714
100,2.4933555811532946,0.18966041901337055
200,2.609365358601264,0.17884843576263165
300,2.697581815922888,0.17234581843285143
400,2.795358431355598,0.1688028277142304
500,2.8476123958290467,0.16740052341411238
600,2.9734700821178133,0.16592683958661972
700,3.0306380086738085,0.16539002537155617
800,3.116827796645385,0.16545822381411696
900,3.191712106357294,0.16525684028907836
1000,3.2628011975460938,0.16485025407440357
1100,3.323765653255107,0.16474605148876356
1200,3.430062067072214,0.16466977735607705
1300,3.462226015681665,0.16465789116813212
1400,3.51284256168032,0.16469568582685007
1500,3.6284763406018756,0.16519690261293363
1600,3.643303126323322,0.16488115577780782
1700,3.721497651369003,0.16461111100739587
1800,3.76670658384073,0.16464365973090683
1900,3.8419367679718226,0.16488912785041393
2000,3.8658690288127073,0.16455672295567791
2100,3.9624726722682895,0.16456126745173616
2200,3.9882674884375797,0.1652548889448647
2300,4.068122543071286,0.16503635865096503
2400,4.087066451944255,0.16500569021951625
2500,4.171645789781928,0.1649744658714328
2600,4.182792146391318,0.16505222682291965
2700,4.247336341262626,0.16501448549906142
2800,4.271548370534971,0.16514417095357023
2900,4.315336469007413,0.16503371137776807
3000,4.387259969779796,0.16470136150705264
3100,4.371053612354253,0.1647745071365416
3200,4.395511825587632,0.16492215627568205
3300,4.435909410171805,0.16469409577427502
3400,4.521244206618459,0.16480536175583668
3500,4.535814903593911,0.16479098813031381
3600,4.545878718186179,0.1651135982239975
3700,4.567700598161649,0.16471834475118402
3800,4.6516188586914,0.164952862415329
3900,4.614203827097949,0.16502954937227263
4000,4.675837601224947,0.1651366675127026
4100,4.724880814972963,0.16516970158919797
4200,4.730657695494907,0.16457325472975953
4300,4.742968657890223,0.16513518202716884
4400,4.7509011356533914,0.16460058821614326
4500,4.825412524072619,0.16502033860790638
4600,4.785065592667064,0.16500889381917416
4700,4.856498206322204,0.16477330140573884
4800,4.8884894325760495,0.16488122278329778
4900,4.894863992346504,0.1651043806174282
5000,4.923476230466084,0.1648255806722737
