milliseconds,PGA,NADPH
0,2.408205159877278,0.21026675732865163
100,2.4561696252442573,0.18956973686537618
200,2.567178865064164,0.17887788115222797
300,2.6552052501719148,0.17276749550688075
400,2.7436006897287344,0.16875509506803343
500,2.8554938633650853,0.16728590038202906
600,2.951648348959763,0.16630140804287608
700,3.0013863810490955,0.16540425045803375
800,3.095696039622784,0.1654728909296896
900,3.207166918057018,0.1651319432845133
1000,3.2632061806025408,0.16491752822747208
1100,3.3572624820182244,0.16469520434046
1200,3.377495918848859,0.1649867484944262
1300,3.4418470588400725,0.1645437749203059
1400,3.505788031936354,0.16471741354820402
1500,3.621606662009043,0.16495395438902416
1600,3.633554123807211,0.16495385368040488
1700,3.752903109785577,0.16455832947618898
1800,3.8249110324101556,0.1647569024346282
1900,3.8715535980393967,0.16453260606258654
2000,3.8660760486340986,0.16490252928218727
2100,3.9759435054562045,0.1646175638675202
2200,3.9736460834649905,0.16519250837613844
2300,4.015517734016603,0.16496185254564547
2400,4.063923834783964,0.16509291208573057
2500,4.1457775353192945,0.1645900233759528
2600,4.198502303881178,0.16463870540972553
2700,4.230030532657427,0.1651811108082351
2800,4.242750141254102,0.16468711497597638
2900,4.331890002028736,0.16463839033189442
3000,4.374564605450708,0.1651107933462605
3100,4.378946972176637,0.1647874062674653
3200,4.414847676284561,0.16509312188480707
3300,4.459932137018237,0.16498993028971634
3400,4.505900159675531,0.1648015656625547
3500,4.523855737677789,0.16515970211278755
3600,4.552580070851677,0.1649937768143863
3700,4.59206119956128,0.16487744679709332
3800,4.6295517717580745,0.16470021156511544
3900,4.660933555705863,0.16472790536669205
4000,4.70370106727676,0.1650389195461088
4100,4.701532025511199,0.1652299494373702
4200,4.721744702106496,0.1648039124228959
4300,4.7189711898945,0.1651738356042257
4400,4.754947419474583,0.1648332985485044
4500,4.8030698221930415,0.16499606670908926
4600,4.802495488365617,0.16501557365930883
4700,4.830673812322312,0.16509250650521184
4800,4.883006678323111,0.16485053262810956
4900,4.873771736747007,0.16485881123646318
5000,4.876057243221932,0.16513579090264738
