milliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
3800,0.279565805659067,0.07884058363782467,0.006226877302708494,0.0001191458360173853,0.0010047706659131479,0.0,2.3651645294247587,0.13555764898841943,0.4863554340165312,0.00019438564643391962,0.001620678573049439,0.0,0.9895107958839883
3900,0.2751337625492007,0.08032674722178247,-0.008535727654889877,0.0001231819432588355,0.0009976877324426917,0.0,2.3572754973256647,0.13845794241277842,0.4917435566840273,0.0002084996559193019,0.0017266169943232598,0.0,0.9853546556709978
4000,0.26081522568396304,0.08059446865750278,-0.0025442649177892223,0.00012375690669929118,0.0010077571777032026,0.0,2.36372933882277,0.1485345715813188,0.4984341144684347,0.00022265485258498696,0.0017646647222146596,0.0,0.9952635352630469
4100,0.2553638624068058,0.08100026736053381,-0.004021616052591513,0.0001266794208733833,0.0009941975901870475,0.0,2.3472192073652294,0.15167142307556858,0.49402917802863316,0.00023640835642036977,0.001811906788170537,0.0,0.9996571759471355
4200,0.2515652515883263,0.0822451771893085,0.021662036469645606,0.00013153998057272904,0.0010080797842912086,0.0,2.3278923652766332,0.16249045738465037,0.49292756490277917,0.00025345383357564113,0.0019220566361145646,0.0,1.0008095367695515
4300,0.24010645692822025,0.08286684068648432,-0.00271230657028447,0.00013398185336887175,0.000996419949945507,0.0,2.333239961643398,0.1646050774477373,0.499121710357633,0.00026821450971022446,0.0019739843040044443,0.0,0.9994160781160485
4400,0.2307296674323925,0.08284789725386184,0.0027179088051686824,0.00013816803556099898,0.001006007794950181,0.0,2.322369405226866,0.1725121035037179,0.502774999474117,0.0002890540142266189,0.0020476491090554725,0.0,0.9917574429741198
4500,0.23317441729166194,0.0836942039533854,0.010127041977236914,0.00014338819647013778,0.0009828734860585157,0.0,2.313083915838126,0.18383534292582043,0.5008146872404764,0.00029927075536540247,0.0020404303686744345,0.0,0.993444536741997
4600,0.23162600696237767,0.08286306419356478,0.014008897781493803,0.0001472340872503408,0.0009855458091284296,0.0,2.31155601989468,0.1861295056390745,0.4992679924984168,0.0003150855106977545,0.0021141683631714834,0.0,0.9903833415906909
4700,0.21299685140663713,0.08367603535103703,0.02335933461026376,0.0001484070757722365,0.0009989055978830367,0.0,2.290908782466441,0.19353417389028021,0.5050589627786719,0.0003421797037097979,0.0021634391526517546,0.0,0.9916060147546268
4800,0.21790590649313643,0.08353994688886363,0.025478888413128196,0.00015399028301645506,0.0009964449450515316,0.0,2.3017134485229556,0.19873739863019146,0.4993216044894572,0.00035739793462944363,0.0022796163147785924,0.0,0.9950205675802326
4900,0.19869118609252034,0.08333620965588841,-0.004988888866531942,0.00015552708619646541,0.0009664531723236985,0.0,2.287498767810374,0.2092001538363505,0.4990492204271848,0.0003749581507226008,0.002324234115453782,0.0,0.9976735763003663
5000,0.19253765525835614,0.08310679536894626,-0.006831941797580428,0.00016072999559494256,0.0009668532444296168,0.0,2.289362667436669,0.21390691863253755,0.4993709828451462,0.0003948291223002633,0.0023810240687938767,0.0,0.9950557034183392
