miliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
1000,0.6935089283365514,0.05068017316881061,0.7933653560475551,3.7169991282307543e-05,0.0005389738454310211,0.0,2.7594757454383245,0.019136361871402368,0.23726894371668447,9.183145795814528e-06,0.00019885123170752298,0.0,0.7126274588175133
1100,0.6857338361304682,0.049694329006481436,0.7554723620857298,4.093374520835436e-05,0.000599764373682016,0.0,2.723725203940093,0.01593206003579874,0.25055875176821557,9.945092223606783e-06,0.0002321657418173802,0.0,0.7264713036865605
1200,0.6666728461794648,0.050119121929504636,0.7460849609683159,4.387867563518318e-05,0.0006307809212922092,0.0,2.711591724570347,0.02335750152490893,0.2756872324407463,1.19712452485153e-05,0.00023830305928805205,0.0,0.7391064958702177
1300,0.6343208413719578,0.049396894919778826,0.6808970433793481,4.6682758482939465e-05,0.0006706355827578051,0.0,2.6904203196115795,0.02137047175938502,0.2914816612436975,1.5641343474091652e-05,0.0003104724458607843,0.0,0.7512415247097541
1400,0.6301129788322954,0.04899216959015772,0.6430319940381977,4.973248980038063e-05,0.0006783811253682426,0.0,2.6761350930473515,0.024922828734103796,0.3038897965930711,2.692684888139929e-05,0.00034129035321908317,0.0,0.7632970145708532
1500,0.59881222143704,0.04919575882028638,0.6170958748903375,4.8282951357897906e-05,0.0007174794423026793,0.0,2.6519149856384776,0.02759188053682317,0.31304905824583434,2.2083649769253995e-05,0.000339994439406532,0.0,0.7729888843930139
1600,0.5817297044253881,0.05014980214753617,0.566409760420109,5.254720098817382e-05,0.0007377293098946967,0.0,2.6493252590308036,0.025362856795522325,0.33862589679770533,3.4030243828081665e-05,0.0004092869496775314,0.0,0.7858482216251902
1700,0.5634026379948361,0.050742405825901706,0.5294281567018495,5.6167285961081765e-05,0.0007856124322706994,0.0,2.63087993069625,0.030124897299764638,0.3463300431293694,2.970736287988958e-05,0.00043451088937837817,0.0,0.8001513972594162
1800,0.5621769459390541,0.05008437575061867,0.4822776108243035,5.7557001543480734e-05,0.0008089320315779776,0.0,2.601392026420006,0.0344868581348015,0.3529436376937814,3.344710731274217e-05,0.0005094435015950701,0.0,0.8116734136590998
1900,0.5390942569857301,0.05044675760929432,0.4448085225261549,5.877772944974257e-05,0.0008269362952762679,0.0,2.5897389536059694,0.034048397177081295,0.374189212132828,4.345911873295959e-05,0.0005446590699397996,0.0,0.815814583380752
2000,0.5312201089788483,0.05127657563504342,0.421812916417769,6.408068022938818e-05,0.0008512305496232704,0.0,2.569992431612236,0.041321588518289154,0.3784853102282083,4.6069135827431105e-05,0.0006374484182820948,0.0,0.8269722551661317
2100,0.5044156923502914,0.05270159334346943,0.35359150138005063,6.515245238288807e-05,0.0008549317315572182,0.0,2.5514239907322813,0.04270402838809781,0.40150816564263236,5.508820698383218e-05,0.0006462639883355406,0.0,0.8406355400856131
2200,0.4872852370309113,0.053789529897038155,0.31594684360870945,6.878352869125639e-05,0.0008885987036584669,0.0,2.5376780033246797,0.041576044132518586,0.4037287843310959,5.9434498418314895e-05,0.0007417454308831388,0.0,0.8539594159752554
2300,0.4722093616063146,0.05471177219992751,0.280373077335734,7.257394369467626e-05,0.0008808363587672286,0.0,2.536822750131746,0.04646502992810662,0.4155548617216962,5.749646193847109e-05,0.0007537106018128544,0.0,0.8630237594858016
2400,0.46262809456594706,0.05567047439229917,0.2297850432381628,7.44873207278408e-05,0.0008976563708386556,0.0,2.5232564436536973,0.054011695541506685,0.4216752701650045,6.988217270236399e-05,0.0008254236937648913,0.0,0.873546370314555
2500,0.4431197172119562,0.057539462320897725,0.15090426571049323,7.581399902287066e-05,0.0009304759636727708,0.0,2.503442364555726,0.05750101158555902,0.44119238758220564,7.637373549263326e-05,0.0008849193767630583,0.0,0.8862323807781085
2600,0.4347606009685537,0.05915871817417316,0.09870436109579431,7.988932179478703e-05,0.000919940724727076,0.0,2.4856721271202287,0.06293701439340925,0.4490458480736848,7.331174780177103e-05,0.0009492089595090805,0.0,0.8913323968313733
2700,0.41787843417526105,0.06108996419370776,0.06635406237894018,8.202987934538366e-05,0.0009521614186793815,0.0,2.4754695875040444,0.06658756697943571,0.45145984504561804,8.220566427655996e-05,0.0009903531851385608,0.0,0.9084027189589422
2800,0.4000297610593576,0.06322961378995376,0.035889440799495985,8.322801629426418e-05,0.0009406661508490621,0.0,2.461649465343431,0.06961633569325694,0.4521861307562539,9.10685982180541e-05,0.0010323087433679156,0.0,0.9059459843045413
2900,0.39692689775912354,0.06539149531818789,0.028276924914921585,8.84359154729856e-05,0.0009604877493066297,0.0,2.4510745353714993,0.07531956075868379,0.4685057828657276,0.00010511355853082801,0.001100021010022596,0.0,0.9200154190238226
3000,0.38537855115918607,0.06766176108932352,0.020585914161679562,9.107805422899552e-05,0.0009840199425842301,0.0,2.4535337450535617,0.08409648681031338,0.47077690186940674,0.00010871547583642821,0.001200991263463258,0.0,0.9242981536727277
3100,0.3774779170058895,0.07018958489435748,0.011543811691201103,9.555937766989405e-05,0.0009758526432171161,0.0,2.4327136210233222,0.08742367734468998,0.47592894150021736,0.00011315074362038833,0.0012161956881272828,0.0,0.934409043312661
3200,0.3530864609974124,0.07190363679527965,0.019971502827971693,9.847019538461815e-05,0.0009829908384411535,0.0,2.426394906879066,0.09430102895604045,0.477830783929086,0.00013249787874813654,0.0012823807060731679,0.0,0.9523256281888292
3300,0.3413162617863981,0.07246418332076839,0.005190248902809087,0.000101276561106903,0.0009850249992881227,0.0,2.416141698233221,0.10375535598455582,0.48302186463879154,0.0001368964338781617,0.0013191447485344373,0.0,0.9510376844626174
3400,0.33327510287534745,0.07504595374586989,0.020562270650297476,0.00010580190051707099,0.0009842826282608727,0.0,2.4097763722758963,0.10950488271565184,0.4806785663698205,0.00014501000789723684,0.0014187635054633003,0.0,0.9672807424384727
3500,0.32061076151644247,0.07584040791266206,-0.006341427399570249,0.00010766006596154476,0.0009833481940071892,0.0,2.3886408245672293,0.11809481802147853,0.48144017437710096,0.00016058468769302033,0.0014792468742702142,0.0,0.9755681948444243
3600,0.30977286510554025,0.07720248421511607,-1.0126442633852373e-05,0.00011285875189575795,0.0010121849556495787,0.0,2.3946785891439135,0.1194022335996542,0.4909803624681966,0.00017504096632410388,0.0015442011313572875,0.0,0.9737326393369925
3700,0.30151480912735334,0.07758001959611094,-0.006252328146602813,0.00011547442272036109,0.0010100987225165265,0.0,2.3884764866086123,0.12672872935731913,0.4911419836172009,0.00017780933815769764,0.001599191307784674,0.0,0.9821574753249516
3800,0.28760325947436527,0.07967093440640798,0.006328406775868122,0.00011872092395362607,0.0009918037142331068,0.0,2.3682220347334124,0.13179002079792815,0.49890170290580543,0.00019128744277598444,0.0016351622084112888,0.0,0.9838971934483658
3900,0.2715653602633591,0.07962163474736972,0.02744454180009532,0.00011937683536194896,0.0009930692790437229,0.0,2.3672508827308008,0.1416381638625653,0.4944182438754065,0.00020682985273158978,0.0016729103492582015,0.0,0.9887688519388387
4000,0.2782620382405142,0.08135666916405587,0.016923047706173863,0.0001269793111162475,0.0009966755648730399,0.0,2.3535456059280215,0.1496880593492233,0.49935581818725966,0.000217876454215973,0.0018002495395886885,0.0,0.9929375558337068
4100,0.270800576680034,0.08182383362064524,0.021917715207334706,0.00013100378288603522,0.0009993436732930107,0.0,2.3363986844182754,0.1571160041949785,0.49422413187820075,0.00024010209836330883,0.0018174794287728556,0.0,0.9919883903617488
4200,0.24641360914288216,0.0818805380990409,0.011752140849811696,0.00013417580484155432,0.0009977306810448378,0.0,2.336237400452866,0.16072609340470856,0.49636421676594183,0.0002512312461237444,0.0019266843107302416,0.0,0.9994336823248807
4300,0.250471174127801,0.08259403455812446,0.02659838488641085,0.00013782662482969175,0.0009848552640632758,0.0,2.3238853931136414,0.16481576649054563,0.49947520094890163,0.0002673468656692542,0.001942754306725598,0.0,0.9912360794344968
4400,0.24852724661997613,0.08317879588790653,0.002631571141252431,0.00013896665699432849,0.000991400947623554,0.0,2.319901313971328,0.17465412224874066,0.49512976237100387,0.00028907977358542974,0.0019870754130006515,0.0,0.9980895010437831
4500,0.24055737280258585,0.08327732514303875,0.001001775616641316,0.00014125077189336597,0.0010018651258657855,0.0,2.310420593039771,0.17786902659846368,0.5093724473919055,0.0003066634399679514,0.002087328081814975,0.0,0.9890822455777786
4600,0.21828761824231385,0.08300635999918567,0.010429599027211058,0.00014851470791065602,0.0009761328964363365,0.0,2.299960137822681,0.19067846457628984,0.5010669836142148,0.00032286363815464697,0.0021223966961352227,0.0,0.991475337332922
4700,0.20617066215854718,0.08298970817570255,0.01839708842303243,0.0001495767144235681,0.0009989779159403952,0.0,2.296491763076217,0.1954893539240423,0.5022736652731219,0.0003327945767628878,0.002171443333428549,0.0,0.9946590493411104
4800,0.21151039141500574,0.08397067375825694,0.006129084361850877,0.00015405851312154847,0.0009837612225682307,0.0,2.301561843368944,0.19991000461961975,0.5080504147191827,0.00036039914730356135,0.0022799453197698033,0.0,0.9912731748172913
4900,0.21088051358362864,0.08350360060255413,0.0279208871151769,0.00015613328736477204,0.000982777857645974,0.0,2.2800667574331035,0.20700077323082397,0.49741237579275155,0.0003769339180066566,0.0023229014881898345,0.0,0.9907626558400622
5000,0.2057493770380369,0.08310374905217935,0.025772561561334277,0.00016171345365859747,0.0009770000710908626,0.0,2.276206218499582,0.2108322906572392,0.5044211213520164,0.0003958518754989029,0.002360518485551763,0.0,0.9969851736823487
