miliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,0.01079375297598931,0.01000134350649776,0.009947747769736011,0.009876544712264356,0.010835914762140705,0.006884063228753037,0.1,0.0
100,0.012557029806058533,0.010000270310446542,0.01032924530617355,0.010761297320931711,0.0103037939149523,0.012979756310164318,0.1,0.0
200,0.013356064702656286,0.010002058949546535,0.01040422171582924,0.011147018286696788,0.030942054423177316,0.010844963049290241,0.1,0.0
300,0.015659709619604244,0.010003135971700924,0.010558166467118298,0.011709785413106591,0.01706781666098462,0.008817415935940301,0.1,0.0
400,0.016658649753129244,0.010003428073013963,0.010832580165258487,0.012186407025523097,0.01969684800905344,0.012069311867924969,0.1,0.0
500,0.01757431068707347,0.010003817351664612,0.010967423242711879,0.012789006474233491,0.03771454367914274,0.008479561754616588,0.1,0.0
600,0.020780919006047543,0.010005061126976128,0.011259088124339758,0.012768051482873147,0.03875197572713633,0.00976666410802432,0.1,0.0
700,0.02158792058894592,0.010006260874747545,0.011391300159297147,0.013395708738685189,0.02435919683262422,0.009421916646859712,0.1,0.0
800,0.023121470079227904,0.010007302613583652,0.011648124084069822,0.014056214799939997,0.017473881716658222,0.01367643880334684,0.1,0.0
900,0.025491405070455525,0.010006961682953354,0.011638003498674006,0.014386299023228265,0.044484144277986894,0.009937286637117432,0.1,0.0
1000,0.026960472825676672,0.010008310773527014,0.01182350162289961,0.01464095987756748,0.0828724079383848,0.010944846061963762,0.1,0.0
1100,0.028665330275048483,0.0100103606172651,0.01212140501815243,0.01562978523977341,0.09796127839198418,0.011494233196580599,0.1,0.0
1200,0.03000679000351359,0.010011761980315514,0.012251440673796745,0.015739389849919336,0.08716983396452746,0.01603164261006501,0.1,0.0
1300,0.03073330417473563,0.010011678717313765,0.012600526774485652,0.016435050665517335,0.12524303682282126,0.018693200986959518,0.1,0.0
1400,0.0319307578771557,0.010014066317530785,0.012701192222849435,0.01717293156377077,0.10994447341460939,0.01608699960933072,0.1,0.0
