miliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,0.009939733302671045,0.010000182351531904,0.010098699857263051,0.010361951877434545,-0.000761178543123334,0.006583834198657376,0.1,0.0
100,0.012439567729334657,0.010001559418942494,0.010306132613467342,0.010219005642285799,-0.008301632209682842,0.012045314155823975,0.1,0.0
200,0.014256697187309974,0.010000201134065422,0.010483556991054042,0.011108621159768435,0.008384980499259558,0.0120968295749816,0.1,0.0
300,0.01567895481517735,0.010000595865484161,0.010504788532448765,0.011489837645424668,0.008834364837995975,0.00765489823101473,0.1,0.0
400,0.016359775007149708,0.010002821562996336,0.010871794357940386,0.012313989158261393,0.018653437935589944,0.011277706678910876,0.1,0.0
500,0.01758841211408967,0.010002353823081617,0.01082122167089632,0.012408574126143976,0.0039222230525841825,0.01099733641035592,0.1,0.0
600,0.020727081376991148,0.010003866767894757,0.011052319359972742,0.013226775500770602,0.05308217585730651,0.012481471759863463,0.1,0.0
700,0.022152517438153326,0.010005506654812047,0.011444765997651457,0.013439177875772895,0.0402522608301766,0.013000586201147805,0.1,0.0
800,0.02353268636465008,0.010007405714596773,0.011548140289629544,0.014053846581792529,0.021062143424346372,0.00949435816674567,0.1,0.0
900,0.02498378492361714,0.010007739185598195,0.011722492422806199,0.01466573870972743,0.05272399891536968,0.011907078540358884,0.1,0.0
1000,0.026373324063362444,0.010007380231411157,0.0120386044273434,0.014775012373676639,0.07233203070565135,0.010870918700530951,0.1,0.0
1100,0.02732604178227,0.010009458978911348,0.012058039450773949,0.01514128476451203,0.08855035129003448,0.015897058638710913,0.1,0.0
1200,0.02887934601238976,0.010011784417641044,0.01240627379333243,0.016208523622467292,0.09221605755142304,0.013513522765777051,0.1,0.0
1300,0.030226694221504855,0.01001231802899113,0.012462327824718646,0.016412496596718833,0.12265103318947902,0.01690484484032642,0.1,0.0
1400,0.03284470812718036,0.010012842304701463,0.012783639313820386,0.017367824046828198,0.13188741086664937,0.017988493969002293,0.1,0.0
1500,0.03404328268272606,0.010016003048757962,0.012751096229987944,0.017143701150558254,0.114225511719535,0.019571640088771904,0.1,0.0
1600,0.03581084675711747,0.010016645333426442,0.013076725674543953,0.018254895060563082,0.1668523300178216,0.02177267335420735,0.1,0.0
1700,0.03649824011719557,0.010019189299716813,0.013102918986828558,0.018191832004309506,0.1825590051735311,0.02530548678538753,0.1,0.0
1800,0.03727745469819687,0.010020155057295728,0.013372938485131916,0.0189847457787609,0.18365343784915236,0.02644889225849388,0.1,0.0
1900,0.038795522201806265,0.010023123861033939,0.013466095250035512,0.019263257327684417,0.2075676022015414,0.02972696767236416,0.1,0.0
2000,0.041447530613698734,0.010022572891691579,0.013871967457761447,0.01990216613279563,0.24145119670330412,0.03229293236724867,0.1,0.0
2100,0.0428061261180865,0.010025938691722282,0.013969823698891309,0.020562839505602015,0.2885437230696716,0.031930237025236466,0.1,0.0
2200,0.043869431250626624,0.010026784378601829,0.014032337346510384,0.020783309460191874,0.31385444660464895,0.03602196206053515,0.1,0.0
2300,0.04542996831825175,0.010029207630478314,0.01445511658122085,0.02139504421538397,0.3608814741486591,0.04121765716653804,0.1,0.0
2400,0.046128329506737134,0.010031097986998394,0.014530451728694905,0.02191863120172723,0.42308772100304115,0.043448068874566675,0.1,0.0
2500,0.047230992549583545,0.010034191093764147,0.014748189456380605,0.022410661771121946,0.4438162424322895,0.04496624017834374,0.1,0.0
2600,0.047748432753377305,0.01003591002974519,0.014891946146342226,0.02338149431413913,0.4614805860196992,0.049468283114023154,0.1,0.0
2700,0.049997948998803415,0.010037412740720978,0.015103817589920524,0.023659944734668766,0.5085946488483126,0.05214285729193864,0.1,0.0
2800,0.051160239763410865,0.010038899333019756,0.015225225904045825,0.023964527085544276,0.5903070321340724,0.061829239354334785,0.1,0.0
2900,0.05192909390471979,0.01004179334642304,0.015373810440708891,0.024864385815987815,0.6154800835797491,0.06756620918420876,0.1,0.0
3000,0.05244309390582183,0.01004349220145149,0.015562671228603914,0.02503289318982265,0.6475534524737578,0.07269816643908768,0.1,0.0
3100,0.054729882342911866,0.010046452955077922,0.015804261042703025,0.025247858318666414,0.6900586307072105,0.07234077720896294,0.1,0.0
3200,0.05550029940793407,0.010047664985082522,0.015936664760474718,0.025771772776603405,0.7608038893774672,0.07997148470397547,0.1,0.0
3300,0.056423782767226094,0.010051451620683811,0.01629859714359329,0.026638651385302872,0.7966827443674313,0.09236559732804485,0.1,0.0
3400,0.058044017956259124,0.010053715600510037,0.01643948997617767,0.027261322189930097,0.826471376690434,0.09298281324862194,0.1,0.0
3500,0.05866601218381522,0.010055819807688455,0.016608105603365387,0.027319992429257093,0.8907653792374693,0.10045176811298917,0.1,0.0
3600,0.05890126531634301,0.010057640688712297,0.016819789211072383,0.027825466598369434,0.9487283016118019,0.11090464281601542,0.1,0.0
3700,0.06062000150975446,0.010060438053516637,0.017074066492112655,0.02878620337018284,0.9785302996481244,0.1203946278933002,0.1,0.0
3800,0.06117515446701844,0.01006179939660175,0.017125866052908768,0.028785973538977876,1.0663068716599087,0.12687867943535938,0.1,0.0
3900,0.06317255475080961,0.010064816722984099,0.017407379820843977,0.029377141948855445,1.1127481011957472,0.13813330964084272,0.1,0.0
4000,0.06282364467134052,0.010068960603607536,0.01748086631699969,0.02993624186454558,1.1522280712310753,0.14526633269130995,0.1,0.0
4100,0.0645374177061246,0.01007142732077779,0.017558122667993968,0.030950280870162203,1.229943932241268,0.1557178904672001,0.1,0.0
4200,0.0656950316403045,0.010073440353707986,0.017860964679364717,0.03139421284597189,1.255195329154819,0.16319202101332023,0.1,0.0
4300,0.06514484058351759,0.010075272298066769,0.018096701487232913,0.03140740108673614,1.302512349009281,0.17637417965471347,0.1,0.0
4400,0.06754090760370704,0.010079075757915855,0.018281838253404216,0.03205457296996885,1.3446742960017033,0.1858337851592423,0.1,0.0
4500,0.06774524696948149,0.010080026566840424,0.018359136176430257,0.032807108598012676,1.4064706737350585,0.19311968150441455,0.1,0.0
4600,0.0675680153692961,0.010083611127742503,0.018506654520522307,0.033354026148723674,1.4645331324625477,0.20443907992824312,0.1,0.0
4700,0.06929015704199745,0.010084937682152047,0.01889663998384551,0.03371421888285515,1.524429995611179,0.216948332006991,0.1,0.0
4800,0.06889873549676138,0.010088977682265136,0.018955851621382882,0.03425201015162438,1.5466443348621683,0.225356155881835,0.1,0.0
4900,0.0702383393906582,0.010091977449927748,0.019080595632575234,0.03430741339636888,1.5955673007711206,0.23789828208115182,0.1,0.0
5000,0.07150294284223743,0.010094145811452505,0.019248676152073794,0.03476282198617617,1.6750699674827232,0.24907721587050505,0.1,0.0
