milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,0.009468421165089572,0.009999185410395848,0.00992814150640392,0.010334600568650026,-0.014363992760154829,0.008121982097942067,0.1,0.0
100,0.011409621478870641,0.010000998482041187,0.010069239076264605,0.010174499194257756,0.032019792253117844,0.012469838593890984,0.1,0.0
200,0.014119186931514987,0.010001239717074758,0.010410025175268916,0.010875566074153778,0.0006428220927321409,0.00731900774223661,0.1,0.0
300,0.01559537061972063,0.010000694606925747,0.010570144023740471,0.011804451550124878,-0.0035076648830892447,0.008036950299550122,0.1,0.0
400,0.017034067193559793,0.010002239393743015,0.010835586520936415,0.011675500146579768,0.036410742472057105,0.01123985342245902,0.1,0.0
500,0.019114922974327816,0.010003227940928335,0.010819875784098092,0.012426675990179674,0.03689706855876053,0.011402747594639849,0.1,0.0
600,0.01966001615434704,0.010004446781243011,0.011046502095705837,0.012905902154037566,0.023872832886031987,0.015108741353831364,0.1,0.0
700,0.021464295884386867,0.010004473701437647,0.011291014119844508,0.013386449088039452,0.04308835051506409,0.012114347567826698,0.1,0.0
800,0.022537346362405845,0.010006972355834035,0.01149492147969726,0.014102945309327316,0.06123350794562979,0.009544329419182186,0.1,0.0
900,0.023783195061695402,0.01000731461080601,0.011684978867221887,0.014689861416401417,0.045475757599581924,0.013094126972635262,0.1,0.0
1000,0.02673711062199204,0.010008217874255246,0.0119902090785694,0.01517985610820276,0.07454316480389829,0.01179097803095538,0.1,0.0
1100,0.027239436257151875,0.010008782605177187,0.012008793662350708,0.015327030606777932,0.06164580385125145,0.015722734423941166,0.1,0.0
1200,0.030104118279035457,0.010011123904317139,0.012414694388129782,0.015775518932438958,0.08247172152911408,0.016544949844907574,0.1,0.0
1300,0.031430483364731275,0.010013482088209685,0.012363883110737222,0.01632383541343292,0.09528917928100271,0.016352629359869832,0.1,0.0
1400,0.032486002113868574,0.010013238778766621,0.012748961157798742,0.017279244063407747,0.13607361678463895,0.01631453950557543,0.1,0.0
1500,0.03404410997037339,0.010014430728381228,0.012932226519626933,0.017813255673480532,0.11154007549553174,0.016786623277899884,0.1,0.0
1600,0.03506113075057274,0.010016091219390073,0.012979785328332395,0.017852991793085495,0.1431329324413233,0.022265973746450344,0.1,0.0
1700,0.03748863310937291,0.010018282997888017,0.013184052647242903,0.018263914521284973,0.19937624284171615,0.022517275641509914,0.1,0.0
1800,0.038245428096495865,0.010020109971507143,0.01341776191232226,0.018729435712194528,0.23216053085380414,0.024336519850047734,0.1,0.0
1900,0.0394488685848661,0.010021682113947416,0.013472155002293902,0.019341859729070498,0.21847904915401645,0.029839245316150512,0.1,0.0
2000,0.04031638145807707,0.010023625433120693,0.013730137164935043,0.02021101069222907,0.28363122499446475,0.031073508753255027,0.1,0.0
2100,0.04220251224277991,0.010025817577440541,0.014081000831906993,0.020688637082641886,0.3121395032810524,0.03497768910895625,0.1,0.0
2200,0.04425738769158705,0.010026668815996077,0.014270953529110822,0.020975409804796195,0.33595205347265,0.03681376798264474,0.1,0.0
2300,0.04445614256489572,0.010030790745824057,0.014355971768334658,0.021814070264227867,0.3455500495399286,0.03531088207162216,0.1,0.0
2400,0.04531868945935838,0.010032790675242157,0.014476504840096787,0.02172868220459397,0.42767899092312384,0.04070104257297671,0.1,0.0
2500,0.04675664107518699,0.010034473969857865,0.014796978704791732,0.022856252969379588,0.4458280891966384,0.04523222240628731,0.1,0.0
2600,0.048913039947416234,0.010036733139188812,0.014901010825559212,0.023030922641978282,0.4767814115382255,0.049621164103198195,0.1,0.0
