miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
1000,589.4384271181464,806.9811205174532,4.619030229380728e-13,2.187409372900496e-11,0.2265126780888675,19.88552211750555,-5.602306528294016e-10,-2.1538154578352502e-08,0.40649700189256693,9.654897088364997,0.0011886147815818177,0.09817270965528786,0.0034571404717159667,0.6940723099893822,-3.153156906980903e-11,2.4110592627925102e-09,0.10292914218231719,89.34172343698785,3.8711487536435814e-08,6.5161929662486724e-06,60.465924114024915,109.54312922805065,1.4103405411804592e-06,6.224962517750002e-06,1.1105879158992549e-14,3.849763694008195e-14,3.971354050096547,298.0678037339915,-3.930196470989264e-24,4.33188501112509e-23,-1.2982815685703758e-22,1.6033430072744418e-20,24.410239833145827,35.24342994185094,0.004551069088508104,0.00012938748749369037,0.0002290681560352277,3.0810000626990794e-05,0.0,4.097065610283728e-05,2.3308828436961742e-05,2.6258282225645506e-12,-9.517791919480485e-15,-5.882267402378744e-13,-5.083505754865276e-16,3.059053384400509e-06,1.32315925570359e-07,2.471092815293181e-12,-1.3542067505334612e-14,5.818448817044906e-15,5.4984561477647594e-12,7.132269633250876e-13,29.99999999999828,7.692448514468414e-13,5.169822497707956e-14,2.1314660090908625e-13,-2.735951087945448e-22,2.5000000366782906,3399.9999999923857,3.569420578826163e-15,2.612176218578887e-08,-1.3025210705532776e-13,1.4148689215273897e-19,-5.781768694055914e-12,1.0024348183489488e-08,4.457232650514125e-08,3.647097697008561e-12,7.636380129799509e-14,1.0000000000008464,-9.843302058465298e-13,3.581108962358523e-14,-4.8345980153146716e-15,1.1500441570327748e-13,32331.839137275736,2599.9999999956376,-2.7313609905668728e-15,-2.7010921830286495e-09,2.6118696870022e-15
1100,585.45412440196,817.5579515252923,8.328415625730232e-13,-1.8729403757519052e-11,0.21129722609013712,19.74856490490305,1.4858383460242215e-09,-7.869911522429924e-08,0.4193664348703725,9.623905847331022,0.0010636580071512497,0.09854024193769871,0.0072516294194180046,0.6990553915901656,9.448487125332212e-12,1.4558212997384228e-09,0.20846886019592187,89.89373524161391,4.172928881280389e-08,3.6070590391893126e-06,62.19255504332387,108.36398191747469,2.436821112004229e-06,4.082866708577328e-06,-2.312945700213395e-15,8.248922323708336e-16,4.159094555432995,294.6056939846474,2.1015825557518816e-24,-2.296417028081509e-23,-1.9957024923803002e-22,5.0271162016400096e-21,24.63977522902688,35.246454848896946,0.004497018898219112,0.00014550563450107084,0.00026201115953951933,3.7090272707490425e-05,0.0,4.533552699733183e-05,2.6314273245924045e-05,2.818018271254973e-12,1.792925431535964e-15,-4.925916102965046e-13,5.684145958332247e-15,5.154844344652909e-07,1.3676020699758222e-07,1.9666302875328068e-12,-5.729659975379635e-13,-5.721337054410452e-15,-4.890649968483166e-12,6.639433755381932e-13,30.000000000000874,3.34310505595094e-13,4.233308695673112e-13,-1.0829334985547479e-13,-2.4021854193760624e-21,2.499999949611413,3400.000000005183,-6.089908734481248e-14,-2.0306804448322808e-08,1.6911110741136865e-14,1.2753119821788325e-19,5.278190281276369e-11,-2.4474973088507673e-09,6.755190539263472e-08,5.434066473584089e-12,7.726308909796223e-14,0.9999999999987548,-9.667184657954155e-13,-4.488441820830339e-14,-7.18886037641325e-15,1.66516444791792e-13,32189.39820733728,2600.000000002075,1.1588192931075147e-15,7.050041222853442e-10,1.483364704401768e-15
1200,585.2832160698537,810.1993454943588,3.653257381372789e-13,2.3720079624804133e-11,0.24230076161176062,19.696131076976044,-1.129725602130247e-09,-7.166446738593296e-08,0.340495607288375,9.62385947076161,0.0016712304499143067,0.09788573834880838,0.0034975703551398604,0.6923770940777006,3.90009311226161e-11,1.590673126482407e-09,0.5379353206338964,89.18444607595781,5.0066800872414286e-08,8.07493102768016e-06,61.91932299943079,108.03776915740882,2.7890652864192302e-06,5.8035834872104205e-06,-4.810648980727997e-16,-5.580559027320509e-14,5.186785553985216,295.3945441963336,-1.1758645046985122e-24,-2.238160751877393e-22,2.2434742441816153e-22,1.0511649526240989e-20,24.944677285167092,35.214680671553744,0.004465767118886725,0.00015654399476927749,0.0002823448618445588,3.835218011115292e-05,0.0,4.805230965553148e-05,3.477810203864114e-05,1.131569378479381e-12,9.662390846981387e-16,-6.960976915041191e-12,-3.601705878215116e-15,3.59589327350955e-06,1.0268625962544112e-07,4.3230416278881914e-12,1.635151626510014e-13,-5.7940893570691904e-15,-5.512627655764011e-12,-7.69549334345067e-13,29.99999999999992,4.679852428310975e-13,-2.899310748569248e-13,-8.28105042177966e-13,-2.41240529667573e-21,2.4999999865530738,3399.999999998399,-5.332185107539934e-14,-1.6631933292932483e-09,1.1907942122074942e-14,1.9587623946543057e-20,1.557579831793851e-12,5.767176607069398e-09,7.024115771468663e-08,-3.696283641117417e-12,-8.935333461300433e-14,0.9999999999992124,4.158844941154854e-13,3.280899529600661e-13,4.71008355299089e-15,-1.0188707363128336e-13,32698.29389488439,2600.0000000011764,-7.369548320242023e-15,-1.8197983767261313e-09,-2.212992659690788e-15
1300,583.4436369615966,811.8883532617186,-3.510836892199258e-13,-2.6258037108047905e-11,0.1298414108176078,19.926028311633623,7.367731385492224e-10,2.5204509215128863e-07,0.3273973402067467,9.611837053377467,0.0006844635772340224,0.09791174411651403,0.004943843508389802,0.6978828086989189,5.6995104282208985e-11,4.539236931696396e-10,1.0080486024358484,88.76891379011474,6.077303231484184e-08,1.0083427928932918e-05,61.658829563925366,107.63478264110415,2.534190994495768e-06,1.1527540545202203e-05,4.416245379971396e-15,4.557763862297731e-14,4.57276291936412,294.80017386586667,-3.474677184663764e-24,-1.2656151762873591e-22,-8.064917369830465e-23,1.6771866005378005e-20,24.895573732528966,35.419840231678826,0.004424206375275849,0.0001618671687665373,0.0002793220175475846,4.3178101182584716e-05,0.0,4.9326383862913625e-05,3.373497688514109e-05,1.2358707759211156e-12,-6.975897760442077e-15,2.0683120483848734e-12,5.294388456870068e-15,5.097395341483346e-06,9.621843746640553e-08,3.702263577242485e-12,3.3911726726410403e-13,6.07732128958046e-15,-3.9638773422150266e-13,5.233343528490227e-13,29.999999999998227,-5.045681840231444e-13,3.137708695971243e-13,-6.494619649114687e-13,-1.5881107163469967e-21,2.499999950054851,3399.9999999884158,-5.163812748095194e-14,3.5379759435138814e-08,1.0255477405039381e-13,8.495073058218594e-20,2.3328839102499485e-11,7.64162799814252e-09,6.225047753184302e-08,5.859813746940036e-12,4.423204939860694e-14,1.0000000000020597,6.051424541606965e-13,3.3379170750740597e-13,-2.7729050494630804e-15,3.4320166092695534e-15,32077.23355821834,2599.9999999998404,3.06259702357344e-15,8.0236789709759e-09,1.673708720193058e-15
1400,583.636244294096,819.3560066736467,-7.238842530584585e-13,2.4564763706522123e-11,0.13541431840397222,19.692385412319833,1.3022906694108033e-09,2.2203493437018293e-07,0.3833583485739734,9.6250200002973,0.001911177015003318,0.09775371686730536,0.0011867970132810324,0.6936232947001886,3.382605323895639e-12,2.3452897121186685e-09,1.0002898199047765,88.90084682979969,7.23192732413166e-08,1.0599826569240018e-05,61.9713707224473,107.73835487032422,2.880333524259423e-06,1.2056377296280562e-05,8.774370486756888e-15,5.865495270121217e-14,2.632868024681973,297.7362106446019,-5.765444090520973e-24,1.1898564074255284e-24,2.0626123927961515e-22,2.6009100876309897e-20,24.784507922947444,34.93158841478986,0.00435363283556652,0.00017993115611979286,0.0003201927158042494,4.7334263865523043e-05,0.0,5.493696985334151e-05,3.761857203561825e-05,2.999941014107761e-12,-1.328535337500625e-15,3.6290789747792653e-13,-2.875629355960946e-15,6.9462344886087645e-06,2.4578340354433014e-07,-2.8703092977104486e-12,-5.579043206639528e-13,-3.904616604448748e-15,8.025126693371149e-13,4.603866090744626e-13,29.99999999999847,8.777098782309866e-13,4.5363701963644314e-14,-6.67579478949598e-13,9.69257507829851e-22,2.4999999525694254,3399.99999999623,3.087697474856327e-14,3.460733879343214e-08,-1.71565237175612e-13,-5.810403317180196e-20,2.386750561082574e-11,1.6641551949832575e-08,7.609226471636388e-08,-4.604748014971059e-12,-1.3589915253534871e-14,0.9999999999999204,1.1446779888184798e-12,4.9414782179522236e-14,5.267443293032624e-15,9.992707975447654e-14,33201.74717853496,2599.999999992494,-5.809035579346327e-15,7.77894916487409e-09,8.336027289213038e-16
1500,584.1237340019698,816.8707510188799,1.9237965146968463e-13,2.7718338574884644e-11,0.15159799657044776,19.902374949375222,-6.081539211210664e-10,3.06219041185226e-08,0.42477046098763765,9.593306678082849,0.001023013255034131,0.09892281011121504,0.006904172278811913,0.6932745368564721,7.461895418803485e-11,1.3644623634803767e-09,0.2745365838454093,89.47652051303076,6.291025789709804e-08,1.166006739961421e-05,61.75775605361562,107.07867059099861,3.5059504131094e-06,1.22582287774359e-05,-1.0484998668568076e-14,-4.7817193848450876e-14,3.6451764621051588,295.3968305300408,-4.044061589878611e-24,-1.3163321448256214e-22,2.8666396775077156e-23,-1.9138239263456043e-20,25.074202712514698,35.04406090619742,0.004326513998784898,0.00018732546360632468,0.0003226615563116981,5.348666563794583e-05,0.0,5.875917949865423e-05,4.410437926484117e-05,1.8099071362808243e-12,-7.646457223967457e-15,5.394193873228136e-12,3.985328303995076e-15,1.0268236955485192e-05,2.458828881708263e-07,1.0015941795983479e-12,9.166128643759354e-14,-1.2623759990266636e-14,-4.861620183081453e-12,9.577183541410997e-14,29.999999999998543,-1.7144459426645713e-14,-3.383032738821902e-13,3.854219585918583e-13,1.050303059840079e-21,2.4999999337366887,3399.999999985743,-2.077922486228409e-14,7.685964975238899e-08,2.326110742178677e-13,1.1328628397100054e-19,6.143902178834534e-11,7.818211763686188e-09,1.1017907708684949e-07,-4.340556956564487e-12,-2.704996188268891e-14,1.0000000000019214,9.01591373107566e-13,1.2125417879659803e-13,8.212002303814728e-15,6.792559074784268e-14,33548.64596328222,2599.9999999981615,2.244984125277049e-15,2.378771820363564e-09,1.237166817728923e-15
1600,588.1507172894542,815.5063272537762,4.829857667525936e-13,2.7121667481390215e-11,0.18121540435426559,19.750735656655106,9.993335422280542e-10,7.4389517763423e-08,0.4153717032595869,9.587268106547034,0.0015746229432935077,0.09781868219985244,0.0035202543302038955,0.691025930474027,5.6000328246929894e-11,1.9887492716749188e-09,0.16155669148157914,89.92065235108248,9.805311599022477e-08,1.1632565918541453e-05,61.90672282354824,107.55554239030796,3.856414476596525e-06,1.7274317983286357e-05,-1.1612155618070341e-14,1.4685696738945363e-15,2.1163127095177776,298.28567730746107,-1.585048051145783e-24,1.234215946305607e-22,-4.3059909677436065e-23,2.1615640465335367e-20,24.59464898404422,35.42527019769613,0.004306389854260668,0.00019229136115442432,0.0003502436963292087,5.6392947609056075e-05,0.0,5.922773979190512e-05,4.842157424954606e-05,2.5455543297239674e-12,7.987162897282094e-15,8.108662777334177e-12,1.9505679030748327e-15,1.2532560704304695e-05,2.886926014513549e-07,2.0679747214662263e-12,-5.532902506931027e-13,9.865609969883501e-15,-4.314985021951053e-12,9.184594750183362e-14,29.999999999999883,-7.900032582873347e-13,1.914315186229006e-13,-1.0992112291846082e-13,9.484958826127411e-22,2.4999998954178326,3399.9999999872134,-5.836335202139218e-14,6.02132101632942e-08,-5.3791070682030465e-14,-1.1231244559176446e-19,6.477241907919317e-11,2.03393303691259e-08,1.288910853272095e-07,-3.288505109383932e-12,-8.946174193806887e-14,0.9999999999978404,-1.466293682660826e-12,1.7970605150431934e-13,-7.346791727331669e-15,-1.7643672900007142e-13,32786.82827235981,2599.9999999884967,3.720940573743335e-15,4.9991512738160486e-09,-2.8186698922064963e-16
1700,581.7183594461858,813.1150630291997,6.659741175932004e-13,9.875930922437916e-12,0.22200352188252415,19.786952316254464,2.4573486386491815e-09,1.8063939382788964e-07,0.43702272524447366,9.561084700349513,0.0009587000179105193,0.09793271760498272,0.0062507117115808575,0.6924618866858082,3.499454047651153e-11,4.964856978332649e-09,0.9286740821256776,89.79838533383587,9.973967323447148e-08,1.4236333191983099e-05,62.23924052151313,107.70943216871615,5.100852840827653e-06,1.8983090290535632e-05,-8.130877865695657e-15,4.7037364747401136e-14,3.9734110050136113,296.23471096911356,-2.258080901242743e-24,-3.653913300225973e-23,-2.715977829118052e-23,-2.3798955525849224e-20,24.723526849569442,34.91699818354787,0.004237618009931678,0.00020208172979235681,0.00037089626233989455,6.19503986126462e-05,0.0,6.595227142770661e-05,5.3735269498346355e-05,5.4529202549638e-12,4.578408510946845e-15,2.0031729061300634e-12,-3.199167352177014e-16,1.4939520692409385e-05,3.380699075625737e-07,4.046864427044339e-12,-2.0639633034665742e-13,-1.4889480270597206e-14,-9.589621495713934e-13,-4.899869124375784e-13,29.99999999999823,-6.832381553139735e-13,-3.967483245015724e-13,-8.260845832405202e-13,-2.4827946215740868e-21,2.4999999459257096,3399.9999999868382,-5.825908544006281e-15,1.2898090548481893e-07,2.1550539884035885e-13,-1.9924638663851462e-19,1.1497039210039733e-10,2.475609608026516e-08,1.4130796945010905e-07,-4.795737739833039e-12,-5.917310259375913e-14,1.0000000000004843,7.005550378368692e-13,-3.0184607705525617e-13,-7.638739190760281e-15,6.47295356053185e-14,31756.83217621639,2599.9999999926113,1.7050136839783374e-14,1.0552812421557271e-08,2.0666312433044756e-15
1800,578.9506142023953,818.6021919983039,-2.7148736258813495e-13,2.8532726565565186e-12,0.22374219650705243,19.927085839333984,8.269720541818371e-10,9.568550968606926e-08,0.3460862106626861,9.646530277898929,0.0012989658363380477,0.09833300470124007,0.004767902488063176,0.6932117078756402,3.66337358492303e-11,3.480945001970235e-09,0.8038044568698843,89.5900349175376,1.0577712820284894e-07,1.594784895109374e-05,62.03393865395791,107.70365709739495,6.1592103628593365e-06,2.0943263244096937e-05,-4.9545159642659435e-15,-2.901217501049907e-15,4.992908696079585,295.89442961866365,5.861177659625546e-24,-2.7609124614869614e-22,-1.8322005906049432e-22,-1.5316420603687064e-20,24.707368519298377,35.382515891372066,0.004223867102511597,0.0002110478230632169,0.0003806722429905195,6.190747884529904e-05,0.0,6.664634569868898e-05,5.945540035917834e-05,7.963493826086964e-12,2.480290715463177e-15,1.988100562972015e-12,-6.145897253187358e-15,1.5525364558551154e-05,4.025784978577781e-07,3.952923766515642e-12,-5.444036080464948e-13,2.9846038224882595e-15,-4.073296826892511e-12,-8.093103187005954e-13,29.999999999999993,-3.519182722319796e-14,-5.719760201711809e-13,3.0945222227521757e-13,1.0890149453930017e-21,2.4999999011750162,3399.999999965554,-2.0592130334235688e-14,8.447094714750913e-08,6.663131822285798e-14,6.661481369490421e-20,1.3791876793851917e-10,3.434277039281746e-08,1.7444698681930562e-07,-1.752515860563438e-12,-7.515625925686206e-14,0.9999999999979123,1.4655354870439994e-12,1.1867244894479235e-13,1.0385402119456113e-14,9.603122039783842e-14,32527.633768511925,2599.9999999901625,-1.5198258212799946e-14,1.4572783343616722e-08,4.665594295598627e-16
1900,581.8308605411335,816.9642928354365,-5.916631470777902e-13,-2.974850262176994e-11,0.22312485952991135,19.807582883035735,2.115647366941903e-09,1.8654232997676325e-07,0.3587102255928703,9.646549614179355,0.0015900629373637282,0.09860978986491406,0.003868966581283609,0.6940348813243011,1.2925512860008824e-10,4.920757841794118e-09,0.26535496939362796,89.50321559168897,1.1550847037137562e-07,1.8124330425302982e-05,62.46708154533396,107.82498479642834,6.210636206666139e-06,2.4245153530978582e-05,8.74200568732388e-15,-5.849942930313553e-14,3.9951419647152684,295.7418879052218,2.858181174971003e-24,-9.750195048537837e-23,-1.5125249941863944e-22,2.343740538875997e-20,24.6802190333237,35.187723028932886,0.004176346759443785,0.00022701411514630638,0.0004130445803234182,6.808055405809915e-05,0.0,6.911894373783834e-05,6.12902526453719e-05,7.732492901332394e-12,4.3194649706363055e-15,-6.2527853438319935e-12,5.961628972361174e-15,1.5424605919677737e-05,3.813803074516699e-07,-2.215998014991379e-12,-5.163294014401907e-13,1.4205238860937507e-14,4.305188970050649e-12,-3.1118174693338716e-13,29.999999999998497,1.0192731377958933e-13,-6.229309853846232e-13,-2.0923857582231326e-13,-2.160829877051036e-21,2.499999866011112,3399.9999999782285,-3.3712450345320216e-14,1.3174875612466976e-07,2.9275744756915003e-13,-1.7313655776617863e-19,9.960371583920369e-11,2.5048649943227675e-08,1.5932534172940048e-07,9.28558346880032e-13,-9.053119540884365e-14,0.9999999999993952,5.242517980236878e-13,-1.8835009968383453e-13,5.7573120551338075e-15,5.16155354124355e-14,32931.33791092998,2599.9999999893603,5.900323729077608e-15,1.4921741174914533e-08,8.176215709251448e-17
2000,587.5769643576975,817.3821257475324,-7.811193234781441e-13,2.151799041260077e-11,0.26744047943679355,19.751565350131138,2.069308017204475e-09,5.679770515347287e-07,0.40268984403471475,9.589306776356182,0.0012571596001604533,0.09829754110973488,0.0065024364237568945,0.6957965879859621,7.265573751384255e-11,7.090580416768173e-09,1.1315736961720884,88.74565505547208,1.4572071289538363e-07,2.0499329530736934e-05,62.13329110601248,106.86884393650372,8.431112295341043e-06,2.66669208905035e-05,-1.1863742036942468e-14,6.524667947062268e-14,1.9798273053375322,294.713797839468,4.411244271559818e-24,1.5794766653049807e-22,1.3618592244274853e-22,1.8801877897846266e-20,25.046906994183367,35.11927037582462,0.0041330092753974,0.00023813956429284962,0.00042087484101028714,7.196668844933685e-05,0.0,7.341377335677296e-05,6.708463609096282e-05,1.0225668195781392e-11,-4.4925162575658795e-15,-3.74866382495422e-12,3.575081638836999e-15,2.3312192823186122e-05,5.598710739156403e-07,1.9318333237115904e-12,8.276711237530193e-15,6.696881437208945e-15,1.794428393933304e-13,2.1377281792441646e-13,30.00000000000149,-7.896241380884622e-13,-5.944082308319797e-13,6.926194996011728e-13,2.3373945538559974e-21,2.499999854232369,3399.9999999684446,4.6187339290354054e-14,1.6921399400073745e-07,3.5908778153030595e-13,-1.2895980754245484e-19,1.6678085545393974e-10,3.090904614628903e-08,1.8728857951804759e-07,6.348950254654628e-13,1.237338730617536e-13,0.9999999999988348,-8.962262066757488e-13,-3.4602607460379154e-13,4.434096463439133e-15,-1.5316098355093612e-13,32596.475539028164,2599.999999985711,-1.2449357146668884e-14,2.045708284693627e-08,1.9786035162928204e-15
2100,581.336494996748,815.5044751680147,-3.633085805413168e-14,-2.6100508502579193e-11,0.17689588288788843,19.685233280252476,4.407893372677366e-09,5.627836091221663e-07,0.43417225573260165,9.631300041864524,0.0006979879134121603,0.0985854615506409,-7.087390158410159e-07,0.694788683943007,1.7342962761096414e-10,7.235678493853782e-09,0.14775038812484081,89.76879289352419,1.676355213172633e-07,2.3758987299263708e-05,63.4027512673387,107.03023500192607,8.937208625489332e-06,2.5632611809236046e-05,1.3700330197241872e-14,4.180544753402759e-14,5.3289125062248495,295.09776337064034,8.546025658152539e-25,-3.0486127690498107e-22,-1.3714637361072675e-22,-2.1569402504382452e-20,24.984787076028937,34.88423046382285,0.004086901074168208,0.00023600698944221496,0.00044290604498321254,7.33750594984507e-05,0.0,7.487683274883925e-05,6.868384212969063e-05,1.0606272827647872e-11,1.0991843043472145e-14,4.938514339429998e-12,2.1497031544754012e-15,2.0741847849972945e-05,5.869241152825721e-07,2.6939075326383695e-12,-7.487031586736598e-13,2.258990221702095e-15,6.3901586743556396e-12,3.5429524741978047e-13,29.99999999999995,9.086275606428989e-13,-3.718213301721802e-13,-3.572092250388011e-13,2.110678635977359e-21,2.499999792281304,3399.9999999594456,-4.966608456323754e-14,2.295584568964136e-07,3.5141476123764866e-13,1.5446417780292656e-19,1.924777306552205e-10,3.964242549239889e-08,2.0380078291205749e-07,-1.504839315126442e-12,-6.163125886358008e-14,0.9999999999985516,3.35918307685307e-13,-3.922676409910282e-14,-4.656259637402114e-15,1.709245196210546e-13,32668.53168604826,2599.9999999810398,-3.9985353551592384e-15,1.7850947866787547e-08,-1.1967045145702115e-15
2200,580.6737956180472,816.1012653385216,-2.1838415265906724e-13,-2.3435547456123158e-11,0.23641764170262766,19.82206858771781,6.756783922888782e-09,5.407217806856654e-07,0.408903049748997,9.622689860788268,0.0011882553355409635,0.09783056456391835,0.002617305076803656,0.6949869771614136,1.1629185736220675e-10,8.612931594323222e-09,1.0817846206518027,89.59036153251888,1.6875718195833578e-07,2.569360800946928e-05,62.89890143019637,107.41608158298627,1.030153850426143e-05,3.0364304832071307e-05,6.185771413244219e-15,3.049802193758357e-14,3.7665876818086246,297.21088709534075,-3.2455552431227897e-24,-3.351709782579763e-22,1.7170731016209713e-22,1.0328562690027007e-20,24.911389397284726,34.94107462113145,0.004026499893592463,0.00025835917725348766,0.0004718313995170116,7.599342031952927e-05,0.0,7.80660014186998e-05,7.74275656651316e-05,1.0282092034749794e-11,1.7018122860526722e-14,-4.173381770482276e-12,2.9889680130466144e-15,2.811325228216837e-05,5.840045307994095e-07,4.413446650318245e-12,2.693931961873892e-13,1.9501165009398764e-14,-9.00119958411386e-13,-1.5993229703120084e-13,30.00000000000024,2.7148355013220804e-13,-3.671020102824248e-13,7.113231448430519e-13,-7.907833412451375e-22,2.49999976609126,3399.9999999495744,-1.1626959484909765e-14,2.261646021644729e-07,3.510812532697887e-13,5.862124209420121e-20,2.1576282675295214e-10,4.8025686512845066e-08,2.5951684954041934e-07,1.9519341118257857e-12,1.4843370722823407e-13,0.9999999999991556,-6.473832221083204e-13,1.0631509860324484e-13,-1.0385393727804625e-14,1.1186165769661234e-13,32772.2933705234,2599.9999999762213,1.4233919002126066e-14,2.3093093040144293e-08,1.1100385207791945e-15
2300,579.3710984669001,812.1519676883255,1.507785845032633e-13,3.61436164103663e-12,0.1333847705218946,19.80671886763075,6.643316426165595e-09,7.619761457227891e-07,0.35247688742223393,9.549246604079988,0.0018536305089428343,0.09831527319077554,0.008672956464307427,0.6970713977436762,2.0454642787249542e-10,8.347935477996192e-09,0.6281969818960609,89.80403910437809,1.9281674994617634e-07,2.911507802088519e-05,62.11633066195738,106.7996248635665,1.0243407327955531e-05,3.588204950053379e-05,-1.523878744884224e-15,-2.743656956957478e-14,3.34247494931903,295.5615604269521,-4.966278286842417e-24,1.5810955929219404e-22,1.543366011435381e-22,2.7895730763401e-20,24.897053700423758,35.170970760636706,0.004004889376628808,0.0002649886679979261,0.0004913386140758261,7.981646676218703e-05,0.0,8.35840189546391e-05,7.790919555642429e-05,1.5185136404952296e-11,-2.916946587228088e-15,-6.899498144646664e-14,7.85858402615991e-15,3.06603426052749e-05,6.958610514937388e-07,-1.5110312678042864e-12,-1.696922867837036e-14,1.5143622670176236e-14,1.2322274490068324e-12,2.829880601345523e-13,29.99999999999864,4.5781363074975e-13,5.161659891247624e-13,5.365816401727537e-13,-1.1656889790440824e-21,2.499999730405219,3399.9999999488855,6.491179808599941e-14,3.296636419842249e-07,4.437604858427395e-13,1.8075791675945872e-19,2.2685878783492864e-10,5.192786147022043e-08,2.818741082239526e-07,-1.8348236364302436e-12,5.197575130966893e-14,0.9999999999975668,-4.676504199419276e-13,4.677792794496158e-13,-2.617143090454107e-15,1.4916454256734235e-13,31797.006922921482,2599.999999969932,2.050576541288568e-15,2.4656498975063872e-08,1.7129845316977037e-16
2400,580.3439837791922,813.2097239368989,8.075853960841654e-13,3.391726969311306e-11,0.252612958135048,19.80598662187096,6.049293040516153e-09,7.241871403608285e-07,0.42792693727669556,9.57902873077684,0.0013625369978621056,0.09796594802206195,0.008785804288342736,0.692631501331078,2.5702700098909017e-10,1.0233826615392392e-08,0.3538899447235792,89.67395561385187,2.1407847502030147e-07,3.4753728374272745e-05,62.59160084711471,107.46669527720321,1.0989573319390471e-05,3.656822205112605e-05,-4.049481113713767e-15,3.275114330676148e-14,4.774225389151921,295.52015738738237,-1.7017378696934067e-25,2.955113568633537e-22,-2.1319674525649223e-22,-1.1071492500102916e-20,24.629699599614696,35.06046168143795,0.0039831652197872365,0.000269571110584758,0.0004998955460103152,8.75012570572026e-05,0.0,8.562237357056619e-05,8.202457473345461e-05,1.3861993241348053e-11,-1.208522457032944e-15,-1.7736473598670873e-12,5.353934342096232e-15,3.6268199995132426e-05,8.674830070838443e-07,-2.235265905642117e-12,7.796034420962553e-13,7.945670142901133e-15,8.651123957165428e-12,1.1669658182761819e-12,29.999999999999396,9.501803136956248e-13,4.5019115824771174e-13,-1.8402560654772364e-13,-2.102819710489274e-21,2.499999647095937,3399.9999999391366,-1.3208383336483038e-14,3.815488884716712e-07,2.8936797730372264e-13,-6.699550025588692e-20,2.907778360050732e-10,6.082124073278657e-08,2.9889208990058227e-07,6.784283987559654e-13,1.6245563955876823e-14,0.9999999999981881,2.4964866697165134e-13,-1.375905183370351e-13,-6.8214848748316804e-15,4.645378186031166e-14,32467.207764300452,2599.9999999727993,-1.1931138326757152e-14,2.8574500305475003e-08,2.7603567175277304e-15
2500,581.7969147513375,810.0909027077379,7.353437204336956e-14,3.126872555702096e-11,0.19394130698531922,19.79583193066359,9.148275519371556e-09,1.0829493098661946e-06,0.36351072553581654,9.609484100770132,0.001827392060342162,0.0984701524571888,0.0022186502347453737,0.6966565826565696,2.496252617447552e-10,1.4914479683691022e-08,0.7129703747039495,89.56636361727911,2.285473722996792e-07,3.3265945812594e-05,63.25866016027916,107.26717027649671,1.241612035398742e-05,4.076880723811344e-05,1.0853714983189807e-14,-4.023040783056369e-15,3.6171072186625133,297.04770484475677,2.7233500157369662e-24,1.9045978478132578e-22,-1.5385580774495413e-22,1.7816783792733646e-20,24.974158969060365,34.92410949575993,0.003910048403907002,0.0002803453859629499,0.0005271242733732143,9.090904338630072e-05,0.0,8.7436725495921e-05,8.543384465309086e-05,1.8353111984765485e-11,2.2749274843858602e-14,8.815896631702553e-12,-6.450679711959869e-16,4.037502071341149e-05,9.01779073345604e-07,-2.4072427313504204e-12,-6.075427456737517e-13,-3.956559463908317e-15,1.0110294317429198e-11,1.4306318410617434e-12,29.99999999999851,-5.910531276311771e-13,-1.8644650206723338e-13,7.065064693942363e-13,8.58149149498649e-22,2.499999577028353,3399.9999999248753,7.233239101689218e-15,3.8596079949729525e-07,7.092527226531771e-13,4.7284337871921703e-20,3.3438754675675025e-10,7.872460898312849e-08,3.3781642094780237e-07,4.69049981281312e-13,-7.22843409542345e-14,0.999999999997308,1.7787914763884941e-12,2.8269280427744196e-13,6.528859696618153e-15,7.731619788526529e-14,33293.960892172276,2599.9999999668285,1.881361802651697e-14,3.943016025673581e-08,-1.0750601078389865e-15
