milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
1000,586.4381357253474,810.4000570052638,-6.465261638010412e-13,-1.5241553848756765e-11,0.2648081775289889,19.919064813612177,1.7875988880557086e-09,4.165480737545686e-08,0.41652666241991365,9.587172085485676,0.0006827071452680716,0.09872772093011234,0.00734164343940816,0.6941399037101267,-2.152817614534137e-11,2.204913878336527e-09,0.4772592020838121,89.69766760222987,1.3143939192488193e-08,4.181826616896372e-06,60.50489726354338,109.12267754092179,1.9668951750401165e-06,4.820587850460287e-06,5.486835478432142e-15,1.656522382918379e-14,1.5580082407499543,296.9383544257477,8.88729709028108e-25,-1.934477161044949e-22,6.274224443880281e-23,1.9965162395356432e-20,24.757329842412727,35.150587187213425,0.0045338551952510886,0.00013011564326409852,0.00023964081440155726,3.323886752409742e-05,0.0,4.132285194989739e-05,2.73085055291522e-05,1.5470754551538971e-12,-2.0537738877876447e-15,1.4963094033043306e-12,-4.573687587279001e-15,1.7408130734516268e-06,7.603244047526766e-08,4.3007731653711074e-12,-2.9756648935417715e-13,1.620439878855155e-14,-4.315328748719993e-12,-1.924341830159042e-14,29.99999999999911,-9.925061283310537e-13,3.270182229992197e-13,-8.074980292997465e-13,-2.3484064098797622e-21,2.500000035424898,3399.9999999964903,5.882343893396891e-14,-5.527388574747816e-09,1.8220962789519393e-14,1.7782899387098413e-19,3.7824931829456976e-11,4.326922670141817e-09,2.8908844193291775e-08,-5.205323716800547e-12,6.773132090071311e-14,1.0000000000021314,-3.1195612003307416e-13,2.806670103480082e-13,7.17614665940808e-15,6.5010095129628144e-15,32603.588583027602,2599.9999999940696,9.094812401769633e-15,-5.891911168125343e-10,2.0680992238662684e-15
1100,586.1416156467619,809.4265648300762,-6.319473848722042e-13,6.714735579270995e-12,0.11080162713350787,19.924060652173758,1.7350415769025236e-09,1.1175581140667877e-07,0.33914882001656094,9.555775965872723,0.0017268111048073748,0.09901889245062892,0.00042448239753853844,0.7002955559343638,2.4167502209133688e-11,-5.750706386068733e-11,0.5383742667593611,89.06755271237162,3.177043428645472e-08,7.111076294637919e-06,61.74781301479251,108.49685243570757,1.208504624708371e-06,5.939550249008324e-06,5.005370296303351e-15,5.1233627307767023e-14,1.8026316851834148,295.33996442435506,-5.3171315606050044e-24,2.228305220475417e-22,1.658157912363384e-22,1.51278960658408e-21,24.836718398812092,35.39358929914674,0.004488662987837038,0.00014941860654019859,0.00025738913652899277,3.482972260375505e-05,0.0,4.3964895923708094e-05,2.9740739327135547e-05,2.834950117094303e-13,-2.14301401065685e-15,-5.121522387217601e-12,-2.798958780009276e-15,8.293115691642488e-07,1.0735454799027425e-07,-3.4192370102334074e-12,1.5774354520938128e-13,-1.623878769537091e-14,5.0945612089415574e-12,1.7537309231902723e-13,29.999999999999226,3.6899487898887733e-13,4.499140120972643e-13,5.738799716367904e-13,-4.58064242971172e-22,2.499999967580037,3399.9999999998236,1.3849225471515671e-14,-7.370223776797194e-09,-1.210467711934893e-13,-8.424999852049981e-20,7.90768433995253e-12,6.769011195528059e-09,5.6846888149316e-08,5.6858962793466335e-12,1.1299996245418454e-13,0.9999999999991881,1.5234842198979483e-12,3.436619482736165e-13,-6.868955259862823e-15,4.984551023858363e-15,32557.83865509237,2599.9999999978413,5.44157416923219e-15,5.349400287412645e-10,-2.678727028862699e-15
1200,589.0371630749987,812.2175285333002,3.510109812832498e-14,1.2617764438701262e-11,0.14666392119104102,19.94101178317046,1.605377946273215e-09,-1.9828720096123134e-08,0.4510884946150171,9.5900162342167,0.0013847070116207428,0.09857053520633015,0.007732332893287153,0.6934804320696126,-2.06147586776525e-11,2.0411298899217385e-09,0.27722032314406647,89.2593210639392,3.476915696939501e-08,6.1498869275663956e-06,61.25618804571417,107.73418225338756,2.706192503751006e-06,9.581233456340448e-06,-5.333592615966004e-15,2.1711652201655666e-14,1.826426741741216,295.68105322749363,7.837612713564907e-25,-1.5358480938817787e-22,-1.279326554516102e-22,2.1902955048803448e-20,24.797482289813292,35.43665964644595,0.004435514786664917,0.00015121454537559334,0.00026568217584938534,3.872393745409198e-05,0.0,5.0128080677325835e-05,3.4816092389972836e-05,5.199887990133466e-14,-1.2080778533681282e-14,5.2291421512465984e-12,5.386887578190468e-15,6.4772328007147365e-06,1.6024142113953066e-07,1.0352112491753438e-12,-1.4701765729833818e-13,1.2825195610325311e-14,-4.5289903405619345e-12,-7.370828970692117e-13,30.000000000001343,-2.2132779217987985e-13,2.011870871900319e-13,-8.637010609370825e-14,8.935335240623433e-22,2.499999949539842,3399.9999999862016,1.751770684639686e-14,6.384571500801208e-08,-1.6018539776061631e-13,-4.176376668635665e-21,2.900561623713086e-12,1.3117332852615454e-09,6.133037447218322e-08,5.506233356616744e-12,2.440217767907759e-14,1.0000000000009435,-4.4971587676738196e-13,2.4610568688275396e-13,-1.6571671695721455e-15,-3.44526930837487e-14,32870.82861071248,2600.0000000007985,1.1130222663390956e-15,5.9872600330885756e-09,2.63370791795894e-15
1300,591.5794290518808,811.0464955974321,-2.481220471231131e-13,2.447469968659922e-11,0.28421610473349096,19.69386628442848,9.164256966196718e-10,1.2503904250847984e-07,0.3980906277995795,9.622525120610629,0.0014164443396989723,0.09839510793435892,0.0044264031154986295,0.694831685076782,-2.064588698978519e-11,-1.0032018507971417e-09,0.40593845990991384,89.39441507036861,6.028517029213172e-08,9.946350768043628e-06,61.44288529664803,107.68762269083378,3.0587312648649265e-06,1.0313569111192313e-05,9.477287915569412e-16,3.472715875143171e-14,4.475885160103088,295.0236694187191,-3.290858502464409e-25,2.809603769520762e-22,-4.3687195597893025e-23,-1.408250059970476e-21,24.646448332890472,35.00755379133431,0.00440884935288279,0.0001694129267228281,0.00028935529939907583,4.603054945458459e-05,0.0,5.258455327284345e-05,3.581220194434708e-05,1.8413414561428088e-12,-5.578141564783203e-15,2.4705739739851503e-12,1.3696167800555573e-15,6.16924240027349e-06,1.0556623166164189e-07,1.7159444408108617e-12,-1.995708430480759e-13,1.1954994994212901e-14,-5.1033277531038706e-12,-8.708332933234529e-14,30.000000000001343,5.159879096051409e-13,-6.002837991717959e-13,-2.390901914990866e-13,2.272897378102482e-21,2.4999999620952273,3399.9999999826478,4.2174853985940014e-14,5.2201998214826375e-08,-3.017313103524309e-15,-7.178339072730623e-21,3.3268152153506315e-11,1.6456268311956025e-08,6.327493239749523e-08,-3.330236822093427e-12,-8.744684936681055e-14,0.9999999999991187,-5.704845803778493e-13,-1.1645675910088433e-13,-3.1040091684911724e-15,1.2160713479317086e-13,33398.54754880419,2599.999999994569,-1.2137492137677019e-14,4.8006007245856354e-09,-8.360512460836016e-16
1400,586.6017637045767,810.6991872255139,6.961558558979789e-13,-5.433984107056551e-12,0.07502395764203856,19.87955163703076,-3.769966897387077e-10,9.39158179991138e-08,0.33518931557882553,9.594213150571564,0.0017773721115942247,0.09820694083747275,0.0022172216887894653,0.6980786745460463,2.5253297731474216e-11,2.300004188932877e-09,0.34972034849594436,89.35894065587131,7.244352013123268e-08,1.1594917117543516e-05,62.09928876780438,106.88452465426013,3.089180519954334e-06,8.8347807134435e-06,-9.237693979686509e-15,-5.747000735766226e-14,4.9774318543162135,295.0556916478258,5.1621639558093664e-24,-4.6617161537929335e-23,2.2477265745277337e-22,-2.0876926633563405e-20,24.570977217795534,35.35727596898674,0.0043542818745135785,0.00017999949140456629,0.0003116798108539841,4.576233457042299e-05,0.0,5.252798785070133e-05,3.958887576310202e-05,1.0953603744343039e-12,5.816352961784578e-15,-6.265836285117279e-12,-3.364543327593802e-15,4.494326340967822e-06,2.0736882440388382e-07,-1.300953572134616e-12,-1.8876314092480078e-13,2.674099493724343e-15,5.8007102128167435e-12,5.182316721102242e-13,29.9999999999998,2.997763966892781e-13,-1.801527695778981e-13,4.246752338233375e-13,-8.906793982548267e-22,2.499999963998388,3399.9999999862557,1.1442353404644014e-14,9.75060288812168e-08,2.2599046594277238e-13,-6.397415248896466e-20,5.192964136454838e-11,5.66993263499971e-09,1.0193097666169219e-07,2.369494220912118e-12,2.2056769816002596e-14,0.9999999999988413,-1.3709146447538821e-12,4.2528504855775944e-14,5.040474203725522e-15,3.483935125330153e-14,31977.570655673135,2599.999999992667,8.902920799517455e-15,7.579876455926175e-09,2.433301912905581e-15
1500,582.0578261154706,819.6965338722301,6.182972937560855e-13,-1.175712720653013e-11,0.19088998005416455,19.89238112305648,-2.8858803542569813e-10,2.1553432011620776e-08,0.4106249144625104,9.560324192952182,0.0009103434513449474,0.09869578150520777,0.004000908583401248,0.7000751726558792,1.9163405510300763e-11,1.7183734459163528e-09,0.6057674572591359,89.4380925350239,7.370678210925573e-08,9.929599128277197e-06,61.88054149377829,107.11038706241601,4.051315787983857e-06,1.314503069668739e-05,1.2432167663966197e-14,-3.8333148711790666e-14,2.077701395486887,294.9960068961137,1.059424118428714e-24,-3.353923337176878e-22,-6.928821128625723e-23,2.76062064143915e-20,24.57978894388296,35.35492312277207,0.0043549704640027664,0.00018825190256057588,0.0003311181829647409,5.167034326326177e-05,0.0,5.7982456210391704e-05,4.443036810009305e-05,2.985194705600891e-12,-6.416764881831853e-15,-7.25718693507474e-12,5.1975938516082565e-15,8.08021967210612e-06,2.8444782961369744e-07,-3.928653421630775e-12,-3.1139313167064713e-13,-1.3753216825882867e-14,5.222316211884768e-12,5.773494417683183e-13,30.000000000000107,-5.01341544466016e-13,-1.2914962265031582e-13,5.526283569338817e-13,6.216217259341641e-22,2.4999999070991143,3399.9999999842253,-1.017263880955508e-14,1.7486550955141296e-08,9.6894177688802e-14,-3.695473188473823e-20,6.413136424533448e-11,1.6422370223696874e-08,1.2204425903215762e-07,5.994480364478312e-12,1.172026549557043e-13,1.0000000000012994,-1.2548611003333114e-12,3.492020894889329e-13,1.4977027553965939e-15,-7.953947249759974e-14,32979.588301070966,2599.999999996329,-1.4417544429476744e-14,2.521633748562706e-09,2.6013199302703638e-15
1600,590.1067914489481,820.7939818319558,3.03438990048371e-13,-6.586152344774923e-12,0.14547948136167987,19.769669562590302,7.274787516476812e-10,2.1524191264296626e-07,0.35167960681997656,9.60513481137336,0.0014753074690625784,0.09877036674351512,0.002295781695956299,0.6939536555623118,1.2162073869139079e-11,4.368961944502105e-09,0.4144980593723784,89.38700765125208,7.63100223731377e-08,1.3687563392275443e-05,62.66722744184353,107.32665493045555,4.774210936335693e-06,1.7000349554950875e-05,1.1333584195444163e-14,5.49974332595855e-14,5.309322785865495,296.41603820961353,2.5613082529502534e-24,3.2068172745930826e-23,-4.3704105121289784e-23,1.8745549948394086e-20,24.767752462802672,35.20980661291518,0.004270791220107475,0.00019662988314071627,0.0003613807488393505,5.534916942347249e-05,0.0,6.0659603145162554e-05,4.6353760555107874e-05,4.0613199958067536e-12,-1.8186778488119362e-15,-4.189612413727534e-13,-5.165880566605315e-15,7.128735627232529e-06,2.2322346614033995e-07,-1.5872229175647815e-12,4.05624310156362e-13,-8.216039877514975e-15,-3.2714326841460107e-12,5.10848093486646e-13,29.99999999999955,7.072830456856196e-13,-1.1226006713092921e-13,1.962473855332896e-13,-2.0160687731781237e-21,2.4999998665908603,3399.999999986365,-4.67055953198805e-14,1.1433306740840096e-07,5.297930216899159e-14,7.700987114666957e-20,5.1926115614827466e-11,7.573500453998021e-09,1.2016254005784037e-07,5.6418604666809765e-12,8.019138503617463e-14,0.999999999999674,-4.864301497713613e-13,3.3447469902024957e-13,8.64484958762068e-15,-4.599533106263423e-14,31918.107137119187,2599.999999995379,-1.443401955331031e-14,5.069127211770626e-09,2.49022003539257e-15
1700,583.1106351078936,813.940658041755,-3.5639379428092386e-13,-1.3012034291715152e-11,0.27975019693178577,19.871748609688623,1.0110798278941022e-09,1.3896862955524088e-07,0.3584923912135022,9.584160059156462,0.0018313795311533376,0.09812679856499004,0.005290440747406244,0.6953847122982192,4.033320699196312e-11,5.0341599551594145e-09,0.9529061540873759,89.84306683913151,8.816407146877552e-08,1.4247855725102448e-05,62.33933853163003,106.95646826632326,5.172861519569054e-06,1.5807206973619846e-05,-7.82707738965329e-16,6.180505697839284e-14,4.317373996894185,295.3956341095508,-3.2953544913556975e-24,-3.2392940309537196e-23,1.092520168845171e-22,-2.5232181599257732e-20,24.89054280644746,35.35165740771053,0.004216683820394208,0.00020934904318078014,0.0003657672676633392,5.9526401696849e-05,0.0,6.598215931981658e-05,5.4872474258111026e-05,5.982871420568132e-12,2.4633668665105028e-15,-3.3520172330364358e-12,-3.6885228180030386e-15,1.1551498089399116e-05,2.8771068562197695e-07,-3.8734204299297657e-13,-1.0132869237284873e-12,-1.3949575099246103e-15,-4.383982212790335e-12,-6.098638758954677e-13,29.999999999999112,-1.8328800244349522e-13,-3.5853047539863685e-13,6.125394164778024e-13,2.0605408380649275e-21,2.499999865300462,3399.9999999767588,3.332043299334031e-14,8.819765994650565e-08,-8.331775906476266e-14,1.8907806949916746e-19,5.538949164057384e-11,2.2431910377009845e-08,1.2955000597713224e-07,1.2776209056958145e-12,-7.962509220187039e-14,1.0000000000013876,-1.4929402525970026e-12,-3.4913468278226007e-13,-9.043449075548643e-15,-4.33320777657728e-14,31874.634404569315,2599.9999999903116,-1.3395544042165118e-16,9.163354553410211e-09,2.356963609880245e-15
1800,582.8041339827721,816.7734338536036,-7.651181610355508e-13,2.2703343363987817e-11,0.19446982034336646,19.703009696844042,3.746502137272712e-09,4.4013474183168074e-07,0.3533416731592529,9.612177875625768,0.0008569956408137566,0.09761654718404614,0.00456624144473533,0.6990882085533463,8.681274293528221e-11,5.06114248871351e-09,0.11554799416059314,89.05892813590683,1.1011273200571216e-07,1.9297275012259522e-05,62.68466367537413,107.25251572545021,6.820947268907722e-06,2.1061953766006684e-05,-1.1675872581169785e-14,-5.752584502486965e-14,4.202847072108574,296.25562774953613,-3.550343910402899e-24,-1.6482360578026883e-22,9.798259900623967e-23,-1.0372946367024306e-20,25.058535366095263,35.39050624781774,0.0042171618762112525,0.00021767275149410514,0.00040653535430986505,6.590235027352397e-05,0.0,6.681632574107428e-05,6.033537516647832e-05,4.965220801818769e-12,6.2728280852778764e-15,6.049347307407418e-13,1.005560530821115e-15,1.6626959042409394e-05,3.154804151320776e-07,4.453561048852157e-12,2.8110555499138236e-13,-1.5703750901343457e-14,1.432666340377835e-12,-1.4025976002473074e-13,30.00000000000005,-5.514371262431237e-13,1.7553999314212608e-13,4.3697298051494467e-13,-5.878677591255758e-22,2.4999998979475837,3399.9999999809843,-5.029541119107109e-14,9.152241381633635e-08,2.5917355526429725e-13,-9.451029075070502e-20,1.368405151171589e-10,1.9576423009985574e-08,1.4493187153038148e-07,3.5403247237469804e-13,1.0462342048399357e-13,0.9999999999983153,1.0165339119262083e-13,1.4628986125722237e-13,7.306687441873738e-15,1.3867051443237355e-13,32130.076670777238,2599.9999999891515,-1.534805537388995e-14,1.5114070063143634e-08,1.3013131106904948e-15
1900,588.6191415283115,817.9781451898126,-3.4836300400149253e-13,-2.5263952792035206e-11,0.31072301276625525,19.722312362359975,2.9724539905400114e-09,3.6375232844669954e-07,0.41764264734541867,9.5536759228984,0.001908408479670035,0.09823839862901522,0.005998105239876,0.6928416277763059,7.698139589748258e-11,6.3705652474405915e-09,0.7407846215695361,89.33004695794943,1.3975358660419236e-07,2.186261017935728e-05,62.10842753311856,107.06276941975203,6.833042524163649e-06,2.2704294256832396e-05,7.984870673926786e-16,-9.507676276255488e-15,3.2633496837513984,298.27082344459694,4.200650204474725e-24,3.0801553043567756e-22,2.1746283550714735e-22,-1.241328231077836e-20,24.863527985652595,35.12290877410564,0.004162906428649837,0.00022087192532431154,0.0004274567745179122,6.68384634006049e-05,0.0,7.004175022689152e-05,6.298587018420436e-05,7.665845804518478e-12,-7.479967243251399e-15,4.1398224615069166e-12,-8.612085374003624e-16,1.9568474952550884e-05,4.455355213822369e-07,2.194236890257479e-12,-1.6836807307102255e-13,-4.7096176852360775e-15,3.0929837365554225e-12,9.122108216187871e-14,29.99999999999843,1.929316336677274e-13,6.088751899328594e-13,-6.881780442840645e-13,1.3609459220354795e-21,2.499999802455588,3399.999999963399,2.115439646649135e-14,1.7167400681512239e-07,-4.9274948625602714e-14,1.7364574552720962e-19,1.4420570323274584e-10,3.111677757465976e-08,1.856235962066205e-07,5.74537953342726e-12,-1.0163095525490788e-13,0.9999999999987765,9.259118606580032e-13,-4.569872000369826e-13,8.66101718578159e-15,1.5582610251364461e-13,31626.181589024116,2599.9999999847037,5.927710724487417e-15,1.5863663227325952e-08,-1.1412091561586176e-15
2000,583.93707800209,813.4570688976191,-2.151461423758849e-13,-1.9450098269319587e-11,0.18926966764436018,19.86645445053189,4.500551504860966e-09,4.7486328900673886e-07,0.3808571261761794,9.55497880345601,0.0010772961913842968,0.09870221708080844,-0.00040862844745371933,0.6933000535581455,9.648688202438941e-11,6.0699970257235665e-09,0.3079310299157053,89.56360348096506,1.439137382161356e-07,2.1104313496900802e-05,61.926499894996326,106.84049633681825,8.607096047858763e-06,2.6196224651507877e-05,-9.902671210999592e-15,-2.696572834044373e-14,4.139214528788428,295.0804974013913,-3.9730089415263095e-24,-7.032792348664631e-24,1.4815906260070966e-22,1.610754712122388e-20,24.94021962344853,35.114903376079795,0.004114810862376672,0.00023800552172561902,0.00042203196964759904,7.288282550320106e-05,0.0,7.376976333774832e-05,6.503499787369925e-05,8.51443367689948e-12,6.4247713140516955e-15,-6.129368636648234e-12,2.349181982409873e-16,1.8711397582927475e-05,5.353655687645466e-07,1.754950280455668e-12,-7.956913748467183e-14,1.2319703583134861e-15,-3.711107876362683e-12,4.0890249244691175e-14,30.000000000000746,1.9780001353967281e-13,6.879593914536109e-13,-8.450492528277741e-13,-2.1457410811878614e-21,2.4999998186815784,3399.9999999708853,-4.503858010820509e-14,1.644508126606356e-07,3.0777829243004073e-13,5.834284981654593e-20,1.6091954891568004e-10,3.0838872329643334e-08,1.9480190899399288e-07,-5.334743270465831e-12,-3.78715914983703e-14,0.999999999997866,-1.338348142658201e-12,2.918836336122143e-13,5.613095402894897e-15,1.3219080788490176e-13,32754.849893740105,2599.9999999850297,-1.4471832695638727e-14,1.4124954357668143e-08,-1.809574994224176e-16
2100,588.9240353520084,819.3109598830092,4.652272451700804e-13,1.2402383338021434e-13,0.1933638276479936,19.77204761653842,5.5086947031742926e-09,6.650984251913751e-07,0.4561889734497404,9.584229367065555,0.0013647892308469882,0.0982126160802606,0.00013568127634052546,0.6924494520641443,9.868171716622434e-11,8.883300983238044e-09,0.9876095349908649,88.75323147566154,1.5592635270857604e-07,2.368958970817493e-05,63.29784202402241,107.87035020022178,9.037104632329002e-06,2.5631006431109164e-05,-1.0059381108813166e-14,-5.474822922962054e-14,5.359437250570298,294.6466488770659,-2.2603009360450188e-24,-1.1283100750861454e-22,-8.450552945787775e-23,2.6305950945240483e-20,24.646164362213902,35.132048693898575,0.0041116722197778255,0.0002362452664625891,0.00045908265134303976,7.454423071790169e-05,0.0,7.606241752932193e-05,7.126477170506133e-05,9.564745359290634e-12,2.473535409456472e-15,9.511257333290192e-12,-2.0655299701483483e-15,2.0903897208897136e-05,5.532397166521331e-07,-3.570142296154574e-12,1.4015596825990574e-13,-3.2135270607489624e-15,4.554698023189678e-12,-4.927714055879619e-13,30.000000000000163,1.8509094728207302e-13,2.2079407024515035e-13,6.530288781114364e-13,3.9121179863051097e-22,2.4999997648948984,3399.999999955949,-5.0353038276672e-14,1.8346983901303135e-07,2.7209382637984065e-13,7.322207224111926e-20,1.491766245829175e-10,3.277152315339919e-08,2.343880149922987e-07,4.108692643798186e-12,7.497140223873857e-14,1.0000000000017923,6.665322991610505e-13,-4.403115233150817e-13,-6.044222006895126e-15,4.438389682244091e-14,32414.80876088725,2599.99999998464,1.4605737167221262e-14,1.7927305301969638e-08,8.918413360209825e-16
2200,584.069747832465,816.9831675731256,-4.853152978241235e-13,6.270158343603046e-12,0.2780491050505513,19.757997696516593,4.295863467142355e-09,7.990402131557582e-07,0.338632891934973,9.630884205458766,0.0010908183185192565,0.09753341449476384,0.0016313372773738895,0.7005080274299079,1.4537618958798243e-10,7.0256563596059575e-09,0.48011765541707785,88.96003293051614,1.6898300461198203e-07,2.7109528489074542e-05,62.18522849255486,106.7730147351206,1.002991278578543e-05,3.203394281847327e-05,-2.488552952645198e-15,5.686432963910236e-14,1.6871458821950098,297.62801667131276,-4.939001367082065e-25,1.7087205207573502e-23,-1.7951913557716562e-22,4.0389732901299034e-21,24.8900353763988,34.941433922100714,0.004052826123676991,0.00025158850774842226,0.000465016883096263,7.778600552831145e-05,0.0,7.755712802696575e-05,7.511825580861997e-05,1.0121988146624551e-11,5.516988307448052e-15,4.825983717545254e-12,-3.6748625164351504e-15,2.6300010463292744e-05,5.829031202774985e-07,-7.180128065951524e-13,6.991384191946868e-13,-3.647466201249058e-15,6.100309616416766e-12,-2.7295346801256843e-13,30.000000000000956,-8.028664090473165e-13,4.849348009607637e-13,-4.781503529343015e-13,8.296570829488677e-22,2.4999997754182557,3399.999999954648,1.6923201415125243e-14,2.051446877962653e-07,4.1720618997853636e-13,1.1828042209842779e-19,2.2065012953659028e-10,5.87724574824052e-08,2.2685066682955472e-07,-2.0236130767240793e-12,-8.164880159783658e-14,1.0000000000003584,1.6689265438211433e-12,-1.6083564657862835e-13,3.999675938304152e-15,1.6381573546376625e-13,31553.4323631007,2599.999999981038,1.46232937867862e-14,2.153845167037945e-08,2.484232090653872e-15
2300,585.4950156498282,818.7719970350008,-5.549252936663207e-13,-1.7211480167283122e-11,0.2717528967434658,19.818576474641564,5.953375132266249e-09,8.631713414702066e-07,0.4009603102110579,9.646101461030119,0.0013259155227277638,0.0979436925445427,0.0017268072016748876,0.6980308750960403,2.1491036556143174e-10,9.366817469611714e-09,0.6991101042863082,89.25285560593221,1.9820155967462265e-07,3.1151254070395806e-05,63.338919705683104,107.61691777367012,1.1480484178791778e-05,3.2229070029561054e-05,-6.201639821664981e-16,5.2421021986671494e-15,1.902052530493673,296.52370209657664,6.808714590709368e-25,2.136507724628695e-22,8.206629782001007e-23,2.3312295567991952e-20,25.07935469251795,35.2618189303194,0.004025319766536003,0.0002588152333691016,0.0004984141558911622,8.242325599583181e-05,0.0,8.086054332736499e-05,7.742763152749652e-05,1.324462972007236e-11,1.6436773947913405e-14,7.846314078863066e-12,2.2931586873293278e-15,3.059158229760321e-05,7.43301414984142e-07,3.3509717064459232e-12,-5.744134978533358e-13,2.1178269387567944e-14,-1.7980772926219646e-13,1.0591923696684502e-12,29.999999999999343,3.123403864875588e-13,6.727794185750143e-13,-6.251980034848864e-14,3.2231243856629994e-22,2.4999997241905967,3399.9999999463157,2.1252470389040028e-14,3.3607690612777145e-07,1.2667647458948308e-13,-6.389852499778057e-20,2.4835505906098925e-10,4.7919330475339855e-08,2.652967350491603e-07,-2.969461960024483e-12,3.8790890997379526e-14,0.9999999999988424,-4.183405555104406e-13,4.349597936230653e-13,4.1699550935764284e-15,-5.550444609459255e-14,32148.99082252285,2599.999999970365,-1.433356108950773e-15,2.825071334492376e-08,1.1430093342353446e-15
2400,580.2166418765212,812.7615166472999,-3.243643543587473e-13,6.780781560474981e-13,0.06198402701582696,19.94113695280446,7.08698294665356e-09,7.031601285219293e-07,0.3400233256712333,9.579691714226753,0.0016866694592034776,0.0983517014807228,0.00034710220320773467,0.6944779159995019,2.3840693122721987e-10,1.2290150367527916e-08,0.08690234914775452,88.76667895111456,2.3199456443238813e-07,3.386875628008855e-05,61.93322639423805,107.98469836707747,1.0888078681714496e-05,3.610551687875332e-05,1.3271767309318944e-14,4.9007085711367885e-14,2.5829080995534754,295.4060093632385,2.2199222635999604e-24,-2.68006667699595e-22,2.0800205587510573e-22,-1.416987813522409e-20,24.762549060957248,35.34288077060529,0.003981762154058108,0.00026645991152133755,0.0005173489534831796,8.570523041504321e-05,0.0,8.537090837589061e-05,8.112635689254805e-05,1.4714366987362255e-11,5.46115793662784e-16,-1.7809339731461724e-12,6.875018824725783e-15,3.0411638170714828e-05,8.214842959806452e-07,4.106655361306595e-12,3.8594811301077666e-13,2.4244601738400973e-14,-1.3167611224556696e-12,4.729705310875395e-13,29.999999999998554,-3.0464926186871246e-13,-5.428977580212903e-13,8.18965833528589e-13,-1.4966279813067227e-21,2.4999996642810323,3399.9999999370543,2.631919054306949e-14,3.588690720364326e-07,4.456393280011803e-13,4.2461275052572187e-20,2.544080722300654e-10,6.31650919388397e-08,2.95431178648254e-07,7.896176866649819e-12,-8.9302360805474e-14,0.9999999999976663,1.7536889824004253e-12,4.4950207571489664e-13,-5.900881836926064e-15,-9.790315793547107e-15,32829.539630294756,2599.999999971935,1.4394799275538786e-14,2.71096528487208e-08,1.1358517956538168e-15
2500,577.4707045157193,815.7611961192006,6.594003175336004e-13,2.5911680673844977e-11,0.2878249350226749,19.81820271047976,8.989912684002205e-09,1.0760674813892881e-06,0.4318127320073623,9.545383119160961,0.0016513390121754908,0.09788342482211557,0.004092696265255505,0.6928631044475942,2.2071145127705479e-10,1.2977687889218153e-08,0.07887669314778945,88.84249108510033,2.491149138220808e-07,3.6905784468433585e-05,62.581768091684786,108.00787263206323,1.2619511952799781e-05,3.782867715753269e-05,9.623497118847563e-15,-1.6591696569874506e-14,4.537247088467864,297.81791615412976,4.088524035045023e-24,2.6072107818454883e-22,-1.8312415570262504e-22,-1.1731042898531557e-20,24.705983235768244,35.18793050304056,0.003933119757817427,0.0002762035900691532,0.0005336024601549223,8.717896060114466e-05,0.0,8.738904346820737e-05,9.040826469813711e-05,1.690954704774571e-11,4.98721189925835e-15,-2.2532487362084322e-13,8.429979302384596e-15,3.507877787751399e-05,8.641783583531725e-07,5.899780280803551e-12,1.3253528810708637e-12,5.393010812946891e-15,6.487189849627331e-12,1.4290249932763773e-13,29.99999999999841,-5.611498110327502e-13,1.8206299158744508e-14,-4.740454073144905e-13,-1.4656861291916399e-21,2.499999647320486,3399.999999921046,-1.7242441980080587e-14,4.1739779743476816e-07,3.8057936717977625e-13,9.801626658836327e-20,2.866295571803352e-10,8.50803996667855e-08,3.017224186738559e-07,4.7569779356090964e-12,5.864505085732121e-14,0.9999999999990933,1.2122172653642077e-12,-2.9631233434316164e-13,-8.12496552683287e-16,1.7215120454774764e-13,32419.77306378645,2599.999999964626,-4.215014206235622e-15,3.399340957528203e-08,8.375909496178737e-16
