milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
0,1402.665637491455,2.3829943040726764,5.111422776089023e-14,-1.9763531588463378e-11,19.93282635047627,0.01775374989391794,1.868541705587092e-11,1.9905436738793696e-09,9.970071994187633,-0.05410083161447244,0.10028087478812328,0.00020506446313311942,0.6977408581649028,-0.002526401796314663,4.8005757651013115e-12,-6.445530580374392e-11,89.94874757803098,0.22915555612047406,1.1641100001134943e-08,2.064197396524113e-06,170.26005123180437,0.20428141897629443,6.725882637483848e-08,-2.144811296140319e-06,-1.0990520987614431e-14,9.036683204828589e-15,300.95130869617304,1.132235932184,8.476638511673806e-25,-2.7685266377874254e-22,-9.961042745351056e-23,-2.0380748871471067e-20,60.15268295576356,-0.25519805055837264,0.00501989592343729,-2.5662482619614463e-07,1.3102194481223192e-05,-1.6479681987404228e-06,0.0,-1.0452002484724934e-06,2.089021426027063e-06,-6.876316108898451e-13,-2.0516324308387202e-16,7.715974699364736e-12,-4.665921545882286e-15,-2.021346499431512e-06,-1.6567663614743044e-08,-4.435383711579706e-12,9.117620114626243e-14,5.96520217989384e-15,-1.6120359205531474e-12,1.7171498943733198e-13,30.000000000001755,8.325724579358026e-13,3.6864903579906377e-13,-3.756333737323254e-13,-1.8792722560535462e-22,2.4999999781169415,3399.9999999951283,-3.642955186675513e-15,2.9037398104365823e-08,1.7387418132307322e-13,8.856544371263056e-21,-3.667432728878583e-12,1.3213775704402519e-11,-6.0713936283131375e-09,5.9470121643725145e-12,1.2295565562921865e-16,1.0000000000000104,-1.0566319424098107e-12,5.06825702641604e-13,8.386469978286895e-16,5.317854933220595e-14,169672.7227568556,2599.9999999961,1.2983833637963973e-14,-4.037424403314371e-09,7.981843622821276e-16
100,955.1698471823566,453.5349656253904,-8.002866506253992e-13,8.312784577702724e-12,0.11886443818772507,19.904590888457772,1.9122677854119546e-10,-8.161449574846372e-08,0.2371369034723293,9.808775018678167,0.0014510139858759249,0.09906187657511081,0.003487106257117045,0.6928448182725598,-3.0559070550320737e-11,5.4423043701961414e-11,0.521222534301814,88.79434461845867,-9.36707277761075e-10,3.3835405562785105e-07,73.31331165214714,96.21993156519979,5.157082867214328e-07,-2.198916236418431e-06,3.671560006104397e-15,4.690296482647395e-16,3.8546004537699705,296.0319038340434,2.2746202045823626e-24,2.4802730438366373e-22,-2.0532845840955465e-22,-2.2361737327464176e-20,13.866694587124531,46.09060235686984,0.004976831635637382,1.3634199348443006e-05,8.208753503425807e-06,2.073364875914032e-06,0.0,3.2752347089948234e-06,-1.272809963039081e-06,-2.3075482663371383e-13,-1.2016624214798971e-14,-4.646756793649914e-12,1.4488419655288182e-15,1.1962653817264015e-06,2.9970119679567914e-08,7.985038364126074e-13,-7.660226282177617e-13,1.8561225711613044e-15,-2.6482402515491343e-13,3.945011915795283e-13,30.000000000000068,5.253891572931986e-13,2.876974813217736e-14,-4.4276108944554263e-13,9.470777713534965e-22,2.4999999693563026,3400.0000000036835,-1.981334855588756e-14,-4.382634519785197e-08,1.3776248694245915e-13,-1.3517096179830462e-19,-2.6031311293035065e-11,5.183112832865307e-10,-9.006577052513344e-10,2.0658755357594835e-12,1.304598453758881e-13,1.0000000000011589,-6.263761024100059e-13,-4.530076880046539e-13,8.682343690724021e-15,1.0509609683294063e-13,68613.69389904989,2599.9999999964393,-3.4883507782921893e-15,-1.0886617752958931e-10,2.6783541156797093e-15
200,782.2994045211063,608.0522290493913,-5.953494975426279e-13,2.707501601075534e-11,0.016372058076745397,19.810845672407414,-6.207438966183537e-10,-2.1712245106188034e-09,0.22509176773439993,9.701411216095178,0.0005339788780031337,0.09948665557405895,0.00236119476590702,0.6934321344177342,-1.1724966486069133e-11,4.3058122179791085e-10,0.17340189259054634,89.32504118342311,1.3979458392682862e-08,-1.8696251490759824e-06,57.416002679759714,113.4342836501086,7.578375775587758e-07,-1.5615889239925186e-06,5.848687103919005e-16,3.951201445075218e-14,3.387239525592963,297.6140087994783,-1.4494402838642537e-24,-1.347706609570566e-22,1.268182200752643e-22,-9.062372642652957e-21,17.574147205076326,42.32786630937642,0.004883614268735952,3.5919826008833265e-05,3.2482560138448704e-05,2.926951861168427e-06,0.0,1.0096322636597554e-05,-4.0484228334244366e-07,1.0589854350782877e-12,-2.023207025864122e-15,3.1924465485083387e-12,-3.873564390930388e-15,6.639483065087653e-07,5.25977802767428e-08,1.426171380133322e-12,4.912340854641181e-13,-4.542351616318095e-15,3.765961459892226e-12,-2.547922916194168e-13,30.000000000000565,7.445259724406674e-13,-4.814548387491477e-13,4.837488520617877e-13,-5.756543115873056e-22,2.5000000469773274,3399.999999995686,1.5139978838060162e-14,-3.8344844527488246e-08,1.2667386348522486e-13,-1.4612595874112196e-19,-2.012119505716046e-11,-8.755091163914817e-09,-2.9970817034596948e-09,6.3872749259894935e-12,-3.983706267743122e-14,1.0000000000005926,-2.7270251796375627e-13,-2.583808554631161e-13,-6.276600411301307e-15,-2.3437982624653184e-14,52120.90486200675,2599.999999995548,1.3848928314951526e-14,-2.2459915327770724e-09,9.54293481409008e-17
300,701.4737152750658,697.6874516891972,2.283438320351174e-13,1.519776493556632e-11,0.10892064755808492,19.85801483722983,9.861118337055225e-10,-1.1494925496201376e-08,0.2603274192749071,9.77121114957168,0.0009331136648398971,0.09907591135364062,0.0020380699884205372,0.6980041214428223,1.659767460942728e-11,4.288695466470409e-10,0.9419332064622266,90.15935107545913,-1.7764715273789748e-09,2.2191744709415663e-06,52.90188573584993,116.491702386829,2.1964250317074662e-07,-7.311251442402951e-07,-4.793618777085869e-15,5.113987640205857e-14,1.5845204198811733,295.36552612075525,-1.2391037043212577e-24,-4.089893874226132e-23,9.373722063414661e-23,-2.481891904494696e-20,20.346453191637558,39.90955842800471,0.004853023522184593,4.9247022338376345e-05,6.137931354656326e-05,5.3949406054497605e-06,0.0,1.4291196874960822e-05,3.546672272046555e-06,8.859670049158239e-13,3.2289362275062997e-15,-8.455359690028544e-13,-4.553564948767195e-15,-2.7206787418214046e-06,-7.317215977415834e-09,2.646122272053785e-12,-9.148075669948872e-13,-1.70251014860891e-14,4.061179273159891e-12,3.7160042027242253e-13,29.999999999999833,-3.3967633190979793e-13,-4.96702853262423e-13,-8.174111720512875e-13,2.1449359003309897e-21,2.500000039060346,3399.999999991775,-3.983904887062907e-14,-9.746205445543611e-09,1.0056686033625598e-13,-1.344361508929215e-19,-3.5097865967998446e-11,-9.124561187274405e-09,7.490330517295216e-09,1.483264825915213e-13,6.051182209875693e-14,0.9999999999992122,7.16008643671796e-13,4.2699271331470483e-13,6.4496239027045096e-15,-1.5117059177472651e-13,41984.810464849805,2600.0000000002997,-1.4559364944066358e-14,-7.039713381957061e-10,6.630295679596576e-16
400,662.274829506686,736.8210935853552,-5.678572169881076e-13,-1.9684951170504932e-11,0.09715014277446507,19.927766417111926,3.5714769241126866e-10,-6.383102563028255e-08,0.3221374525815955,9.684362100376466,0.0014390923383598246,0.09942127658652847,0.006831342951350622,0.7009988647221177,-2.4337367872646426e-11,-1.4494155261292427e-09,0.23474837561880968,89.61913564406177,-1.9139847649537723e-09,5.181136291874501e-07,53.23516305946489,116.64186254881396,-2.3054924743830562e-07,-4.4955609671504275e-08,-2.7953443766590965e-15,-3.2713212538275865e-14,2.667529086899632,298.03323491000566,5.8622045076020995e-24,-2.0161455959329665e-22,6.089919726383491e-24,-1.471296044816637e-20,21.911339681608624,38.13174624733105,0.004827197326109506,5.720378812578135e-05,9.948561563475033e-05,8.519328064541115e-06,0.0,1.803894462124381e-05,7.1558658389560574e-06,5.557063173563413e-13,9.758723039256504e-15,4.984373623874587e-12,-2.064878357418218e-15,2.3102854272297178e-06,2.967568888309823e-08,-2.891511819205715e-12,-8.935992710973819e-13,6.531580578197532e-16,3.313469309475478e-12,6.602327871975058e-13,29.999999999999563,8.41316871697087e-14,8.665264866170481e-14,5.942246581987133e-13,-1.6837006971153422e-21,2.499999980196456,3399.999999995162,-4.99797501113298e-14,3.089082572342355e-08,-1.3755411846329976e-13,-1.9490936595306982e-19,-3.557482805865805e-11,3.8524931764806807e-10,1.8179580307981848e-08,3.1252685370260575e-12,2.8544031576610896e-14,1.0000000000014724,3.359586060596318e-13,4.448192288988719e-13,8.558713455797217e-15,1.292056623271868e-13,39112.99582535407,2599.9999999969555,1.0552481875926102e-14,-3.014844616424835e-09,2.611719666410359e-15
500,624.0519292340683,776.0535301902979,-4.2824250102336134e-13,3.977500104073492e-12,0.05576868864439298,19.936446702423616,8.871981697722991e-10,7.443837204846433e-08,0.3957973286151329,9.648354455383016,0.000880279506303893,0.09840922839755452,0.0013463414573626487,0.6950742447312928,4.073033621217413e-11,-9.173578254468113e-10,0.44292976760293534,89.42384694876118,9.908983365876938e-09,1.6716124048916304e-06,55.049885350000224,114.03143651409263,1.1894097054344951e-07,-4.1835549227823656e-07,5.186390637666072e-15,4.932188653781713e-14,1.5186166552754923,295.1014405353121,-1.904764915795379e-24,4.844530042288056e-23,2.208053516029802e-22,2.6467641472429685e-21,22.823366327316503,36.717342019304,0.004760471619277677,7.820208443184035e-05,0.00010987648788270379,1.2805557565233365e-05,0.0,2.5630110187376693e-05,9.77505581054859e-06,-1.026181328736229e-12,-1.1666961591038764e-14,-2.056248425331661e-12,2.879534596243699e-15,1.109188418867285e-06,7.12495975441969e-08,2.9996171479739153e-12,-3.6781442241615697e-13,-9.89956923723712e-15,4.631458548044032e-12,2.933568344805078e-13,29.99999999999923,9.972884397576746e-13,-4.57015561881466e-13,-7.692344238437991e-13,-2.49327317656742e-21,2.5000000412845287,3400.0000000067134,-8.790105164261518e-15,-4.017885484114344e-08,1.3814624060805317e-13,-3.030989435209805e-20,1.335914089541414e-12,7.357766648029603e-09,9.052802652044106e-09,-5.393609752065703e-12,-1.080421822816068e-13,0.9999999999982032,1.2915670012023228e-14,-2.4784086811031853e-14,-3.489128365912242e-15,-6.394814335306897e-14,35378.02652219456,2600.0000000041728,-2.2921728410317186e-15,1.2611850228325816e-09,-1.4008117976824602e-15
600,618.9964901863864,788.7316566316799,5.666818601948169e-13,2.9471218608688983e-12,0.24046023197280086,19.91776700166891,8.199515493526835e-10,-1.5209222490905183e-07,0.41479927162441665,9.635907652986575,0.00105380279408081,0.09889128861324552,0.0082445001202483,0.6922955846665151,4.1590634267791374e-11,7.446649651354179e-10,0.8962527160944651,89.31069584501684,7.750719210749018e-09,-4.875462662588479e-07,56.7191129542327,112.64186583235383,-5.991718173314414e-08,2.122244402642204e-06,-9.18107023218526e-15,3.550499960781576e-14,2.6728877174090684,297.52325592865213,5.278092167215218e-24,-2.756482608725987e-22,2.728298578727493e-23,2.0792582395788873e-20,23.689862083294425,36.26607872667727,0.004730921490753238,8.166249605959754e-05,0.00015143150403798444,1.3455175929454684e-05,0.0,2.722438945431333e-05,1.067932842129809e-05,-1.0882742688094785e-12,1.6474960475615846e-15,-6.005979498363433e-13,-2.7335569440632525e-15,7.03690171962695e-07,3.816488973669301e-08,1.391073227329096e-12,4.922656297498207e-13,1.777302848876373e-14,3.014548912125751e-12,1.2263376977005136e-13,29.99999999999813,5.028911893818095e-13,-6.130037223166004e-13,-3.076583075301266e-13,-1.300945421989347e-21,2.4999999920865705,3399.999999999324,3.5783172105666413e-14,1.0501220327100718e-08,3.585710551573399e-14,-7.357225930769886e-20,1.1535787234773155e-11,2.2322243679594643e-09,2.540400516836057e-08,-1.2017538355172947e-12,-1.334269570517477e-13,0.9999999999983717,9.438799523735697e-13,-3.516080020838997e-13,8.59521234708147e-15,-8.846356285929327e-14,34172.87990327926,2599.999999996618,1.3801271339563211e-14,2.0590725124883167e-09,-2.042149608303826e-15
700,598.718110512666,799.3217122314119,9.25868928118523e-14,-3.4010644906179073e-12,0.1786087578658734,19.871235261750847,9.09107941384142e-10,1.423910924142034e-07,0.3198127279655683,9.6842746775632,0.0007152235761863816,0.09798264959508471,0.002383894942769094,0.6997381254088815,4.156319162997962e-11,-5.781561982373702e-10,0.8808798256686088,90.02356456785743,2.1832134158041362e-08,8.680194392054361e-07,58.91204226039493,110.67789495349044,1.1902113406567283e-06,2.6238433597825564e-06,-1.2088152353568462e-15,-7.028464433620569e-14,4.464491944836574,298.36021595721775,1.6430077553980816e-25,-5.254120547448226e-23,1.175075406680127e-22,-2.1503691128362477e-20,24.266947431518325,35.67391966779535,0.004650700698250417,0.00010511818841283162,0.0001556683172545123,1.7428944559660874e-05,0.0,3.202408297263352e-05,1.5109308021188393e-05,7.606040489619652e-13,9.437749647788326e-15,-6.748604957787156e-12,3.947683856851967e-15,-1.2919290631696454e-06,-4.6429758398564413e-08,-2.5469396589186786e-12,4.30455583067192e-13,-2.3132422445484047e-16,-5.209527172464266e-12,-8.924834216220759e-13,30.000000000000284,-5.725928635560924e-13,-5.900318965106307e-13,-1.7336563013172272e-13,2.5062100044031705e-21,2.50000003339653,3400.0000000031687,-4.543756063571611e-15,-9.154275482932257e-09,-1.3544440167184237e-13,5.361206913228642e-20,-3.3779632478330094e-11,7.032634413409766e-09,2.923187964232717e-08,-2.6602055487519713e-12,6.793275167895535e-14,0.9999999999993778,1.1794702066205443e-12,-8.819860950437763e-14,2.8644352733207144e-15,-6.632216530836291e-14,34044.30774698763,2599.999999997411,1.5464102099499257e-14,1.1614146315742922e-09,2.7303458220953923e-15
800,602.3451907844237,801.6614058897421,-2.652805764119033e-13,1.910821013176519e-11,0.09099614250417591,19.836090936971473,-4.0955854666096586e-10,-2.2144335515314232e-08,0.33307294176808194,9.628602475876566,0.0008845221772996985,0.0984827107805051,0.003820417971604817,0.6937955532808896,-1.8333248152715386e-12,1.437576742766125e-09,0.5537950712471125,89.2873470537468,1.860935185521862e-08,4.668377961477405e-06,59.1968869284235,109.99534990120902,1.0534256909494805e-06,6.492329607947445e-07,2.168932653102002e-15,6.56877264389681e-14,5.3636682010103485,296.50344521701214,5.658624569605618e-24,-2.311830167896069e-22,1.6001135209339126e-22,6.387573863301601e-21,24.373344670190054,35.874606616906505,0.004651833785165982,0.00011047384506169785,0.00018157811016906157,2.616456905471479e-05,0.0,3.439310783165861e-05,1.8011359120022095e-05,-7.131982246692047e-13,-8.137124798205696e-15,3.533083192249208e-13,2.677643546382043e-16,1.5662324610958086e-06,-3.4337096011860475e-08,-1.6667172290005033e-12,-6.957966991997015e-13,-9.11239136055126e-15,1.6498275836766485e-12,5.957774442630025e-13,29.999999999999993,-8.704591599078878e-13,-4.16183823175303e-13,-5.609673574209204e-13,-6.38360360398818e-22,2.5000000260593973,3400.000000007224,-9.61946961875385e-16,-3.934759763644192e-08,9.413702059912478e-14,-3.5834682075778837e-20,3.339784651267242e-11,1.8767049227845153e-09,2.7361328000840586e-08,5.063772511077391e-12,3.293956147326162e-14,0.9999999999983367,-1.1375758809177157e-12,-3.9892392132761017e-13,1.504657736540152e-15,8.347042660294316e-14,34369.95446478823,2600.0000000006166,-3.821594437013537e-15,-1.0674562255494597e-09,2.3186835449621846e-15
900,595.616902342266,805.5544138342921,-1.9919945231575163e-13,-2.2482400033854482e-11,0.28343660152049305,19.878012861590424,7.43082337786079e-10,6.078690403637998e-08,0.34449696264612,9.582811751794539,0.0010400748050838104,0.09826350100900287,0.008625142827753458,0.7002700907193795,2.04853734406479e-11,1.782111324663136e-09,0.6596779639391843,89.18289455774983,2.2985321438667415e-08,4.785137486491461e-06,60.0275433140038,110.13703598421725,1.5362869305495036e-06,6.398175779595991e-06,1.0952622598615339e-14,1.196706144208471e-14,5.405108648650664,296.80331467442477,4.837109052481587e-24,-3.0106632011030937e-22,-8.691421188083774e-23,-5.7117433479523315e-21,24.69984621937269,35.4790166990188,0.0045780273335231155,0.0001159844133335824,0.00020977012551166163,3.044370046758616e-05,0.0,3.807767027223695e-05,1.9294341189716716e-05,1.4203747521274587e-12,-4.21559542399327e-15,-6.5042688225157955e-12,-3.6371109929762155e-15,1.4588673019572156e-06,5.758388602180228e-08,1.408501567573124e-12,3.9018105334258017e-13,-1.298899239367068e-14,-1.4950041026702375e-12,-1.8292675798281717e-13,29.99999999999883,3.775386315635622e-13,-2.989227313883762e-13,-6.483270042471772e-13,-8.912192356486672e-22,2.4999999707876293,3399.9999999957568,1.6360588070624114e-14,5.99415666485133e-08,1.3185426891762593e-13,-1.1982777910306475e-19,1.255460120337487e-11,-6.08115576042432e-09,1.910196926364916e-08,-3.986719733677811e-12,9.815625143506989e-14,1.0000000000002895,1.166012452759437e-13,2.3475236360854676e-13,-1.0575911048169426e-14,-9.238516947637618e-14,32810.187342494566,2599.99999999927,2.2338662729630736e-15,-1.760480195440541e-09,-5.131233409413859e-16
