miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
0,1405.725230007679,0.4041674065543241,-6.969541358849982e-13,-3.1474072750738145e-11,19.997881581764528,0.1165349325793753,-7.328985347255088e-10,1.346526108898609e-07,9.944680929468941,0.05706734409853333,0.1000479763917122,-0.0004061804190224253,0.70408785854604,-0.0035109099770342152,-9.622806193904772e-12,1.110986795580185e-09,89.54725786690419,-0.2312213523034142,9.285069286139327e-09,2.0581669269216592e-06,169.65610060553328,0.26238240826748,-6.512708547978084e-07,1.927867177335307e-06,-9.626122218166684e-15,-2.971201796233568e-14,298.9360966964513,1.6063845617019885,4.462530678134241e-24,-1.1107593452274784e-22,2.0849073138886743e-22,-2.478897860189064e-20,60.216781007872875,0.21546561176087226,0.004975011511428255,6.2823324142510225e-06,-9.037848608629788e-06,-1.734735447517323e-06,0.0,7.607183317436983e-07,1.234365892562457e-07,6.284700850651479e-13,-5.0583554581025005e-15,7.797528903601927e-13,6.304486153266988e-15,1.1031675756662728e-07,-5.438660744985535e-08,-4.3202527172973546e-12,-9.81860022327734e-13,1.6317979244497925e-14,2.301438904998743e-12,3.871939959474025e-13,29.99999999999841,-6.682622852313249e-13,3.436553537081397e-13,-3.1377742596783714e-13,-8.618659272483574e-22,2.5000000060174647,3399.9999999953407,1.9015102577327884e-14,-4.268754281711961e-08,1.2319807983410552e-13,-7.573820167676442e-21,9.870941264438385e-12,-3.098836589825864e-09,-1.4703743929287234e-09,-1.0463822180858817e-12,7.013024707576291e-14,0.999999999999443,2.7126978967591354e-13,-3.2043265285594446e-13,-1.452264812488196e-15,2.333322022887784e-14,169810.2512404161,2599.999999996289,-4.715801065911993e-15,8.148457298715118e-10,4.488347981951916e-16
100,951.3292328484488,451.58111307613797,-1.312519029912292e-13,2.0404884704267177e-11,0.24018392539178246,19.839628742767598,1.4332963387639476e-09,-1.1449871637833678e-07,0.30429299071985166,9.78011356509185,0.0013048670038634984,0.0988734857875125,0.003124381991263487,0.694699395952671,-3.44925493227338e-11,-1.3533718924302558e-10,1.2263037815647986,89.26109202739464,1.4330989751049997e-08,5.104953363608941e-07,74.26375396431996,96.31613348996704,8.282308024765015e-07,4.574089557926153e-08,-3.6175303232831265e-15,-9.898340890614204e-15,3.6945958222882704,298.04048892584035,3.2522963838892717e-24,2.817236439551405e-22,-1.078523825364396e-22,-7.005818322275895e-21,13.913387837733623,45.944928407861276,0.00494465951528674,1.56048068057722e-05,1.5642060192727278e-05,-6.876263902495703e-07,0.0,2.5427316102444778e-06,1.4414467003533426e-06,-3.8343783155856067e-13,8.67478780235616e-15,-2.296897739851386e-12,-4.221809869867446e-15,-5.573572634809907e-07,6.20640121985332e-08,-4.067533215909537e-12,6.362758296717544e-14,1.622237853555121e-14,-1.8246183110527334e-13,3.9615775406813435e-13,29.999999999999183,7.954799889346229e-13,3.9319991356898214e-13,4.537401714480325e-13,9.828221317677534e-23,2.499999972888531,3399.9999999942033,1.4372052281522106e-14,3.297127988190139e-08,1.76330297775143e-13,1.5983581630913412e-19,-2.518636494696703e-11,-7.525094427580632e-09,-7.317240941537269e-09,-5.3962059350772394e-12,8.285875297306852e-14,0.9999999999983502,1.131543374369989e-12,8.451642707659208e-14,1.306588593429828e-15,6.875328476676684e-14,68700.16924893302,2600.0000000002838,-7.452291518605436e-15,1.6443314800233875e-09,1.1704795548324956e-15
200,783.171334782439,618.5772664789235,-6.678259854904446e-13,1.8667720524970084e-12,0.24265980776525514,19.76662397863683,-5.37771934450707e-10,7.655824628833665e-08,0.2548958140670752,9.768950230013864,0.0012522079804437765,0.09876349044540518,0.0008493453301807701,0.6999029371407292,-2.669562959775663e-11,3.9651355545936103e-10,0.8240662225107227,89.38802899621922,-2.5849397333583394e-09,1.4573253527909726e-06,56.98163847866821,113.32393270848983,-3.9819140340143893e-07,-1.3303144072220184e-07,-5.853461245088008e-16,1.5235035244715316e-14,3.9505427567072395,298.48863724109805,-1.4649121275655035e-25,-2.1786194617880665e-22,-1.151714745748013e-22,-1.4483453805494796e-20,17.835882273520717,42.35588489972131,0.004926960366878718,3.61022078339833e-05,3.7316029021077445e-05,1.9061130353072013e-06,0.0,9.082840141981392e-06,1.273121105596171e-06,7.848996806941008e-13,-8.965356585940956e-15,-1.1097594226105583e-12,5.6403672553768265e-15,1.3591310643875462e-06,-5.1984842085665975e-08,3.755038331610818e-12,7.827608373735179e-13,-6.7720061699681956e-15,-5.284126513472237e-12,-5.616720613895204e-14,29.999999999999098,3.220010748645465e-13,-4.152891337407789e-13,5.084913643292556e-13,1.0613715488725944e-21,2.500000012127051,3399.999999991775,2.583930573266294e-14,-4.212257732215868e-08,3.133915889154966e-14,9.964450170923656e-21,1.4711959362127416e-11,-5.756208897800853e-09,5.599165413603232e-09,2.9952764314303285e-12,1.1098733541752664e-13,1.0000000000009948,1.5684176282774317e-12,-1.2052429346659972e-13,-6.500734612918567e-15,-1.275346141181039e-13,51921.348396946094,2599.9999999991696,2.8683672227434604e-15,3.630544505858796e-09,2.35091253929403e-16
300,698.7928153602819,698.5776416041917,2.3217006532442636e-15,-1.538651499293295e-11,0.19158744720455845,19.955227004357187,1.072600953462842e-09,1.297456128030932e-07,0.3123170984861624,9.772052529281071,0.0014929850460249122,0.09960224344272171,0.00771609089071339,0.6938591888922174,7.880958714302992e-12,-1.441805442462792e-09,0.9000948638158803,89.81024174637226,1.3643433322975303e-08,9.373045435530328e-07,53.062633802844516,116.70072667781393,2.991852886376429e-07,-1.7424078203275479e-06,-1.2272564643947534e-15,-5.044732052250495e-14,0.5973283663221998,296.25424395350205,-8.95432650822119e-25,-1.3026653418450648e-22,1.8073507226081152e-22,1.8789259220084952e-20,20.315652433738176,39.85608953607329,0.004880295557350004,4.71831579069061e-05,7.647307198399649e-05,3.605425438971156e-06,0.0,1.535807405018721e-05,5.004343281611385e-06,-1.6044300415836442e-12,1.2813206234851835e-15,7.629876926060734e-12,3.32493378993233e-15,7.143182683032525e-07,-6.542874507800314e-08,3.775931599831279e-12,7.320278815085938e-13,3.71902573787331e-15,4.3844567938589645e-12,-1.6571875138838634e-13,30.000000000000924,7.76689432582724e-13,4.010866356087161e-13,-4.487059246758289e-13,-5.453300842177618e-22,2.4999999796266894,3400.000000007313,6.006203287886057e-14,2.859230060862457e-08,1.1842693083808137e-13,-7.532378304971899e-20,-2.4007276051264248e-11,4.526963882506028e-09,-1.2613429772458475e-08,-3.0755453868447158e-12,-6.340393476805874e-14,0.9999999999997027,1.5806517008945014e-12,-5.565246990594305e-14,-9.360798214623133e-16,-1.4528971488958662e-13,42220.978448135844,2600.0000000012983,-2.7228730980060474e-15,7.728014672974847e-10,2.0156620420711055e-15
400,655.929651089949,741.5673020163418,8.256419834601518e-13,-1.7422607185926125e-11,0.16651964426675386,19.77948894479262,1.4220625128168105e-09,-2.3175008960044808e-08,0.3268883577826016,9.723488575391904,0.0015470004994274716,0.09906871915249257,0.005776398715226468,0.6965755739453616,-8.230745635134988e-13,-9.789620303850903e-10,0.3941364111415646,89.45832843025559,1.0722863336935309e-08,-1.1084169045931433e-06,53.621601407995286,115.72329549684257,-2.1386901338904323e-07,2.171127737103483e-06,-1.2086906516127692e-14,-6.145839302732259e-14,3.805874024645573,296.38713580681633,7.947785940989926e-25,2.591660345626141e-22,-2.080463326956045e-23,-2.2678193416050704e-20,22.145668566514114,38.04394745757869,0.004830749200334333,5.73276394368211e-05,0.00010345766663539616,7.751119406503366e-06,0.0,1.9530054416806803e-05,6.133207186669948e-06,3.562718602703219e-13,9.105063653658163e-15,-5.832072763371453e-12,-4.901579006795481e-15,2.805192745752084e-06,1.748168664424488e-08,-3.9015922561775155e-12,-8.691244344836689e-13,3.722382685781574e-15,-2.562180614296978e-13,-1.4316328256485588e-13,30.0000000000011,7.805211265562791e-13,-1.4575130488485753e-13,6.930387703595079e-13,1.949011795859969e-21,2.499999996514305,3399.9999999951046,2.710347178319749e-14,-1.960470912206001e-08,1.3141541324449836e-13,2.1559968882690142e-19,1.197513410328384e-12,6.830050965146023e-09,2.073731299651998e-08,-2.065978853291096e-13,-5.509238803036251e-14,0.9999999999978195,2.8568477503224023e-13,4.123908358487987e-13,-3.157135668822879e-15,1.5742255251167012e-13,38335.9102612445,2600.000000003177,3.3887917723316568e-15,4.361092381477549e-09,1.4038868844554152e-15
500,625.9918694500773,763.9804563456373,3.5587006258580703e-13,2.426207322880367e-12,0.1120699074375465,19.914062147724024,-2.5798217524490785e-10,-2.9660223220693307e-08,0.3605414694289714,9.65607994587913,0.001053432138379857,0.09917658243185906,0.0066153614890008625,0.7003656098328096,-2.06054051752314e-11,-9.925626306375468e-10,1.1162476384626725,89.52162041103955,8.384887300266654e-09,4.259757441342143e-07,55.38130527175617,115.05911294775112,8.248044080593092e-07,-9.163662588860119e-07,-4.754911027799433e-15,2.5932142980401917e-14,4.7130207413201735,298.31683000084865,5.096255801317625e-24,1.2045066860420982e-22,3.160444617269505e-24,2.059104341837902e-20,23.262395381622333,37.15952417816265,0.004748629265093351,7.814579428042774e-05,0.00011212764253995415,9.625907909181951e-06,0.0,2.5390726800594175e-05,8.718993975650338e-06,9.476885545560829e-13,4.06118796863594e-16,-9.641920072623463e-15,-1.7578571936116928e-15,1.393372560560087e-06,4.254297525484105e-08,2.0657606561717442e-12,2.505432441219515e-13,1.10438449179785e-14,4.10810387896174e-12,-7.459562337493249e-13,30.000000000000394,9.015564991882205e-13,-5.557374206672347e-13,2.254106616510031e-13,-1.4405239548295803e-21,2.5000000499632864,3399.9999999972742,4.996567663586741e-14,2.3046365069397754e-08,2.0682046851586266e-13,-4.4460027328602584e-20,5.482424498482166e-12,5.796546866471343e-09,-4.670749324647869e-09,-3.802902067315013e-12,-4.026080694364285e-14,1.000000000002158,-9.69705661708735e-14,1.1066031502840026e-13,1.4998123351532776e-15,-1.1811543199710847e-13,35214.17479646744,2599.9999999955435,-6.0609716117642504e-15,-2.414228275105441e-10,-2.7247714456554956e-16
600,616.9029271463438,785.9830776424534,-9.212628357472471e-14,-2.549185522671368e-11,0.07954350671640942,19.918555917221987,3.498039564377481e-11,1.2119853645681028e-07,0.40280358818668766,9.646377448663923,0.0007149441964666401,0.09885939649272177,0.006454800643250739,0.6944090398450298,-3.341087207992893e-11,5.262574383243799e-10,0.8107605107856335,89.39856600336104,-6.381718669012477e-09,-2.4230628930833634e-07,57.41565084738801,113.3395917389074,-3.529940905575529e-08,1.0941165593201635e-06,7.388405228132488e-15,-5.690684437123324e-14,2.394166490637768,296.163250836969,-5.560294487723081e-24,2.179135977479012e-22,1.818930601754992e-22,2.3406321204239842e-20,23.58294567528331,36.20415200443632,0.0047090737772524874,8.73784299096056e-05,0.0001273458280261786,1.4379746992168295e-05,0.0,2.6508222602597695e-05,8.309334287988053e-06,-3.791044071098181e-13,-1.0135756418061037e-14,-5.511805503436239e-12,-3.1806971855141365e-15,1.975753434291802e-06,2.3735203729310004e-08,1.1742031291868602e-13,-9.38114251135694e-13,5.304689409895443e-15,-4.571132651535478e-12,-4.61705960665275e-13,30.00000000000097,2.3590828388566907e-13,-1.7685146702656138e-13,-1.8959222169737365e-14,-1.0230204953399063e-21,2.500000008353951,3399.9999999929382,-4.6044504864374535e-14,-2.6348719640660063e-08,-1.8050519075243603e-13,-1.6546069099832863e-20,-5.147159635006938e-12,5.223190517636394e-09,2.262324603770711e-08,-3.170070399921713e-13,2.4653938439598797e-14,1.00000000000196,-5.709665938143025e-13,-2.0306927966176145e-14,-1.4780153464874104e-15,-1.343896819513517e-13,34693.49358197034,2600.0000000010805,1.2354929069147772e-15,2.603114231335382e-09,5.756938452286757e-18
700,608.9297467891056,798.9638428995046,-6.971374968588349e-13,2.392568135822721e-12,0.04870397988137573,19.866785748573577,1.5672576792370552e-09,-1.1025761212663036e-07,0.30369957994619085,9.644062621246855,0.0018850033598976244,0.098189636311962,0.006905624749392318,0.691394248153121,1.2002201936287819e-11,1.2262956465142248e-09,0.06867941840662839,89.66683024095465,1.639016611751286e-09,2.354084706082077e-06,58.08272623824516,111.00593822623438,-3.1807428129867e-07,3.3271315610623813e-06,-3.256729693033562e-16,5.2765129933616116e-14,5.017892267587488,295.3298940751648,-4.256448294232652e-24,7.631156406686896e-23,1.9124193635105996e-22,1.4292101546734554e-20,24.333941913807813,36.10980930795436,0.004691358979774624,0.00010284867756572957,0.0001547087463976877,1.7882333696434128e-05,0.0,3.2616356813665664e-05,1.2847871060781868e-05,-1.4298446763815887e-12,7.688161258656208e-15,5.368409518726602e-12,-2.155161957896714e-15,4.6517458724768804e-07,5.966560989517543e-08,-1.1984205117420923e-12,7.344319607373096e-14,1.1543353513110146e-15,-4.839988026998395e-12,-3.4822936681344004e-13,29.999999999998867,-7.813662643366664e-13,4.531147300775437e-13,-6.461973221144981e-13,-3.187815050290167e-22,2.5000000042652526,3399.999999992077,4.848895339887887e-14,1.2654513120240584e-08,6.51167053973297e-14,-1.7124504920946874e-19,3.0156020742576255e-11,-2.902563089695121e-09,3.436130984987852e-08,-4.1916238019893856e-12,-7.604635781434173e-14,0.9999999999993491,1.376672740087049e-12,-1.0337884023126678e-13,8.272208286633999e-15,-3.7914856995444684e-14,33385.476991856565,2599.99999999662,1.0093192979475359e-14,2.2891423572880826e-09,2.379924850506142e-15
800,596.9514087724917,801.6845446034797,6.02766550631387e-13,-1.0805197725484234e-11,0.16404735012788527,19.815315909585134,-1.0037291374557683e-09,-1.732203057450467e-07,0.34609123163598166,9.683628564720145,0.0010263368159855522,0.09868020008322227,0.008307216836296715,0.6993973019036304,2.79148942473895e-11,-1.2832094604860623e-09,1.1706403599052964,88.83590141961405,1.4703707317178634e-10,3.3418312040403603e-06,60.11021424969855,110.33388708174374,-1.875912062518017e-08,1.0861383321241577e-06,1.3588659308032592e-14,-1.2579896281826063e-14,3.99984305807886,296.7061856120425,1.3265893090543597e-24,2.617945391272384e-22,1.8689455892585932e-22,6.751580251167883e-21,24.524172460092917,35.5428471363752,0.004619601242372747,0.0001150542838059057,0.00019589444594752002,2.272314080004813e-05,0.0,3.665514730620163e-05,1.9699539849116184e-05,-1.4245336023222953e-12,7.575515854515191e-15,-1.6662669301582003e-12,-1.280322294282987e-15,-2.1618657847398345e-06,-2.9006048277624727e-08,-1.0320256200293092e-12,-8.036414457888507e-13,-8.430351860837712e-15,6.214383440466088e-13,-6.723430394810006e-13,30.000000000001016,9.055684538654719e-13,-3.857281669881034e-13,4.012862584209299e-13,5.690389883778732e-25,2.499999960472339,3399.999999997857,-4.715788628747409e-15,-3.8532729685819874e-08,-1.0905483420912296e-13,5.554394784927235e-20,-4.772183333375934e-12,3.6491345349693685e-10,2.3312009826900566e-08,7.002993001236254e-13,-1.2604407208570148e-13,1.0000000000009055,-1.62066168860974e-12,4.756864179479254e-13,1.0372221204251938e-14,3.4228977390624227e-15,33404.459233359106,2599.9999999978672,1.1453003616166713e-14,1.163914976067038e-09,3.802787360106823e-16
900,594.0270799534617,810.5272476532112,7.466218777330374e-13,5.135570290920305e-12,0.23973570718909976,19.722411113284565,-3.4595136455044503e-10,6.825318426340417e-08,0.4300155632905816,9.607354867494058,0.0019380086664303863,0.09797112959432551,0.008328126376874512,0.6952424146668764,2.8890171380559645e-11,-1.0791740428588277e-09,0.8202565750412066,88.80259381481572,6.3386973025270095e-09,5.264500120981245e-06,61.314622875908185,109.33000424149917,2.0614617297697967e-07,6.332930388024382e-06,6.611476573103347e-15,-2.7289410982998834e-14,4.046279974501285,295.7676909788325,4.8117063187065145e-24,-6.190590574373486e-23,7.588355424139348e-23,-1.1253524890509636e-20,24.46069729811672,35.41441930924171,0.00459847896588281,0.00012307780350190333,0.0002162240337457006,2.9903819267573932e-05,0.0,3.8093561523001195e-05,1.9567498944319164e-05,-2.1584899223330513e-13,3.639377812794731e-16,8.859837620171769e-13,2.8813508288744675e-15,1.5576815124466756e-06,9.210997013205137e-08,1.3521730146934992e-12,2.99993837298671e-13,5.3737205047684086e-15,-3.4023955533969597e-12,6.404755631480607e-13,30.000000000000913,2.1611649784786097e-13,6.205221734432746e-13,-5.784870337177998e-13,6.275640392590034e-22,2.4999999929793306,3399.9999999943307,-1.970151754751595e-14,4.082695051502476e-08,8.756726467010062e-14,1.6355294873572585e-20,4.8721781022891566e-12,9.446656637810027e-09,1.4464646444514153e-08,-5.27892406562314e-12,1.4572521840440265e-14,1.000000000000261,2.2996900938424157e-13,-4.506607100891534e-13,9.574670322148534e-15,1.4524989639526872e-13,32532.225790724387,2599.999999994716,-1.437539758699729e-14,1.6956053945278449e-09,-1.402600435122428e-15
