milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,1.00015720594745,-0.00013304847127958218,0.800122918796459,9.392588485853693e-05,0.9999735617884917,-5.6417736082712176e-08,1.8868964743013988e-05,-3.2017597336135567e-06,0.0007859573305501038,-0.00022910471385948912,-0.0018481069463028683,-0.00014994689282958132,0.0025055609457584485,-0.0007632489795103986,-0.0009321995265373352,0.0051885277514415,1.0
100,0.9985877962585575,0.0011706303779410645,0.786150166535111,0.013714008645108385,0.999910594247736,-3.9031024548422237e-08,0.013874633140430064,2.0164301420518904e-05,0.01016313929215032,-0.00037316238311491383,0.004412625017699996,0.0006335884333748259,0.008364153900989421,0.001516214679308003,-0.0010795799628232207,0.00466677726773668,1.0
200,0.9970878636940079,0.0028972551886112456,0.7822694396943115,0.017488865431405813,0.9996474434483953,-7.919809305524911e-08,0.01786998868293828,6.337181940051128e-05,0.031454989819841475,2.818721381766944e-05,0.0027215430511236954,0.0028388558808921044,0.004721944760597218,0.005579491022408909,-0.0010439924239561077,-0.004236474013469049,1.0
300,0.9953081031295049,0.004510887674764812,0.780902733369733,0.018715644821369094,0.9994346047818589,4.726527117151235e-08,0.019014284617601754,0.00018629590096361307,0.044897573626713136,0.0002467753324982761,0.005556649759691752,0.005125562004955596,0.010141149516411659,0.008365241748297244,0.0015722281236715413,0.002357506022061945,1.0
400,0.9940893469773973,0.006233434270240427,0.7804359400048215,0.019122614837061708,0.9993374316874288,2.785009850600704e-09,0.01939462245888105,0.00020513658660776057,0.060211129715973484,0.0005853969671881616,0.006198015496066489,0.006568422119092689,0.013596316882338217,0.012997348457011643,0.0002633215461943422,0.003932992585630108,1.0
500,0.9926737111247171,0.0074603257220090076,0.7802627599793748,0.019555769650916557,0.9989807346187873,1.3525733050694245e-07,0.019695946449529593,0.0002215588707270794,0.07559144829841881,0.00023964012125932032,0.005756580304366711,0.009635365932818999,0.01614910816786881,0.0174339916924927,0.0007690463910438301,0.003226467694947677,1.0
600,0.9916045383624211,0.008485049345524324,0.7800669716372511,0.019599756339823443,0.9989808522219816,8.417276570701907e-08,0.019834758390805146,0.0002786372313815193,0.09026327442037392,0.0010389419290392924,0.009464170538527066,0.01189781003083784,0.017552995889234646,0.02251301789154277,0.000286592023731573,0.007440818032737447,1.0
700,0.9906807414205178,0.009248711487168835,0.7801633906730367,0.019635315624173,0.9986115893342404,1.3201269669286778e-07,0.01976488026072896,0.0003861819069776777,0.09508367728429296,0.0007543457653478855,0.00877874226796417,0.013474728355985083,0.017156271295493818,0.027665213931344954,-0.00017654024199426568,0.008307689548903489,1.0
800,0.9901382290893338,0.009945209035572724,0.7800522005841158,0.019590858168907172,0.9984126199654056,1.2471283459937792e-07,0.01992767854733409,0.0003916388761572946,0.11397627226476861,0.0015097770568911276,0.008009033234017705,0.01583068823048465,0.017125925088132727,0.03127890404266697,0.00030872449789579135,0.007392553532290362,1.0
900,0.9893705370235302,0.010489324987219488,0.7801173291175638,0.01970553998766694,0.9982142357403592,2.7150474015342557e-07,0.019844003302239514,0.00042648478826925876,0.12569391155783263,0.0018650044336350877,0.012394812037912664,0.01758974470669887,0.020848527474586917,0.03482023860759043,-0.0009464226491653972,0.009391725558369098,1.0
1000,0.9890249192587034,0.010937090286265742,0.7801742053694366,0.01975073593504595,0.9981655825531794,2.9945437477468197e-07,0.020046441460906787,0.0005313290144676993,0.15223449370774209,0.00204178758847275,0.01171916280891426,0.01974849452095694,0.023992167216933487,0.0390408249094318,0.0010051912745560247,0.009492200277210594,1.0
1100,0.9884769224200266,0.011505936585789273,0.7799482955155086,0.01963635226998095,0.9978575800910566,3.3293218373886666e-07,0.02006053552213363,0.0005304128209213972,0.17010777008351033,0.002462215826951564,0.013620397502361742,0.021377459317428404,0.023745253187298743,0.04174657036842284,0.00030685194266179424,0.005633213864048617,1.0
1200,0.9880927612695324,0.011902380238354878,0.7800584656314169,0.01963414013259711,0.9977477408291939,3.357393518108767e-07,0.019951511154054247,0.0006356923116671559,0.17123345060655698,0.0034083264493585856,0.016914066858256974,0.02271363048725844,0.02644228639328454,0.04580979676316967,0.0007909619897004394,0.002450570066620925,1.0
1300,0.9877415841729925,0.012332281457468591,0.7800538479485286,0.019666210479344023,0.9974251881388021,3.349495813094381e-07,0.019985039569957046,0.0006236149935513413,0.1805791861734295,0.0033265341356874503,0.0179094211504192,0.023925239011668716,0.030762419533821854,0.04869982254975155,0.0015923653749205422,0.00662324493433797,1.0
1400,0.9876147495560385,0.012482102893793293,0.7799147744053002,0.019579159043663925,0.9972947580059116,4.946931414260774e-07,0.019850049948113898,0.0006807939256371206,0.20002804730756144,0.00398673956551285,0.01880188937719122,0.025472279663966715,0.04066408251732724,0.0503953185768003,-1.706587153269592e-05,0.011859854947914998,1.0
1500,0.9874707369835207,0.012829880382202988,0.7799402733715557,0.019667378144952268,0.9972134859237419,5.037896724915491e-07,0.020119722051930848,0.0007177866086548495,0.21756444688086723,0.005465849294418915,0.022591585828006175,0.026262368320405474,0.03912322335010844,0.05305240786058587,0.0015246331117392334,0.004719106885938775,1.0
1600,0.9871440950778334,0.012995451607159805,0.7800127718204942,0.019650872463460017,0.9968331867580054,5.737735927531213e-07,0.02000571430081447,0.0008367117225521943,0.23942835607906668,0.006275790417999419,0.021721876599770165,0.02741754208795219,0.04715385374267978,0.05599975493658339,-4.445018549357376e-05,0.010085500716869616,1.0
1700,0.9868292645226365,0.013125141499960219,0.7800439661816239,0.019646098336566022,0.9967515828624165,6.347362474495025e-07,0.020029550926291544,0.0008525128189260223,0.23780924023069386,0.006183852405361122,0.024854329827200514,0.02882691672470733,0.05260330921752422,0.05802991665802983,-0.0003278046471784303,0.012984808028812866,1.0
1800,0.9869920813004376,0.012982917434457572,0.7801131935483496,0.019846856043296522,0.9966163764960447,8.726024044530385e-07,0.020080003981124472,0.0008995939067555722,0.2661853216727755,0.007835387416572857,0.0285140459703971,0.029285272323625173,0.05670514555720606,0.059350136748518516,0.0011682002435693707,0.016495181392835193,1.0
1900,0.9868379361162535,0.013286520049078678,0.7799033764128213,0.019785384142076815,0.9963720199831263,9.029384533911695e-07,0.019927314708472536,0.000961342200455441,0.27602403350071775,0.008813498841905795,0.031597207585660085,0.030274362485965316,0.057694102337816265,0.06115018743550633,-0.00019952024236059005,0.01613853380712818,1.0
2000,0.9866878600274415,0.013367913171135278,0.779962260810007,0.0197729590326407,0.9961330473326228,1.0784730598020978e-06,0.019911432990534834,0.0009857310815461282,0.2882929756526969,0.009098417666211958,0.032654163517634366,0.03037170707140011,0.06071605344544343,0.061196466837821054,-0.0004733290441238673,0.018466539730005994,1.0
2100,0.9864818085459651,0.0133323467739087,0.7801072271150277,0.01966571085138459,0.9959427971053779,1.128617462055826e-06,0.01988882511758744,0.0010286215491490478,0.29663411137270834,0.010558602499718696,0.03648240540134633,0.03162483420389769,0.07236664044941327,0.06214764877276407,0.0018191737179231392,0.023335750133954898,1.0
2200,0.9864847941910779,0.013298418059517425,0.7799528369981269,0.0198229440644186,0.9956773803053885,1.2267197378654514e-06,0.020082746859008765,0.001134490992704509,0.320967952804719,0.011289887918900643,0.0388958319821453,0.03179817234043891,0.07778005215621248,0.06367341473187665,0.0022068292111290418,0.021046517746198114,1.0
2300,0.986456531684948,0.013656975598126982,0.7798437210616197,0.01975162622718851,0.9955301400184026,1.268111056526035e-06,0.019885605626953108,0.001140156231618621,0.33519399839251834,0.012245567874058179,0.0400275553211105,0.03235515658053006,0.0798421454668974,0.06360760792631481,0.00033266207810778224,0.02232310691088091,1.0
2400,0.9865055998817662,0.013487022032487363,0.7801045023219764,0.019830558202537672,0.9954978300323032,1.3876676999982818e-06,0.01991640817467662,0.0012078942691627279,0.3392571008738981,0.01270187958000659,0.042738484934761144,0.03202391027886043,0.08378343337011074,0.06309428972218245,0.00040046225913137443,0.025882259922435823,1.0
2500,0.986500298566564,0.013493171372489544,0.7798712731949238,0.01980936123717509,0.9951957400671861,1.5507196580463854e-06,0.019900666540750143,0.0012662306144148162,0.3644730741512704,0.013993087126914935,0.04845419772688856,0.0327082682095353,0.09670713052512653,0.06297270931427332,0.0005238996459242661,0.03178024876584729,1.0
