miliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
2400,0.986395368421858,0.01351194905258451,0.7798509374463375,0.019685774575161127,0.9953827015728296,1.5275914072845377e-06,0.019923477309162066,0.0012179130797037247,0.3415650413560083,0.012851576788343661,0.044830948752569925,0.03254822269767982,0.08706927522471408,0.0639685848574551,0.0018635356819250307,0.02688735185504312,1.0
2500,0.9864658773566141,0.013609897320149864,0.7800011696598986,0.01984899059160109,0.9951207983791648,1.5723091377431583e-06,0.020087777128053156,0.0012825274032497364,0.35977920479611336,0.014199229431137664,0.048363421864399125,0.03262916850832783,0.09294158682078735,0.06394056089850633,0.0022183044097717113,0.03844302140211866,1.0
2600,0.9864279694239434,0.01357422584426787,0.779937872182029,0.019618321774341942,0.9950654204302743,1.6229678805860156e-06,0.02012123055128067,0.0012818686324847833,0.3734274559091027,0.014810454646770234,0.04950031828214373,0.03241433441808082,0.09637500409464804,0.062407356909176814,0.0009974655159635598,0.04333312552864465,1.0
2700,0.9864069039698139,0.0137112772516322,0.7801224784056855,0.01959747479584944,0.9949983756225642,1.7483910317984446e-06,0.020006292229909163,0.0013611405318103285,0.3868224661073866,0.015761457263141897,0.05330563011321555,0.032414426417539846,0.1059464254694662,0.06261227019428053,0.003555341870207585,0.04934670821302509,1.0
2800,0.9862266245062103,0.01350991538393881,0.7798429456733248,0.01976665853129953,0.9947474501125154,1.9446842790362497e-06,0.02001155525454816,0.0013980206792887804,0.3910072114508352,0.017195700448770432,0.05500314309545048,0.03210817643465622,0.11255174010490877,0.0604771112776885,0.0013947944031054635,0.05154181387111033,1.0
2900,0.9864131520695958,0.01358221587646013,0.7800998308536715,0.019817435000837207,0.9943596684906719,2.012524071739842e-06,0.020145142367170323,0.0014501763588522954,0.4029876193362916,0.01830704849998946,0.05845679716465743,0.03215354790256561,0.12001386682303113,0.05940133418858266,0.0034400452999745566,0.052358150375770164,1.0
3000,0.986224275637733,0.013865043140766458,0.7800734442511269,0.01985177541250741,0.9944229204696472,2.1643436488709003e-06,0.019893011750176222,0.0015131812629116553,0.4273248322824285,0.01870187894906345,0.06403801635916183,0.032149457129479864,0.13089594603453703,0.059459030398795056,0.00396679384281315,0.06092233484233337,1.0
3100,0.9862699614201712,0.013614933834021715,0.7800975704540318,0.019736666237856675,0.9940565303573882,2.3741887586890513e-06,0.020147111969471266,0.0015532539572985743,0.43264209770874906,0.019610467300138722,0.06658931303732692,0.031884791707112795,0.13263724952053138,0.05694106722838196,0.00354286310728084,0.06689670032909499,1.0
3200,0.9861056054789363,0.013734298478111431,0.7800897880158854,0.01975384436023544,0.9939854916283355,2.565504013693859e-06,0.020144622110253727,0.0015858659247001152,0.4461184754889702,0.020632095098482274,0.06745043764201382,0.03149138251515784,0.1451992753375201,0.056647946152701904,0.005863730505041554,0.0820480676195232,1.0
3300,0.9862106072773842,0.013787960780086976,0.7800547278321773,0.01983310541756976,0.9936608576425514,2.7005601353329347e-06,0.019935454466963397,0.001622147084230197,0.46674511082178416,0.020863998630830778,0.07135682472894551,0.03141468158684168,0.1479875241509814,0.05428159488443279,0.006983864194201884,0.09051258078053655,1.0
3400,0.9860863987045831,0.013846237166902371,0.7798518695407582,0.019875006634802097,0.9935490250251907,2.9106168499598604e-06,0.02010114653659409,0.0016754077419613982,0.4765366369648093,0.02200262256364143,0.07762347522050045,0.030721983102537438,0.15886363437951104,0.052161176121911325,0.007186509655011351,0.09422816710924808,1.0
3500,0.9863272826537679,0.013708279423786073,0.7800922674222335,0.01983263168779041,0.9931963833376675,3.057592215593033e-06,0.0200631277449235,0.0017594269182199535,0.4853636692980987,0.02242942864905627,0.07916405329423677,0.03082669728102546,0.16863844048603793,0.050965484276540206,0.00836871717259258,0.11260098907879657,1.0
3600,0.9860485536120713,0.013845780031419256,0.7799317236742368,0.019621460451379413,0.9932477053838762,3.2221961753821805e-06,0.019968678039394384,0.0018139733557171994,0.49292477452083905,0.02376248086645735,0.08267829718679817,0.030119176333765298,0.17573235308844137,0.04871180885493717,0.009767986548285002,0.12660133913758828,1.0
3700,0.9861699448079859,0.013763986383025374,0.7801094464949804,0.019811292288003678,0.992812443529823,3.3640309869376145e-06,0.02015701161953303,0.0018683792308277236,0.5062752539295733,0.02414114287870488,0.08843645193241396,0.029213199723778373,0.17781472164709552,0.04733721675092503,0.012026260514228242,0.13671693722697661,1.0
3800,0.9863134925123384,0.013639387919001541,0.7799102288737026,0.019610557381110522,0.9928104217915468,3.6655803508533423e-06,0.02005294324586605,0.0019353386575736667,0.5243066421470622,0.024794054328923593,0.09046251976848173,0.029085376749152937,0.18517330417146538,0.046328411704704836,0.01577810360934331,0.14732704474394004,1.0
3900,0.986100699858926,0.013658503279598534,0.7800450938596868,0.019793909837772714,0.9925495398392711,3.709003104775369e-06,0.019966373426590113,0.0019488708612113914,0.5315252909998507,0.025304529635112535,0.09248374751668803,0.028600021276434517,0.19196398004518056,0.045412596026118225,0.018570331944266886,0.1658621095762215,1.0
4000,0.9861674156681141,0.013906204842545015,0.7798401639448461,0.01974667504734356,0.9924481696054885,3.945005889438079e-06,0.020151031813521663,0.0019649579570360748,0.5612096888662085,0.02525587063901251,0.09793723395385383,0.02858739102734441,0.2003327598088661,0.042913750757251005,0.023047253119059297,0.17692706669600644,1.0
4100,0.9862389743400588,0.013836287567620677,0.7800567023557635,0.019613555649150786,0.9921048446230654,4.166161231917133e-06,0.020120231341847577,0.0020694990232668557,0.5583374044214444,0.02609052048634863,0.10014154494186592,0.02776986484185394,0.2095030942805278,0.04132129307265881,0.027346801817612,0.19756758620315842,1.0
4200,0.9863449343693915,0.013888440302583316,0.7798268717329313,0.019611211663601878,0.9920922489364072,4.384529862651038e-06,0.020017533203557213,0.002129395431306656,0.5832861290728594,0.025814761782464297,0.10321696399841342,0.027508712778248293,0.21791105379859008,0.03998036155444176,0.031023218510039023,0.21726793938756356,1.0
4300,0.9860954838450214,0.013614488058057874,0.7798354409493207,0.019840217333110012,0.9918006141122916,4.548688568164304e-06,0.020006261648606607,0.0021655652906880474,0.5803335940253344,0.026468254684738558,0.10791936826035621,0.026544894538493496,0.22154073947762637,0.03862049297730508,0.04043190072930513,0.23832951307558922,1.0
4400,0.9861271231983529,0.013642837995697137,0.7799109008062782,0.019650859684424545,0.9916599751920433,4.911403288198293e-06,0.019937692994322274,0.002218258338787809,0.6032477048605078,0.026398414544498667,0.11186792494400542,0.026448404693438846,0.23220741335132766,0.038865726909746615,0.04631676017073498,0.25251253929206624,1.0
4500,0.986162240951618,0.013891547639686176,0.7800574823110872,0.019678549547878524,0.9912952172790086,5.123663719501612e-06,0.01991945508702583,0.002258579145347742,0.6018557950452235,0.026876149084315744,0.11378625782558602,0.026163026886609608,0.23515965547267637,0.036437199722908944,0.057386026739642264,0.27165627981849094,1.0
4600,0.9862784211060983,0.013943468433262246,0.7800059487085905,0.019823752668105786,0.9912550867120504,5.3339915102075265e-06,0.019914038620315384,0.00231754377441599,0.6088324674652367,0.026857797462472563,0.1194383702061994,0.02572322639716032,0.24825165448707642,0.03680187799582793,0.06944743064272448,0.2987636326446157,1.0
4700,0.9862085857155837,0.013854469850372836,0.7799339950428873,0.019669590786666226,0.9910847078827457,5.591748487232762e-06,0.020160462483851165,0.002358308525417564,0.6215026720962966,0.026127384219749902,0.12056494236576983,0.026021258947573577,0.25337218392711053,0.035889052191297406,0.08231888068088637,0.32448916464173555,1.0
4800,0.9862578557754311,0.01367782842516819,0.7799152025403293,0.019805072473017136,0.9909089569057837,5.855346856526667e-06,0.019876659977849615,0.0023706732676465956,0.6320533679824426,0.026372952612472612,0.12644863345801274,0.025630278525549298,0.2580156391158085,0.03472605458567766,0.09684893527128195,0.34427556424670747,1.0
4900,0.9861834461016876,0.013914794807202629,0.7798342542383288,0.019783835178824608,0.9905755136614626,5.925340414524296e-06,0.02001028819501871,0.002481978019806581,0.6348073458195608,0.02604721259204013,0.12792950559763352,0.025741948363943525,0.2680868704725265,0.034562221594441604,0.11194635188398609,0.37022057792555124,1.0
5000,0.9860599242302963,0.013847716924751449,0.7800027577848561,0.019670498624369627,0.9904028242430498,6.171835084683497e-06,0.020018603490573775,0.0024786401919874345,0.6364892081970188,0.025838943186330118,0.1286335603914371,0.02569420691190944,0.27214656814929655,0.03455982716298514,0.13047421081890467,0.3906669137782347,1.0
