milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,1.000016545268589,0.00013493395035163344,0.8001204284084789,-5.41195800601481e-05,0.9999529236517103,7.516810495242287e-08,4.5399608914020866e-05,2.805379978770523e-05,-0.008194881593535422,-6.788144174230312e-05,0.0009041924741994421,0.00011734219175376535,0.00012316097715789858,0.0004909072137815689,-0.0005987623028599897,-0.004951467106641243,1.0
100,0.9986849027964458,0.001183087561015162,0.7861082697976678,0.013918875674624041,0.9999068473440466,8.169253125720005e-08,0.013824064613990137,8.245339402609175e-05,0.010509587543469725,0.0003669500959105407,0.0011419250970388115,0.0005107690725294634,0.006479624936111995,0.0017631451412939436,0.0007760163270266568,0.0003035234644574775,1.0
200,0.9971522970401664,0.0029331008955590008,0.7822657194018122,0.017617559671703146,0.9995860380537854,-4.045291956176144e-08,0.017676414029946748,8.009976122053888e-05,0.031058516768501222,0.0001634796618811598,0.0018454399484391154,0.0026753685641039623,0.009318566998790977,0.00453182422375681,-0.0011817619824342244,0.0031035109496432498,1.0
300,0.9952044128984069,0.004668596946274895,0.7809499519892968,0.018929155825103395,0.9994798830729974,8.765352695575106e-08,0.019179378388656142,0.00016088589987226897,0.0467843491574171,0.0006250047747452666,0.0030276698427387345,0.005150995870330398,0.011624130026930224,0.008795333652231686,-0.0009595682726976396,0.0030487863112447816,1.0
400,0.9938533477502155,0.0062009550889516,0.7804227568640221,0.01919927125482324,0.9991974768414621,9.442933754114945e-08,0.019489184685981965,0.00019368377052984798,0.05431144724290212,0.00020334501729455523,0.004676021790939787,0.006797066476818666,0.015668130368279166,0.013605202210076616,-0.0013417549644086104,0.0022059935272011125,1.0
500,0.9927554785071973,0.007264886388740091,0.7803939853061846,0.019486972465343914,0.9991126753090266,1.3942008048006343e-07,0.01958217412303773,0.0002545612986415688,0.07810713770452299,0.0006298301281018916,0.008631359559186855,0.009034783721010931,0.014111101740105296,0.018209701117729182,0.0003010206598545135,0.004833043694277582,1.0
600,0.9915391891196077,0.008230897288835099,0.7801653039009081,0.01943334246269951,0.9988712742055839,1.752364276498438e-07,0.01973443348606231,0.0003296813373023452,0.09801132615990032,0.001176444797978145,0.00919609880319921,0.011440790998061435,0.016091329725352498,0.022522380733522362,-0.0011712257510887547,0.0009278447848434321,1.0
700,0.9909257845963787,0.009296414192125303,0.7800095678572568,0.019523285771032056,0.9985983815533069,1.781909503545182e-07,0.019813032547889353,0.00034676258450157927,0.09453848239345237,0.0011110369701522113,0.00813555543311895,0.013673769817454329,0.019291735725317206,0.027424283731083063,0.0010053862893880535,0.005261518331650245,1.0
800,0.9901070132514727,0.010119690367958716,0.7801956421101263,0.019638571027062544,0.998593101521367,1.4251936105218826e-07,0.0200242351289004,0.000365696020332202,0.10946341432655346,0.001124283831939301,0.009059565746117798,0.015853445725441305,0.021887066330133105,0.031827549384944365,0.0009135740335743774,0.005999401889083191,1.0
900,0.9894069554763996,0.010444954737559029,0.7801762181798645,0.019748368803107767,0.9983920747143682,1.1734494507275387e-07,0.019999646821494674,0.00048402927034618134,0.1403732603159881,0.0016253802922073313,0.009304588376630245,0.01790534862016981,0.020626510909636284,0.03513787986277552,-0.00044749077713038775,0.00033628435250162864,1.0
