miliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
1600,0.9870021421971079,0.012941252660828685,0.7801125347183383,0.019667459642801623,0.9970116527468857,6.525405346579636e-07,0.02006251434764007,0.0007839776415757968,0.2328124101433197,0.006367882370196859,0.021882415974156175,0.027544501084373587,0.04554501877521721,0.05509043695365936,0.00010033542491235981,0.006975443738340056,1.0
1700,0.9871099721985166,0.013076221795535024,0.7799758965472171,0.019632890451681106,0.9967544035988862,6.498797375703225e-07,0.020074837503271055,0.000846209642843383,0.25364473907392454,0.0064199016774016595,0.02371997659813317,0.028642026070238608,0.05155149169744502,0.05688310715081001,1.8243709494711606e-05,0.011717518180463576,1.0
1800,0.9869840053237517,0.013271098862074265,0.7799360722204212,0.019570725784614062,0.9966154069816829,8.515401617305972e-07,0.020000889253800495,0.000930940181246262,0.2599352557195572,0.0071635055920868836,0.028002143749392045,0.029109382591775538,0.055048372969965044,0.05898374143186436,0.00046255284692082766,0.018021085221217453,1.0
1900,0.986784340336917,0.013254902547413213,0.7800923313795669,0.019798474890636592,0.9963802662835064,8.431980502816492e-07,0.01997718600981068,0.0009477288691083661,0.26432689301879836,0.007887186951006412,0.032084309133878,0.030015387262012784,0.057252823201619306,0.06110815035036657,0.0002878357415644362,0.011230382102695188,1.0
2000,0.9868261063743023,0.013366214691632032,0.779919023401143,0.019673537860047167,0.9961373079024013,1.054798162554671e-06,0.020041715608469127,0.0010370619018343276,0.28255673909673984,0.009294116517367652,0.03377552116235662,0.03035505794298448,0.0678913906115885,0.06171613098888305,0.0006353815274721408,0.018525519136687253,1.0
2100,0.9864348245869078,0.013359821852063634,0.7801254717317285,0.019634335117592355,0.996039687503471,1.0459572975460402e-06,0.019945128955924086,0.0010207343382555038,0.30989636222579187,0.010159848977049092,0.03657008407155266,0.031666424922595825,0.06737248835477751,0.06338950040825714,0.0010750716508653856,0.019495174871240386,1.0
2200,0.9863757015598575,0.013618890571566272,0.7798511272890271,0.01971588599271984,0.9958788464194889,1.176351455624872e-06,0.020138582805357304,0.0011109805041876807,0.32427966607574393,0.011373840239489898,0.03701354182971443,0.03182496690674202,0.0755777854810497,0.06354486143071611,0.0022804581023746382,0.020722393613920323,1.0
2300,0.986630156941849,0.013373365558561879,0.7800564445142463,0.01971779645570639,0.9957393447320358,1.379423351422316e-06,0.01990295194290107,0.0011495972660022045,0.3314944080762053,0.012513192166699735,0.03905002354585349,0.03196475748118262,0.0798933908149735,0.06402067156702103,0.0016491213394947133,0.022774193306094054,1.0
2400,0.9865314310399104,0.013454167877051544,0.779839115195583,0.01962642162671249,0.9955342195340828,1.4921773215170694e-06,0.01989539029894914,0.001216886092284176,0.3472770643207567,0.013206194414982659,0.044609268665301745,0.03235109964810161,0.08671283499394895,0.06291678372791518,0.00198709915387144,0.034418053527009405,1.0
2500,0.9862435480218376,0.01345231900131132,0.7800061304770604,0.01976209943337904,0.9952989797502962,1.565084773807965e-06,0.020009469631163224,0.0012362529198263414,0.3619910803906077,0.013622800808987378,0.04843330785768588,0.03276365795151031,0.09151195150978429,0.06391097218422312,0.0014841661378980073,0.029200358781622006,1.0
2600,0.9864544758950022,0.013620669960149342,0.7799149888267537,0.019735185028510748,0.9950122696728456,1.5961039960576175e-06,0.020019437272424598,0.0013352312525138563,0.36279795153520306,0.015096276414281724,0.05143287861442912,0.032368692325129414,0.10295983893065005,0.06316678357092209,0.00118656937711551,0.03928889034870449,1.0
2700,0.9863230685100359,0.01373451252950083,0.7800922851074591,0.01958998105511619,0.9949942224600989,1.7887974559268627e-06,0.019978061004521933,0.0013413367223368271,0.3884093949635458,0.015870169048841132,0.05327511397137067,0.03247657924794398,0.10653911967364059,0.06172802048852553,0.0035399739155530874,0.047846382448015985,1.0
2800,0.9863919648098821,0.013712636126236551,0.7800756060496576,0.019658715700434714,0.9946518092252127,1.9945487916306035e-06,0.01999188339456168,0.0013741076304102473,0.39855780793011286,0.01678464926203568,0.05696991012544372,0.032021771864985636,0.11552067639762739,0.06109547726364436,0.004336707590456036,0.051009495046285006,1.0
2900,0.9861651848774,0.013727144128658643,0.7800482574897857,0.01970081268029971,0.994543413039009,2.1908813165019293e-06,0.019949483586402316,0.0014275449879457016,0.4000196753209004,0.017495184298837077,0.05760021699016901,0.032436316702598736,0.11722819826502107,0.0602784845128988,0.0025941549629011997,0.05983658646659113,1.0
3000,0.9862686470965104,0.013653572565965371,0.7800829371826041,0.019746225280083025,0.9942591807039747,2.160698842891422e-06,0.020035266053730464,0.0014704421180256006,0.4242061402621423,0.01859081638527805,0.06351697733017067,0.03217744389805138,0.12941780717794127,0.05919270692917103,0.00508486599814772,0.060337972085035316,1.0
3100,0.986202966877698,0.013549642126512764,0.77987610895951,0.01973112944117329,0.9941033039067078,2.3478458937561913e-06,0.02006932338681821,0.001551989981148072,0.43253951355567116,0.01985110855448358,0.06397561791968519,0.03170849578702805,0.1311059658855674,0.057003884204016475,0.005240246444475976,0.06573941307486056,1.0
3200,0.9861847361513632,0.013871811743501553,0.7798674089610774,0.019766165851469304,0.9939790467427355,2.590628582059127e-06,0.02005389035338341,0.0015915598397263913,0.4559577623900618,0.020425980798568846,0.06798890448147649,0.03140920528837035,0.14273761391710352,0.05660570244838157,0.006084064468090486,0.07704144127461973,1.0
3300,0.9862192819576996,0.013652421085870777,0.7800975925699649,0.01964901460111939,0.993724010587091,2.7270423642989982e-06,0.020149912751910456,0.0016769045781803767,0.4691307596137698,0.020805429416145608,0.07399584667170142,0.030755618931767287,0.14710102788703985,0.05481246474432877,0.005962014978811008,0.08680246404817762,1.0
3400,0.9860914956515825,0.013891684705255017,0.7799436993985566,0.01966014008482642,0.9934116339884682,2.818150892934422e-06,0.02001070305963157,0.0016779626161054022,0.4838449956958089,0.021550582418538147,0.07598999751086312,0.030500262900363243,0.15934469548502403,0.05211483469945048,0.006960966987334797,0.09731835778479576,1.0
3500,0.9863394933494353,0.013754748983879678,0.7799483333893312,0.01968783437687974,0.9934180935426998,3.0681796967975096e-06,0.020107588322267573,0.0017242443393899046,0.4905240871208991,0.02275820763738182,0.0803979738579468,0.030417053964415793,0.16834326564919733,0.05042380174540131,0.00894881980414701,0.10767322269626106,1.0
3600,0.9861821952666264,0.013859108296314697,0.7800911709782442,0.01980125076480946,0.9932628283058464,3.220439369976697e-06,0.020070489254566337,0.0017905811765426146,0.5062037271324354,0.023105472057793536,0.08288168433020124,0.02982102592620082,0.17684758602362288,0.04916874227608241,0.009229113675698002,0.12149631544837095,1.0
3700,0.9861987227858598,0.013814185373553996,0.7799100614189902,0.019789007990735904,0.9928422995169514,3.352620762181921e-06,0.020071065973036865,0.0018212865116584594,0.5117898805892875,0.0236404419451408,0.08782269344351849,0.029754242416866823,0.17929211197513356,0.048335136587344854,0.012722123759022066,0.13567843597593612,1.0
3800,0.9862910170084545,0.013833904796709243,0.7800478563470671,0.01984790950595584,0.9927244897710741,3.654716552339312e-06,0.020082546245185264,0.0019176184739927045,0.525339981714655,0.024943602517261725,0.09045061024711484,0.028700658450148835,0.18498928435447048,0.04649820973515681,0.013869343804143987,0.14595766085809977,1.0
3900,0.9862641308155836,0.013892566237886352,0.7799274479204057,0.01976474583257628,0.9925630298769721,3.8016979307327914e-06,0.020118008056107847,0.0019306396193717412,0.5349525279629236,0.024819108800556457,0.09378356436610713,0.028657814329876588,0.19451077259502045,0.04500713540047967,0.019282702796945432,0.16358907067384865,1.0
4000,0.9862253108966762,0.013641788773658271,0.7800241014099696,0.019607873476616744,0.9922758611173927,3.918669976698887e-06,0.020062545141801322,0.001972825226123052,0.5452423133749379,0.025136311664310986,0.09837505661413727,0.028203997381815796,0.2017895972296511,0.04309182212294667,0.021339288198922727,0.18280266526038874,1.0
4100,0.9862639793868365,0.013710077458890548,0.7800510855159983,0.019726724078208965,0.9922076154809334,4.208626584886452e-06,0.0200092943075614,0.002060175163841859,0.5641495759701621,0.02541597002336425,0.10213478221114908,0.027575717148880175,0.206963085704519,0.041244381642117287,0.026209401552495574,0.19587480986310504,1.0
4200,0.986127396447673,0.013802165545106685,0.7798836530261724,0.019713707073945094,0.9920482569268665,4.361403923353069e-06,0.02001015457429363,0.0021277645237107513,0.5684466170891677,0.025975132421271252,0.10353047379913746,0.02693081596282815,0.21476415976133809,0.04005954208512091,0.03313123772676964,0.21685107641109724,1.0
4300,0.9863482308068032,0.013801698988165129,0.7798834150280414,0.01985470043256023,0.9917927737120446,4.542495620008163e-06,0.019929000971485977,0.0021751129567206392,0.5854269983599234,0.026126702304925562,0.10612151489527127,0.02690276610935439,0.22190938460124798,0.0388687522769313,0.038966550021389906,0.24068604562027696,1.0
4400,0.9862205581714923,0.01361645275492839,0.7799539687355391,0.01976949842090598,0.9916492774747978,4.8417603811539035e-06,0.01997363978247553,0.0022236110791300696,0.5916302255656701,0.026376639643924924,0.10994445856034465,0.026924685653732308,0.23573566833198586,0.03771964094147946,0.04796444212133378,0.2603570012759937,1.0
4500,0.98615598713126,0.013626759534947422,0.7798773471564906,0.019788315964130904,0.991296970223538,5.143693734576879e-06,0.020045755022836936,0.0022567042565187472,0.6114212202607671,0.02703834991937845,0.11577805231358891,0.026476571808748333,0.2405315414955971,0.03617785852179369,0.05693392727667646,0.2802408864763529,1.0
4600,0.9860956271004978,0.013929330575302526,0.7798418702719446,0.01961244538964845,0.9911456190474283,5.32161672636538e-06,0.020055957837132335,0.0023329452205606976,0.6232711475190537,0.02633913483875512,0.11628516284749449,0.02637784469586871,0.2466448186959769,0.035420818879697884,0.06721596410022468,0.30271533601442036,1.0
4700,0.9862387214661568,0.013871662908497208,0.7800079824132786,0.019826193652097014,0.9911050178812568,5.458368944269481e-06,0.02011794180485064,0.002380175095615597,0.6204161701554646,0.026816963354803835,0.12178796735284234,0.025958861934685468,0.2533620879660477,0.035112915608424514,0.07996157816226616,0.3191543339771238,1.0
4800,0.9861452912984721,0.0136312715445457,0.7799053393565099,0.019827307278437727,0.990973198267569,5.709959136315554e-06,0.01993538180950337,0.002431220053534341,0.6328035984151417,0.02665949233600553,0.12416759003633397,0.025531988208939874,0.26056062056060647,0.03514452532379385,0.0945841979449342,0.34660333575585534,1.0
4900,0.9862580308021083,0.013760028940885053,0.7800495947403197,0.01960556550684057,0.9906943569444284,6.085581364888626e-06,0.02004293544168287,0.0024559102317938206,0.6286566863723322,0.026228348767551812,0.12809497120412958,0.025741274290859248,0.26153733278327945,0.03346970254846213,0.1113453984100854,0.364570666965079,1.0
5000,0.986244100182615,0.013751242287682784,0.7799972321327272,0.019706245187201564,0.990600798029249,6.174842960565419e-06,0.019892399122419042,0.00250788265481494,0.641343693437246,0.02552669532722091,0.1290470417139568,0.025360837979489678,0.26821130896906115,0.033879096205543434,0.13280610131789256,0.38497991060353,1.0
