milliseconds,species_1,species_2,species_3
0,-0.016994549440405893,0.02052354213755061,100.0
100,0.09551123392631441,0.0915275507919037,100.0
200,0.2019295571360056,0.15834989068021665,100.0
300,0.24536292178453692,0.28226278090013535,100.0
400,0.30581123101690094,0.3336285281425039,100.0
500,0.39279613864982066,0.37573570728109185,100.0
600,0.4288625166776872,0.45179085806217667,100.0
700,0.5016924767518227,0.48770934249264786,100.0
800,0.5270337588820146,0.5745691125970726,100.0
900,0.59387546383925,0.6146526906156704,100.0
1000,0.6286831162916162,0.6305303515330042,100.0
1100,0.6791875354870724,0.6761723190326824,100.0
1200,0.6777928910928351,0.7220195465412235,100.0
1300,0.7348938122786376,0.7227012728784832,100.0
1400,0.7695600282049461,0.752709837053058,100.0
1500,0.7951668824462345,0.7665566811597614,100.0
1600,0.7929080696435958,0.7930042476954681,100.0
1700,0.8131866380501305,0.7997639140019933,100.0
1800,0.8196038649981838,0.8334086331352953,100.0
1900,0.8272571778565586,0.8649621014652082,100.0
2000,0.8407618505726245,0.8820972963266618,100.0
2100,0.8633914760990814,0.8866779642979724,100.0
2200,0.9047295790626863,0.8975974209442761,100.0
2300,0.8877802183227008,0.9033684067087889,100.0
2400,0.8926422367392687,0.9183503591133795,100.0
2500,0.9182751925659914,0.8942955278347255,100.0
2600,0.906001647230113,0.9017120689784939,100.0
2700,0.9416539262571254,0.9155095771241513,100.0
2800,0.9478467204754881,0.9603301228005956,100.0
2900,0.9284079510575595,0.9457005587947518,100.0
3000,0.9377254305848032,0.9745695424780549,100.0
3100,0.9320870806361699,0.9798817560404705,100.0
3200,0.9711547617929848,0.9548072734578453,100.0
3300,0.9750359567044978,0.9484088228987598,100.0
3400,0.9422401687029378,0.9431276443333015,100.0
3500,0.9686509182478983,0.951215021758615,100.0
3600,0.9788636786328402,0.963430665692952,100.0
3700,0.9796549353530719,0.9661121137455745,100.0
3800,0.9861868940369555,0.9711894759811557,100.0
3900,0.968000106340529,0.9979868656979257,100.0
4000,0.9895987118995349,0.9615027567841054,100.0
4100,1.002015828429756,0.9917889853768237,100.0
4200,0.9740143630594088,0.9662259780538007,100.0
4300,1.0058208876489414,0.9925557456798302,100.0
4400,0.9883212961840045,0.9941408077297641,100.0
4500,1.014403775416716,0.9763919356389774,100.0
4600,0.9776183695384706,1.0046832342607799,100.0
4700,0.9761536247186595,0.9652890306721837,100.0
4800,0.9803622310989983,0.9943074054847532,100.0
4900,1.005484411508928,0.9687272344366897,100.0
5000,0.9878374300528461,1.0022951739958397,100.0
