miliseconds,x1,x2
0,1.1962955718245574,1.9998960586053798
100,0.9106721809186095,1.6941491110019682
200,0.6963863656482832,1.512213216904272
300,0.5647957557722857,1.4064701035548641
400,0.4739033222120243,1.3488720931762002
500,0.42417081291752184,1.3184517768240218
600,0.38900020210632574,1.283447350271296
700,0.3657692395254152,1.2769943521956786
800,0.356697603429254,1.2715467020837754
900,0.3497018871250851,1.265531743570467
1000,0.3543397847909043,1.2545100281743558
1100,0.34847134522544004,1.254608535253751
1200,0.3478534709054445,1.2566540429164823
1300,0.35080272226502923,1.249672229687208
1400,0.3396735841702816,1.250885547156214
1500,0.3387573320763626,1.2415452553306883
1600,0.3380348123315593,1.245065815624759
1700,0.3463533040686258,1.2455190393510687
1800,0.33746731283515735,1.2419645369608163
1900,0.3500123795782311,1.2430118226248692
2000,0.3460925400194331,1.2350940966723851
2100,0.3455757625235418,1.2375547837927936
2200,0.3418079893948388,1.2353468697696819
2300,0.3386276196856586,1.239803166280456
2400,0.34620630982868844,1.2393088648668618
2500,0.3405385102416327,1.2348364640436842
2600,0.34579668769029415,1.2361561159945447
2700,0.3474788602364986,1.231633978962868
2800,0.34170531183301023,1.2326652066664496
2900,0.3455018099020394,1.2347262141532447
3000,0.3493961615306608,1.2260810184799655
3100,0.3528128156538281,1.2258244447592483
3200,0.35069281333734825,1.2290369192448205
3300,0.3430488754857087,1.223972556134083
3400,0.34409695150779185,1.223699088125395
3500,0.3509989930065974,1.2339503918826336
3600,0.3406469235759538,1.2298088369582334
3700,0.3405398934888103,1.2336578794775792
3800,0.3509008907764121,1.2293281766801352
3900,0.3445703119411416,1.2204194095891299
4000,0.3515816004842725,1.224750458031749
4100,0.3492887001015292,1.22854684352354
4200,0.3516535284960626,1.223844450080329
4300,0.34837150550007384,1.2262871926499592
4400,0.3416406978786882,1.2239381017317672
4500,0.35283116810151466,1.227977439968586
4600,0.34296326286161727,1.2285964926113913
4700,0.3452980472531422,1.2289537042328456
4800,0.35429322517444384,1.2227696757600592
4900,0.34150149589579937,1.2173936624911512
5000,0.340980460908984,1.2266024570266143
