milliseconds,x1,x2
0,1.2044780118097362,2.000968841198435
100,0.9068509435552234,1.693447130044541
200,0.7025949172416349,1.515295469720929
300,0.5592522747120343,1.407203880629031
400,0.46513054290936606,1.3469002367752008
500,0.4196751442432289,1.3172102396586725
600,0.3816470162660311,1.2961700180800768
700,0.3718579992846376,1.272720696758571
800,0.35693464653708995,1.273583299467639
900,0.3523099112478202,1.2615241597496367
1000,0.34496407464871337,1.2633882194048356
1100,0.3404801173853358,1.257654610616846
1200,0.3417663332992024,1.252558199487245
1300,0.34518329731161096,1.2542908461351001
1400,0.3460727701044861,1.2538034709025918
1500,0.34884433250734065,1.244682183925212
1600,0.34341346295177017,1.249845766418393
1700,0.3421984523434652,1.2481285935138102
1800,0.3447958155587958,1.2425494833910307
1900,0.3433531615304547,1.2422021633225742
2000,0.3408381579145421,1.2435586537154548
2100,0.3524936163789895,1.2426894839560225
2200,0.35131840458436275,1.2340346025881688
2300,0.3429459890287252,1.2381382188021794
2400,0.3439561640633908,1.2369991813145487
2500,0.35002355402175006,1.2330893095259017
2600,0.3425767843557978,1.2394064079424054
2700,0.34814284337168905,1.2362738831918247
2800,0.3497980553521484,1.2362014517291398
2900,0.3464451822923577,1.230801504112735
3000,0.3451115454015455,1.2358162851769783
3100,0.33940537272087956,1.2254862555407244
3200,0.3476167718868114,1.233996627823349
3300,0.34026569288778213,1.2352091980331086
3400,0.3502247262668998,1.2301486115991378
3500,0.34016501644627606,1.22322254025794
3600,0.3462712130410375,1.2344366425626183
3700,0.34235298561435834,1.2331071456693397
3800,0.3462861633803413,1.220321948147774
3900,0.3488360367623238,1.223037175607678
4000,0.3404220871274565,1.2274035481101688
4100,0.34761906857816427,1.2194665762194659
4200,0.3489558487719549,1.221115724272911
4300,0.3551919902791549,1.2275933264673546
4400,0.34381603562530133,1.2267974172954355
4500,0.34543123432705797,1.2288015852968481
4600,0.34842674521588995,1.2230514425117194
4700,0.3422639615715506,1.2204207569667629
4800,0.3521521580945159,1.2186011043916214
4900,0.346581664726023,1.2165994012329513
5000,0.3475775696982941,1.224651210409048
