milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX
0,19.99252906961769,19.91333408573804,-0.07701102605328741,39.99123744191142,0.008451828664372352,0.009031414484170712,200.0117173648057,0.011093891167279853,0.0030617421023450826,1.366191665687666e-07,5.210374756933899e-05,-9.763751303819723e-07,3.5987859157211675e-07
100,19.86796679964307,19.78475068807326,0.15294660810617638,39.95809494193595,0.001023110922655386,0.10318917452591736,199.99175970922775,0.005326366888303095,-0.0031509234240069623,-5.678206978528272e-07,6.472692788481444e-05,8.493785640163106e-06,4.234397139184271e-07
200,19.851708733048316,19.673725518731654,0.10807230946506644,39.82074455588325,-0.0007447137147604565,0.1747110165331889,199.99374539627055,0.018007372443290235,-0.002156934896333606,1.2004301157779625e-06,1.2529502320816757e-05,8.68526138360642e-06,6.152124459559276e-07
300,19.77237707877133,19.632034661530586,0.15077812374518695,39.79770701847553,-0.007914141369605913,0.1816222948597903,199.97684523938452,0.005888573314092857,0.0028801137684951283,2.6920233734460736e-06,1.694965913356713e-05,-3.776888810587677e-06,3.030255175481479e-07
400,19.619213360986954,19.356256874974868,0.2808054610238795,39.686940373072545,0.017787308892993677,0.2830134820221824,199.97190572503743,0.014896439426866585,0.0006023340895534501,-2.540303093301344e-06,-5.696897293478206e-05,9.352350866361545e-06,-5.315205656514089e-07
500,19.653237608123085,19.34526389829991,0.46580977294435544,39.70940305094546,0.007096632921801607,0.3641894665563406,199.97888797154823,0.02469422431341311,0.0026362413875742913,4.1686831585055555e-06,-6.016037966802234e-05,-1.0898861637210875e-05,2.4699468798051033e-07
600,19.494562265354606,19.220403867076744,0.4813029289545897,39.62693859143197,0.007281243021800115,0.48154790305638817,199.98508569314617,0.023345310738155874,-6.0601545225006715e-05,-2.744276893023595e-06,2.0807495003082793e-05,-1.6890844428475392e-06,4.866250957100303e-07
700,19.46351901940751,19.05932596909875,0.5608587901622335,39.4590811125801,0.019988869250193032,0.5690570970075159,199.9794296227653,0.024852220535575818,-0.0012365780074186585,-5.481232196579126e-07,-1.9925996784106593e-05,-9.752090146429273e-06,-2.741699776768689e-07
800,19.472681485577024,18.856668312466187,0.5686870202834595,39.37449875470027,0.030718846790409034,0.6108531487193528,199.96512732519759,0.03946152399590126,-0.0005376285444714274,-2.4635710062014503e-06,8.558693631590788e-05,4.0145989835312496e-07,-5.701356159018837e-07
900,19.385101706079364,18.560537645165223,0.6563615008838071,39.20434529372799,0.031244580790488405,0.655650212628647,199.97009937621834,0.042412963626824125,0.0006715124710131277,4.26156279188501e-06,4.326397542167859e-05,9.96509910888796e-06,1.1050002195299831e-08
1000,19.277205536969987,18.686791764604088,0.833830998460781,39.206665760003446,0.020363264107900222,0.7329119686631013,199.9688056523509,0.05470571351220125,0.0016914813536723825,6.82425302036921e-08,0.00010202641342569865,-7.144057601893105e-06,-2.566657224781657e-07
1100,19.221367487940046,18.2332163764045,0.775563216546055,39.1716289979828,0.03515481830372219,0.733846977560969,199.93736708874653,0.05508040356864127,0.003078550351738211,3.5829130704752026e-06,5.61782552983473e-05,2.1682408696244934e-06,5.264283942518816e-07
1200,19.0935846863506,18.405231928204497,0.8994952891111399,39.14447816390014,0.030763100738294306,0.8546543287658259,199.92903062357163,0.057890418036862415,0.0023332154693505797,1.5716152831891314e-06,9.515634971737455e-05,1.0916510818784312e-05,-5.041569678199737e-07
1300,19.12496691054657,18.18973137669915,0.9473924973123398,38.92038248138541,0.05775283878034743,0.8477107544677197,199.94986458258475,0.06060210278030633,0.0066559781811873255,3.866267698399883e-06,0.00018519762058413826,-1.2054567637985112e-07,-7.570840950442098e-08
1400,19.033661695205012,18.07310104745112,0.9778334478005137,38.8236360780092,0.06565450995721203,0.8870607122144658,199.92684963726475,0.05745521674004816,0.002340181009382576,-8.766352510412936e-07,0.0001805257312076603,1.2476034124753398e-05,1.8088357172023293e-07
1500,18.92742516493499,17.71107423503459,1.0247433106820258,38.862313111503106,0.04794118438442984,1.02987008508625,199.90388816398175,0.07438995281468043,0.002903884203201792,6.707621501257419e-06,0.00023041541988029566,-2.4408442640166163e-06,-2.70096329968494e-07
1600,18.928328181762602,17.718531980599366,1.2126359385378414,38.76335002466126,0.05997530430071692,1.0200938364167003,199.89317585296655,0.07582968971550344,0.0063389527010194605,3.945304949892411e-06,0.00014185864498038664,5.784917827489958e-06,2.470580719326234e-07
1700,18.821702194777902,17.527280609021204,1.2622526072630798,38.62031435049715,0.08436417928746842,1.0409429257259588,199.9062565508353,0.09952918760655136,0.009382923341508354,5.99087501723125e-06,0.00028220851620984727,9.303533028772222e-06,7.817282172956243e-07
1800,18.791422209837105,17.544115663089038,1.3067085052880767,38.55835976510054,0.0905680556612033,1.1701191837370568,199.8790891994763,0.10002296121854973,0.008981465433958119,1.9735979592305886e-06,0.0002758967879634996,1.0399273345037889e-05,9.394984195816279e-07
1900,18.64234625371939,17.241280397706333,1.2693077842414238,38.49303574023482,0.08451997943969879,1.1596626188848946,199.8679656183767,0.11655720200631679,0.010202611396149008,4.598645557776247e-06,0.0003307961523947244,1.978200766566264e-05,2.448589837830149e-07
2000,18.68478010521694,17.16226132196194,1.3285011047176964,38.48893861014922,0.11372792963014716,1.2811432884533787,199.85271891616236,0.13304733125526202,0.010264397577994636,1.1550024099914145e-05,0.0003334321980048832,2.4834013720472678e-05,5.426770393263653e-07
2100,18.63422557997081,17.256709482815328,1.4564407693541903,38.47321153589129,0.1052458153919271,1.2602566879809063,199.8628474952312,0.13320290357622774,0.015504222445248858,1.1869346398854726e-05,0.00044744076842023257,1.7418830047084006e-05,2.6211020566004594e-07
2200,18.581764163836056,16.966647559484834,1.5963565117279905,38.41295799271281,0.11771244127654969,1.3859707767294422,199.85492806148895,0.15104263117126962,0.013028362028431096,1.3235301746993863e-05,0.00044024399567383466,2.456128751219193e-05,3.4889907400955457e-07
2300,18.561918494979757,17.014791097625633,1.6546617500468392,38.29880747527896,0.12001192532269989,1.3734822446808324,199.85073697436414,0.14755517200693186,0.01757545190300911,1.0391574245199172e-05,0.0005068886859089654,4.2789020872611995e-05,9.523154798808498e-07
2400,18.513343928278818,16.854423015062682,1.7091416336855778,38.09698769294458,0.12624679727151733,1.3768605290983302,199.82647644482262,0.16056504210856803,0.016825653607733283,1.1300643676585631e-05,0.0005453505301067998,5.483634214058458e-05,9.736761956960875e-07
2500,18.433186744822667,16.736675883681812,1.6926737437605057,38.03649180510206,0.15264592356075504,1.5095424824842134,199.81599001633944,0.16421883509826915,0.01732657519533632,1.4823534757274076e-05,0.0005103225099207314,4.2373534144608815e-05,9.643188413795786e-07
2600,18.264430303166698,16.633553951725336,1.7215834407724557,38.00875431472488,0.14681214244448343,1.4801130966301963,199.80437758150916,0.19199121076416342,0.02345048070757072,1.8502531023438045e-05,0.0005509370369328253,5.3623429165337265e-05,1.7316215400819185e-06
2700,18.282055850703372,16.480570487436577,1.8215575385348075,38.06503520137465,0.1679738589292323,1.5592864773000468,199.78207339177652,0.19842773888787466,0.02387088006568377,1.76351042187668e-05,0.0006550481324541056,5.9654788511987436e-05,1.5107001866344593e-06
2800,18.269784338208567,16.367313642621387,1.8812187326304266,37.98106497993413,0.18056339381616165,1.5451761162401194,199.7696846645596,0.18648299677269883,0.027159496941050812,2.2229527328355963e-05,0.0006895874448112096,7.293943401067027e-05,2.5746424050396118e-06
2900,18.183070678137288,16.34838472924499,1.9710078839408613,37.91826859876634,0.18812857476352052,1.622977027857335,199.7675257170825,0.21450407312105693,0.030855945151185202,2.21055819571703e-05,0.0008181409294132162,8.680923745926422e-05,2.1938508558978075e-06
3000,18.13636611001055,16.00557923659013,2.070526101835186,37.82103415704858,0.2166668808192804,1.716995863038357,199.7615440583687,0.22307422089961093,0.0333332698495019,2.469247797837262e-05,0.0009123343028545919,8.227555320118702e-05,2.775255722525896e-06
3100,18.089721722312593,16.032398779121326,2.0528880424796516,37.77250272651318,0.2109164346573532,1.6477458470548356,199.73498083436883,0.2294294654325998,0.03621760107084239,3.0284177885982095e-05,0.0009017908609001302,8.734741373152619e-05,3.346977883279656e-06
3200,17.97275879844731,15.820341530460663,2.1175933411820336,37.62830760651113,0.2154011676631732,1.7226793079999412,199.73884221144218,0.23941999966412522,0.03543548242417199,3.870078435731634e-05,0.0010075364542800553,0.00010546231853836562,4.047660247447722e-06
3300,18.02592248374504,15.839346366687284,2.1540174624927766,37.65767479572948,0.23332592201177257,1.8139554081182714,199.6989458023486,0.26130940517846807,0.04080397160789058,3.813022360362953e-05,0.0010150692931126127,0.0001182076445209441,3.981227121039553e-06
3400,18.030288128736593,15.672459632043724,2.2535527144667564,37.419125477971406,0.2578909388823546,1.818317319265792,199.69335821457543,0.25044452622680385,0.043592979750003,4.393173426839984e-05,0.0010592728403058854,0.00012683392138021407,5.502171644141582e-06
3500,17.845556185235306,15.597698899172975,2.182492448524072,37.43728129774791,0.2578758838830426,1.8068857897438173,199.66895099582104,0.27868290391652484,0.04753185684967405,4.828477771112903e-05,0.0012903868452954432,0.00014065601197588964,5.221517705784408e-06
3600,17.929463272425174,15.511733618854176,2.2859055670641943,37.28975450441241,0.28920855009435337,1.801061849972771,199.67461823122702,0.28411147621435723,0.05047390176254917,5.406471337683748e-05,0.0013763988000682291,0.0001458319135061517,6.743562977371556e-06
3700,17.850568769174423,15.401587550740826,2.4330118226197546,37.269392767464744,0.2819042564427697,1.8446551871750523,199.65096939236562,0.3101581248011132,0.04987760441724859,5.446898944293848e-05,0.0014402510622185734,0.000160206493828588,6.823235525208792e-06
3800,17.73946899033926,15.525373816710186,2.457080032390136,37.161718621625305,0.3047786379492997,1.9216584793125069,199.63553638843533,0.31957503778916785,0.053574874156866195,6.652193988127389e-05,0.0015082236928792342,0.00018390023951540314,7.178796662577247e-06
3900,17.692701635603655,15.254933774449745,2.464916595228513,37.119497099591165,0.30977133208150265,1.883677835027995,199.62384538935805,0.33038324398567187,0.05663250411937152,6.638793888862376e-05,0.001605663615334685,0.00019835261431866045,8.542910999874992e-06
4000,17.747180439334628,15.111847110679696,2.597941023396154,37.185853280042764,0.319733691571719,1.9289068487957048,199.5935508364826,0.32344501547883603,0.06270898171792716,7.319351610024495e-05,0.0015613510973871202,0.00020970187410345332,9.07854599177638e-06
4100,17.624320608467638,15.122447128949142,2.6511746543101657,37.05516081451707,0.34392137837493336,1.9997420838294453,199.60524293413715,0.35242240522632556,0.06740677681946534,8.2827758455238e-05,0.0017200403650641585,0.00023942103997023155,1.0019600938530923e-05
4200,17.648426058101112,14.913385618885096,2.542167940304094,36.99635454022555,0.34503517974953685,2.0746326248120206,199.5829128705781,0.3634315122400817,0.06715505345151533,8.740062010260666e-05,0.0017629968846608818,0.000245868919952513,1.183616572980138e-05
4300,17.535494557605972,14.81186886966154,2.6963467173825864,36.83574400975439,0.36812473564607023,2.0549174434032613,199.55347283333643,0.37330979126364755,0.07160062092166015,8.942457736003057e-05,0.00192078871870612,0.0002534460336686204,1.2632764388174478e-05
4400,17.57539111022875,14.78277272800708,2.6646982817004474,36.90549733583606,0.3695234711898738,2.1236026121254907,199.55748038295908,0.3733016563433619,0.0756897731133426,9.660949453179034e-05,0.0019771824022773127,0.0002890168588427651,1.3661561190518145e-05
4500,17.545788258126876,14.762854472022347,2.8377532640670684,36.86620005660147,0.3790183679037462,2.0854717240469713,199.52310979330713,0.39767835793283646,0.08035046063220215,0.000108727727939761,0.00216115629821644,0.00029223214682952696,1.5295778794658515e-05
