milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
1000,0.008722104459393722,0.3638805080908042,0.5919142567332258,0.7552693300808369,0.10540010380250264,0.03433958205565692,0.009871418614592955,0.3679779344067195,0.058045650896839746,0.21093996596972667,0.46818769275820427,0.9894588068586235,0.36804470099640035,0.19932923677315628,0.21508208130544856,0.13719538606183773,0.20457146879369734,0.13009486806728135,0.31655122180430156
1100,0.008862649699556085,0.3705778686388058,0.601633514828897,0.7192210186501685,0.11092355207325254,0.03368724266974231,0.010895370658324667,0.33373012445060524,0.06494621291754597,0.23273838644609082,0.5205641470247445,0.9926869568897997,0.36548058981032505,0.19475718090418126,0.21237368587165384,0.14202216851893293,0.20494411810273772,0.13557356184796662,0.3154927951982856
1200,0.008971038147000893,0.3746549783428687,0.6097280035509037,0.6843077667241616,0.11641488628034113,0.03309584384259322,0.012124790236233167,0.302468322317756,0.07254204222202267,0.2561353495309177,0.5715119655538475,0.9871762807937087,0.3628303353465885,0.1903000742228075,0.20970119418989966,0.1466885821879062,0.20380603866975322,0.14109490411627162,0.31441063067615466
1300,0.009044431819586756,0.3765334054320518,0.61627597018797,0.6506749515806518,0.12185874622969316,0.03257081877754546,0.013591123082811974,0.27400541743020734,0.08086810905640872,0.280963019380981,0.6204534339635892,0.9743395594246049,0.360092932080355,0.18596042524737777,0.20706735589939718,0.15113960525623454,0.20141739428818176,0.14660671554858332,0.31335623325152234
1400,0.00908319601429981,0.37660529795487196,0.6213627380617966,0.6183983546960513,0.12724208347263738,0.032118839005646424,0.015330430240168058,0.24813767422907207,0.08995148503620627,0.3070046879204666,0.6669350717115711,0.9554842756088896,0.3572695166535437,0.18173991368773298,0.204473202140697,0.15533270990180767,0.19801841306547882,0.15206398984687472,0.31236942711494586
1500,0.009089610333874445,0.37522585947121534,0.6250764592558435,0.5875076149014171,0.13255376671722824,0.031747876516726066,0.017383475457761574,0.2246584468257122,0.09980999858103211,0.33402035757116033,0.7106150554945764,0.9317884980270253,0.3543627122464933,0.1776395313134774,0.2019186302674591,0.1592365235630759,0.19382531538477552,0.15742920663491006,0.3114792558469355
1600,0.009067067767533228,0.3727110483662371,0.6275054235353077,0.5580020787895051,0.1377842430195883,0.031467284811146405,0.019795573889123005,0.20336633330330345,0.11045190354334392,0.3617678452950177,0.7512491342525717,0.904293878131362,0.3513761662215678,0.17365970529948757,0.19940280280116632,0.16282942858522226,0.18902929710393218,0.16267207110135948,0.3107053093585505
1700,0.009019562116413953,0.36933821743602385,0.6287363633242498,0.5298613263893573,0.14292525238703774,0.031287882491305166,0.022616189989660106,0.18406984783564379,0.12187626594718276,0.39001733531986277,0.788676511099337,0.8739083061347785,0.3483142218004709,0.16980040443850025,0.1969244208312026,0.16609820133491465,0.18379721883404626,0.16776897270324562,0.31005917298608915
1800,0.008951319136929042,0.36534831501516524,0.6288533904252687,0.503052478243251,0.14796958643236063,0.031222026469865636,0.025898286695741672,0.1665899663518794,0.1340737867182571,0.4185599828343235,0.822806479123146,0.8414136915596475,0.3451816793477927,0.16606123089696767,0.19448191468978476,0.16903673525038904,0.1782731881717707,0.17270235010381776,0.3095458236829822
1900,0.008866600758731588,0.36094925293816743,0.6279375017222107,0.4775345094272834,0.15291089591808882,0.03128366158308484,0.02969738221419284,0.15076079559804287,0.14702794377329295,0.4472105804558285,0.8536063853526243,0.8074775675635202,0.3419836433145956,0.1624414955732685,0.19207355666365294,0.17164489470082797,0.17258079576301963,0.1774599712059062,0.3091649366285805
2000,0.008769536272398239,0.35631929290423964,0.6260662788672896,0.45326141838170997,0.15774353014912712,0.031488334513654105,0.03407038919138057,0.13642966671983456,0.16071609936392509,0.4758076809066872,0.8810910924241014,0.772664749188362,0.33872540542678314,0.158940282267413,0.1896975423341659,0.17392750260207607,0.16682533770935545,0.1820342858134854,0.30891199519214635
2100,0.008664001999693837,0.35161031507840007,0.6233137156027051,0.4301846352607947,0.1624624004755287,0.031853167953482385,0.039074286393965305,0.12345690123277606,0.17511052801444668,0.5042125029886193,0.9053137142558535,0.7374486002599141,0.3354123517073721,0.15555650312864872,0.18735205177051864,0.17589344240412422,0.16109595008990085,0.18642181536688587,0.308779267070772
2200,0.00855357072082087,0.3469510394334923,0.619750212040651,0.40825448660074176,0.16706287052257993,0.0323967857586234,0.04476463245114244,0.11171513553300956,0.19017938486859687,0.5323066274380865,0.9263577053544196,0.7022221416954691,0.33204989805424473,0.15228894436096468,0.18503528629673505,0.17755488484359802,0.15546769584520984,0.19062256530210855,0.308756649652613
2300,0.008441487168114598,0.3424500370461902,0.6154426552529052,0.3874211051988182,0.17154066703561657,0.03313918673526976,0.05119400725591307,0.10108845027884557,0.20588756968235114,0.5599893214836247,0.9443301418344473,0.6673084600473658,0.3286434435521304,0.14913630418386675,0.18274549092428533,0.17892662651619265,0.1500035117577753,0.19463949566452465,0.3088323715852161
2400,0.008330649230151282,0.3381983802275034,0.6104545167320166,0.3676351208674337,0.17589180648942684,0.034101566538468894,0.05841046175525126,0.09147152364321395,0.2221974458120574,0.5871750780756434,0.9593560738903318,0.632969915526221,0.32519833236033024,0.14609722468339642,0.18048097111961317,0.18002552947169637,0.14475592948685229,0.19847806361917233,0.30899355846022897
2500,0.008223610849978547,0.334272016705877,0.6048459736432007,0.3488481430570021,0.1801125346263695,0.035306093611676574,0.06645604907013626,0.08276878455744181,0.23906945412872282,0.6137913665260905,0.9715737369739337,0.5994164331257377,0.32171982313001063,0.14317031867695473,0.1782401045301227,0.18087004423876288,0.13976862361394735,0.20214580780010957,0.30922670610112135
2600,0.008122591113008767,0.33073403412156244,0.5986740381337273,0.3310131680455328,0.18419927076346132,0.03677566753989415,0.07536546903227061,0.0748935720523973,0.2564626914663911,0.6397765116465124,0.9811300798271628,0.5668134262739681,0.3182130612346047,0.14035419458599652,0.17602135105075717,0.18147976547365285,0.1350778913435218,0.20565195119325141,0.309518117632505
2700,0.008029504579317368,0.32763635356703635,0.5919927093821173,0.3140846854158863,0.1881485756798105,0.038533593912850564,0.08516496040266142,0.06776735823085737,0.2743352812452734,0.6650780960717477,0.9881778879589467,0.535287821363503,0.31468306307047017,0.13764747222852183,0.17382325564807966,0.18187514377990205,0.1307137766378699,0.20900710213507057,0.30985415382947423
2800,0.007945985320091338,0.3250212965882008,0.5848531198603726,0.29801877345683914,0.19195712392904257,0.04060324886089847,0.09587144845119988,0.061319012023294046,0.29264471606501563,0.6896514889956271,0.9928731597482295,0.5049336606259932,0.3111347018145637,0.13504879733325775,0.17164445099402534,0.18207722626376435,0.12670111648686352,0.21222298331477538,0.31022144912911126
2900,0.007873410022447862,0.32292300517129946,0.5773036698890512,0.2827731819100948,0.19562168096523574,0.043007739555492946,0.1074920093663822,0.05548412132843246,0.3113481648117693,0.7134586431880527,0.9953727542779255,0.4758172097478799,0.30757269503494333,0.13255685406585413,0.16948366013233604,0.18210742722505593,0.12306049750764493,0.21531218457940302,0.31060709927599434
3000,0.007812924609134098,0.3213686614326873,0.5693901566362106,0.26830737606889143,0.19913908781890527,0.04576956042614758,0.1200236333951419,0.0502043708189581,0.3304027252838647,0.7364670713746672,0.9958324827867763,0.4479813980006236,0.3040015951117474,0.13017037513432467,0.1673396981866167,0.1819873454514518,0.11980908839383723,0.21828794754209302,0.31099880175229977
3100,0.00776547228718604,0.3203795206876561,0.5611558965072418,0.25458254953384285,0.2025062530153927,0.04891025695837257,0.1334533103598639,0.04542697572600452,0.34976562928698224,0.7586489962226022,0.9944055965639765,0.42144963607818964,0.30042578223513566,0.12788814964502176,0.1652114732900478,0.18173862388664205,0.11696135637155224,0.2211639807363205,0.31138495374276576
3200,0.007731820435080562,0.31997182591590856,0.5526418416836875,0.24156162066102943,0.20572014943505743,0.05245010423421281,0.1477583342101968,0.041104154043205866,0.369394419259832,0.7799806078073047,0.9912415147203135,0.3962292387375083,0.2968494590681867,0.12570902957021257,0.16309798706473652,0.18138283516714235,0.11452970944889813,0.2239542953604612,0.31175472440440993
3300,0.007712587182860586,0.3201575010808281,0.5438866878777233,0.22920918940591348,0.2087778205572853,0.05640781080619862,0.16290697605719134,0.03719266503980099,0.38924706938923737,0.8004415099982736,0.986485017705797,0.37231411082361104,0.2932766487066201,0.12363193355448492,0.16099833400450198,0.18094141665497576,0.1125249999547507,0.22667307855514243,0.31209807778645177
3400,0.007708263052552674,0.32094476432402025,0.5349269747343517,0.2174914839301412,0.21167639113746883,0.060800257170415796,0.17885929869867642,0.03365337790289863,0.40928209085287326,0.8200142442418356,0.9802755823918665,0.3496871660592546,0.289711194059131,0.12165584979058239,0.15891170047373812,0.18043562092654386,0.11095697600173642,0.2293345830362431,0.31240578144482956
3500,0.007719229981344143,0.322338658440757,0.5257971745054538,0.20637631562621983,0.2144130821818944,0.06564227587434181,0.19556813380737942,0.030450881316496196,0.4294586253649355,0.8386839008944782,0.9727468328558901,0.32832246845281465,0.2861567582312857,0.11977983815717198,0.15683736376255625,0.17988647970823218,0.10983467859809215,0.2319530292197239,0.3126694087388319
3600,0.00774577926769868,0.3243414852029961,0.5165297717797198,0.1958330295032956,0.2169852310718364,0.07094647528397949,0.21298017178498824,0.02755313093770554,0.4497365209327052,0.8564378021092136,0.9640261593273044,0.30818705220921355,0.282616826234443,0.11800303146437749,0.1547746907891353,0.17931478585631436,0.10916677430118803,0.23454252184722163,0.3128813285781461
3700,0.00778812730100548,0.326953156559734,0.5071553346541559,0.18583245097667556,0.219390316456004,0.0767231099115233,0.23103710732066568,0.02493113115512672,0.4700763930710734,0.8732652458648449,0.9542344775808687,0.28924246194090075,0.27909470786186463,0.11632463602907385,0.15272313644888116,0.17874109010112985,0.10896182965345257,0.23711697987643485,0.3130346849654651
3800,0.007846429283993744,0.3301714891918993,0.4977025792909798,0.17634683094386785,0.22162598651401597,0.08297998853555724,0.24967678706485213,0.02255864197645657,0.4904396767489674,0.8891572930970495,0.9434860798840353,0.27144609931504593,0.27559354138035363,0.11474393190806123,0.15068224169523756,0.17818570704778716,0.1092285434077085,0.23969007544292872,0.3131233708400277
3900,0.007920790554414709,0.3339924211903004,0.48819842576114325,0.16734978736164827,0.2236900917529917,0.08972243363687486,0.26883434626362396,0.020411920028714857,0.5107886652618782,0.9041066125642868,0.9318886148483329,0.25475230211878497,0.2721162983548421,0.1132602727096275,0.14865163121266767,0.17766873396604566,0.10997591975926502,0.24227518509517892,0.31314199395370257
4000,0.008011275369661517,0.3384101857364698,0.47866804767489385,0.1588162454318546,0.2255807202506972,0.09695327952522585,0.2884432643292612,0.018469482308408683,0.5310865429823205,0.9181073649559002,0.9195431315942484,0.23911326648032363,0.26866578917854317,0.11187308548831033,0.14663101079014454,0.1772100748920732,0.11121340248759297,0.24488534820725097,0.31308584061082934
4100,0.008117914475778016,0.34341745622628667,0.46913491624508596,0.15072238177384362,0.2272962340807443,0.10467290245734338,0.30843634148230453,0.016711889635085124,0.5512974160814242,0.9311551153419119,0.9065441570652758,0.22447985745682245,0.2652446690109321,0.11058187102467108,0.14462016455639168,0.17682946667166538,0.11295097857129358,0.24753322896304802,0.3129508416138785
4200,0.008240711363340444,0.349005453996061,0.45962083928509173,0.14304556956277725,0.22883530687800985,0.11287928531104037,0.32874657786257977,0.015121552343897176,0.5713863387441134,0.9432467755559238,0.8929798300483983,0.21080227369858445,0.2618554442531507,0.10938620462151472,0.14261895195351576,0.17654650870382677,0.11519924236935138,0.2502310837552053,0.31273353769860307
4300,0.008379647117474106,0.3551640295935705,0.450145996752496,0.13576432470463778,0.23019696121398925,0.12156811009530731,0.34930793979334884,0.01368255479864019,0.5913193365980572,0.9543805711060716,0.8789320754461416,0.19803059666920972,0.25850047944153565,0.10828573776286174,0.14062730447552158,0.17638069401815795,0.1179694250885458,0.2529907328385225,0.31243104539748845
4400,0.008534684176408106,0.361881726629587,0.44072897438556746,0.12885825325009603,0.23138060460817855,0.13073287108249537,0.370056019576279,0.012380495399234373,0.6110634286429314,0.9645560272327599,0.864476805914206,0.18611525096533224,0.2551820044619336,0.10728020089555469,0.13864522221726636,0.1763514399904749,0.12127339483475985,0.2558235350460824,0.31204102403230977
4500,0.008705769096259591,0.36914583028387116,0.4313867961193253,0.12230800003330812,0.23238606344874005,0.14036500681229003,0.3909285859124967,0.011202341928135025,0.6305866479396286,0.9737739730724747,0.8496841491507462,0.1750073782105709,0.25190212208029017,0.10636940758314681,0.1366727702355606,0.1764781180379504,0.12512362687185766,0.25874036541943146,0.31156164397488034
4600,0.008892834229470924,0.37694240521751055,0.42213495678418533,0.1160951989135983,0.2332136126614863,0.15045404882090604,0.41186600303085874,0.010136303612533381,0.6498580618931467,0.9820365646091728,0.8346186959311771,0.16465912437288516,0.2486628158140773,0.10555326084862544,0.13471007471474508,0.17678008010457577,0.1295331402646012,0.2617515956651541,0.310991557039123
4700,0.009095799207575972,0.3852563355110927,0.4129874568412062,0.1102024250772474,0.2338640008241551,0.16098777437613,0.4328115795778305,0.009171711562581893,0.6688477937533438,0.9893473136870327,0.8193397486507467,0.15502389418161644,0.24546595795974668,0.10483176153644126,0.13275731907715935,0.17727668096383922,0.1345154173842576,0.2648670752963477,0.3103298691989743
4800,0.009314571854258637,0.39407136183905284,0.4039568394862653,0.10461314927248497,0.23433846959505042,0.1719523675638576,0.4537118180393667,0.008298912063622326,0.6875270445884775,0.9957111267156348,0.8039015810179386,0.14605654411589092,0.24231331790356742,0.1042050194064843,0.1308147399801636,0.17798729592812657,0.1400842968318329,0.26809611481444184,0.30957611513365435
4900,0.009549048680426673,0.4033701213968853,0.3950542314402058,0.09931169378118951,0.2346387665763282,0.18333258296805197,0.4745165838450855,0.007509170040637056,0.7058681161835143,1.0011343484181268,0.7883537017568853,0.13771353173874756,0.23920657070572385,0.10367326734256999,0.12888262324943023,0.1789313329349642,0.14625384475843659,0.27144747053108875,0.30873023437315733
5000,0.009799115085130008,0.4131341932777839,0.3862893883714883,0.09428319022953487,0.23476715067099535,0.19511190906958006,0.4951792024018253,0.006794582055469959,0.7238444350446274,1.005624807639729,0.7727411190512204,0.12995302706135042,0.23614730601001976,0.1032368792997441,0.12696129978297613,0.180128237965243,0.15303820616814057,0.274929331012496,0.30779254898273806
