milliseconds,C,M,X
0,0.01097134670116528,0.01004436765897699,0.01000097783588989
100,0.012478492200330232,0.00028334023877327853,5.17813973504441e-05
200,0.014074642617911857,0.0002588300484135987,1.663790159681366e-05
300,0.01739842446323628,0.0003415058835076321,-5.025467373509011e-05
400,0.019736940835921785,0.0004721359789171086,7.119593737589666e-05
500,0.023987055826540437,0.0004563053410609463,-5.024302070472849e-05
600,0.026208177108287094,0.0005366473597094265,5.181309120085713e-05
700,0.025632237790825182,0.0006104508792865061,-5.386784934426901e-05
800,0.02807420381391831,0.0005668437239067336,2.6006055168714335e-05
900,0.03054544011444514,0.0007507982330035995,-4.721353537168392e-05
1000,0.032997237460970275,0.0007981606799472554,6.184133414788425e-05
1100,0.038873482981799115,0.000818849824185359,7.0565004473138805e-06
1200,0.03996707205540411,0.000792581079814817,3.0885911656713174e-05
1300,0.04226121448160321,0.0009253272511057229,6.05531626654953e-05
1400,0.046032302792017574,0.0010074081711917496,-3.80911561204648e-05
1500,0.046928802643160905,0.0009959287243260955,-1.664908088248847e-05
1600,0.04784932749659287,0.0011078009073733817,-2.248569257654553e-05
1700,0.05081157724895994,0.0011692104303380755,4.757245725430888e-05
1800,0.05578500648659436,0.0012139615172757183,-4.326461157629857e-05
1900,0.0585150230684422,0.0013210374812834174,-2.2632768188669044e-05
2000,0.06029523831434768,0.0013314071948211212,4.491206852238457e-05
2100,0.06009642283891505,0.0014396057987097221,8.072295000018838e-05
2200,0.06310162013968908,0.0014176233243714466,6.62157809877167e-05
2300,0.06624499543861367,0.0015212426960288753,-3.3300404110029778e-06
2400,0.06990195394759277,0.0015610846145502296,-2.2403121802195316e-05
2500,0.07252471278509501,0.0016222096292944652,7.369811885269602e-05
2600,0.07318251424441692,0.0016865060666028551,1.0242263363387133e-05
2700,0.07803056005279452,0.0017116461304978881,-3.861530441139535e-05
2800,0.07768147388804181,0.0017820421217817908,-4.022394201460369e-05
2900,0.08175173764587451,0.00196379390376717,7.303600300136531e-05
3000,0.08487699260386689,0.0020459567372935468,-1.5476141840337692e-05
3100,0.08775438945397084,0.0021225651886484414,3.524877395720621e-06
3200,0.08904547148690153,0.0021908788409203427,-3.686518422191252e-05
3300,0.08924662580568997,0.0022676235185945573,-2.227948311252432e-06
3400,0.09273363975288026,0.002340442782454912,7.281638177632476e-05
3500,0.09727341194805342,0.002270394506744664,-1.8162932259647815e-05
3600,0.09755306529737807,0.002356833291105478,3.176175230962343e-05
3700,0.10205035184378185,0.002527771460612003,3.1429742654014986e-05
3800,0.10352206226740254,0.0026070848288349147,7.130828524718849e-05
3900,0.10473870266515595,0.002598409991820935,-1.4625741863317342e-05
4000,0.10937606572020071,0.002675975603082891,6.8583042169206e-05
4100,0.11002480170252811,0.002734844380303079,1.5338695617297367e-05
4200,0.11294311013239854,0.0028910059569829533,2.196588505972772e-05
4300,0.11362872243972191,0.0029441186201218214,5.931850632128987e-05
4400,0.11560368553151097,0.003059895556245432,-3.719215377976153e-05
4500,0.11970413297722558,0.0031594837013513653,6.727441331859905e-05
4600,0.1203456574307791,0.0031680987645478446,-7.006273389213503e-06
4700,0.12415871012273849,0.003314216040177294,3.4906945782241756e-05
4800,0.12714726921164823,0.0032989525111649103,2.81383159056487e-05
4900,0.12802450236055882,0.003471427979484011,3.888552510677047e-05
5000,0.1329520056735966,0.003489376757326965,1.6184713916070652e-05
