milliseconds,C,M,X
0,0.009654941616243513,0.010068279294998518,0.009969470796987217
100,0.012117366603848809,0.00032750987968994694,-4.984665183908955e-06
200,0.016363689456916658,0.0002628453157626829,-6.173975545108685e-05
300,0.016635664680454465,0.0003630960369735024,-5.388032730433802e-05
400,0.018841203447649505,0.00035146248507758165,-1.9987523749528282e-05
500,0.021738594399578502,0.0004508794574650406,3.589895494031272e-05
600,0.024834700346250106,0.0005699653991687607,-6.0946855952154826e-05
700,0.026084009016485988,0.0006352963348200704,6.251248130550568e-05
800,0.03015452626043397,0.0006027445008926703,1.772707650840249e-05
900,0.03387286014355449,0.0006351554784114606,-6.090162671249639e-05
1000,0.03426679802447638,0.0006788640251838734,2.8624641603788615e-05
1100,0.03732392938905281,0.0008407002982532361,4.719738146477592e-05
1200,0.03889043078313305,0.0008250883996937827,6.290595103674748e-05
1300,0.04378434109011781,0.000986612777998087,-3.580523852378553e-05
1400,0.04541830201709349,0.001042189120659924,1.2466237305745743e-05
1500,0.04637603204178776,0.0010016139939087207,6.950512610849919e-05
1600,0.05107347248023894,0.0010748119107193354,-3.478928482878733e-05
1700,0.050931566088760795,0.0012148792145269891,7.101562794015396e-05
1800,0.05314325437909873,0.001177297194720045,-3.446404033684791e-05
1900,0.056568587778859064,0.0012332984435117881,-5.722844682805405e-05
2000,0.05847694145323616,0.0012700299986485788,3.134010976389493e-05
2100,0.06181269913391893,0.0013604694481784195,-2.4119421062038247e-05
2200,0.06403685480574972,0.0015305633059691343,1.000713948864003e-05
2300,0.0682473670881526,0.0015387165826608107,3.7920058038116904e-05
2400,0.06795442437388514,0.0015224074585404959,-3.1528381162249916e-05
2500,0.07217826099171774,0.0015955012089624795,-3.172868624415776e-05
2600,0.07455907613850574,0.0017650098763157833,7.658043355096896e-06
2700,0.07648456171657222,0.0018500179814706298,7.634313173661466e-05
2800,0.07701403399703032,0.0018996842315593286,-1.0467155946853538e-05
2900,0.08222818945913088,0.001907249467455477,8.46795261381179e-05
3000,0.08441407275646112,0.0020119621555936703,6.0818524382080306e-05
3100,0.0859192964588381,0.0020560222922919335,-3.897938579624363e-05
3200,0.08772360545905457,0.002157697576353838,3.656173944914155e-05
3300,0.09073674079771436,0.0022559563757644768,-6.608987150469882e-06
3400,0.09431935893948987,0.0023399936706239035,-3.185151403065345e-05
3500,0.09652068050570836,0.0024152865375083117,4.655173326003668e-05
3600,0.09877465627312265,0.0023399802686604187,1.2851458158077475e-05
3700,0.10216600328072738,0.002509544427670615,3.860743263998358e-05
3800,0.1041824989284972,0.0026303258416234764,8.892501780911533e-05
3900,0.10617885190027092,0.002629798178887683,-1.1985576222506472e-05
4000,0.1085583626391972,0.002783659819120999,8.300016442463588e-05
4100,0.1110027270087628,0.002778980028136765,-1.0201627575529246e-05
4200,0.11229788449671084,0.0028310073132783793,9.785524171739255e-05
4300,0.11480855218020587,0.002942296773288863,3.410284654188763e-05
4400,0.1172103989622379,0.0029597332248032537,7.739802784541904e-05
4500,0.11895167978452291,0.003096639870289275,6.034959133550021e-06
4600,0.12335313565374308,0.0031231507608541933,-1.9832504257898664e-05
4700,0.12506029727381623,0.003217350613730005,-2.755921783400501e-06
4800,0.12589285026341357,0.0033069170359288067,-1.5325473305766033e-05
4900,0.1276924658299074,0.0034002317810669126,6.2524462563931e-05
5000,0.1313842894548235,0.0034693673080013897,2.2135275408949756e-05
