milliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,99.37876444251664,0.0017850901417607568,-0.7490774392825915,0.015494193060688465,0.054930905105683034,83.31542787380597,0.0011688074507618588,0.2596895848051264,16.91469780810903,99.99829353273233,0.0016819379104858541,67.01303006202,13.56824811050785,16.482090043911995,3.061628941877003,85.85003474347847,11.918884295426846,99.8495226560494,0.13675922835922155,82.35395994861031,15.588713533974714,26.832040159509464,73.57975793084964,99.25584460535137,0.7109539220539768,92.6180717704015,7.371755758587649
100,54.17014699259658,0.02090669614089267,44.3116597890199,0.046750817319710224,0.11415012471522427,82.57282721533753,0.0018224600522676606,0.62352621552925,17.830848990041893,99.998367795123,0.0016365123155569886,63.437029587856834,15.807406818574412,16.059716995720635,3.8883305065887845,84.61791499236422,16.17577833676807,99.7872514836321,0.15558491834663402,81.94447228381972,17.453657830880253,28.066243237921718,71.40125923353808,99.2888957339228,0.7106609382885252,92.92291918025222,7.304213132495899
200,32.66896661165303,0.030794278854766897,66.43294232585612,0.11010060320267727,0.07039209858617665,81.37247837970067,0.0027250224234040606,1.4929010495279775,17.537056873603902,99.99833173044716,0.0016577307130966259,58.810232368218024,22.467195933661312,13.650363719419556,4.468112633202808,70.56496247193996,29.811769080840428,99.76934648576967,0.22219707371870878,75.40100228576448,24.53610748131156,34.34776035480149,64.79891854864357,99.2690040375468,0.7472245197214812,92.57142440148978,7.379581566466583
300,22.74663233894973,0.035171341418080475,78.75823972898566,0.16394596828702168,0.1157804226671304,79.46740058836899,0.0038168842743821893,3.2614840035105157,17.94858201031736,99.99826123778982,0.0016930026909982392,50.03591099730877,28.80015250960033,10.386838769675391,12.211511241402688,56.511125346200366,43.699753029958515,99.73470855853843,0.28882999472996723,67.08127281835394,33.18623971375737,41.30716687307098,57.679701520415726,99.28396037357024,0.7326486201529755,92.66615394154832,7.206499358970158
400,18.06429112353994,0.037182819311800806,83.4208508182436,0.21813594566865743,0.16945320187285454,76.66274266458556,0.004865783195075655,5.438610606052436,18.128496873511633,99.99828625790977,0.0017990773106479634,41.34273464393698,31.678645888898362,10.446969011963526,14.53821485257219,45.694776394162744,54.171991374140305,99.55769634372112,0.4060335266349672,58.92637071147499,40.29624588760551,47.641571589686876,51.88744947740127,99.24234057840714,0.7473252883190643,92.5527254654396,7.271626764499057
500,13.438062349900264,0.03835639747242604,85.43009885946236,0.24986892512496592,0.3150852406204117,72.69365072089701,0.005907624648288666,7.0557476057960695,19.993303437101066,99.99815407336519,0.0018001662713695464,35.729615851717895,32.05346646408435,9.914398886775327,20.85742623108051,37.29829118865908,61.35155108572779,99.43592207015378,0.609992732458603,51.19052514688876,49.03911616966589,51.8164075942999,48.14763359846794,99.24444629299217,0.7629297962971673,92.61572726783564,7.407635013670644
600,14.470679963264043,0.03799829077597532,85.5753508313034,0.2793929277639558,0.37071616344302155,68.06955250221853,0.006330544312018762,9.115907044072062,21.21259961069275,99.99810844060848,0.0019037772680252647,30.269286580404103,30.397537052161233,10.5068362812035,30.823747128767447,30.14361407307394,68.15978361515621,99.27813933506822,0.7099695684868158,43.755955247773215,55.174405956979456,55.285973996122294,44.42243246115988,99.24229325801039,0.7515957354401355,92.56172333835002,7.483895350567978
700,13.41975177461094,0.03888407578718613,86.16224788632121,0.30201383322216996,0.42572785991209,65.35705394917662,0.006938762216905374,10.008607358235858,23.337472174049235,99.99809103900316,0.0019079167590627707,24.12602168558844,25.88701556632421,12.25503395739552,38.387780358322374,25.36939778351835,73.40663918591437,99.05522918033127,0.8894687258284601,37.51753507670168,62.95736538942918,57.162362905255925,41.53596753618861,99.22448508891668,0.7744538206519197,92.19412400018453,7.737239944445216
800,13.514331333341874,0.038954342681041074,88.0050637480906,0.3069100042641514,0.48517976082161823,60.83508019146927,0.006876675034305446,11.105219612171918,26.23423316959652,99.99801663710757,0.0020333004513341806,18.07605325212243,21.73483212483907,13.544411727272955,45.04527759329703,22.17737410428412,78.16427446729169,98.95667642311918,1.044660246644231,33.883222752953316,65.07890474100036,59.40610808586266,41.069944252478756,99.20688408701902,0.7724155006420659,92.04976816501699,7.907042074111594
900,12.991533775621708,0.039128870438492766,87.28622557145901,0.3079850293098139,0.6463977008150477,59.51486885222094,0.0068827998266731555,11.38324281965026,29.51097077642816,99.99794773078548,0.0020697518252938314,14.765984569704274,16.303638197823073,15.11663235800648,52.50253835261273,21.223069214164845,81.15075521860348,98.7891474511518,1.234966578213488,32.048511435907216,70.54504942194349,60.70953852348907,39.460157722460416,99.19812167065194,0.7861674931725431,92.08393123054032,7.903416554435396
1000,11.154440354680816,0.03890107123418964,86.75569181027997,0.3127243544254259,0.7096064994786301,55.473010940282,0.007000363276165548,11.480247203093048,33.85010891319704,99.99784991895159,0.0021757999094018277,13.191171054856962,12.618900767530288,16.8382859968731,59.31590502143076,17.586750657375745,80.24441191095946,98.63002225549498,1.3430887766935022,29.50577167597926,70.41597876344814,62.1196994085876,38.862413620353024,99.18454656499318,0.8200834858113583,91.95646041592263,8.160883614391514
1100,12.786916935830721,0.039278092431458994,85.67052199462712,0.30481887083452064,0.7139890237667792,54.473591911470216,0.006611458961727709,11.290770750896204,35.497009276244704,99.99775668007925,0.0022408043479908778,10.538096682067462,8.79542776540446,18.975866883396268,61.00914875149849,18.04924187582562,80.98498974744162,98.54454745153957,1.3925080020137428,27.667109848989647,71.86897839274408,61.124010718646545,37.961194666586835,99.17870333467636,0.8527985827026698,91.69605308036955,8.373537068878454
1200,10.9488370851395,0.03873941165247421,87.04332772026369,0.29540864584251786,0.7959373765739842,50.59156009801896,0.006360199772433284,10.92205161892353,36.86879656968904,99.99764640989783,0.002313348090505103,8.328609395466795,7.826568433968138,19.67387240254681,66.3658672254033,17.169700098570303,82.57572667168095,98.41831889785723,1.5006304636497807,26.819223518433713,73.62155099972261,62.902622868667116,38.26209388263285,99.14121246396107,0.8704513005801915,91.53861474639189,8.181637685398748
1300,12.601705870377788,0.038871595495226556,87.86812061479993,0.2941648473187653,0.9600642210627351,48.06644985509675,0.0061140812823406755,10.550088654116502,39.91190257986029,99.99762798749404,0.0024184639612100543,6.019025685801063,5.093629492333462,21.772669646351922,67.3926059083805,16.84947032168315,83.6728087220571,98.41484435770342,1.655512275255669,24.89211120858389,73.0592365979428,62.39191083111316,38.07916450176492,99.12313321796245,0.8496408836657001,91.4405885587591,8.326699476174518
1400,12.124942730483125,0.03906604470623852,87.42225789391274,0.2864808206641708,0.9853659554530855,48.59828719297168,0.005940872125345834,9.718590370518386,43.46500024396038,99.99756625436441,0.0023990539596363374,3.9483517240095445,4.718942811693673,22.73452064629622,69.07519477652716,17.735188150380104,81.98112326665849,98.36186109274776,1.691786336476538,24.984980793185905,75.12497007668027,62.90559999587275,36.95730144530426,99.11921416120731,0.8849429476989431,91.39097882150855,8.671155504849436
1500,12.9088406579587,0.03881927526502411,86.875864417495,0.27620018778754235,1.1105534113819253,47.50385148273887,0.005671999194066397,9.462975318137161,43.47424943954488,99.99747670438707,0.0025284364312850114,3.8261264429206476,3.88167339865205,23.973785427603598,68.5966632662307,17.745069649884783,82.29907894640709,98.26137254260212,1.786024954067429,25.68102119802101,74.84979474942561,61.915064144758766,36.877606682605666,99.11924794063793,0.8856324570334565,91.17492954812408,8.824044111173349
1600,12.343042417974619,0.03837952123397341,87.1694924864476,0.274783657916591,1.118577511351559,45.35229763550536,0.005148356319951373,8.896663676573114,46.16461965564258,99.99744691580837,0.00253324320652354,2.4685216700183252,2.4870989148828424,24.64023690053249,67.01553578486626,16.842331281594028,82.42219966954,98.18186465400395,1.8005600657624572,26.287547008669414,75.17771390846215,61.750183706947126,38.24660596420468,99.10736908310875,0.8972286284470441,91.29456590213833,8.995055131114881
1700,11.314568771157488,0.03913450832097813,85.35732209344837,0.26215769890550666,1.1589246307248051,43.08081325274115,0.004906456104862226,8.596997965156982,47.25251885534405,99.99742597955276,0.0026286370914639277,3.463051265010161,2.101556173479023,27.305865605286627,67.13996166436962,17.38415441425153,84.88735479117163,98.15328888659684,1.8660672348203993,23.879511085732826,76.24127482721872,62.73818729669056,37.90770891261028,99.07525293849909,0.9160522183908646,91.12407230017364,8.83762059174385
1800,10.817388269469758,0.03910201418687335,85.1986680741335,0.2589180427198734,1.2670622929576627,43.02224607322058,0.00473634335185837,7.934992354723921,48.278024201663456,99.99741960586148,0.0026384010862378375,4.776136459075243,2.6792037668099953,27.80603985664811,66.15025543166253,15.498695787603854,82.51960663129023,98.19263357729214,1.8210839630966469,26.141833076631393,75.13793396726064,63.17427237708223,38.23306869666419,99.05659026143732,0.9498052834630811,90.86279332907972,9.153924091685617
1900,11.51369227424759,0.03914901238840469,86.16858758368826,0.2513228110672665,1.2839935621395797,42.87669909176523,0.004504839364336296,7.901300894194344,49.34248432728808,99.99734719695908,0.002618375548977593,4.770882835704652,2.1253931372780306,28.472887671837622,67.598415974968,17.464922037209426,82.05008564012621,98.14708831145423,1.82967599122432,26.38304772958163,74.17937922530925,62.343813957926216,37.29065634257594,99.03722426800826,0.9391414605227183,90.73647972117487,9.25087748659522
2000,13.062065260255928,0.038160406881574606,87.388014271802,0.2541433552260497,1.429757348872057,41.68262602486801,0.004258133461618024,7.558296885884237,51.65906119180543,99.9972626187646,0.0027402607493206732,2.5046100818986052,2.2483780692060304,30.36451575386352,65.54999183847953,16.446055936726662,82.13734549724815,98.09902268981224,1.880984136641993,25.36519969757681,74.430124220975,62.60486734681858,37.1742102403765,99.0159548339564,0.9563535107912231,90.61402263757999,9.456950014132355
2100,11.233775165056198,0.03866129721632927,87.21969646759914,0.24181917179169748,1.4265776249309936,40.50367086581605,0.004195452297589895,7.218295883722918,52.519995696615524,99.99722314438829,0.002690865195002422,4.7253095386169255,1.6020184819370629,30.453922030030977,64.32961512197703,18.810841459057258,81.84265788099034,98.11250252695106,1.9322482216541204,24.51424525884698,75.01713555214175,61.827286723251426,38.31533040708072,99.03269981202456,0.9810932913106107,90.47091683967788,9.470454574649047
2200,12.164845121661662,0.03842360468188631,86.91612165327979,0.2449818190803274,1.4849205735414368,41.93865407180993,0.004196318450526798,6.904159669672202,51.10302028226394,99.99727015805809,0.002754337734228924,2.257947258302964,2.5154405323985256,31.05548252581657,64.9193490606561,18.3659002530896,81.80836936198892,98.15847939587508,1.8664967768636296,24.43087905278171,74.3564990607361,62.69206864312354,37.69123548572633,99.0172713810381,0.9810714606779901,90.34901750734147,9.665103637178103
2300,10.798428192459722,0.03819461340487484,86.98687881663511,0.23773217335374783,1.442272910191332,39.59773033128451,0.004082333669349842,6.766083458714975,52.99385148022068,99.99720188941949,0.002788518924827324,3.49240840468605,1.7044908427150616,31.081718316153157,63.97934947678368,16.2057641945854,81.32724417908624,98.11426222197105,1.853523081536675,25.222137056713393,73.16891524180943,62.48926640738628,37.28800828786031,98.99700440358615,1.0276008395732827,90.1905003849373,9.928824978738
2400,10.854229322515778,0.037961741423907125,87.5362936963612,0.2367073960455122,1.591965006608247,38.46082560735991,0.003909121201696277,6.254956661905054,54.19158351595389,99.99720444947927,0.0028669508594386488,2.4077672267694172,2.7509941804043985,31.649881627711114,63.98066078274624,16.65502992394096,83.56516738053101,98.16129675616845,1.894838713987689,25.515653118678916,74.40984511154446,63.00807484522844,36.981923100314255,98.95515000924031,1.020770638094017,90.11346407412914,9.883161717491197
2500,13.092262605952492,0.03873572240510272,87.22023401562242,0.22847671191907892,1.5257829840815602,38.83559427953788,0.003632290550837702,6.3522371633422425,53.88451913684248,99.997109248174,0.00283438795084024,3.1103237282675185,1.532523907301575,32.93947295647742,63.15902917565896,18.624442554694816,81.64798296380093,98.07513583550784,1.8512997351921392,27.475447756643874,72.98903502639534,62.40423551120283,37.65370106650847,98.97632780406664,1.0487696279893777,89.89731290665108,9.875015867759558
2600,11.749837856056132,0.038820387249519,86.57343429939691,0.231593435494573,1.5946793413721585,38.213221966088945,0.0037513998515454183,6.2849960419402615,55.271478117849625,99.99715692985254,0.002849386317897784,3.383234688071826,2.2033997553502864,34.171513763378684,60.27228339451151,19.57327538409801,80.61255632453708,98.15239495333014,1.8478190025059593,26.101654513885876,73.20360837525003,61.83625274170749,37.51950850117435,98.94090044597932,1.0497319965371443,89.6654610527326,10.080642862141477
2700,12.45529968091212,0.038320835943955744,86.85194360336533,0.22643355803804066,1.6705335742009968,39.64047237834877,0.0035444362264457417,6.13914936015008,55.94357502266528,99.99706872240256,0.0029266987060981918,4.903073376191422,2.3901528858229995,33.71847576127506,60.26463496222447,17.232144623797332,82.63034024621837,98.09135289195376,1.9095502305544338,25.537185024325282,74.01990606070999,61.67717972712397,37.43167874503902,98.91011428010218,1.0622479446151245,89.84033783177462,10.230606560349285
2800,10.6663923721087,0.03844575384733083,86.61732545677069,0.222067243944361,1.6148179502295166,38.73973371114385,0.0035959630397974897,5.664789764619549,54.99147848830919,99.99708972314448,0.00294478556953685,4.99795464777326,2.203430960180655,33.558547186231635,59.26932916510323,18.48531857623691,80.59485224781237,98.09681165456135,1.8883174913312872,28.062915469137035,74.52409114227771,61.7677688454584,37.96857530365903,98.91981118967259,1.0795046092837728,89.730196985205,10.534654056683934
2900,11.200953730761519,0.038298795189154536,86.92386570690036,0.22014786471774653,1.7583243229754681,37.03327026556849,0.0033422104852005013,5.594709207906952,54.943090060517086,99.9970412422359,0.002887870155018241,4.291281633517961,2.5600945555288614,34.95420427925111,60.82304486196573,18.27362180008924,80.68679254728183,98.08728361302762,1.9015779701287152,25.403512257132007,72.5280631022035,62.446802024284075,37.82603606635403,98.87992327934782,1.117630129765561,89.5252336610882,10.691780451191349
3000,11.571034866046528,0.03870722483341182,85.02714613994254,0.21819261438469578,1.7551511972399612,38.691011511452515,0.003513877466289997,5.833212485983965,56.004721620513756,99.99705060630014,0.002993499495257209,5.518442688433124,2.495377987121187,35.61659201918569,58.39690090758583,18.629893532240054,82.48826957660911,98.11414902892972,1.8066885102872745,27.443942749892784,71.83144488999844,61.823434836931774,37.89084224172496,98.90350065293524,1.1297672718931229,89.36387829471455,10.784883158128117
3100,11.766207691269333,0.03824114049375565,87.28817295577619,0.21826843804030216,1.7448625633393755,36.253598175940425,0.0034825017004939778,5.652346642847529,56.235216853240146,99.99699288272382,0.002931170545637504,5.8470078060983255,1.4297867487633316,35.54201611554889,59.74885094768318,17.99170907837337,80.69616611810433,98.15591833165075,1.8236556236822519,27.320026559604752,71.48023508423971,62.22861111773412,37.688116349253534,98.88431996825751,1.117682351937648,89.29980807397425,10.625900135181224
3200,11.693108379067876,0.038414151220551716,85.82036285699415,0.22381112911624246,1.8192993202086085,37.08880830448964,0.0032490675877878583,5.497712073483871,57.406956565707965,99.996982629681,0.0029677069664952446,3.214944323661106,1.647264042034602,34.47510483550648,57.77550957879361,18.348584028288045,81.3690945316423,98.16134604045624,1.7997341412773855,25.76169939296235,73.55477199203918,61.73006986480996,37.387528160957494,98.87960934411764,1.1428429806115596,89.23869828281316,10.800687185852148
3300,11.10291618374459,0.038329941881669834,85.91161165745156,0.22224613676537608,1.7946978594410359,36.58614054793401,0.0031717153417047286,5.360583385827677,57.20079579678357,99.99703206057983,0.0029643807239541574,4.606985475841083,1.2436739196544377,35.5561076792456,57.809857150447925,19.33901718639527,81.75574079695612,98.1840944136982,1.8390061016821517,26.1173280189023,74.11155247782898,62.50529577063278,38.66610499681549,98.84955653311238,1.1554059189317099,89.15266893254906,10.929036486791613
