miliseconds,cyclin_D_Cdk4_6,transcription_factor_E2F_active,cyclin_E_Cdk2,cyclin_A_Cdk2,cyclin_B_Cdk1,Cdc20_active,E2F_total,Cdc20_total
0,0.7191405683743477,2.4394781547276767,1.9762863366118892,2.594324809919471,0.9894345394976177,0.5086876295301999,3.0,5.0
100,0.7171113244250028,2.5310305779397946,1.9347296045068259,2.62897110542105,1.0702126747516965,0.5194887554072072,3.0,5.0
200,0.705943798736555,2.5508703432188864,1.9011676830879114,2.6610321012800395,1.0916109154199878,0.5160717282551409,3.0,5.0
300,0.7019416137926684,2.5365500638981406,1.9005578209935163,2.7000735388023718,1.0950173654184183,0.521703347459394,3.0,5.0
400,0.7003260528363011,2.576331931796869,1.8555287037839274,2.727271492595433,1.1738157319057672,0.5286422280606934,3.0,5.0
500,0.6947863422465304,2.5886854479674994,1.8445414258550854,2.7643124694382504,1.213430610352474,0.5471610586794866,3.0,5.0
600,0.6845159441975438,2.602255981947887,1.7619207488884838,2.78662199730765,1.2690388688038834,0.544872755351967,3.0,5.0
700,0.6792438948316643,2.5724015535478206,1.732808703929089,2.8196481195265566,1.304854356051816,0.5522047490045944,3.0,5.0
800,0.6742384416875683,2.5656610120323777,1.7265130058304397,2.855902133994275,1.3342982285736942,0.55510946231591,3.0,5.0
900,0.6700297650847742,2.5935209006965905,1.6840680254402718,2.8890134474332925,1.3700349561647882,0.581192553866442,3.0,5.0
1000,0.6633886887408312,2.559592707492821,1.6092597343677637,2.9186726138750965,1.453367767278364,0.5902347831644841,3.0,5.0
1100,0.6614098016004322,2.4941741238459527,1.6025002903907102,2.9539057479805226,1.4760407730668454,0.6089297428584597,3.0,5.0
1200,0.6564965565440543,2.483798306270118,1.5376549383504035,2.9781277265311843,1.5360434007756818,0.6206060687682362,3.0,5.0
1300,0.6506369016219866,2.493988457194352,1.5176601570405368,3.0080900852265327,1.566965158317885,0.6154096518860013,3.0,5.0
1400,0.6409123352831593,2.3758973567853605,1.4194275671826884,3.0314359635523282,1.6053011441104483,0.6391239557248128,3.0,5.0
1500,0.6378670582398426,2.3471774812376,1.413985065742693,3.0673248656169916,1.6440454463729612,0.6404682870110122,3.0,5.0
1600,0.6316366665780557,2.3377023233569787,1.3570419535689155,3.0877389185260142,1.7028358903144223,0.6640886932280472,3.0,5.0
1700,0.6276305411614073,2.2512092722846484,1.249203356744451,3.115681818362778,1.7734357529334401,0.692159716138614,3.0,5.0
1800,0.6201302260412846,2.1407420630864853,1.2296357097607666,3.1404233531182144,1.7804409821666487,0.6968547334965796,3.0,5.0
1900,0.6202509913377645,2.114818913550037,1.1445500606822792,3.144270877298804,1.8737464722916293,0.7009894199852915,3.0,5.0
2000,0.6109986169548469,1.966037173933645,1.1413037583624115,3.1663697797471846,1.897582015470005,0.7290476345587308,3.0,5.0
2100,0.6041362420379166,1.8718509296751071,1.02565908481315,3.1839862712883704,1.9341553951359902,0.7456763638115586,3.0,5.0
2200,0.605679801743628,1.784010937891312,0.9883277226205173,3.196056431752782,1.9777281077563116,0.7533647422925698,3.0,5.0
2300,0.5956986755197959,1.7534966718041185,0.9067063666057132,3.222132191207578,2.01038979358684,0.785297118942004,3.0,5.0
2400,0.5906303796119751,1.6224365049127494,0.8704197607210604,3.2283981262403767,2.0642769000658414,0.8069677674153649,3.0,5.0
2500,0.5864695461651147,1.5418692459628713,0.7994672831821773,3.233995703106938,2.136961169474438,0.8363758390267398,3.0,5.0
2600,0.5798233421169297,1.3604529157575238,0.7099948284279044,3.2341823109089587,2.1437159464195163,0.84596947111264,3.0,5.0
2700,0.5793205795038008,1.3215532695459697,0.6659224771393164,3.249895615922166,2.2133787621275904,0.8622362916527249,3.0,5.0
2800,0.5712762058050717,1.1193310549287636,0.5485179975066334,3.2421257767167857,2.2637833969654433,0.8967562482330581,3.0,5.0
2900,0.5686095621271926,1.0517210093175569,0.5366688314346625,3.2496782960296606,2.3122713779632096,0.9119058950114475,3.0,5.0
3000,0.5633631340809885,0.9113999604696998,0.40361812024676397,3.2371272944140874,2.349601841481081,0.9432486150908467,3.0,5.0
3100,0.555999583509346,0.7377916404340721,0.3690356659393495,3.234453935126566,2.3985229798045165,0.9596371806842869,3.0,5.0
3200,0.5492389309005297,0.5778402304828761,0.27632066750455636,3.2185850200100448,2.414777518266478,0.9689062839043794,3.0,5.0
3300,0.547666550241919,0.4568884728879541,0.18258994057491362,3.2017711277451872,2.4830968417975496,1.0088440474394256,3.0,5.0
3400,0.5428018784160603,0.2035923323058003,0.18570323740413236,3.19058523028787,2.504550782592748,1.0149760833269188,3.0,5.0
3500,0.5408221560517339,0.13682258996497962,0.05923176276785451,3.162223921065095,2.5627572956794715,1.042054831539288,3.0,5.0
3600,0.5339076189501236,-0.007305680330108588,0.023537670153865976,3.1405611880323065,2.5438518729131245,1.0612138967640181,3.0,5.0
3700,0.5293144045030443,0.007000900519611365,-0.010684663875199143,3.1054624968847206,2.6201572589854427,1.1070339809643397,3.0,5.0
3800,0.5251629858068587,-0.027406353181394838,0.028101912785496664,3.0827901708364065,2.642861885806063,1.12286175374803,3.0,5.0
3900,0.5176777219023228,0.005534013233969556,-0.002041721184674228,3.048814798960119,2.6458831030062036,1.148202655847256,3.0,5.0
4000,0.514121586386067,-0.021894087271390257,0.012898119800971431,3.0283764258277737,2.709136949394737,1.165151338326365,3.0,5.0
4100,0.5083702599545065,-0.04436636679432276,0.028658325725745892,3.008107290839784,2.734322427856578,1.1931901547336594,3.0,5.0
4200,0.5022469994491849,-0.007468951105475827,0.026617794536328256,2.9717228805365177,2.7814988843757398,1.2253099816849222,3.0,5.0
4300,0.5005667925788865,0.021130766187537467,0.017765628158006187,2.9446202919041395,2.8152722711029736,1.268792152540745,3.0,5.0
4400,0.49768226405002586,0.030301555062593973,0.01089993160468483,2.913364720441257,2.8113647386004064,1.282479779793567,3.0,5.0
4500,0.49022525135109374,0.031166814521525997,0.0003333035025207597,2.8883074625569787,2.867916295351455,1.3220161429180957,3.0,5.0
4600,0.49054862099202506,-0.02379387057076191,-0.020457892566096883,2.8462438569393496,2.8474401659669306,1.3248995779392463,3.0,5.0
4700,0.4853980400122152,-0.0228273316035966,0.003932034115703311,2.8257843303272807,2.907254435338632,1.363735394054866,3.0,5.0
4800,0.48145783001893006,-0.051001431791667697,-0.02436445535654346,2.7860715407322716,2.886795352731591,1.3901793404782803,3.0,5.0
4900,0.4719872405824298,0.008161815759326929,-0.015687983997855103,2.749357173006355,2.9097788535490756,1.423983595324257,3.0,5.0
5000,0.4723006964699714,-0.04501353628324696,0.02337662582740813,2.719272097040919,2.9729830110682087,1.4429305855441545,3.0,5.0
