miliseconds,E3,PI3K_LY,E3H,E2,E23H,E23HP,Shc,E23HP_Shc,E23HP_ShcP,GS,E23HP_ShGS,E2_Per,PTEN_bpV,RasGDP,PI3Ka_PIP3,Raf,E23H_C,MEK,MEKP,PP2A,MEKP_PP2A,MEK_PP2A,Akt_PIP3_PP2A,MEKPP_PP2A,ERK,ERKP,E3H_C,PI3K,E23HP_PI3K,Akt_PIP3,PI3Ka,PI2,Akt_PI_P_PP2A,PTEN,PIP3,PTEN_PIP3,PTEN_PI,PTENP,PTENP_PTEN,Akt_PI_P,Akt,E23HP_PI3Ka,PTEN_PTEN,PI3Ka_PI,MEKPP,Akt_PI_PP,Akt_PI_PP_PP2A,Per,ShGS,E2Per,ERKPP,Rafa,RasGTP,ShcP,HRG
1000,1.8688588165659796,-1.4569514877450454e-25,7.51876412930416,36.7691534952154,27.719934487318206,9.623281035646672,72.75875974812743,3.6124342965851417,0.4127170060030634,94.68499161720798,4.203202359211393,0.0,3.6599827102341564e-25,118.6711387754563,1.3637566553588174,99.7688205694208,0.6353676016273784,9.822133713340147,0.11407429534125565,3.3209720289898272,0.0005932605151265247,0.0019108273852937638,2.9047220266013505,-0.0012403069883949074,10.141668515130934,0.021384481561481837,7.545797271983205,174.34681565134898,16.93559676032475,0.0007869639361815004,5.658101713474236,276.2418470853177,1.9594435723804353,39.84576637228727,0.00022570549246871122,0.7097450401122548,1.7377453932009024,3.6422278165631905,0.9493006876423852,0.0007647031864501381,82.77054465172164,0.3746386401027855,0.9497137515103864,1.3744540484213617,0.06377352807885975,9.318879073114521,2.0118703857429714,0.0,1.0761861436167819,0.0,-0.02329444309893132,0.318357379251714,1.4260588447123428,17.462378029642082,2921.276928150878
1100,1.2029695741363797,-8.013904159031464e-26,7.273611302191494,35.7854907194692,25.994526887725417,10.13045448390785,68.42064985487927,3.6876562259558456,0.4432150042913954,94.37418216070421,4.425372956253702,0.0,-2.1033217959965445e-25,118.30213982925505,1.4154559614997146,99.59029572821608,0.6288479743194871,9.659388191165494,0.14609872822390862,2.771584443101144,0.008665095594439337,0.002114993301041708,3.125141025344705,0.005937999574452299,10.070195912088781,0.05570799431271448,7.1106256798148175,172.97357024843294,18.435697609102153,0.0008192618048702358,6.055369193440344,273.59743444701246,2.118039991736957,39.556556720690324,0.00019598104502252254,0.7672509502929239,2.1007361134554756,3.6806096511702022,0.9494821400924254,0.0008410671147246647,78.73149345830547,0.39074740823923615,0.948757379407069,1.4484736863624748,-0.04700116792023204,11.288084329468392,2.1308594630524156,0.0,1.1128783370476107,0.0,-0.021604920623627406,0.514916577896358,1.7634422887562968,19.765736861932595,2921.3741123117834
1200,0.9362055987448428,1.4323677932261673e-25,6.857975406285973,35.49261496751654,23.840824822834794,10.894418614048869,64.63859196256782,3.731644857788702,0.45696839212164236,94.08408881445058,4.679379745456775,0.0,2.7667446970359113e-25,117.85901615448692,1.4875050145588604,99.3381898005714,0.7026927989298415,9.608901838768647,0.2638271869378354,2.1740249427572484,0.008292582522948054,0.002355347401354553,3.2878760196152372,0.006533035264754221,9.91443021519244,-0.048922135461538174,6.8013472744619365,170.97535843428201,19.439182595307415,0.0008760267317331926,6.195992045503879,272.1267851429482,2.225557172038621,39.03548021751138,0.00024489488250877705,0.7942021048379115,2.6374923185328685,3.659702548909524,0.9498483510963257,0.0008748472489108766,77.32894566014133,0.4161964268425373,0.9492204135269892,1.5537204818404067,-0.09013600472992625,14.770428745804043,2.218489659239986,0.0,1.1765872589205961,0.0,-0.06099881857570824,0.6099291364019112,2.2213331135746683,26.91882937362642,2920.9041513226953
1300,1.9410775807925396,-9.213268113159848e-26,6.742856236128784,34.60883545162726,22.565343494477318,12.109999843074245,58.78388965171237,3.70631675150035,0.4818925145758477,93.99074222977644,4.932776295414308,0.0,-2.947458757743561e-25,117.3787674779716,1.6027047381445254,99.20410457736135,0.7691847730601388,9.720369232755374,0.3546462307865556,1.9541285433228395,0.008584519437054463,0.002604670795419166,3.456680028797591,0.005476540329538229,10.097699999182325,-0.05928587239256966,6.634945998483883,168.9346656118454,20.55122470611154,0.0009015843303370014,6.8127787784340885,266.8841905001111,2.283842397632092,38.4153768630947,0.00031346977547522665,0.8496284472121074,3.001769355161976,3.737412621637632,0.9476447484265061,0.0009262413448554998,75.60795142843524,0.45486657063007824,0.9490655430701326,1.615850373291595,0.038645982850809286,17.88742338834227,2.2976031248250175,0.0,1.1901416629685326,0.0,0.014992709321432523,0.8152055838437943,2.607199178126435,30.976613464678202,2921.892336687058
1400,0.8911522818829726,-1.2480436075254252e-26,6.406444789756372,33.62667486532891,21.353568622831972,12.645196459086772,56.523993943257125,3.687485810637322,0.49445001456990995,93.82855197285357,4.930504654688132,0.0,-3.5339042522250925e-25,117.11794081039588,1.6348000766625268,99.01570954286142,0.8417094660545533,9.522177384376224,0.4848120032816448,1.697355313270762,0.015208993556207775,0.0037619705478830114,3.4707859891332657,0.0039791198300708295,9.885159110737014,-0.05033693492426201,6.344906323956574,168.0622775662545,20.768344587124457,0.0009302554285749824,7.063310824625608,263.5565307856991,2.326027594319164,37.969694644555005,0.0002957539484861399,0.955923392277726,3.3995440013537817,3.786619723310597,0.9482430726768073,0.0009442990379223369,71.05155488711162,0.47487783204008316,0.9485168379830746,1.6748669067480357,0.2875732073459664,20.728027722443493,2.405636020643832,0.0,1.200738585819802,0.0,-0.0022708621568743024,1.0972656014377,2.958347442488709,32.287602286942786,2921.5423791433286
1500,1.0029304556475127,5.369291095285638e-27,6.171468843383672,33.59074910734434,20.358957045270383,13.721400931335156,53.5088030347528,3.6815936175730553,0.495960478343443,93.66871094274536,5.090747123926932,0.0,9.028184261213067e-26,116.69663236978847,1.7108073801831523,98.71409310651286,0.8817418208053032,9.328247479085137,0.6050222796891428,1.5207215943365333,0.017177227252494674,0.0046305630664333,3.5566757815817565,0.004216125384487276,9.986670627671359,0.04302547403015722,6.184954442972858,166.14302464314116,22.292982099361737,0.0009662695693706616,7.467763760635509,258.29970566120477,2.437053573798639,38.01263366945112,0.0003343254131126431,0.9779591274594853,3.5583580198364007,3.8209312906290727,0.9468856406909897,0.0009778607990111917,65.95316444755741,0.49722711884365345,0.9477141359611312,1.7274299573486738,0.36511713632984555,23.93105140193323,2.4218506772553656,0.0,1.2028242646045337,0.0,-0.053247457001219384,1.3383088982085447,3.493485942852222,36.151157335855366,2921.5406475044806
1600,1.2332171679168666,2.0620796116326522e-26,5.979606813410776,32.51756554634855,19.501007502518288,14.207522805947326,47.140587234016195,3.5731243594701905,0.5065113423190079,93.79482110299276,5.174688726152723,0.0,-2.631053286268615e-26,116.06444115119032,1.7729027126052486,98.5578561945462,1.0186454218390526,8.751073905982231,0.6953619298074091,1.2708744969233463,0.022895090605991913,0.004930439485407487,3.627268822590417,0.005694455320685604,10.017127412627744,0.07521918899087837,5.974352969001143,164.76508888880537,23.009466427027185,0.0009833322431812169,7.799953050835996,256.3563954815556,2.4821887703690706,37.80076769111995,0.00036229582979396867,1.091722819181909,3.5557369630227136,3.800569008928881,0.9480326508099013,0.0009971900112106934,62.486029553805515,0.5021543634940427,0.9467514079891316,1.780254183892069,0.18194643454934073,27.16691717142274,2.493315158542308,0.0,1.192617222877621,0.0,0.05672939428111743,1.568154134467779,3.8900332326090723,43.27644643399423,2920.698074388227
1700,1.7042848645891548,4.353770893334356e-26,5.653778479911718,31.97892580535812,18.349972901612066,14.611194222132017,45.271779335101556,3.492201605613595,0.5030164821368862,93.70249738953095,5.115256358549712,0.0,1.5220416147592068e-25,115.83762396407523,1.8072897351803257,98.1289342190809,1.009137036886866,8.418526404159248,0.8959206260906964,1.2597241612743628,0.02639594778076637,0.0071216342738421,3.7214958765332415,0.0034542537490386445,9.839577322077139,0.06928950485082534,5.742035460458323,164.4952686152258,23.687325139946,0.0009960019938457046,7.998347729756817,251.3425501875559,2.5155106897624497,37.14016044212554,0.000330854515991919,1.1496266787326732,4.041353875385947,3.9108769939524115,0.947281306233361,0.0010038459324484136,61.72735660455771,0.5406829931678004,0.9464079341174343,1.8242534382236577,0.31313591811355934,29.785798346291738,2.5288992140143685,0.0,1.1681844090329678,0.0,0.03570293383105313,1.7884871133690163,4.320647721784464,44.60153704805982,2920.8411276759907
1800,0.6119193218090883,3.3792375028158236e-26,5.396940168730981,31.859039051712216,17.337899558885653,15.635752367701604,38.59654279219968,3.2651416027686824,0.4970919017369439,93.89449580907531,4.990321924132027,0.0,-3.330691859514862e-25,115.27476641557972,1.851791243208658,97.91910657911555,1.0994300608697083,8.035036481009183,1.0666839481554422,1.0290510680939142,0.03116609067210874,0.009115002618078174,3.7687932229351313,0.01484144425886464,9.877934479492106,0.0507218308901054,5.473855069988057,163.16916872624088,24.739387332069676,0.001007274665177942,8.121672291560124,247.7326358579742,2.4957337762229193,36.845640001952084,0.00041485619581673654,1.18651096351916,4.105359546670167,3.947015057059001,0.9464421043314293,0.0010214318121740539,56.832856211006366,0.5611971376657497,0.945133738451602,1.858058130646893,0.5998389565237794,34.00235655229996,2.5728614162639514,0.0,1.1459775442462086,0.0,-0.05470420220150842,2.2129353037455104,4.707549460146854,50.81439850045127,2921.0367893668404
1900,1.6350167624846765,5.010673634665776e-27,5.255987976077049,31.870114582651425,16.91678779713416,16.005922023946752,37.64888837808678,3.1422271977780767,0.4813410748481517,94.00300778809832,4.968769759724962,0.0,-3.333339151275509e-25,114.990291051091,1.8437976822340005,97.59107341920458,1.202683811024625,7.655775145957276,1.2414445287323057,0.877220559933368,0.04044500246029223,0.009690502898585761,3.834613518574175,0.015525900445121086,9.725810581764218,0.08418581760286431,5.177097366898105,161.6557655598291,25.667573932868148,0.0010152587785974226,8.501691096575014,242.43882463065145,2.551736689951288,36.24449180815515,0.00043851402687134845,1.3598139184492641,4.626735419051971,3.9578602329650012,0.9453245539189336,0.0010182370061516753,52.60145278215477,0.5709201419483491,0.9442233722425933,1.8901348987923938,1.0426189779883779,38.32553377729242,2.5817528506018705,0.0,1.098271982840322,0.0,0.020240301610457503,2.4229632774136327,5.031443153314667,52.68747465101025,2920.8519262618875
2000,1.5504933872149504,-2.9817948758315704e-26,5.044581248691683,30.91623434226572,15.881766196005545,16.579204707468065,33.71155336827461,3.0503840146762053,0.45849731066321864,94.26431800879863,4.824422823635832,0.0,-2.8850689278579574e-25,114.7117510337175,1.9033884979094535,97.13471678494022,1.226561792747725,7.372871623961571,1.3806752083970597,0.8197591555475526,0.04523977618043293,0.009652459167992337,3.8697163116014175,0.023106623282862036,9.860563865102497,0.21403926063739245,5.0862886658926785,160.08245073353476,26.19330182251038,0.0010060169005982557,8.783630188069727,237.60777085078672,2.533327417102591,36.09418933961742,0.00045093675207555367,1.4190302248848679,4.739042256979981,4.062024396614069,0.9441546839641821,0.0010125474531166787,48.36104203141169,0.5983597375006762,0.9449447470878312,1.9046329020725723,1.1302133819956544,41.021540335222085,2.602469865006235,0.0,1.055757956919683,0.0,0.038163932765903366,2.735287926896629,5.47955641935906,57.02791745915968,2921.418290504935
2100,0.9591288053117752,-1.5740176261600635e-25,4.838249646430313,30.50388646129224,14.69905484510328,17.48522606474793,31.20362554215236,2.8858522810623333,0.44267971711042037,94.28822363543183,4.636901749996757,0.0,-2.1046463188853382e-25,114.37636863831277,1.9504461234737203,96.84289732279161,1.3221456883131946,6.936154176323663,1.5333095199531601,0.9591045003354784,0.04897293843918995,0.013797334023116774,3.829086742700668,0.026181687081886472,9.589366786158033,0.23021659656120622,4.939678478341023,158.44347094640796,27.41574134851192,0.00100904718768321,9.159523928511627,236.29851699387726,2.607111651088643,35.64394902734871,0.0005246323029796938,1.4813667058574636,5.138943099348113,4.090160783524844,0.9426016236545335,0.001006626508687757,46.88306606545669,0.5977835233375164,0.9443948627352723,1.9484642311764182,1.3953110365836836,46.49754114662747,2.5626532102836053,0.0,0.9957766045628476,0.0,0.015559775202591391,3.1164599531031687,5.755192259218707,62.03126710263715,2921.3819553623257
2200,0.7868742181695079,-4.830030341716232e-25,4.7098297259200015,29.876126027248493,14.596792794736853,17.58485862699615,27.425713227027515,2.6044845895338926,0.42755268433136584,94.61508184672357,4.375159300274691,0.0,-4.148868448791317e-25,113.94519982569145,1.9586773867388985,96.60831109108986,1.347623732625905,6.200789055781299,1.6769675027622526,0.8743284925615832,0.0565029561584094,0.015906471545153806,3.899703612381566,0.02926692663434263,9.754187875969157,0.4059770888736142,4.741743711795361,158.03921371244945,28.444644332675143,0.0010132261250073396,9.395085795950557,230.51565503076546,2.6137939722069747,35.31904807860728,0.0005177532480636777,1.51883925305389,5.830298351975299,4.079663871179454,0.9422506659434017,0.00102575196135767,40.904916010997766,0.6318512181362053,0.9434678944898822,1.9733100420918908,2.0229319137956985,49.65396432319056,2.6036415634622063,0.0,0.9508746352538707,0.0,0.07793907099980484,3.3265944780561987,5.885289120473787,64.57254342810855,2920.490508386208
2300,0.7415065938673343,-3.8794819191667013e-25,4.60502463862754,30.46701991864003,13.1176682758421,18.750472128512495,22.618860246386852,2.433352069501058,0.40197425362855144,94.95368656568905,4.183753318557465,0.0,-5.02155752761271e-25,113.79685546625457,1.9787951952163862,96.28454340334667,1.3729544272916778,5.561976104728562,1.8823430451852754,0.7985902126920423,0.06461500732353063,0.019176007753322226,3.877730293035775,0.045796997233993546,9.54546358018377,0.4115931810797392,4.582998593507106,157.6783906630875,28.6516484133961,0.0010090298898686762,9.704117492570509,225.81334959028396,2.589877152562017,34.23650812928558,0.0005971104290449086,1.6338452864277329,5.644989112717676,4.113411906140418,0.941233299830069,0.0010037057615650314,40.21788159297101,0.6445567102826143,0.9410246691978712,1.9613738604884696,2.29842832977242,52.124941463936146,2.5933793133804564,0.0,0.8973128454181769,0.0,0.039406048613567196,3.7771511009493777,6.280004881367036,69.06734060356537,2921.4184603262156
2400,0.608833792833345,-8.693979220272693e-26,4.39407479544173,29.696989874005027,13.274402970242052,18.633224794405056,20.559742846611453,2.260038823172004,0.3847346208195625,95.06803450692817,4.021925187128518,0.0,-2.937354130749011e-25,113.42804456369223,1.960732547188997,96.08146711041411,1.4352733539045281,5.0092785015155625,1.9617079055738529,0.6562435778683053,0.07144239411594139,0.022664429993884565,3.8625187853004026,0.05504494026432778,9.255074300000052,0.6707832388614442,4.431646549517058,156.97220851047229,29.421468215460607,0.000996833712080376,9.656859708191401,225.65879977322308,2.573228027486809,34.02521755516303,0.0006602016035655712,1.7681341676699127,6.529055519315957,4.247669845294095,0.9410809367370662,0.0010050105350284375,35.80515132701973,0.6457902820373882,0.9400855934769405,1.960484287120034,2.8460161895982417,54.440001830752934,2.5967236719997713,0.0,0.8352458880066078,0.0,-0.02256489447183152,3.9468624928652,6.53307231356128,72.5252945487104,2921.109096822521
2500,0.5692892596404113,1.4814127263706832e-25,4.318059395622958,29.29359672630086,12.68619208928512,19.77107004239637,18.707009158520957,2.1679070888611625,0.35922863278992284,95.36717759507445,3.7337534899490383,0.0,-4.624450134251362e-25,113.44868906231788,1.9685160765308978,95.6576414329785,1.4988550109762047,4.227595521055665,2.127637167817522,0.8002974317192895,0.07646955393428312,0.024941816919374214,3.8823880906504153,0.05490139946762851,9.13523687115729,0.8015365354328328,4.293508481115875,155.35442449360005,29.787709449578514,0.001007396571567447,9.941359406217124,220.18228125214569,2.579301885624617,33.07261053082326,0.0007136741330985971,1.8780605510338833,6.451864831537629,4.286208110111959,0.9383858008505837,0.000990170339709736,31.929934804971875,0.6770262318691201,0.9386118945733479,2.0193523452214377,3.416862374028283,57.88220154027078,2.6674914744225706,0.0,0.8039448414603705,0.0,0.08034474166745806,4.221129074420066,6.6740728378690255,73.0154953715499,2920.9610890284234
2600,0.520998817149498,6.292293829882822e-26,4.215401144608478,28.681061642847276,12.056624115196787,20.09230682218831,18.704102448919947,1.9943710403722907,0.3448108623857457,95.84795416891103,3.49218620557783,0.0,2.9068366811895555e-25,113.2745555435984,2.0190669425126457,95.34847608563659,1.5693492701105174,3.394256390146682,2.1667968829597988,0.5206800130124603,0.0851494767345159,0.02783620643311201,3.9587506165340485,0.06575416687131598,8.925326169811289,0.9422112104267034,4.213861120947186,153.71079058243268,30.373769424551778,0.0009810889150762905,10.153463591835857,215.51490672274048,2.5777934394729423,32.86806677148048,0.0006916632165053237,1.994876376030459,7.393539103462755,4.411664442009009,0.9371757554479233,0.0009871047409328133,29.991938981403084,0.6768189619577102,0.9365904415993543,2.00013454916745,4.05282808531005,60.537944251224005,2.6540811949773464,0.0,0.7422726194109428,0.0,0.07892506820099376,4.69818576412686,6.8968402566675815,75.60902964990956,2921.422017690058
2700,0.36432336498705636,2.5528526571567122e-26,3.989150987448723,29.210570214402768,11.63950886296011,20.445911906290004,16.835804502621556,1.7484037495057512,0.3119268017707547,95.93489363522367,3.3469282511230483,0.0,-3.6334791548853486e-27,112.98347028968224,2.00790586705255,95.25448817189695,1.5897098348872472,2.47270281141345,2.283363574595916,0.5449620873851131,0.09140301007876306,0.03240663002963593,3.9019908830352312,0.07944308137452838,8.645484713245514,1.1233448302901998,3.9326794069219657,154.27775429057985,31.170123145900693,0.0009638590277433301,10.3707274040535,214.47763422995166,2.615965771659659,31.983276368859148,0.00077196880109817,2.1452696949604206,7.803964104094684,4.491586536818333,0.9362091821502014,0.0009844964187988325,27.468513199170108,0.6868842382789693,0.9356825231455526,2.0208867648551228,4.85636570162562,62.74937510755949,2.653433131779705,0.0,0.6567966713578474,0.0,0.21718596091101625,4.853652666964398,6.804004162709172,80.43845755860981,2921.1795904967935
