miliseconds,E3,PI3K_LY,E3H,E2,E23H,E23HP,Shc,E23HP_Shc,E23HP_ShcP,GS,E23HP_ShGS,E2_Per,PTEN_bpV,RasGDP,PI3Ka_PIP3,Raf,E23H_C,MEK,MEKP,PP2A,MEKP_PP2A,MEK_PP2A,Akt_PIP3_PP2A,MEKPP_PP2A,ERK,ERKP,E3H_C,PI3K,E23HP_PI3K,Akt_PIP3,PI3Ka,PI2,Akt_PI_P_PP2A,PTEN,PIP3,PTEN_PIP3,PTEN_PI,PTENP,PTENP_PTEN,Akt_PI_P,Akt,E23HP_PI3Ka,PTEN_PTEN,PI3Ka_PI,MEKPP,Akt_PI_PP,Akt_PI_PP_PP2A,Per,ShGS,E2Per,ERKPP,Rafa,RasGTP,ShcP,HRG
0,80.40105956715323,-6.327439997852885e-27,0.07127393448754225,100.18204767087133,-0.26914237072538194,0.2132496618156375,100.3183776189493,0.0020370234811077285,0.0029808061524084733,99.90279814225204,-0.08222973080791227,0.0,-2.3452904175780716e-25,120.06030306840276,0.006806704087854364,99.8861559061627,-0.03661348488271444,9.855154518227247,0.010757105741881288,9.951411001315952,-0.00043179343832311796,0.0008010983855677001,0.036672480930590175,0.00470361338911799,9.986621832958972,-0.026540605930236053,-0.0009464950506913271,200.6128836447227,-0.2337968040038656,4.0081607871533165e-06,0.1514565052223781,300.2116553763217,-0.014578207194379732,43.08090010496838,-2.864430500511238e-05,0.03788635338435399,0.28340006166690046,3.3838593712793483,0.9555693348112507,-8.61996161238728e-06,101.47813674549276,0.007086590222042692,0.9559110489139551,-0.020860978276793063,-0.20181868882236775,1.364127328118843,0.0070902494949248735,0.0,-0.006767204306479448,0.0,0.04130373086926979,-0.004800150976517279,-0.07087847736284375,-1.085968254530744,3000.2542386961386
100,18.783875598638176,1.7634775083292863e-26,8.086887324887353,54.72297040317283,42.848701293029215,0.8563922283755144,98.70021160800664,0.1778171634512599,0.00197445539857338,99.95802512803586,0.0822598497649139,0.0,-4.3059604045275247e-26,120.00891905756203,0.024632796244478432,99.94556523905857,0.005123950278883033,10.006052080984905,-0.011860664372976842,9.986726690172745,0.003037559751455196,-0.0003258096093624933,0.02159966276237657,-0.003126154098396653,9.947058703548773,0.06731901088272048,7.718124327212332,198.03162926304074,1.1900947188203403,4.3712548372696965e-06,0.6690852503781536,301.16985789564995,0.016558458353221027,42.40905575817291,1.8631769696349606e-05,-0.01520766756048758,0.2046556821709771,3.416883934331519,0.9555985832204354,6.9698821721104e-06,100.79401238869485,0.03172018907882677,0.9543307093350478,0.08080836636926861,-0.06025073699825959,0.27148948732871653,0.04189327829854492,0.0,0.023889305912444002,0.0,0.06327626055104749,-0.022783843596937473,-0.11024325314883873,-1.4830444211795308,2939.0538367275744
200,5.493836319443694,1.0822444468781257e-26,10.126777951346451,46.2208855452607,46.384608581235405,2.1383835133789937,97.6510590853988,0.6574689906736091,0.021039486397789655,99.64526446772852,0.3068693292100826,0.0,4.114474505978236e-25,119.89730001544721,0.24177369108518598,100.11415161647217,0.056376033390988754,10.15685300864441,-0.03780729277227319,9.750667138507403,-0.003193375137289891,0.00033574595109227745,0.02359176782156221,-0.006113127463674456,9.945262720119807,0.0015135944301747546,10.103913529128349,193.79669018687568,3.7782964979661706,5.991562968095243e-05,1.341704121893932,297.13053926600116,0.0753220933010677,42.409238979814845,4.38224712913667e-05,0.09396413132962145,0.2669895389791945,3.4445803589036355,0.9555062072705512,5.184037456294147e-05,98.54572957036874,0.09922505594926076,0.9552423493006832,0.2952481040907993,0.11003799841149804,0.8894202741882584,0.10607366993281335,0.0,0.08548225442488828,0.0,0.04822774636199528,0.03969846544810987,0.12957994323153935,0.5045259683722627,2926.490432452741
300,3.0685630004041187,-1.14400173442112e-23,10.309032234452618,43.185208535348906,44.77628703515549,3.0136870885585614,95.9091319713578,1.2051349995713325,0.06516645859001458,99.1470362783405,0.6918119678296117,0.0,4.536798722684756e-25,120.05770186700059,0.4200316591659522,99.94074093951738,0.1596169195777036,9.885434928296329,-0.016893059284422723,9.242043632909054,-0.00275499054328167,0.0014200125901808703,0.22694799073004085,-0.005898825473937252,9.894245106011057,-0.008504867542284793,10.210761899005599,190.02322750860176,6.262238096111906,0.00010757004162307748,1.959343944378235,298.7768847128652,0.21125770126705326,42.90871915151409,-1.105405933101448e-05,0.09057648380143508,0.08439083414745754,3.4500595801828617,0.9538940951627665,0.00012751062721172993,97.29737540321615,0.1340096932417979,0.9541663625847154,0.5240018999091175,0.08266069732796441,-0.5214638455556269,0.21960845495207026,0.0,0.19639607149204152,0.0,-0.07169813242605452,0.06677910851027012,0.009397563179433008,2.3032057413371394,2923.494255113309
400,1.919969713615577,1.0738689306962227e-24,9.931775376573404,42.23841477612685,41.976523226799735,4.3678441597694615,95.94711446966305,1.7265166395871083,0.1169433975599063,98.43631202572476,1.3251765492313707,0.0,4.794354175128607e-25,119.89987445626876,0.6137374107305311,99.95503047383411,0.18245959155328925,10.087130324446722,0.014882808990148388,8.507641513808293,0.0022112881893413348,0.0009925055355570285,0.6005269865722849,0.0038963015591989172,10.050447074034027,0.010408225115138538,9.961292388261166,188.30913780769922,7.742294315890423,0.00022067898355810693,2.850143689843976,296.8001271300343,0.47716915733310833,41.98573810285802,3.648728965385815e-05,0.18524604652002685,0.16883668874500715,3.467566445219413,0.9534346224783637,0.0002093731703913372,97.25310301911671,0.18156458662119826,0.9538182282974413,0.670667257492875,-0.15111109609628293,-0.10238801108280526,0.4732472064909362,0.0,0.3612461852249092,0.0,-0.06939463368938259,-0.009292353733031791,0.0777590186490222,3.031392897598719,2922.4732792534865
500,2.460989385249227,2.89148550734031e-25,9.582258273160381,41.37064464703694,38.535347503708245,5.761765748212156,90.7291333735044,2.225272345743782,0.1884792617580264,97.70165272997627,1.874441852897735,0.0,4.709758062577885e-25,119.78543422930747,0.7883926085817451,99.91286558656866,0.28669963516642144,10.059773268812942,-0.010503473786259076,7.606554215624358,0.000499706272107808,-3.5496427127911e-05,0.9382859751596755,-0.0017495638298925412,10.028604779192333,-0.0002585184430241873,9.438219586155832,184.29862088867694,9.701979446699742,0.0003168557641717436,3.3194001937409348,291.364630304815,0.7281058105214205,41.627217361760366,5.6610803919459365e-05,0.27266567038551015,0.5939359488624553,3.4802584372092467,0.9533627552332778,0.00031065980207464376,97.5401481706092,0.2094844559877323,0.9529444786669167,0.8205225723089271,-0.12922717243134635,2.374188334693854,0.7846208503552823,0.0,0.4905568160742515,0.0,0.047440172848782734,-0.050992059300018946,0.21742320326835757,2.9035248316896496,2922.3495911014
600,2.006079709183827,-6.658918967143436e-26,9.166218290817376,40.15142104888158,35.88141110176915,6.423567595921513,89.63657740260813,2.632886574832284,0.22946163971783223,96.84257864188739,2.4216846455334613,0.0,1.605375273363082e-26,119.75119121132157,0.9306961346956018,100.00233949731656,0.3630778185640308,9.782739888199707,-0.010103708528240062,6.48707516270691,0.00038880522216290893,0.0003454210407005473,1.3434972438849169,0.003431123342455744,10.015063861035886,-0.030096481307291315,9.163965585538387,182.76808925098933,11.215199989521496,0.0004283216613490302,3.684420178999316,288.82683935131234,1.0463921500964042,41.617030413682414,0.0001260314921586763,0.3248332898233479,0.901746547713824,3.45510048498001,0.9514470924811097,0.0004169246732212165,94.48983674834685,0.2588799661592729,0.951995101829476,0.9462085889578581,-0.09927165220679071,1.9520096797131585,1.1034166305694293,0.0,0.6741583523680831,0.0,0.04539674309861839,-0.016395637542538054,0.21450914187661502,3.869207838616501,2921.504075058724
700,1.7438546127539158,1.537920871021905e-26,8.764509862088618,39.59592198161435,34.09170358832293,7.2663071742823675,85.78927109410209,2.893698417532149,0.28713302318945666,96.33573894475163,3.0158694494970884,0.0,-1.1404078135736104e-26,119.57160266700757,1.0605053293530649,99.87127868618774,0.41564173704933444,9.771373434606751,-0.02027774334407713,5.408488080088481,4.0416677973407924e-05,0.00117904368304241,1.8460531799879065,0.003556747153286928,10.043582325170915,-0.0677328057683414,8.735860608529062,179.9991266068251,12.706409067955262,0.0005356022116845969,4.364744748843755,286.03506354581634,1.3459946667952405,41.59951365266139,0.000128139456073366,0.4755954153305451,0.9084259192651499,3.4682522741136657,0.9522188775787335,0.0005192880512913642,90.3393704708716,0.2775069025764322,0.952093918290355,1.110445095940518,0.16605137401072984,4.127206555068437,1.360031542473097,0.0,0.7847676457547621,0.0,0.06375801107010605,-0.03444667252438667,0.4643551469424271,9.038703969316497,2922.288073887825
800,1.8928867919095507,-2.3849145845331838e-26,8.285412432478834,37.86072452220546,31.356466131986245,8.362924954812822,81.99222365560226,3.1342794851588436,0.32476747710178433,95.76583237873116,3.4189624609401807,0.0,-1.7875113613546229e-25,119.16150919829298,1.1772241932226188,99.75271514178844,0.5073442312361425,9.748706461083371,0.06380286880026412,4.546384221905491,0.002580654134229361,-4.07026876320686e-06,2.2436971702887734,0.0033892337570698345,10.066738246598563,0.05761888478865554,8.3449274111442,178.80318136709542,14.237654833950952,0.0006126960385818553,4.695537929081749,284.86708441736374,1.5699313945593214,40.860305125463576,0.00012004984013157159,0.49578576997435136,1.4674255109737775,3.5916900233937565,0.9516137877725898,0.0006229793052544577,90.33467406679098,0.30809936213415445,0.9506081432965159,1.2032618873368286,0.07758764698797832,7.001370192799347,1.63795792896118,0.0,0.8776620471235255,0.0,0.047271105627052536,0.13799117100003036,0.8405865800314734,9.30786569711234,2921.413983324925
900,1.4981466648605164,1.3439501068907842e-25,7.8119183943323955,37.1576650502687,29.506112756825186,9.18093983477647,76.27473947918122,3.3614359458449705,0.3679249027161593,95.0856989732692,3.766161786299359,0.0,2.534599263373849e-25,118.93082030923856,1.2635764445057542,99.84737857638154,0.5775732680505252,9.947371758132803,0.054097344146825044,3.8457618395184325,0.0009887256524208922,0.0019743656453779833,2.60985633612538,-1.8634029146831092e-05,10.07149204306879,0.03774211534239479,7.868145127899168,175.90714804891385,15.81123779359992,0.0006970798746899805,5.1782223137092815,280.45170635086885,1.7963319790049335,39.97781411201123,0.00021801658263296444,0.5873342385619575,1.7369177185040579,3.6250184855929173,0.9493192281125884,0.000710098288836493,86.9945447142901,0.33969067646943124,0.950778042086533,1.2743141235824724,0.14287417392650606,8.225883885399034,1.8479197929503035,0.0,0.989948431574678,0.0,0.018630154606218693,0.11077151318697855,1.1442435622112743,12.74139011077755,2921.2147605831615
