milliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit
0,0.37194518571238355,85.54039072128842,-0.6675437514890037,22.54933073612483,49.022047731976265
100,0.2656049014842818,82.31499750806888,0.1693455107851063,20.552029807375423,47.7797877923269
200,0.4786087557711397,80.34348167189924,-0.24661637046676352,24.537893945790326,48.87850011535553
300,0.48232824010110054,77.73664011508109,-0.6232928898351675,26.29868521212839,47.37316020486562
400,0.09161076949083477,76.30404557532252,-0.3143221010310808,22.82606153294548,47.81219029970238
500,0.40459770307124143,74.04311618046253,-0.4546925380153819,25.29342174510328,46.26960675411525
600,0.3022356552488559,71.93601522553432,0.029820549855035912,26.000947766803073,47.8414936976313
700,0.28128877918990436,69.11762746071518,-0.019902112555753304,25.04570968799765,45.929750956537184
800,0.4905249726629748,68.44408967410816,0.012994836762512882,24.250543397589766,46.21174182840271
900,0.2560321064792205,65.52661319882598,-0.8279456948747749,29.36014665060472,45.446784949614425
1000,0.40930336299254627,64.29384431887847,0.9812621168890652,27.63746448292168,46.25655557635104
1100,0.48139196563431924,61.905436963874706,0.34268385466139717,34.00015387471824,45.63662936858123
1200,0.7093775374403422,59.390035105776136,0.4951129864903386,32.26659858427622,44.423624653020966
1300,0.5422436490071684,59.195346438466395,0.21615769603726057,37.01234943468451,43.78057966037526
1400,0.7073964389426215,57.13770131342011,0.11577768431736299,37.511116039481415,45.76763495370706
1500,0.8642554298551699,55.13968455838214,-0.7336215815123197,34.282292046946786,45.18563848514771
1600,0.7510952431630175,51.97991998046765,-0.16233320015478792,38.54573991697652,45.169801578400154
1700,0.7473144913694428,51.17370651294107,-0.7935202469942017,35.30574298774415,44.08967724927218
1800,0.8459242056618155,49.17246830418318,0.24324898135121162,36.56616395678342,43.80944634511142
1900,1.0027267082353895,48.4820327381988,0.8383110963047449,35.16110687466526,43.63865514655618
2000,0.7809543461913853,46.50649879481682,0.3665532366551573,39.98877599341412,44.49561943426964
2100,0.9059649380970164,44.23433497639133,-0.5416853697631099,36.773428462797746,43.010252615862015
2200,1.1151337448005896,44.26806268205349,-0.1625799602556467,37.42543423334059,42.38724740939909
2300,0.7585629297703498,41.449692296415755,0.07464635255282148,43.54191726716199,42.595562089778625
2400,1.0961512884430147,40.595138048540726,-0.8521136677746901,39.45648746254738,42.063882400454524
2500,1.1766503423553303,39.98654835877926,-0.5636452674755283,44.28854346520064,41.72755035562759
2600,1.19752732886584,38.19949356846631,0.11215326933028733,41.89221137750926,41.875686165120484
2700,1.1006720233112233,37.74865320873253,-0.561726823538342,44.953351066257845,43.17588803922228
2800,0.9739106159339779,35.69766994323856,0.9126504876220137,41.988522946758934,43.09295961666149
2900,1.226873515587958,35.40462670651872,-0.1708546469518772,41.982778881624526,41.61959471943597
3000,1.3732875276178353,32.82387450070964,0.40786412144646483,49.71894734086408,41.22404548908927
3100,1.031810581973454,33.116149077878,0.45811376560075084,50.440582385761125,43.130823046930416
3200,1.084443482738928,31.586011787904106,-0.8140556918778433,46.002278675872134,42.41294972465338
3300,1.040755459078664,29.840762492374015,0.816388437817869,45.5323282406066,42.839474350374594
3400,1.403489858848739,30.54224731529132,0.7705613812277707,50.837949082809516,40.68817704799049
3500,1.171672898247511,29.900685188995507,0.9139116227236098,52.77157748324623,43.076306500226906
3600,1.4869202336341514,27.261294973277618,0.8735303208787268,51.938228616339345,40.727890191634565
3700,1.4144139436202119,28.09771074571471,-0.5650182467996346,50.87416652130407,40.310158044560445
3800,1.2752266815387037,26.20289217259857,0.7094813323170147,52.06211217316792,42.65951243768294
3900,1.5443635836651248,26.405892538720764,-0.11135133514956583,48.93480733371347,40.43275432306973
4000,1.3552546137354342,25.147942841933013,0.7234517382002977,52.28568763729728,40.41308505245836
4100,1.3686336027821306,25.620347759348405,-0.07090365027777376,54.09906943600336,41.390679205641256
4200,1.4847937086267273,23.360061275060406,0.25567759694779335,53.81245399469435,42.54555937728199
4300,1.7793509549044122,23.472102843087313,-0.7100121791528574,55.00582379828205,40.09892147623093
4400,1.7089302865330234,22.85960851166422,-0.3779856262186488,55.85417639401471,41.47514240171804
4500,1.591801290210002,23.577945986582183,-0.798637875965046,49.342600829061325,42.273582303485846
4600,1.625513697265842,22.898875871548825,-0.7645207428367415,49.928550510549385,40.29138786342053
4700,1.74963034526587,21.83568755254185,0.4630257457869078,51.463621129756554,40.12480495504923
4800,1.5116851887963212,21.458146632002315,0.49205445491394406,54.937515435960556,40.01507882017639
4900,1.9119472074694546,20.08876363970617,0.42001962767094275,51.92704886910841,40.42202505811631
5000,1.8954855153672723,21.324554863572686,0.011886502889631287,57.85493792642433,39.959383435409265
