milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
4000,0.0006581063140767132,0.03835481514429536,0.0019374552955129568,0.0018183453462391568,1.3780821943892611e-05,1.197585399129033e-08,1.5940337872445672e-05,8.883498375035703e-06,4.148217203722496e-08,0.000277623772817838,0.0034588219739998746
4100,0.0009471613006718869,0.03834661369369599,0.0019637616182604195,0.0018086072598817071,1.3854683654788427e-05,1.1623947896167424e-08,1.5913176066257163e-05,8.910208433505603e-06,4.0998128320331054e-08,0.00027734329865501054,0.0034552085378545027
4200,0.0009710051630757335,0.038363833680024564,0.0019478614550257742,0.001815323886180492,1.3870432944277841e-05,1.1660947145199995e-08,1.59630753919041e-05,8.895951446609196e-06,4.120635515619186e-08,0.0002767784660492483,0.0034533744012299446
4300,0.0005277229664667971,0.03836515212122943,0.0018699363369836662,0.001798730727805544,1.3910028661513329e-05,1.1492963902522642e-08,1.5816922921962276e-05,8.924005714944056e-06,4.086472248707178e-08,0.0002762488056419162,0.0034359945819453976
4400,0.000651651652447245,0.03840182255896651,0.0019064220195965376,0.0017967661746522672,1.3993900461447105e-05,1.1916173347638651e-08,1.5868006923319734e-05,8.922613533336322e-06,4.081969457420612e-08,0.0002757040948630498,0.003429809694852566
4500,0.0006468934115323758,0.0383991130578008,0.0019512350207539233,0.0017908270889713158,1.3930962499336024e-05,1.1413388338726982e-08,1.5797695977277533e-05,8.942338471081783e-06,4.0892020685880826e-08,0.0002754023182398481,0.0034218419580561636
4600,0.0007005002751273641,0.03841435240301158,0.0018497799479556007,0.0017744862812492808,1.4052777096092345e-05,1.1620183507908096e-08,1.575603804256716e-05,8.93687320850111e-06,4.042705374595697e-08,0.0002747971102179652,0.003420728252827947
4700,0.00040973476832411714,0.03842698786229074,0.0018566535567418484,0.0017726423679763318,1.4030812940548404e-05,1.1935408042322264e-08,1.5671452286524903e-05,8.953943539404174e-06,4.046878832904086e-08,0.000274444943323126,0.00340991341496201
4800,0.0008191794829698275,0.03844424677106377,0.001961517635861917,0.0017688326179692918,1.4088106574091354e-05,1.1591195704766847e-08,1.5674522322116744e-05,8.950533083757778e-06,4.055394789815815e-08,0.0002742816881879102,0.003401444542679193
4900,0.0006870200990169509,0.03843829761685997,0.0019387738861884772,0.0017526019639430065,1.4043000178877481e-05,1.1493528801073168e-08,1.570923604169635e-05,8.969337927503705e-06,4.007974566842682e-08,0.0002736882417311485,0.003404712646117934
5000,0.000713965720095076,0.03844304187792822,0.001857276775163314,0.001745229539161181,1.4124961900451777e-05,1.1784882073588093e-08,1.5669548097937616e-05,8.953640608453583e-06,4.034583170400727e-08,0.0002730505368863567,0.003400743509569491
