milliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
1000,-1.1067954514123992e-10,30.09954949822608,45.0,4081.4694436847412,141441.38499645662,185.99865049038763,3.460399081205285e-05,0.025803872094512653,0.00028342579221471746,20.848982360199876,0.006106806744565586,-8.984468945556258e-08,99.99731893751292,1103.8626179575347,0.15835651832938058,0.2295805635183999,11.267977623856432,8.536688692654423,2.7987539097147214,1.9882772232879282,48.92669050539979,2.1578491069570866e-06,-1.2324578324873315e-11,-2.2095772778137083e-13,0.0007976743792181641,2005.5358163075225,-9.928753579668817e-10,0.04950467783632877,2.097944887214631,0.006207559391717131,6.62717617274231e-14,120369.23267958713,81.24497759056489,502.64090669817864,12.034549342550292,120.14828738321427,0.23926649375403308,99.35532706739494,0.0007867926176023862,-3.898338396175197e-06,396.1850439610965,30.099401029435494,0.0008164869590438677
1100,1.8582007139811456e-10,30.09938946491355,45.0,4291.017236475174,141541.13618630855,185.99868360394711,3.4531342092654116e-05,0.03593941518553792,0.00026124051196156563,20.85512470610742,0.006575820745688919,7.971264322408276e-08,99.99506572091538,1106.2968661572318,0.15139809848508515,0.25574805761259023,11.299166390558431,8.51330997884575,2.7426292797935172,1.0929245123711702,48.72936749669113,1.371444899705738e-06,-7.726190673259749e-11,1.0416503294457015e-12,0.0007514910728957077,2000.6577597857533,1.1890955720036811e-09,0.054523206850076125,2.42091115158053,0.006626491562505834,-1.3508292444160976e-13,120366.71375728762,81.24109959319894,502.64168349118466,12.031206534764134,120.13684611897108,0.23321674949476023,99.35665797478195,0.0016652055462931243,6.254279844468507e-06,396.0032765659019,30.09937463624207,0.000660526753810189
1200,-2.0123978373793533e-10,30.09902275086517,45.0,4283.641124696112,141422.64752789185,185.99850678459183,0.0001397097016198735,0.031072401444415913,0.00036363451512708893,20.824560401097283,0.006778975213776848,1.0122783394348174e-07,99.99286251396926,1109.9943864994816,0.18129227295732092,0.2914465216856851,11.272710264008854,8.692177260616955,2.735736646274733,1.539494156945138,48.4738887109128,1.7154183892006734e-06,7.358493698058185e-11,-1.2795668922338127e-12,0.0007235258411242961,2008.2616955070605,-6.043739806533226e-11,0.05977036059848726,2.6467486359078753,0.006978842814404321,1.3177147455186601e-13,120365.79144224833,81.23945533232353,502.63433030612873,12.030720796675281,120.1439398882664,0.2468904171522591,99.35965203596331,0.0033136794902663873,1.7091604981478735e-05,395.3211917837838,30.099145576726098,0.0007318672424638001
1300,6.335319135668353e-10,30.09889644557162,45.0,4334.275390495523,141192.93947615867,185.99790623709654,9.654683835756136e-05,0.01483553990387007,0.00038499107747870005,20.819303384067265,0.008422465514824324,1.2389358742743966e-07,99.9929247935315,1109.9773166169482,0.16160048066273638,0.32634758538158515,11.286020418109239,8.756738026676151,2.567596759251135,3.72787592033746,48.365253218692146,3.08486413298426e-06,4.891187212341487e-11,2.882391208423706e-13,0.0009481750747288827,2002.6355304168417,-2.3093425306419083e-10,0.06586856319847861,3.0634541720888,0.008128543553098737,2.0451754313563063e-14,120361.51774126946,81.23137329003538,502.6324550918593,12.030658929212713,120.11408403925137,0.3128134713704669,99.36327787271269,0.004265624206509812,-2.295454918824996e-06,395.1137941450935,30.09899327768441,0.0011519291605772803
1400,1.1164382097472666e-09,30.099024782065612,45.0,4703.043461178333,141141.0217733377,185.9952331888905,7.803983808075184e-05,0.03488647566798172,0.0004003757956036404,20.79583314146191,0.006931110367529011,2.2541480991313585e-08,99.99453867807388,1114.7013761603985,0.2071543262491284,0.3264281681263892,11.289319335159956,8.755173696875765,2.524716473057758,1.5321694294877783,48.16971091078576,2.9853067374058467e-06,6.9989383790135526e-12,-9.998895563586467e-13,0.001016792368296831,2003.9412034746854,1.2761102100926613e-09,0.06829576234906388,3.2836780977707885,0.009587699726800365,-1.2607958659999035e-13,120357.84570266966,81.22852646895589,502.6358918790355,12.02892483972333,120.08777877808134,0.2975186627528134,99.36402882408771,0.0032493387533713784,1.2755001949916944e-05,395.0869353921526,30.09899727586919,0.0011705841254517721
1500,5.515338926463309e-11,30.09874225819984,45.0,4861.849188532029,140968.7693423458,185.99638693689326,0.00012069192339323639,0.0255131788999222,0.0003885086658834292,20.801643859764884,0.006883233907692328,1.1974200394132767e-07,99.98982492359193,1116.4883383981269,0.1990909248552224,0.37128697325848764,11.280371587271652,8.794898293630654,2.558431833488635,1.8990952359541966,48.02125880061717,3.006430092822873e-06,-2.5308350687006342e-11,2.134476884084483e-13,0.0012195329178913113,2010.164234013452,8.199826830567017e-10,0.06835050800833586,3.4099717843906188,0.010058935194108356,3.109547695281409e-13,120357.2732225446,81.23248050944328,502.63039566131005,12.027778869626069,120.05765494827106,0.30610498729028907,99.36659868226204,0.0035167954739432636,1.8048566077379884e-05,394.1275222940263,30.098974163833716,0.0012617514014930992
1600,1.2026051962140543e-09,30.09881066198209,45.0,4971.374544970483,140957.35793353853,185.99396133284125,0.000213950638012268,0.03784741401511813,0.0004987114322805666,20.784437893100748,0.009364765962956323,1.3787213153670078e-07,99.98935849559803,1118.9391986585165,0.23666025813742425,0.34106011558760035,11.297861795013919,8.855285008948941,2.4783421963751295,5.389037692549761,48.014810020898295,3.5889503328058355e-06,6.84581436357321e-11,-1.0200815434089812e-12,0.0013599057764888188,2007.1660974689316,7.672290598043379e-10,0.0816687168981801,3.5641650464603507,0.010812463398886762,-8.39093187202187e-14,120353.16838012075,81.22801949886242,502.6288148156807,12.027728924667198,120.04854348994478,0.3461167556490199,99.3677932955905,0.003746683797813991,1.4233910384576221e-05,394.03914870145644,30.0987042261141,0.0011117251059670067
1700,3.8505497472927977e-10,30.098701113659423,45.0,4989.445039225119,140698.16849332408,185.99464460394367,0.0001705952396201681,0.04338448652800385,0.000518359092535439,20.76151034349288,0.011459839209609357,2.439329073266663e-08,99.9884306044927,1123.4181146529913,0.22172978855910724,0.38621016784699186,11.30227229568297,8.918825278165315,2.4328164205246776,2.7005441533009344,47.906861637546214,3.827044900491279e-06,2.0745100966828088e-11,6.706084528533914e-13,0.0014866161875730275,2004.2155747321126,-5.909070788048721e-10,0.07992003744436778,3.9960059549096263,0.012873059922869797,2.669159741819368e-13,120351.45084517801,81.2238360622431,502.62263593586334,12.027054289219013,120.01050763530262,0.3694238678076015,99.3742306707263,0.0054027269522608345,2.2758691602917345e-05,394.21587479430974,30.098672358157874,0.0014439726044530273
1800,1.0004498824643277e-09,30.098347461915687,45.0,5036.027057071747,140703.60852186626,185.99370519373736,0.0002548871997479747,0.059327957961406844,0.0005585835280883477,20.741012310431362,0.01266648835628225,1.6799496449743892e-08,99.98980424410406,1125.612284041872,0.2422215694737029,0.4019885448185632,11.26829767109441,8.945763191648231,2.375527637403684,6.5204637582641105,47.823862580655046,4.189815494020961e-06,-3.2079437632185597e-11,4.069206455928444e-13,0.0014030780096608991,2013.37902256935,9.042402320730425e-10,0.0830172752246815,3.8348623885799538,0.014614769998712758,3.7680349340048587e-13,120350.8341944997,81.21844983150213,502.6205088064562,12.026109931546275,120.0366183555911,0.37467683196328005,99.37662912246823,0.006797021849445924,2.2369458985214746e-05,393.8847418012178,30.098500547406953,0.0013714042818162302
1900,1.9652806196471516e-09,30.09816232706784,45.0,5223.622076059113,140555.95521476574,185.99358257998057,0.00021444937632273306,0.04420158083054069,0.0005116925411081463,20.751352914778135,0.012544436611210198,1.8800648832834157e-07,99.98776647913546,1129.8028503196695,0.27340172017138664,0.4131161740145212,11.256450417896408,9.000706413058733,2.2631271766182697,3.6775551266373885,47.60777736267607,4.819749119158051e-06,7.370660994975017e-11,1.2377262656844154e-13,0.0015310777021350873,2015.6083981881989,8.95184657448823e-10,0.08637747780887098,4.308694358039279,0.015027082493939978,1.579572144976195e-13,120344.52694378245,81.21676350689117,502.621429932724,12.02589268040627,119.99650442017267,0.40424252488573614,99.37632985656485,0.006708054512241218,2.7933868183340437e-05,393.0642691476787,30.098388915112935,0.001471899015423359
2000,1.2455946782972018e-09,30.098164389372524,45.0,5189.435088679103,140227.51630934654,185.99275942580172,0.00025650267574119605,0.01841569549359357,0.0006177965636317514,20.727138787735715,0.01360455862896674,1.2028835211608566e-07,99.98375148667344,1129.3971089487686,0.2681635015655655,0.4512891556816827,11.298442760316089,9.057990723608198,2.2742406934664667,5.101710274832482,47.68807818332791,5.093430242706123e-06,-5.0354509928729374e-11,-1.1144185552862154e-12,0.0015632185921691552,2011.9867447122504,2.3751301708244654e-09,0.09142125679355136,4.241058392968194,0.014711526755986703,4.632959930173032e-13,120342.28966386494,81.2165700848937,502.61790469004166,12.023021178089483,119.96355067946158,0.42214659650537006,99.37706626878904,0.007164375830035488,2.8361520195143642e-05,392.56139178765426,30.098047192154723,0.001763982802322599
2100,1.9253411314103568e-09,30.09783630208425,45.0,5511.260490118111,140096.88208470115,185.9905842311572,0.0003236151573460439,0.025767726901939944,0.0006095438902276553,20.695779864325186,0.017302922247305848,2.1170161664937316e-07,99.98632748579948,1134.6859272922934,0.28352303034543336,0.48116786125286337,11.275400755795282,9.096734407158966,2.129993582775699,6.161500664247307,47.339587682359294,5.482160491134196e-06,-4.641334848376157e-12,1.308177978274759e-12,0.001951255590212746,2013.4565045328666,2.2363769105250403e-09,0.10612409529592559,4.712157450451833,0.016580711358736743,1.3836514050628642e-13,120336.82230177107,81.21753461346027,502.61052633103355,12.0215832486367,119.96609938840047,0.4515609477832164,99.38122043753812,0.00851147891201932,6.252007831250365e-05,392.3658623705542,30.097898747190246,0.0020063833075252484
2200,2.16143642859779e-09,30.097959442405898,45.0,5536.0846225932355,140277.12524446595,185.9894616295257,0.0003218321196199185,0.023525155647285242,0.0006607064932431582,20.716805927786915,0.01933698586227366,7.028932645171128e-08,99.98225455363132,1135.0194489846078,0.29204155968915185,0.48131998801729725,11.277491261422307,9.135816590146584,2.1554140820621006,7.120014804050883,47.30439374457542,6.376358335909353e-06,9.135319140168285e-11,1.1421186066468987e-12,0.0017831485140986504,2012.3088165099284,1.288761527651658e-09,0.11166514131861813,4.741775661541323,0.01813565311179811,7.918164622744121e-14,120339.55342105962,81.21129972283273,502.61234659662045,12.023115926401331,119.9487959345938,0.4369917420980224,99.38359414721315,0.010016007325106817,3.503898728484501e-05,392.5993857277302,30.098008749267652,0.0018865537407023348
2300,2.182985081128927e-09,30.0977538102602,45.0,5759.143713967495,139862.3607362029,185.9878557335847,0.0003878117066667366,0.02037395158083602,0.0006469690951980433,20.69608518636231,0.01847357434353696,8.296745579148545e-08,99.9835940294977,1136.6009329005908,0.2989270923796353,0.4728302998055797,11.275085419968265,9.188829749317078,2.109950490276664,10.138506826082361,47.24850316113377,5.773399070554396e-06,7.877724851525213e-11,-5.871069359506904e-13,0.0020945864985707306,2018.4454632132629,3.22177940325065e-09,0.10409368410627366,4.95479609917903,0.01961375819055553,2.9956320613082326e-13,120335.24397427485,81.20943503438382,502.60664101876165,12.021835912480192,119.93720711188024,0.45338971787254057,99.38354672548054,0.009337849060651599,5.430041018771648e-05,392.04600045295956,30.097753551433748,0.0021038119109448128
2400,2.12288401681518e-09,30.09757155738334,45.0,5740.410213287512,139738.31326032348,185.98888571134773,0.0004208197523014159,0.06595562523230714,0.000712219475548786,20.682165011377606,0.021460781740198512,1.6759534632644975e-07,99.98019096175483,1139.9596615584333,0.3459630301568005,0.5217315340806525,11.249095599114876,9.26115846664415,2.105815321237912,10.284952537002573,47.13411679494551,7.276578765685312e-06,-5.459356267907195e-12,-1.9392508106001155e-14,0.0020602791185807064,2019.0940178437004,2.968887189614462e-09,0.11563125167291083,5.053550927071037,0.018884640496432965,5.819843506839449e-13,120334.05459349186,81.20801794342403,502.6082237599416,12.020895817261918,119.9312200735047,0.5133075288198936,99.3880958231054,0.011999889428269992,5.507433964924132e-05,391.3565180068238,30.09755855008471,0.0023148217047236847
2500,2.7871150229878743e-09,30.0975496987255,45.0,5697.857816892944,139918.01839200023,185.9859168687421,0.0004029259139305148,0.035982374949998036,0.0007339355176213002,20.645698912424148,0.021106114310360805,3.104611722056994e-07,99.97986028696057,1140.822565901921,0.3266154611424436,0.5163611634756884,11.265207930239466,9.253195856827984,1.9762178841880798,10.14096214976693,46.87035737003771,6.754432204523307e-06,7.260222131432944e-11,3.0133375321723613e-13,0.0024158542835191906,2027.7741008874739,2.896116307159587e-09,0.11275032326779395,5.269071113983627,0.022554789244315476,9.085555302026292e-13,120326.1840817336,81.20167900024647,502.60655097235514,12.017920746395495,119.87717269035389,0.5146785111419979,99.38690686311583,0.012606134624735432,7.439733885895316e-05,391.3670349891814,30.09768310940598,0.0025395809028473334
2600,3.5337787314641755e-09,30.097096302458645,45.0,5971.089813335898,139644.97320541972,185.98553151947587,0.0005009974900008526,0.03980709687573751,0.0007885356164423755,20.654835540791737,0.021661810256809272,2.858102165364108e-07,99.97751731774932,1141.8395699189762,0.3707456417153705,0.5605548115416316,11.2502604145684,9.31576743762952,1.9754539527681607,13.603228682302097,46.909931887767954,7.861549471202158e-06,4.455042399560887e-11,1.6471640337818968e-12,0.002567461369704195,2032.1634039134233,3.729759871734448e-09,0.1182928231019836,5.69675741988572,0.023533080244689326,7.761813609692659e-13,120326.7543195827,81.20237536850853,502.5985933216125,12.017794873938866,119.85615773474565,0.5366124965109993,99.38812817223241,0.014163508090045232,7.81221114411332e-05,391.04299191303903,30.0975697506511,0.002423091921936949
2700,2.98798777210053e-09,30.09695771515102,45.0,6171.444066410916,139461.91320930532,185.98604923205158,0.0005619106417632819,0.04284935483560022,0.0007593498974094258,20.631394989348266,0.024995694374949848,3.857559121362717e-07,99.97604230578158,1142.12746793596,0.37449346862994515,0.5577258977306775,11.244473552293645,9.384170835741244,1.9568486186753409,12.559445360167704,46.73755546428028,7.818278500440012e-06,8.423840185051472e-11,1.9079152907825458e-13,0.002362038894255339,2036.0302584243975,3.561531431166899e-09,0.12181612370781805,5.79310986361824,0.02223935623673335,5.137727083197663e-13,120321.56162684002,81.1964020851421,502.5975956670126,12.015326898470748,119.86713335865885,0.5632426105996621,99.3920430200292,0.013899045537411756,0.00010162866600258445,390.9053649359689,30.09731586474107,0.0027728533745668723
2800,3.741968274188796e-09,30.096865981459874,45.0,6105.890172611544,139624.57583985783,185.9835292356278,0.0005889859257617485,0.05131452191033111,0.0008099454277332646,20.611008787428673,0.02589939356853166,4.644017733499747e-07,99.97448984644879,1143.406531786329,0.36302993243760606,0.5824406280348357,11.273904532751958,9.484909155651325,1.810977136362309,14.425601903723349,46.647382243107366,9.023132964562046e-06,1.1661454607691955e-10,2.1229300036315104e-12,0.002718000576451886,2030.006911181399,4.6396525287917994e-09,0.1344509789286295,5.990757234949633,0.025082071035775314,1.1782906678006287e-12,120315.40940430298,81.19529064964969,502.5945493276663,12.016804469755758,119.81680975563216,0.5464848423346137,99.39280095725567,0.015120406992334953,0.00010240045640521098,390.51225124968784,30.097254570430355,0.002734275239644063
2900,5.141713747092007e-09,30.0969942822605,45.0,6280.485967844165,139275.07824882405,185.98349446180956,0.0005765711404430033,0.06773195160270601,0.0009173893716569972,20.584013511260757,0.028275445715130566,4.6000225779499127e-07,99.97316791246226,1146.5996102669385,0.3812810811561328,0.6261874990926929,11.269470641565896,9.507435324973468,1.861521954601157,16.073772132464292,46.55136287926517,9.254404129964287e-06,9.300495334681889e-11,2.2152756835696773e-12,0.0027833564248057755,2035.4944561772852,5.339024120016945e-09,0.13812633578364256,5.937650111631272,0.02683070082277785,1.2837105533853587e-12,120314.00790244094,81.19174809610604,502.5911227891429,12.015240711768472,119.81187436961127,0.5998256586825935,99.39388780403682,0.01521576441769163,0.00010812223697495942,389.95607231785465,30.097135251399575,0.0032328053692777512
3000,5.376631048452015e-09,30.096555199086225,45.0,6264.311881057492,139104.62030758607,185.98167283336497,0.00063444542764843,0.04121782873114926,0.0009018268610779726,20.60054484746484,0.03183160427387756,5.532460304660408e-07,99.9711587810491,1146.141972718312,0.4232988272735571,0.5940628636169938,11.266133496137186,9.4786691674349,1.8512395125704932,19.682080103720526,46.53318638911972,9.728268630439396e-06,1.3425398177168503e-10,2.987633982710317e-12,0.0027938529456559376,2039.0220085514025,6.637389467461688e-09,0.13535760880615305,6.383265534297033,0.027244936533170814,1.1201748515779161e-12,120311.93930408015,81.18853341989472,502.59081281428996,12.014098415954107,119.82953244192862,0.6195829803977784,99.40034891425742,0.01724207871570628,0.00013237637572743608,390.17734530549285,30.096887115583286,0.0033190938116641547
3100,5.422037214975119e-09,30.09639896195797,45.0,6438.899218633234,139183.97483552713,185.97909980955006,0.0007107495062114488,0.05799746998122169,0.0008966046236898934,20.588842972016764,0.03304931714173337,6.723346612789164e-07,99.96611376356928,1146.202152929737,0.41866583617999176,0.6474668338025955,11.253155836054816,9.621330316080885,1.7683901229836576,20.286072985810623,46.46029540209928,9.977398573094933e-06,1.5931532332436504e-10,2.2722767713273264e-12,0.0030097290832054296,2048.456136827118,6.2175412155005855e-09,0.1516036338787032,6.075745018506205,0.028287157924214115,1.420694724619209e-12,120308.70395069325,81.19150322300672,502.587629736494,12.013400946986494,119.79446423809311,0.6109534468188734,99.4019639361598,0.019321319091056628,0.00014513841422866196,389.55964106293504,30.096689914860974,0.0031740242124475774
3200,5.683787137464394e-09,30.09648737825169,45.0,6685.777825253999,139165.7240733497,185.97907691834044,0.0008077583964813409,0.08275426910569841,0.0010167227046449226,20.571395455348014,0.034071007300122594,7.191768780761147e-07,99.96527881584018,1145.6775583490694,0.4491336617090467,0.6361803714749362,11.258763155341736,9.668544527304276,1.7202875726977918,20.62243623165112,46.34426006105681,1.032185773044012e-05,2.474315716867341e-10,1.7914093371897806e-12,0.003334869614321914,2054.636071143536,7.358071046618835e-09,0.14965136526590797,6.668751358426184,0.028163173435243993,1.532140422096488e-12,120308.18002103642,81.18666859976977,502.58342061761437,12.011177178294671,119.7831697912832,0.6381903375361364,99.39851034964168,0.019435451404774463,0.00016088209130192085,389.4741679899803,30.096545785369017,0.003517576403622472
