milliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
0,-5.100451927492781e-10,30.09994675708844,45.0,2823.5992462861955,142955.10635495436,186.00150411780703,-3.817828258338619e-05,2.291149506529057,4.4376255610982864e-05,21.01689836304995,-0.0016982231558266062,-7.920207360611568e-08,99.99831562815103,1070.0575966229258,-0.01872339203386841,0.0230016046158921,9.038182862645392,7.813248765864784,3.518043874838483,1.3898164714737529,50.14992719109041,4.793952142856525e-07,4.294190640703209e-11,-9.245001820126608e-13,-7.29802244237236e-05,2003.323807816747,2.0598690946017086e-10,0.006423995133503218,-0.10763934785895447,0.0007965282952370453,6.019543684114748e-14,120401.97575340648,81.26912821774383,502.66994924465354,12.039181242730141,120.41682642605382,0.011171339564209546,99.33060685375914,-0.0012893092240157404,2.698748049848766e-06,399.7141305733627,30.10005420588569,0.00011709791661281616
100,-4.127306035749329e-10,30.100159200403596,45.0,2936.3468258328917,142771.4935449732,185.99965111397643,2.149239651900977e-06,-0.0003259509947695239,-9.039018005259284e-07,20.998346680885888,-0.0015172348517694231,-7.805886249126483e-08,99.9986448128329,1075.3873789623337,0.03321108657728363,0.06492248797141104,11.294847148736137,7.930701354232768,3.4437465381290524,-1.8361292410479941,49.72140347415474,5.447273841233104e-07,5.265520981060851e-11,-6.900558313967574e-13,-6.409703507926021e-05,1998.636103354825,5.263891040137945e-10,0.00903758603810507,0.499452081171362,0.0010676382247149304,3.007723188503183e-13,120394.4013504815,81.27067986417867,502.66702349628173,12.039002402337768,120.35278437431835,0.06363598442231813,99.33279401803297,0.0013991820026339706,-7.147027064315096e-06,399.18329227632546,30.099762951633686,-3.7264589404130145e-06
200,8.029641901241685e-11,30.100119240637422,45.0,3103.2206880543954,142595.86671036438,185.99965726202882,-8.902704710417914e-07,-0.009516964448619112,8.324355090600041e-06,20.986260023612868,-0.0017697353472899452,5.675642346282218e-08,100.00000459557192,1077.3999728729939,0.035866667514882024,0.0973052076417959,11.284398471007192,7.903095217460627,3.3597572250694188,1.3489546868924494,49.69536099655439,4.6304779475331293e-07,-5.3201633039221396e-11,1.5954347578774222e-13,0.00015257214872007522,1996.509730857433,-2.961997998666245e-11,0.015499548479518297,0.25307394866057137,0.002277808169255735,7.338595833955825e-14,120393.7183898972,81.26153854660842,502.666774298028,12.037763100200307,120.32136539272867,0.05910534946499557,99.33801108721322,-6.584479965987113e-05,-1.1318767714463611e-05,399.10549469657326,30.100088377169957,3.5888450940642065e-06
300,-6.218129020987652e-10,30.100032133714777,45.0,3251.1474859432474,142626.04540163145,185.99830939372143,-5.161831758436693e-07,-0.0031639241999154733,8.737701022742611e-05,20.95119007724617,0.002132420473982564,9.88257560166574e-08,100.0017659409563,1079.781159635489,0.05040806364654249,0.1250862302680635,11.320104123552014,8.045472570635345,3.2378049061123972,-0.9635520668729853,49.57897310130344,5.2582988028692366e-08,6.531539004236658e-11,5.58171256747298e-13,0.00021126546606032768,1995.5656294793102,9.530364961602223e-11,0.0163793805925389,0.602869146645984,0.0019112193179436953,-5.157240053776974e-14,120389.57614282545,81.26383155104871,502.6643656993756,12.037146374163344,120.3184506401671,0.12195289395258327,99.33675821127184,0.00011977967487866323,1.1174702032258564e-05,399.2203673661522,30.099836556022133,-4.4269087920599856e-05
400,2.2190576754836104e-10,30.099672951263347,45.0,3244.1446740569836,142302.46384946225,185.9991254606106,-2.4879722791796816e-05,0.003818840743691751,0.00011871986244793936,20.937859835293107,0.0018923824505302108,5.376103173718418e-08,99.99881047023098,1082.0718691097347,0.047695201361052014,0.16121767721134955,11.326651587917443,8.036796785369045,3.29451811955751,-0.13774963789103326,49.356160286400154,5.152859143510935e-08,-3.087554836025995e-11,2.1448309258171515e-13,0.00011123138524591107,2003.3014058011358,1.2509046876669504e-09,0.01585321831216134,0.8799541562956275,0.0011987383321516278,4.883639963806237e-14,120389.62741534028,81.26034533126516,502.6567002387083,12.038245783049009,120.30653600923753,0.14309971668173624,99.34114726998013,-5.6026697239445415e-05,1.5435653418258913e-05,398.4639281467386,30.09986146636489,0.0001424845958961947
500,-3.513354166953709e-10,30.099739144007728,45.0,3323.236876265432,142134.8085661553,185.99974624070816,-4.410959550196814e-05,0.002048765971355981,0.00011869780430984017,20.93826995542466,0.002047266561262893,1.297503784604646e-08,99.99712398683384,1086.1199827810499,0.05628386075862518,0.14061495731650445,11.322033971526299,8.134692407852384,3.194225196825158,0.6581072476444245,49.21156701986785,3.5971767657863963e-07,6.897938173199897e-11,-1.2732219718961e-12,0.00037281000587100226,1999.8051057040295,-1.290366236803726e-09,0.026675347685601456,1.0980553983997676,0.0040020983463213405,7.771214509122535e-14,120388.94900930571,81.25711460409435,502.6526364400939,12.037287116741505,120.24539440313461,0.1414067475822274,99.3440528549209,0.00032605044528192666,-1.4170264316432905e-05,398.18166250446905,30.09974113023529,0.0003732417724481301
600,3.9516775023523874e-10,30.09968199785888,45.0,3722.1037997668514,141949.0628169325,185.99963917851233,7.790681377981828e-05,0.03491983383534439,0.00011109282056458877,20.921105230950452,0.00018196092772149457,7.078227358827141e-08,99.99898509808973,1090.4778855687846,0.0648193035279791,0.18650934047546927,11.280491957352714,8.279770887515767,3.0614668903925457,-1.6762575740936836,49.14997490049685,3.6267291377547977e-07,3.129946525907687e-11,-1.5291657323446238e-13,0.0002850960440083258,2001.1688596600366,-7.788528056460321e-10,0.02944342006915004,1.6919479513633493,0.002489601669602058,-1.9588074722396942e-13,120378.91677277339,81.25504864236368,502.65245301347863,12.037250241494835,120.23424107803243,0.15903465346442347,99.34834721489625,-0.0004764909306216675,6.898060152777755e-06,397.3095593280904,30.099633702580014,0.00046396834473380925
700,-3.7184701267150535e-10,30.099460617409598,45.0,3724.18787232239,141881.38454219667,185.99749044935476,-1.4062092369227381e-05,0.014163607762314092,0.00018861481828611682,20.883009667120284,0.0033573122920059623,7.507433697656406e-08,99.99789310797223,1090.1968361445565,0.08672899550812314,0.1991741738558001,11.320341350469798,8.28875757279831,2.957117660621797,-0.7339332000579599,49.14592294899988,1.1426631457203707e-06,1.6744050437502056e-11,1.1689367369072538e-12,0.00036674160448167843,2005.903392475352,5.55199364424801e-10,0.03472535953609497,1.5976330759717183,0.0028609791422058374,2.1300355176385109e-13,120378.41918448026,81.25148009395447,502.6509446584481,12.037024416027755,120.21645731719784,0.15511828228769653,99.348384362075,0.0007739318029046124,1.2326724322346076e-05,397.6600790215251,30.099718591427365,0.0004948753872623734
800,7.116745213329742e-10,30.099326219117305,45.0,4005.7694200473593,141697.43431767204,185.99952929727357,8.200935581389139e-05,0.011030022608737873,0.0002410986811159145,20.889038897736857,0.004291981076885029,3.329466811174091e-08,99.99686099557591,1095.3356378670983,0.11457448897126478,0.2223303176855595,11.286883844500611,8.312442298270858,2.900834155052927,-1.068562275272988,49.12148488100671,8.334952252750147e-07,-5.309000783026184e-11,1.1469152388121978e-12,0.000521062615504917,2005.1680821317664,8.177140196221599e-10,0.042185412277100785,1.9581950883784722,0.006335189945500992,2.3545529880623045e-13,120377.5625531289,81.24828353053347,502.6501917782263,12.035634691671222,120.20955050897726,0.2226865838911388,99.35117143030953,0.002064168463457443,-6.067425755474085e-06,396.62262354916055,30.09968695460167,0.0003973011668495583
900,-1.8296705838966466e-10,30.099490151705098,45.0,3906.3487511717703,141732.99991107328,185.99923110626284,8.577472566318676e-05,0.021939006855314042,0.0002355047148063012,20.857129949307794,0.004213016801025325,-1.1184096932522249e-07,99.99844031613821,1100.419539019271,0.11663335226969186,0.24422014135529613,11.317154475415272,8.446118466069215,2.8164391906761903,2.553915607044361,49.026240542369,1.863085949519444e-06,-7.147858779584344e-11,1.0653034016722892e-13,0.00045352445888853515,2001.1249373748237,8.663368983703611e-10,0.04542865322493869,2.0921772499364035,0.006142719191230011,1.1256560842480849e-13,120376.66552181725,81.24343631481995,502.64789542379384,12.032990274846707,120.19820203307339,0.19215156723848584,99.3532036780603,0.0007530997789867293,2.07187988489876e-05,396.96393389698,30.099479590391766,0.0006608504773575998
