milliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
0,4.74580443487306e-10,30.10007988623862,45.0,2754.6560805164354,142922.62134759282,186.00045587271507,-6.54375352384557e-06,2.274289149831381,3.058953891571929e-05,21.00620471163283,0.0005748036673578354,-7.130212141457044e-08,100.00228770540753,1070.9960801953994,0.008945250320243375,-0.022160794943418275,9.082724437426226,7.726239684776197,3.5025536138272617,-0.18872638667884345,50.05678790286661,-3.486663891119673e-07,5.2766877838933747e-11,4.222000458948747e-13,5.266021166072438e-05,1996.5936804628504,-6.218151086116992e-11,-0.0031079881031349757,-0.17355869836875742,-0.0013719178693518738,2.6179492472593645e-13,120400.57082467443,81.2725321075605,502.6667893820601,12.040985151428872,120.40490212186442,0.019279528518297746,99.33159007912218,-4.322697829481809e-05,-1.5674098151056157e-05,399.7419147320406,30.0998830716151,1.9368740321978754e-05
100,-2.2244261296513251e-10,30.10008111876386,45.0,2787.745952358969,142838.24693155097,186.00140635162873,-4.854677237194973e-05,0.03702351848749853,2.202210549151468e-05,20.977863613480185,-7.293591731375568e-05,-3.945842276706095e-08,100.00124647947267,1073.212352380079,0.022302218324914448,0.0812380870364296,11.281002780215033,7.898625104207899,3.438646317704084,0.7549983233206551,49.73757304085938,-4.576711700824888e-07,-6.622509100290286e-11,4.4217980461518933e-13,0.00019388328160508943,1996.5458630085316,1.0143995591614951e-09,0.005327656262648355,0.5007638736716598,0.0008618796382548384,9.28225464046623e-14,120397.93829804516,81.26546452619726,502.66548571036225,12.039216697463033,120.33616237139643,0.06080385741467328,99.33378797048606,-0.0001998317798123019,1.6672785480644295e-05,399.29202601096176,30.09988343794256,5.2871765742111906e-05
200,-2.684470208627196e-10,30.09997693776742,45.0,3176.647108880312,142705.4813091862,185.99943867221097,-2.517771687671475e-05,0.03850709554802992,-7.729556213710418e-06,20.97337311217381,0.0014618619571605941,4.649667820277926e-08,100.00121835555662,1076.9236420643704,0.03446174367062636,0.12743795832476337,11.301348097443338,7.872501380571853,3.3748006302608764,-0.9300206117480425,49.78414869500303,2.8837203909245906e-07,-6.84309929150877e-11,-2.425326803168832e-13,6.256900015110786e-05,2005.1978838464058,-8.382024907818397e-10,0.011640759535126614,0.4199340903855568,8.933755429025485e-05,-4.45415644118658e-14,120396.73354275583,81.26323024756859,502.6610041920481,12.039645976959873,120.30434915979569,0.07557970640256213,99.3353439193853,0.0003967410051853658,-6.591943965614474e-07,399.03774254515247,30.100035855792534,5.0842721391060635e-05
300,-6.490859260129978e-10,30.099881529527664,45.0,3233.966219834496,142405.24411094806,186.00090715628411,-4.7093033768428325e-05,-0.019863070768847302,7.336240465482238e-05,20.952169152378453,0.0014539031668129386,6.203954051566143e-08,100.00114719404922,1078.6338382415036,0.02469338730809771,0.10260267709564411,11.283153351292645,7.955208552806194,3.2964487098330535,-1.029235615949143,49.786672372376174,-2.668718130869245e-07,6.905166355796223e-11,-1.0382570953694876e-12,0.00030696361214392154,2003.2941573261644,-1.0954784107998084e-09,0.010663590666008799,0.7389415230114909,0.0013718627710250309,4.455696187311404e-14,120388.3364583656,81.25806622300426,502.66057905545046,12.038392078815797,120.31397965481256,0.1187749201211503,99.34021298266815,-0.0001584668616327339,-1.389333717372495e-06,398.94370631159654,30.09977282326524,0.0002309164254161028
400,-6.58984349048605e-10,30.09996507273068,45.0,3224.704377865083,142376.9967690386,186.00088435747247,-2.8657620585402965e-05,-0.005256352316352733,7.514765178376825e-05,20.92654657702628,0.00035638764153845387,9.102131531408836e-08,100.000125231613,1083.8441753285877,0.04360685158171776,0.12616471619758732,11.29480819642628,8.142047621815076,3.2043583159665094,0.23298965363495877,49.51370905074922,8.734991423865924e-07,-3.21961568103351e-11,-7.849069951076705e-13,0.00011303290058175754,2004.9319585228207,-5.329223978702996e-10,0.019399369555951063,0.844993370121236,0.0015051724530418605,2.6295380100203047e-14,120390.74607806979,81.25691835234434,502.6572543825281,12.037097140691381,120.29107143394074,0.11179149539241384,99.34143708529285,0.001720663030270885,9.042449682743385e-06,398.1092165378437,30.099832594270556,0.0002310524341459363
500,2.628050338236699e-10,30.099941828286724,45.0,3507.3702204204124,142257.28572077595,185.99813919838613,2.635978247049629e-05,0.019109347422804814,0.00014376436308287036,20.943589529136155,0.002262599663357555,4.266775890665661e-08,100.00055547287184,1083.5898299231717,0.06830775572989199,0.14714891065534416,11.298881309930366,8.097525247508193,3.1911056568277263,0.9339995093621378,49.2553972501709,8.914924435020973e-07,-7.075869009176591e-11,3.9107817295887306e-13,9.800039078615444e-05,2000.2667198519555,1.258633970414574e-09,0.027275168476116253,0.9963283952704574,0.004205036440518641,1.7273691250446277e-13,120388.62977210247,81.2543550265479,502.6533193810654,12.037938171241883,120.27094081485143,0.1555154876155723,99.34344039857213,-0.00038497823381848054,1.2250287721068983e-05,398.41442608410756,30.099559737091514,0.00037412961850307206
600,6.953445194076116e-10,30.09953593361073,45.0,3723.8649938982444,142112.16252616263,185.99911676560296,6.383413850353691e-05,0.0037629681519731183,0.00012725946043720015,20.91835224333845,0.0036560534542513993,3.601082367271079e-08,99.99744715684663,1088.4367770389492,0.07770720165409442,0.19852430822479328,11.272631493255048,8.306440271727759,3.042510740235514,-0.669252625300851,49.237405561402525,1.2389580890119188e-06,3.836128974277662e-11,-9.600448878519017e-13,0.00019913489362507046,2005.624041598591,-1.121863138581909e-09,0.024026447115602836,1.2029582717030716,0.0025399932349093116,5.188034120678573e-14,120384.4087586223,81.25187134386675,502.6513993881581,12.036990409041293,120.25576968765127,0.15237974253107697,99.34703831280497,-4.611804910844327e-05,1.342780015121227e-05,397.89518348873366,30.099594141792156,0.0001479949108562954
700,3.1124515000889296e-10,30.09948553487871,45.0,3653.692575600204,142102.40201673063,185.9980369633546,3.9437851695108464e-05,0.025397922039629168,0.000214027371361691,20.89395850000512,0.0007190655163378159,-1.0791881242761316e-07,99.99818516565395,1091.9662202997204,0.0777920398065188,0.17895844522052107,11.331269283538822,8.359802350536347,2.942845071391534,-0.5731438531379325,49.27670899018614,7.91444371464469e-07,-6.461682336429196e-11,-9.089033894234838e-14,0.0002844556722176173,2000.5334973403733,9.364073131659321e-10,0.029019191897753385,1.6971918820013119,0.003163607867259304,1.6318111152863765e-14,120378.88477369843,81.25312777818453,502.65244814837985,12.036203461687709,120.23699152956223,0.15146425369544916,99.34796738333932,0.0009651747120112639,2.7040468252625385e-06,397.1187350767443,30.09972303095302,0.0003732637168071231
800,-4.862415190029023e-10,30.099333406828915,45.0,3908.116048630975,141826.65394928775,185.9995959539256,7.412444889786563e-06,0.03155899193299584,0.00024359773574016792,20.8933544855803,0.0011806925954257826,-1.0791136155545768e-07,99.99943550638214,1094.9952126751002,0.11256887781429505,0.1999920163971048,11.322779904572878,8.392501137698627,2.912393380207452,0.43337090195994665,49.173374377856085,1.6864272896351723e-06,1.7568051120987036e-12,1.2852129211557324e-12,0.0006304871082282216,2001.5001534973005,8.575381593158706e-10,0.04192499465976257,1.8645189460762182,0.006091996625799014,-3.1794488880932084e-13,120379.65056720308,81.24681658057729,502.64704394773753,12.035520026172426,120.21526154420647,0.21364648198051805,99.35153341432104,0.001061238951527608,-1.5212289222712126e-05,396.61740658271185,30.099392256770052,0.0003216928709948283
900,1.412124299003289e-10,30.099443194456253,45.0,4047.258020433879,141724.34043035412,185.99951362451452,3.314431571982624e-05,0.04780361669845141,0.0002652277548909658,20.88286333269182,0.004523946947640253,9.601222891156677e-08,99.9972965420311,1100.6540921866244,0.11312060363917076,0.22697687482090864,11.28829476150489,8.410510480401529,2.890047181545242,-0.5298464326366711,48.83670407436043,1.6157124032281414e-06,-4.223706426449055e-11,-3.6632270489476574e-13,0.00042745566803286116,2004.5312499621746,-6.458565141801478e-10,0.048015741024940314,2.0646697263545786,0.005564429639803997,-9.080191204777429e-14,120371.55943792718,81.24473294864332,502.6468338799002,12.033132117776207,120.202944981091,0.20022135563590931,99.35330022606853,0.0015787005112893005,-1.3553109300648136e-05,396.81457887286234,30.09923443899431,0.0007633549401058582
