milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1900,0.06823228335812748,0.0013030131107552407,0.031092612929641713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822719581361883,0.0005981002641481291,0.0009713245801197133,0.0,0.0,0.0,0.008137724497500517,0.0,0.0,0.0,0.5
2000,0.06849978094603525,-0.0003245878369746437,0.030858882263981802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06805732554431598,0.0005812524185331088,0.001066503523497899,0.0,0.0,0.0,0.008621035945921108,0.0,0.0,0.0,0.5
2100,0.06831377250743942,0.0001151881622229292,0.030849031948661274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863566254261518,0.0006083772445525249,0.0011051274154790364,0.0,0.0,0.0,0.009487145681912376,0.0,0.0,0.0,0.5
2200,0.06856577210617265,0.0009761713891398628,0.030831484506105514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844432722147506,0.000602015656297554,0.0010601823718913118,0.0,0.0,0.0,0.008889913082188616,0.0,0.0,0.0,0.5
2300,0.06847654954699982,-0.0006786006046663935,0.03140389355614907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875527396994685,0.0006132725564769509,0.001135121010327714,0.0,0.0,0.0,0.010361416659823007,0.0,0.0,0.0,0.5
2400,0.06816433347281822,-0.0003577683577400846,0.03158383820044374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692639055338065,0.0005913057758770816,0.0011848505455217045,0.0,0.0,0.0,0.010719234043057663,0.0,0.0,0.0,0.5
2500,0.06874457288729423,0.0016535177556409157,0.031412396845123036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769007662090015,0.0006082717250683157,0.0012089838231130934,0.0,0.0,0.0,0.010266056396605492,0.0,0.0,0.0,0.5
2600,0.06925179573860976,0.001101413261286801,0.03094240985165822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776311966594345,0.000613052766541271,0.001201345378195885,0.0,0.0,0.0,0.01151358353995856,0.0,0.0,0.0,0.5
2700,0.0694414425961859,0.0009498669702573062,0.03177604005357666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06898071269699572,0.0006053997172195606,0.0011819712248436422,0.0,0.0,0.0,0.012100024173919907,0.0,0.0,0.0,0.5
2800,0.06874794732917312,0.0013870625460452445,0.031438478844799916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784095259145811,0.0006115735840987188,0.0012436660679930416,0.0,0.0,0.0,0.011591977829078825,0.0,0.0,0.0,0.5
2900,0.06960977411647497,0.001512740740722735,0.031856689711077406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801443224952983,0.0006181358811190687,0.001292088086310105,0.0,0.0,0.0,0.012902782496612461,0.0,0.0,0.0,0.5
3000,0.06981408298906151,0.0013169393240820653,0.03126071641334659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855590335996116,0.0006239839128002582,0.0013116099355353298,0.0,0.0,0.0,0.012667445310079215,0.0,0.0,0.0,0.5
3100,0.0694721997965383,-0.0008376593194384427,0.03205110664549969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772978134124982,0.0006314545164304007,0.0013278361299693207,0.0,0.0,0.0,0.013841034199201185,0.0,0.0,0.0,0.5
3200,0.0702610468264168,-4.647555418826142e-05,0.03173696434948855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779710705970592,0.0006239511096014082,0.0013117731094273938,0.0,0.0,0.0,0.013320533126987926,0.0,0.0,0.0,0.5
3300,0.07050724727797292,0.0015774411170524022,0.03179024007583789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869660794409245,0.0006378878739353343,0.0012910065064137412,0.0,0.0,0.0,0.01399183630820703,0.0,0.0,0.0,0.5
3400,0.07002360451966393,0.0006596498091553894,0.031955811359820056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849430686086286,0.0006174951004251644,0.0013306871544199695,0.0,0.0,0.0,0.014881978070510957,0.0,0.0,0.0,0.5
3500,0.07071564012679249,0.0013692983744033429,0.0316517058369593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676475733285972,0.0006171109815605125,0.00136203814413805,0.0,0.0,0.0,0.01536746584927712,0.0,0.0,0.0,0.5
3600,0.07088518677042355,-0.00030783991169879027,0.03232060658916862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06840398088314219,0.0006357975373115012,0.0013997878145104563,0.0,0.0,0.0,0.015478436076388559,0.0,0.0,0.0,0.5
3700,0.07150468934481077,0.0006398922702129298,0.031790742979111525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735930983012706,0.0006470272542855202,0.0014093832898165399,0.0,0.0,0.0,0.016651935005114218,0.0,0.0,0.0,0.5
3800,0.07198524056041422,-0.0007512870782114355,0.03192543526066476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658364334827019,0.0006441619235810203,0.00139440376593322,0.0,0.0,0.0,0.016263987043816912,0.0,0.0,0.0,0.5
3900,0.07193263101865112,0.00019069979704238545,0.032037645680965066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06660143714125259,0.0006438278318484677,0.0013864676187952559,0.0,0.0,0.0,0.017420369859731746,0.0,0.0,0.0,0.5
4000,0.07173697163869276,0.0008827406293540886,0.03252860366248035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06791247187658939,0.0006427834364474257,0.0014293545633233,0.0,0.0,0.0,0.017723344224004376,0.0,0.0,0.0,0.5
4100,0.07261545292482563,-0.0001798266421766175,0.03226705293077767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678046744267594,0.0006381913976741148,0.0014538191288851626,0.0,0.0,0.0,0.018507125811828912,0.0,0.0,0.0,0.5
4200,0.07290689304130281,0.0006116451836105705,0.032484163527883976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768414842553547,0.0006487004205350833,0.0014336631104977114,0.0,0.0,0.0,0.017816649085573302,0.0,0.0,0.0,0.5
4300,0.07331516600950924,0.0016475181991893854,0.03202200580527255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06767831214857366,0.0006636444447226836,0.0014061483298523096,0.0,0.0,0.0,0.018613149773460385,0.0,0.0,0.0,0.5
4400,0.07366468035366122,-0.0008014967834949821,0.032141324045383314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06715937766920617,0.0006456286380849916,0.0014667303789267722,0.0,0.0,0.0,0.019568371597641576,0.0,0.0,0.0,0.5
4500,0.0741379483394303,-0.0009901306206032577,0.03193790182773911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698499757047727,0.0006617577104412065,0.0014455717915978702,0.0,0.0,0.0,0.019936496227443007,0.0,0.0,0.0,0.5
4600,0.0737784306107504,0.0002066428909402237,0.03242550136585164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746736315221591,0.0006604406520804892,0.001440760357296254,0.0,0.0,0.0,0.019740123269701693,0.0,0.0,0.0,0.5
4700,0.07498211688894714,-0.0009202685697052107,0.03202258768712872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618652647527548,0.0006565144731203969,0.0014225563050337582,0.0,0.0,0.0,0.02045052034765682,0.0,0.0,0.0,0.5
4800,0.07509482364196357,0.0002635773294461101,0.0323286139620574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06775653070454904,0.0006748273190719292,0.0014297581325504213,0.0,0.0,0.0,0.02072697899995797,0.0,0.0,0.0,0.5
4900,0.07575776654767018,0.0006395698066774287,0.032569626268785117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06576763917772814,0.0006730316179908393,0.0014620755274864952,0.0,0.0,0.0,0.0207655007774082,0.0,0.0,0.0,0.5
5000,0.07621146113624037,-0.00019017077211577535,0.03267963010223429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680548181283179,0.0006821033059307395,0.0015350632510252981,0.0,0.0,0.0,0.022050433792687056,0.0,0.0,0.0,0.5
