milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
0,0.100417855642783,0.09919833314076569,-0.0004346460085903332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013151351260345299,-1.5139736953894401e-06,5.229703134002421e-08,0.0,0.0,0.0,0.0006656690411662692,0.0,0.0,0.0,0.5
100,0.08145712935250819,0.044786329873239654,0.01823771697139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038347179569639116,0.00015402022781825812,2.4499488435471102e-05,0.0,0.0,0.0,-0.00011489286310696163,0.0,0.0,0.0,0.5
200,0.07350739343378697,0.019577306445393655,0.026004988652047416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05464690373924658,0.00025142265093137126,1.1705834246466281e-05,0.0,0.0,0.0,0.00031223438691552186,0.0,0.0,0.0,0.5
300,0.07050175736603309,0.009765087205963141,0.02896157005989572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06305529920333978,0.00033932744150121037,0.00013038932889675698,0.0,0.0,0.0,0.0004616089687530263,0.0,0.0,0.0,0.5
400,0.06958895017606419,0.005340591577553825,0.03057436059884001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535284505079003,0.0004018428148004315,0.00016596673076273714,0.0,0.0,0.0,0.0007893639692022326,0.0,0.0,0.0,0.5
500,0.06840179379988794,0.0032146070110028796,0.030317353903529035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841407103501197,0.0004362642124498114,0.00018252189317987375,0.0,0.0,0.0,0.001318429134572927,0.0,0.0,0.0,0.5
600,0.06809087292354639,0.0019002554059690507,0.0314527989895278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06913125687388517,0.00046211256708496984,0.0003222348653146697,0.0,0.0,0.0,0.0023281473495643046,0.0,0.0,0.0,0.5
700,0.06791305908529456,0.0017147736641109027,0.03077871774648277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06889896768116435,0.00047674374604372795,0.0003474925537676085,0.0,0.0,0.0,0.002308270751709862,0.0,0.0,0.0,0.5
800,0.06787734805646355,0.001081102927532046,0.03112835585583426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999665745981196,0.0004988943829770277,0.0004574252554736193,0.0,0.0,0.0,0.0025894680592019738,0.0,0.0,0.0,0.5
900,0.06818282560647013,0.001454165726945486,0.030885031629930785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950870629161844,0.0005132908402723442,0.0005011061102998686,0.0,0.0,0.0,0.003340046564118833,0.0,0.0,0.0,0.5
1000,0.06723207761474283,0.0003899903093350651,0.03152336046678207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696684042851019,0.0005284156520947674,0.000522636939101135,0.0,0.0,0.0,0.004217476046433465,0.0,0.0,0.0,0.5
1100,0.06723052427303243,0.00017767084391916366,0.03107368910066531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903563533664812,0.0005345892142375172,0.0006235690117960077,0.0,0.0,0.0,0.0037415012617740004,0.0,0.0,0.0,0.5
1200,0.068106851022925,0.0006327842262249649,0.03148923584829981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821181178940426,0.0005568503879431322,0.0007149355087201534,0.0,0.0,0.0,0.005145653402227605,0.0,0.0,0.0,0.5
1300,0.06799656568301854,0.0016776763037384126,0.031253639485692215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923775433800064,0.0005708324930909096,0.0007499888010644893,0.0,0.0,0.0,0.004922971574412335,0.0,0.0,0.0,0.5
1400,0.06813138066437772,-0.001108451715066819,0.0316140754735943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06852164938340771,0.0005607933776517195,0.0007496581601132038,0.0,0.0,0.0,0.0059167313754704106,0.0,0.0,0.0,0.5
1500,0.0676141374739059,0.0012637108779372274,0.03110089823785648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911156365710447,0.0005790621841929455,0.0008163188209079254,0.0,0.0,0.0,0.00639123520775328,0.0,0.0,0.0,0.5
1600,0.06766427848533976,-0.000794593557173676,0.031004452342159712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862217355711071,0.0005778573225775021,0.0008330891385743218,0.0,0.0,0.0,0.007259232909755029,0.0,0.0,0.0,0.5
1700,0.06758246148516761,0.00011759299517732814,0.03123338276215207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944730543182065,0.0005744658998418303,0.0008868409695568871,0.0,0.0,0.0,0.007058213188716355,0.0,0.0,0.0,0.5
1800,0.06743257879184837,-0.00016674921831685635,0.03132754119441183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677397456369096,0.0005993602482843785,0.0009713483414874847,0.0,0.0,0.0,0.00815636703030295,0.0,0.0,0.0,0.5
1900,0.06806827267802161,0.00027584013906924843,0.03123990659630062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886400287420248,0.0005962500297473287,0.0009678102668423606,0.0,0.0,0.0,0.007482915267075048,0.0,0.0,0.0,0.5
2000,0.06811465298642726,0.0008658871410321635,0.03106977278957058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818483562373923,0.0005960189991857627,0.001013131215156519,0.0,0.0,0.0,0.008522888097320797,0.0,0.0,0.0,0.5
2100,0.06769292504997991,2.696932255373164e-05,0.03132774127666576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820854603377945,0.0005857387744962158,0.0010595901098047348,0.0,0.0,0.0,0.008748276672449002,0.0,0.0,0.0,0.5
2200,0.06860366712804293,-0.0012133858002415449,0.031161462346893338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866302399292956,0.000589564434369531,0.0010669293408798856,0.0,0.0,0.0,0.009882319567269645,0.0,0.0,0.0,0.5
2300,0.06870047385972017,-0.0007108753927065473,0.031164607308195237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06767742280964911,0.0005966576739643837,0.0011078524803024945,0.0,0.0,0.0,0.009710383301244126,0.0,0.0,0.0,0.5
2400,0.06875887837174803,-0.0005761274215919793,0.031064519020930607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731559474436198,0.0006163097460665514,0.0011065590366144465,0.0,0.0,0.0,0.010997965488082212,0.0,0.0,0.0,0.5
2500,0.06876956205981376,-0.001237686371127739,0.031200010483352702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06898342315475776,0.000612268684039248,0.001142645551897583,0.0,0.0,0.0,0.011476491735556725,0.0,0.0,0.0,0.5
2600,0.0691121507597339,-0.0007767532775800605,0.031097526736206776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687303802178049,0.0006184762156946273,0.0011924004314826462,0.0,0.0,0.0,0.011909385480058057,0.0,0.0,0.0,0.5
2700,0.06911667198052614,0.0015860789891878856,0.031055360903538835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06811827655503416,0.0006103991960691153,0.0012479605661091194,0.0,0.0,0.0,0.011672299544450225,0.0,0.0,0.0,0.5
2800,0.06958756458442325,0.0010192167887901977,0.031057579063465582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795111092848599,0.0006251928528682656,0.0012631568121016924,0.0,0.0,0.0,0.012135611849301264,0.0,0.0,0.0,0.5
2900,0.06906972309419557,0.0006556879475630191,0.03128636732840804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765661468301687,0.0006115512770237486,0.001300347890928898,0.0,0.0,0.0,0.012806985267227603,0.0,0.0,0.0,0.5
3000,0.06912042055920362,0.0014319294576532822,0.03194683220646718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900704222998272,0.0006284436785372944,0.0012581748905868529,0.0,0.0,0.0,0.013035770822773858,0.0,0.0,0.0,0.5
3100,0.06941561963624238,-0.0009772006224894759,0.03181827510017609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06891895128993417,0.0006166987691442235,0.00129429250914613,0.0,0.0,0.0,0.013386503568732456,0.0,0.0,0.0,0.5
3200,0.06995766279696211,-0.00018282279624451,0.03121963478226935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683783435825836,0.0006144816267754212,0.0013423115116304558,0.0,0.0,0.0,0.01360946999022003,0.0,0.0,0.0,0.5
3300,0.06981811731321749,0.0015086084945774517,0.03142342796546638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816696455027557,0.0006257207022378501,0.0013343669685610057,0.0,0.0,0.0,0.014339847717165724,0.0,0.0,0.0,0.5
3400,0.07099045306993691,0.0013298078739243304,0.032123987802912486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06738079143131614,0.0006178789083229609,0.0012899011736845498,0.0,0.0,0.0,0.015195139744046151,0.0,0.0,0.0,0.5
3500,0.07049137172697408,0.0015167863657073657,0.0320448977666534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735669597059853,0.0006399149122529004,0.0013561568642094265,0.0,0.0,0.0,0.014707341312382292,0.0,0.0,0.0,0.5
3600,0.07151307541217514,-0.0006188461643042015,0.03218669162092053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689637966977977,0.0006427932500556884,0.0013872873429331034,0.0,0.0,0.0,0.01619664569754359,0.0,0.0,0.0,0.5
