milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1600,0.06790152412429404,0.0005775143772121851,0.031566999259986184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915213184155997,0.0005884466499386248,0.0009182601712621624,0.0,0.0,0.0,0.006478506527981339,0.0,0.0,0.0,0.5
1700,0.06788190555505427,0.0012078361310435691,0.03123763731972407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923819009855989,0.0005758741884494209,0.0008874046831671288,0.0,0.0,0.0,0.007510728555339096,0.0,0.0,0.0,0.5
1800,0.06751779139417867,0.0004106274237998998,0.0313371756441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866586084095246,0.0005891999756402826,0.0009547084175845022,0.0,0.0,0.0,0.008123320031476148,0.0,0.0,0.0,0.5
1900,0.068067722645326,-0.0006149142209532656,0.03125711446756268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06953803898106542,0.0005880575980221884,0.0009596040198041405,0.0,0.0,0.0,0.00871826059544015,0.0,0.0,0.0,0.5
2000,0.06834164674237742,0.0007144600519451297,0.030909396897848638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06952873075337021,0.0005909137599117788,0.001041809155607122,0.0,0.0,0.0,0.00909143134264914,0.0,0.0,0.0,0.5
2100,0.0684585599796026,0.0004008693188484055,0.03135676393493053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903892675151994,0.000603736217462783,0.0010783098649135904,0.0,0.0,0.0,0.00893260208973499,0.0,0.0,0.0,0.5
2200,0.06837663048177874,0.0003797254374033086,0.031466171020270065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747056972432328,0.0005965724661927314,0.0010985247046973409,0.0,0.0,0.0,0.009142712064253308,0.0,0.0,0.0,0.5
2300,0.06888988174848759,0.0013666942900288468,0.03163098329518348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940380243243914,0.0005998140532793713,0.001145147844406919,0.0,0.0,0.0,0.009457123000044181,0.0,0.0,0.0,0.5
2400,0.06835353877627233,0.0006284679283988218,0.03164671650156614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832387567625806,0.0006098214513871589,0.0011261628017199578,0.0,0.0,0.0,0.010675846028410232,0.0,0.0,0.0,0.5
2500,0.068941815641429,-0.0006114057075001069,0.031287412422655085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783550327355661,0.0006172501659642268,0.0011962724348883727,0.0,0.0,0.0,0.011450819507167951,0.0,0.0,0.0,0.5
2600,0.06858565993563653,0.0016159548620180953,0.03185289711138124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734657181303255,0.0006133140737890358,0.0012230326323566726,0.0,0.0,0.0,0.01197225255112928,0.0,0.0,0.0,0.5
2700,0.06923633037555792,-0.0004462961317639846,0.03177645480289304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06885091357714407,0.0006090085592291337,0.0011918129055859083,0.0,0.0,0.0,0.011754357493012785,0.0,0.0,0.0,0.5
2800,0.06888186373994652,0.00042568980130682464,0.03150056843793716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06839805884770728,0.0006105849689321774,0.0012511342750751346,0.0,0.0,0.0,0.012175232497156546,0.0,0.0,0.0,0.5
2900,0.06923944754590897,-0.00040861781497258324,0.0312799124554696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671341470351355,0.0006182548802831139,0.0012551663224589595,0.0,0.0,0.0,0.012064691922878805,0.0,0.0,0.0,0.5
3000,0.06913698927980955,0.0009348724881652861,0.03126948698869871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682610000042194,0.0006285051581974837,0.0012415804941325439,0.0,0.0,0.0,0.013529288916172989,0.0,0.0,0.0,0.5
3100,0.07026182634535948,0.0006023604585943495,0.031865405173246465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06861349965868854,0.0006217807240321383,0.0012671855954197897,0.0,0.0,0.0,0.01326109348034581,0.0,0.0,0.0,0.5
3200,0.07012810407968653,-0.0009241000757047742,0.031728916804967366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709996538319163,0.0006265574796589768,0.0012940186508281827,0.0,0.0,0.0,0.014139964443308336,0.0,0.0,0.0,0.5
3300,0.07023601430126349,-0.0006912353320635428,0.03198995701277432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06835422444817353,0.0006320134911486743,0.0013547303566052776,0.0,0.0,0.0,0.014483107202313644,0.0,0.0,0.0,0.5
3400,0.07033469528402334,0.0005655026507836026,0.03206802926490009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837709232951517,0.0006351002867500715,0.0013160051619725075,0.0,0.0,0.0,0.0154238615267334,0.0,0.0,0.0,0.5
3500,0.07054726237593956,-0.00010605942162562166,0.0319661451262643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728838902460137,0.0006304841085006466,0.001376000335609038,0.0,0.0,0.0,0.015168300441013848,0.0,0.0,0.0,0.5
3600,0.07107753779355952,0.0008872640980120609,0.03144680798916715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06688312051379937,0.0006362595284290433,0.0013126743687073275,0.0,0.0,0.0,0.015561351180242974,0.0,0.0,0.0,0.5
3700,0.07112045243338061,0.0004895530826804662,0.031511398270198075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676045462288179,0.0006401705000359586,0.0013826154126672936,0.0,0.0,0.0,0.016392163301651448,0.0,0.0,0.0,0.5
3800,0.07180374104420123,-0.00011705518834043106,0.03233478824905374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06720971603819759,0.0006304124207817196,0.0013855067907796996,0.0,0.0,0.0,0.017064103487641962,0.0,0.0,0.0,0.5
3900,0.07219147170828422,-0.000713225354488718,0.03191345452220268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843819030382528,0.0006314994838548658,0.0013612131980856343,0.0,0.0,0.0,0.016818618870788487,0.0,0.0,0.0,0.5
4000,0.07221895342936364,-3.638054457998403e-05,0.032079527950372826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760758033743205,0.0006566431516301746,0.0013824768284165256,0.0,0.0,0.0,0.01698238727824662,0.0,0.0,0.0,0.5
4100,0.07256162478780896,0.0008612606524700719,0.03232241711901023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06682363681431217,0.0006406911491133613,0.001410822561075389,0.0,0.0,0.0,0.018098966494195977,0.0,0.0,0.0,0.5
4200,0.07330180134275943,0.0006279886829762948,0.03215220017743438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626927722620955,0.0006564879379251094,0.0014007598319831906,0.0,0.0,0.0,0.017684076071881542,0.0,0.0,0.0,0.5
4300,0.07356476201345905,0.0004456581716832303,0.03269302053542601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670351312319393,0.0006425310430077572,0.001392081711199769,0.0,0.0,0.0,0.018760340623033885,0.0,0.0,0.0,0.5
4400,0.07350235125500136,-0.0010402605330129809,0.03213904001129572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654262260717722,0.0006534130201727406,0.0014679457857295311,0.0,0.0,0.0,0.019022815901977293,0.0,0.0,0.0,0.5
4500,0.07349431794233127,-0.0001759683778047938,0.032698951922608986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797573465576859,0.0006631077812972955,0.0014325331170451337,0.0,0.0,0.0,0.019272219137390263,0.0,0.0,0.0,0.5
4600,0.07379761524421345,-0.000803675037919643,0.03224435702116442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711139660659146,0.0006770782179587255,0.0014819346546644698,0.0,0.0,0.0,0.02014876369588078,0.0,0.0,0.0,0.5
4700,0.07445629910001145,6.545382465180774e-05,0.032145617170875405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06788021088952832,0.0006769008732695767,0.0014918699399878747,0.0,0.0,0.0,0.02073877058333665,0.0,0.0,0.0,0.5
4800,0.07527365439844898,-0.0006296062994151188,0.03203808360468068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06749150443533153,0.0006754925045188565,0.001491204639758103,0.0,0.0,0.0,0.02148816949174724,0.0,0.0,0.0,0.5
4900,0.07546990729711103,0.0002931581645612749,0.032395540687416804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596836840154233,0.0006693432910458311,0.0015040037577596708,0.0,0.0,0.0,0.021034731861928616,0.0,0.0,0.0,0.5
5000,0.07530114094096925,0.000316115933194693,0.0329644083382934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741622889862588,0.0006849195435199736,0.0015279134761817413,0.0,0.0,0.0,0.022102694774058615,0.0,0.0,0.0,0.5
