milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
0,0.09987842434986889,0.10007770969219879,0.00011731682038699763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016099141997889532,4.783823882991167e-06,3.529290923722609e-05,0.0,0.0,0.0,-0.00010027801784456764,0.0,0.0,0.0,0.5
100,0.08172819809262807,0.04351299303924498,0.018822705812360476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889903426250729,0.0001655578949857107,6.51110571121356e-07,0.0,0.0,0.0,-0.00020660828975286585,0.0,0.0,0.0,0.5
200,0.0744443989488802,0.02198282262096311,0.025554517287374238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054462736565876003,0.0002606289129008685,7.029799474142485e-05,0.0,0.0,0.0,0.0004934349225363943,0.0,0.0,0.0,0.5
300,0.07089646191376639,0.008870847684118601,0.02884083673527068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062323983032499496,0.00033986937084129845,8.736517318451644e-05,0.0,0.0,0.0,0.0009081739672823118,0.0,0.0,0.0,0.5
400,0.06961982798769484,0.005232980622095257,0.029653252467651506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066728630656794,0.00039351909032483236,0.00016912594000108926,0.0,0.0,0.0,0.0015188343915326702,0.0,0.0,0.0,0.5
500,0.06834438701486209,0.001292411296883225,0.031070847048083654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06871447631803719,0.0004325154903232457,0.0001855094652652766,0.0,0.0,0.0,0.001774683330479253,0.0,0.0,0.0,0.5
600,0.06795686885876023,0.0004903341120561626,0.030853762385132114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756030627910231,0.0004603230669798371,0.00032621601065650134,0.0,0.0,0.0,0.0026280035949203147,0.0,0.0,0.0,0.5
700,0.06804571770907644,0.0010192421195971816,0.0313685111143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828954412967177,0.0004995613412666648,0.00034092851180849023,0.0,0.0,0.0,0.0018123698979202758,0.0,0.0,0.0,0.5
800,0.06767418718371772,0.0006703008643103889,0.031550031747659864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06809991699335048,0.0005108440784500602,0.00045800050791621464,0.0,0.0,0.0,0.003077723653578165,0.0,0.0,0.0,0.5
900,0.06811480285335918,-0.0003599086479701849,0.031402587706669434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06946566233544876,0.000523529262289689,0.00048439302118877145,0.0,0.0,0.0,0.0032820214413483563,0.0,0.0,0.0,0.5
1000,0.06743104962795418,0.00010250836323461926,0.031126690323533945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06986372962988636,0.0005235775062021365,0.0005180977638703853,0.0,0.0,0.0,0.004031556485129581,0.0,0.0,0.0,0.5
