milliseconds,x1,x2,y2,x0,y0
0,0.0,0.0,0.0,1.0,0.0
100,0.19032516422200457,0.018715358374301966,0.009357679187150983,1.0,0.0
200,0.36253850135241944,0.0700923285979254,0.0350461642989627,1.0,0.0
300,0.518363567677778,0.14774519398949967,0.07387259699474984,1.0,0.0
400,0.6593598965868523,0.24620782101830443,0.12310391050915222,1.0,0.0
500,0.7869386568878036,0.3608161886570667,0.18040809432853336,1.0,0.0
600,0.9023766965761756,0.4876057426081367,0.24380287130406836,1.0,0.0
700,1.0068293170715155,0.6232205536854851,0.31161027684274256,1.0,0.0
800,1.101341936477138,0.7648326046935867,0.38241630234679336,1.0,0.0
900,1.1868605058517174,0.9100720469425893,0.4550360234712946,1.0,0.0
1000,1.2642409290541727,1.0569660100080274,0.5284830050040137,1.0,0.0
1100,1.1439314554896565,1.185175529964736,0.592587764982368,0.0,0.0
1200,1.035072672016014,1.2794012593965367,0.6397006296982684,0.0,0.0
1300,0.9365730296704098,1.3449610068133317,0.6724805034066659,0.0,0.0
1400,0.8474472462902308,1.386454363271492,0.693227181635746,0.0,0.0
1500,0.7668026344607082,1.4078721448072196,0.7039360724036098,0.0,0.0
1600,0.693831565110711,1.4126628829631322,0.7063314414815661,0.0,0.0
1700,0.6278046716435617,1.4037918840478283,0.7018959420239141,0.0,0.0
1800,0.5680610660451236,1.3838163850198437,0.6919081925099219,0.0,0.0
1900,0.5140024987023468,1.3549325391523173,0.6774662695761586,0.0,0.0
2000,0.46508851524024974,1.3190127293995253,0.6595063646997626,0.0,0.0
2100,0.4208296020736883,1.277657099933016,0.638828549966508,0.0,0.0
2200,0.3807824078653486,1.2322281270861124,0.6161140635430562,0.0,0.0
2300,0.344546029185526,1.1838763818310527,0.5919381909155264,0.0,0.0
2400,0.31175788298799945,1.1335690776442422,0.5667845388221211,0.0,0.0
2500,0.28208985717138324,1.0821160210100016,0.5410580105050008,0.0,0.0
2600,0.2552452313094466,1.030189401690557,0.5150947008452785,0.0,0.0
2700,0.23095546272265094,0.9783444660975107,0.48917223304875534,0.0,0.0
2800,0.20897731013861381,0.9270366555917536,0.4635183277958768,0.0,0.0
2900,0.18909074920523447,0.8766335215247546,0.4383167607623773,0.0,0.0
3000,0.17109661433094245,0.8274283925388191,0.41371419626940953,0.0,0.0
3100,0.15481474664451944,0.7796501683100128,0.3898250841550064,0.0,0.0
3200,0.14008226188768025,0.7334724573304874,0.3667362286652437,0.0,0.0
3300,0.1267517648043541,0.6890229810134834,0.3445114905067417,0.0,0.0
3400,0.114689860517224,0.6463908529146755,0.32319542645733773,0.0,0.0
3500,0.10377578932138154,0.605632986957098,0.302816493478549,0.0,0.0
3600,0.0939003171872311,0.5667787654049147,0.28338938270245734,0.0,0.0
3700,0.08496461486034551,0.5298349466428592,0.2649174733214296,0.0,0.0
3800,0.07687923545064053,0.49478988962817255,0.24739494481408628,0.0,0.0
3900,0.06956326442459629,0.4616167290791936,0.2308083645395968,0.0,0.0
4000,0.06294349605813954,0.43027648344583225,0.21513824172291612,0.0,0.0
4100,0.05695369171708792,0.4007206386784934,0.2003603193392467,0.0,0.0
4200,0.05153388849672127,0.3728934787672781,0.18644673938363904,0.0,0.0
4300,0.046629835163697085,0.34673369779330854,0.17336684889665427,0.0,0.0
4400,0.04219245715229765,0.32217592407035595,0.16108796203517797,0.0,0.0
4500,0.03817735272153157,0.2991521167836859,0.14957605839184296,0.0,0.0
4600,0.0345443307732244,0.27759273982870786,0.13879636991435393,0.0,0.0
4700,0.03125703103584763,0.25742757626323715,0.12871378813161857,0.0,0.0
4800,0.028282556866148785,0.23858650022297212,0.11929325011148606,0.0,0.0
4900,0.025591144209124898,0.22100010021342034,0.11050005010671017,0.0,0.0
5000,0.023155848261780857,0.204600237172582,0.102300118586291,0.0,0.0
