miliseconds,x,y,S
0,-0.003993709346258627,0.8983447247739771,0.0023433440881227177
100,-0.004519298505758888,0.8399066697078496,0.06839073729677557
200,-0.006400835575960163,0.7814579508871929,0.13767658446846895
300,0.0024929028225122683,0.7328717156002856,0.18883968912370472
400,0.005902527016655633,0.6856872606005431,0.24464125131286177
500,0.00029017752679017975,0.6394695085065756,0.2810798371002283
600,-0.006624011703284156,0.5860991297773587,0.33064776106951305
700,0.0034859324439545144,0.5498754910638154,0.3744827492445054
800,-0.0033738898646725086,0.5224474361415058,0.4117823191217267
900,0.010046052595119585,0.48419325438468463,0.4281756425422078
1000,0.006703284144858131,0.4472440492807455,0.45695049365091006
1100,0.02150329366940512,0.41322563005314217,0.5139976701986526
1200,0.017050672812772776,0.38490819275935534,0.536770777636127
1300,0.025240774692210016,0.3658231201722086,0.5800222039637113
1400,0.037919340572895456,0.34326786326483116,0.5896392263498845
1500,0.038397168793908976,0.33255151895609053,0.6422293432122866
1600,0.051998289873415,0.3137698824065967,0.6676880508549747
1700,0.0716306493634131,0.29957988606508357,0.7044092263366335
1800,0.09247897168577275,0.28620487434496145,0.7490059469980676
1900,0.09910822206155724,0.2653853747876151,0.7792890464386717
2000,0.1272084683013302,0.25869764419370217,0.7915880052101193
2100,0.1373158996935516,0.2623462996006556,0.8493793267539338
2200,0.17515865911561945,0.2501132853600803,0.8755112841703703
2300,0.20632479992186145,0.2504534595307767,0.8835560539119339
2400,0.22140008433892275,0.26292188058131327,0.9356184570158234
2500,0.25709229112138254,0.2690340574017848,0.9526374826508412
2600,0.2881959806626473,0.2801622225477245,0.9631658575822524
2700,0.31879063418676734,0.27831181466200655,0.9730450820386775
2800,0.3475129173094754,0.30369880785936104,0.9998005779720124
2900,0.36932753107498717,0.3192892948920717,1.0027898883923503
3000,0.4009418259099874,0.3355951323784166,1.0084616855876767
3100,0.440038801209392,0.3434387760684313,1.011567617949208
3200,0.45883091885085064,0.36039613151243977,1.0059906892993633
3300,0.4801426112745444,0.39353020547353007,0.9855344660291057
3400,0.4799826514923838,0.4024108336392909,0.9767487915475423
3500,0.5087201116004016,0.43379421632511234,0.9483306164206977
3600,0.5202249201730259,0.4423075170779894,0.9414039165610333
3700,0.5227780582420448,0.46040463359477024,0.9128815905179448
3800,0.511155497294663,0.48851727499517134,0.8918547221400092
3900,0.5050472022504081,0.5052190910714872,0.8537952630820322
4000,0.5149849727867857,0.5133661762054957,0.8349230073961601
4100,0.5058231407813614,0.5315454840380698,0.8070848677712104
4200,0.4876519557987476,0.5449496161908327,0.7853405963049284
4300,0.4663965689151864,0.5518251887444144,0.7649132386007791
4400,0.4664572437674635,0.5576611714477706,0.7427113025096235
4500,0.4400748518852744,0.5694310263727818,0.7183585587098283
4600,0.431385013310561,0.5611152522738874,0.7009495368346862
4700,0.40953020558619757,0.5664367256678703,0.6699020394794454
4800,0.394372572674339,0.5693082320655766,0.6672158620648544
4900,0.3742033091177805,0.5648535987391159,0.6558871803455542
5000,0.3615586752717484,0.5691481436669076,0.6446758045017595
