milliseconds,x,y,S
0,0.006202619324071397,0.898549130267063,0.012684955563049334
100,-0.0069080084521240745,0.8384283335917363,0.08471483842982541
200,-0.007765634969569795,0.7816385607592398,0.1344980855464182
300,0.002861740862447197,0.7221145398865256,0.18693164133870938
400,0.007892578975473484,0.6766591715522698,0.24854667043930787
500,0.004325397830220833,0.6408251227947946,0.28116249625434986
600,-0.002707887910518302,0.5936210629493249,0.3222788251326715
700,0.009997267777836657,0.55677727430625,0.3558000283372168
800,-0.0006835391521363386,0.5145880106587817,0.410390736654233
900,0.007002486792766584,0.48518722376208406,0.44136911352619845
1000,0.007937477230147398,0.45563533859951744,0.46628255827676757
1100,0.023421311634688535,0.42577668009992115,0.5049911969782859
1200,0.02664542604817878,0.3883002355968252,0.5298421334927456
1300,0.017993428213883427,0.3639053853599583,0.5552605614855153
1400,0.02300752349589355,0.3402336097989318,0.6057149995389141
1500,0.039151168009305216,0.32123073491302684,0.6450547648898195
1600,0.0445552917357982,0.31017316144419393,0.6635523088827785
1700,0.07665021129456917,0.2996611780863642,0.6951482942304869
1800,0.09161388254550062,0.2761301935866759,0.7504858163675692
1900,0.09912836057665202,0.2710390007479426,0.7739065311649213
2000,0.11623062749636683,0.2601239026675437,0.7921566343332525
2100,0.15197753680538947,0.25161727544459145,0.8313875938178354
2200,0.17313309573349073,0.2563705009741541,0.8622596810085856
2300,0.1893547617720658,0.25300110915899526,0.8996405575662684
2400,0.23400585418120515,0.2634722975135775,0.9237931216480215
2500,0.2625280071116436,0.26010234760336176,0.9513948619422572
2600,0.29677934514241167,0.2797701750910992,0.9604523420811439
2700,0.31243995927036206,0.28377918325406026,0.9847316151100606
2800,0.35022671052007803,0.2915269214788222,0.9996903884120791
2900,0.37790180180130706,0.315385209037818,1.0118624566101853
3000,0.41416455518834155,0.32799296550571044,1.0159412369187197
3100,0.42207719819830625,0.3535106205230822,1.0125810927332712
3200,0.46284226293607955,0.36674648626676026,1.0020135945751887
3300,0.46701824693340593,0.39209829408003505,0.9887869401595554
3400,0.4834295050592012,0.41110962534204104,0.9702523619636436
3500,0.5025981928529206,0.4306064281195771,0.9555977077096482
3600,0.500730062108116,0.44429531534913913,0.9299809090469269
3700,0.524691899034026,0.4675942633213124,0.8936931189425136
3800,0.5220334261320532,0.4920000890836463,0.8774808551681257
3900,0.511140915449869,0.49631248187237803,0.8491679519435287
4000,0.5085339357504725,0.5244976753446406,0.8171727359911746
4100,0.5051767680217149,0.5321714614721503,0.8006545694289515
4200,0.4852112605262058,0.5506467090212397,0.7674511442034807
4300,0.4616489553710913,0.5465376906669976,0.7526699297900051
4400,0.45783239835603434,0.5563448674776034,0.7336488278826351
4500,0.4356778044952273,0.5620691241344581,0.7058764170898023
4600,0.4140041292058698,0.572046152149963,0.691436619890986
4700,0.4159191208092104,0.574799139221706,0.6821989655806137
4800,0.39508824985409646,0.5634241363912132,0.6737039594329671
4900,0.3787489726894761,0.5673767890522707,0.6640948423787443
5000,0.3593097063125491,0.5647112009887445,0.6582275660613949
