miliseconds,x,y,S
0,0.0011151176291672139,0.9062081111521156,-0.013204701012692416
100,0.0011704995139962557,0.8338868793466274,0.07113863596771867
200,0.0075328531942283625,0.7777518306462515,0.14377086112266785
300,-0.0009215248442522448,0.7269178831512491,0.18906393254707154
400,-0.0077549821929398365,0.6816549177272005,0.23895190345214504
500,0.0012102340127017864,0.6332301456880145,0.2859132558467778
600,0.005655195506096657,0.5858663568188927,0.32138025789775265
700,0.006960017929568183,0.5579030232879686,0.37724805256099503
800,0.0140325072213742,0.51204982819293,0.4084345350226483
900,0.011231802370327183,0.48066352828560466,0.43506111807523656
1000,0.0058297516681271744,0.4427978191330168,0.47806550365937356
1100,0.021358199556036427,0.4211069817133621,0.49539407499313465
1200,0.02778439145203801,0.39074273583591956,0.5213269244772809
1300,0.022735880759556105,0.37569635973879545,0.5589852971684457
1400,0.03458368982283511,0.34612993914355633,0.6135157739865407
1500,0.03780338637251047,0.32583627617823363,0.6357914673678039
1600,0.04442434389167956,0.31201497937015304,0.6734167019109379
1700,0.07004706822765966,0.2901843201738268,0.696259219810236
1800,0.07731918675396594,0.2842603202078754,0.733754156573231
1900,0.1013613191204039,0.2686844386009584,0.7726373346475847
2000,0.12901817702291873,0.26595545785773794,0.8148808084872552
2100,0.1416778703081533,0.26131541856113244,0.8485493429771335
2200,0.17390038726977125,0.2633762965122084,0.8615954504255399
2300,0.19452982997695925,0.2641790337569612,0.9000849666377619
2400,0.23076254005025246,0.2529655418015217,0.9184539843382346
2500,0.2594088107027582,0.25999628638555783,0.9572687415779789
2600,0.2871729156866228,0.2676214967737189,0.9607549606977286
2700,0.32544929385835664,0.285696261279351,0.9887090057798433
2800,0.3532667208439542,0.29923838685851456,0.9937988478221333
2900,0.372271434086854,0.3207314979919163,0.9990871585638391
3000,0.4072964677195147,0.33479432540595677,1.000333526072316
3100,0.4296633049545318,0.34194830342465,1.006337704858009
3200,0.444518658998414,0.36756696091316465,0.9995710207239079
3300,0.4691862463604066,0.38393742965709077,0.9917193449997451
3400,0.499848892908377,0.4083163642924088,0.9815100952156377
3500,0.5106703680388137,0.42837816146208024,0.9393444946775289
3600,0.5103601194377211,0.4514300405315159,0.9247400800700413
3700,0.5175564533866235,0.4644075172958327,0.9071234471776455
3800,0.5188188472347,0.4842102332237738,0.8778623439306497
3900,0.5202953075022286,0.505118544520847,0.8673921418284357
4000,0.5010902643588485,0.5171418356263028,0.8168482744401055
4100,0.4905851396401742,0.5320442919041117,0.8083569080942802
4200,0.48950685236017655,0.5386427669695927,0.7686973583769152
4300,0.46348572774067187,0.5467271929994132,0.7633872753139441
4400,0.46080972326889014,0.5579766372235188,0.7402926418387172
4500,0.4330241284161073,0.5724717071011054,0.7124262469803557
4600,0.4204395366719274,0.5677398814232385,0.6865033629610314
4700,0.4042333988809209,0.5684286113540239,0.6823537576862552
4800,0.38865459558664106,0.5647362591007988,0.662191156503753
4900,0.3710367251147828,0.5698364970765123,0.6614735246149729
5000,0.35023827378058153,0.5707361551036089,0.6375391918362806
