milliseconds,x,y,S
0,-0.006552150814856558,0.8936962249432837,-0.009704734508494649
100,0.0016875935927886717,0.8363626018136969,0.06919278611587368
200,-0.006572613753130358,0.7805047415218448,0.1460655303429738
300,-0.006824776567389199,0.7236261602433962,0.20037236519534404
400,0.00810357351325363,0.6822132782731628,0.2424258683591073
500,-0.002110337618555626,0.6393346224534635,0.28896732904384154
600,0.0019311384637081385,0.5952051168154273,0.3213672457120753
700,0.006293335142023744,0.5535049181886013,0.36069658988274333
800,-0.00010744980782325959,0.5124015167003001,0.39331539242856994
900,0.00600446095288539,0.47485493099303916,0.421333492476909
1000,0.013138620775658824,0.45503863488132407,0.47501078600812774
1100,0.015528370255186611,0.4198973108951546,0.4908447614659996
1200,0.01769539417401356,0.3990261855423972,0.525931700991852
1300,0.03387526651243297,0.367994385780198,0.56471361318484
1400,0.02489257784687622,0.34951890078128645,0.5909831006716972
1500,0.05124026476147628,0.32175010905472196,0.6421691069515786
1600,0.047750664147510724,0.3043570844893964,0.6718387117961762
1700,0.07125681862571828,0.2880135268294809,0.6957140437304921
1800,0.086110098390314,0.2849842078373138,0.7307158601631798
1900,0.10765407538032447,0.2637814980932921,0.7642002819387558
2000,0.13215455875680557,0.2639803532047886,0.8134211860620981
2100,0.1469849236293575,0.257611147908766,0.8424833148859724
2200,0.17325242400057383,0.2551029146365995,0.8549954240813818
2300,0.1978590935337471,0.2543228635410969,0.8995208375565049
2400,0.2287238178896766,0.2628247616249752,0.9146822576467235
2500,0.2536427033143603,0.2690210417727761,0.9454987284338172
2600,0.2934856383101498,0.26839419679579013,0.955932828473199
2700,0.3218375069546696,0.28251016170851767,0.9933078300978182
2800,0.3465492336043941,0.3035274906145357,1.0051090494835266
2900,0.3749656004119437,0.31526625494825167,1.008603838798211
3000,0.39789697677995584,0.33307139688731485,0.9944284603782786
3100,0.430992696774079,0.34478950885661475,0.9918710770612897
3200,0.44438290309903916,0.36525610384183393,0.9916120973056228
3300,0.48300585652663075,0.3803259224918632,0.9784640387941264
3400,0.4964534629573763,0.4117548292440435,0.960364498123848
3500,0.5009701959315886,0.42812235089677186,0.9440397479924213
3600,0.520315440751216,0.4447939947509769,0.9162477253860418
3700,0.5053209970083236,0.475632319578072,0.9048244102342204
3800,0.5118714905205414,0.492502273013193,0.8734942346195755
3900,0.5025637138115463,0.510691221745955,0.8580345801416988
4000,0.5097226958187348,0.5123911438848064,0.8289616275902456
4100,0.49278809872247487,0.5291521229607015,0.8119749782652644
4200,0.4801345862028818,0.5370878464318473,0.7783874193105559
4300,0.46209170405675504,0.5588504805803312,0.7660778279475665
4400,0.4481608565625987,0.5621251862716204,0.721817403319623
4500,0.44706335306212364,0.5719547465777771,0.7028621252213125
4600,0.43146519732530547,0.5657554667114297,0.7006091532364621
4700,0.41624735181305195,0.5694571888466302,0.6839280164853642
4800,0.3993596857829698,0.5734862091492605,0.6579885500712803
4900,0.3667177802633845,0.5711821883545308,0.6586677597195026
5000,0.35177459606404704,0.5610162177629375,0.6514823470725932
