milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.49867443864057204,0.4964173474927931,0.4994384634782161,0.5021456870231168,0.5002595580092409,0.4931471328080983,0.7952910450104834,0.8002827793014969,0.7995144039264956,0.7980307187927089,0.7994421435288427,0.802668812089052,1.0006859606197207,0.9979662040993874,1.0008029081916143,1.000546996456715,1.000945269010285,0.9999345707905566,0.9998523102429835,1.0041810438862944,1.0007649075811924,1.0016040084696496,1.0000129364227088,0.9982789453069059,1.000468227224606,1.000736736227873,0.9999941735053479,0.9983854878452799,0.9946883942704801,1.0017481602496057,1.0009849844237786,1.0016879773243557,1.1975058485650452,1.2018471721307222,1.2010641500382226,1.2013295290588604,1.1971369444204487,1.1986940645473,1.2015212319894701,1.2020181221195176,1.1988328281690686,1.1990505156996094,1.1989718757552517,1.201965978389567,1.1986706901089081,1.1987243835386359,1.200744577150036,1.1987749317149539,1.4993149026535324,1.5032761739386156,1.5013994803013926,1.5001626133241035,1.5015346072029834,1.7958087150356021,1.9965614543979258,2.2107829126152723,2.485339746796676
100,0.5279791044061788,0.5746384920620711,0.5509724581505804,0.5310517754771619,0.5235796072820182,0.5829448050288345,0.7276303387739184,0.793378585913614,0.7694294085500316,0.7906744748584719,0.7922657345966304,0.7960785996741653,0.928519032428765,0.9939889695067852,0.9778465438999645,0.9655588999695408,1.0003068841049743,1.0005947511684394,1.0113085134991884,1.2672467165580081,0.9984516906623493,1.0074490288389002,1.001040865708767,0.9988315201135661,0.9981400780934391,0.9985367993923281,0.9998141584845837,1.0030976629152195,1.0442134810166601,1.0683671993269113,1.060947906204142,1.0545533752891056,1.1750194665616358,1.2701137433713217,1.1759892910592775,1.2700932296237013,1.1905182771055758,1.2704751796064002,1.1893623767021921,1.2735024753099364,1.1894011334721968,1.2731845618505604,1.1893200583851153,1.273965736518427,1.1769180732454245,1.272774726212911,1.175565033270091,1.2717708724578891,1.4680314647204171,1.542865078083262,1.4760739720968314,1.5443713062005322,1.5220842366389014,1.7516537333922166,1.9144984906871054,2.0936689532496917,1.7326281517137183
200,0.5353618694324446,0.6169165165695346,0.5849592684452725,0.5396578475398005,0.5415687453673697,0.637921433991876,0.695881059965348,0.7832601513109898,0.7479787943856638,0.782595895877165,0.7892202881347927,0.7923158407036082,0.878320899515703,0.9802864286141434,0.9612884517249378,0.9415573296759987,0.9988190037951251,1.0040263592491054,1.042012273049653,1.35781417765023,0.997589631401602,1.0255903548693175,1.001405869839166,0.9990738526809907,0.9988759121927451,0.9992287930433067,0.9989050043618735,1.0056466840043272,1.0963596738399521,1.1120725637657758,1.102186035279903,1.105555668138322,1.167788383693049,1.2921970204586783,1.1682549392911732,1.2905958260483934,1.1852797316551913,1.2947572060743249,1.1857756450578225,1.2958292465316417,1.1908105182158024,1.2953699505951202,1.1898385142515173,1.292737249908782,1.1689368454303697,1.290591132084901,1.1700223538524102,1.292374414236202,1.4687554515366108,1.5363585613257869,1.4689898055195085,1.5461780339646947,1.512407492902809,1.715489498963763,1.834697172335514,1.9587789255863948,1.54116627371798
300,0.5612818891038157,0.6501213721619388,0.6029692810376563,0.5546626166095304,0.5638733131776755,0.6760171288545264,0.6792043054656078,0.7767345590506344,0.7350086484861863,0.7800089939912261,0.7905374426209956,0.7920672441386395,0.8434425375866019,0.9651841366738312,0.9490790454944977,0.9250678059763898,0.9976980917435214,1.0059811857611334,1.0668122623656906,1.3880404796876864,0.9940352513532075,1.0402571573655184,1.0020193559828414,1.0006222342338582,0.998825169972836,1.001375262214117,0.9996746142377924,1.0104933185198992,1.1286464393863826,1.1381465138588258,1.1325115409779032,1.133652826525022,1.1706663258366117,1.297264081147152,1.1737895246135361,1.3010134785074072,1.188701322483345,1.3034381748672874,1.1914705124824885,1.3011135987953608,1.194774207845775,1.305069556354007,1.1944473963018232,1.3012064784780586,1.172820467583085,1.3009142957025333,1.1726970368897678,1.299727727238506,1.4695064933236053,1.5379876485627397,1.4663801949487585,1.5293820350410274,1.4919278444916146,1.6584406659065816,1.7726004449717911,1.8753869739520361,1.486612136943775
400,0.5654029624417518,0.6731913569867576,0.6184763003247695,0.563109264304782,0.5674995678127541,0.6967924189873379,0.6800119293560508,0.7697121075911451,0.7259857407535181,0.7762522065049865,0.791430030127033,0.7916944050411955,0.8202433236766041,0.9515557956786905,0.939068033571021,0.9109093982287926,0.99601831638042,1.0130687988331404,1.092085358428426,1.3873937300911743,0.9903604801674067,1.05775955787086,1.000392182701024,1.0030201852683416,1.000766501991004,1.0005446272037437,1.002686851612679,1.0126209810611113,1.162764543942965,1.1544051909762354,1.1574435443518307,1.1579018158005734,1.1785106412918596,1.302861623729397,1.1790298468895688,1.3011705370603281,1.1997834901529465,1.3049674646226905,1.197347420579966,1.3058059664818937,1.1991583297082982,1.3095301070772076,1.200460813570702,1.3063735800053011,1.1761973568812572,1.301859523926019,1.1777988295126014,1.3023432073411794,1.4629993303940376,1.524976218225037,1.456890397040515,1.5104559267889177,1.4796029828892385,1.6052870304785989,1.6876607443377292,1.7988277226756286,1.4508376165929897
500,0.5710371683709714,0.6845795065519606,0.6320014505407,0.5838633979141131,0.579224098064391,0.7217254100890352,0.6840107276918577,0.7679686017585293,0.7234920747969196,0.7765323382614625,0.796340066990466,0.795931485983569,0.8054982895930883,0.9403731106257722,0.9345024075531002,0.9059809899596918,0.9912614693395454,1.0160897774668713,1.1088437852456545,1.3817316520210825,0.9881419160642331,1.0679072078188894,1.0028167726630397,1.0025734878978219,1.0030579631566934,1.0032560523341643,1.0016106349963723,1.0185826538538505,1.1847038878050768,1.1625381612683385,1.1809220373328868,1.1727954503029756,1.184432730563821,1.3029586545941054,1.18794049433828,1.3021189792213397,1.203399133472802,1.3095977910207985,1.2039815307173811,1.3086679366080516,1.204563215983102,1.3093349328357822,1.2065363636275286,1.3111397045098796,1.1890705200602456,1.3045694301847173,1.1885957364502766,1.303467965254745,1.456744756937914,1.5078980697289315,1.4628174027380738,1.4978490026857407,1.4719567122288708,1.5901873943173288,1.64354265568215,1.7107041099877105,1.4312743209950798
600,0.5957257926285288,0.691012352984485,0.6428266688498809,0.5903520852250204,0.5962693305486415,0.7369046023923256,0.679723107424651,0.7619507048886432,0.7170441807389546,0.7737464222286295,0.7992154485132995,0.8022193128549616,0.7894730105279412,0.9269988484941677,0.9276526130671829,0.9011804779002407,0.9894499717809604,1.0171712196954865,1.130291745459742,1.3729634946804643,0.9848815198909784,1.079463533954036,1.0042545825659406,1.0022431865105061,1.0038068975563876,1.0042588786542253,1.0045653670520938,1.0208968050397695,1.2037438977484975,1.175011483544076,1.1888962638260956,1.1868730469690643,1.2013481403979263,1.3028804811005112,1.1946293892379967,1.305554900190794,1.2150822569829403,1.3110766296808258,1.2150244776129961,1.3112311302433546,1.2117570197108316,1.3128324210551343,1.2123255453008461,1.3121020664143068,1.1985760773501106,1.3050950169440911,1.1963663981191692,1.3050373805436888,1.4620418297098974,1.4894532400974219,1.4604601456405895,1.5015959218920047,1.4502010103973997,1.546641812541237,1.592672550071392,1.672449424970128,1.4096287941309085
700,0.5993982409460868,0.7029084261472213,0.6641322953796442,0.5923502004353125,0.6038950663029184,0.7585734746986476,0.688704591591069,0.7576970010253825,0.7200478665932079,0.770935543655738,0.8045825624056461,0.803229760729244,0.7880097695259886,0.9165686929301698,0.9249755820060022,0.8935629592762367,0.9852201683429206,1.0222478548501166,1.1376355437914707,1.3717041901867746,0.9830752404046417,1.0853869989180664,1.006561336774621,1.0039435280428939,1.0071750801011081,1.0071848540421753,1.006828748463644,1.0221436517678624,1.2224114211258073,1.1835086533359427,1.1955270296999434,1.2006648677998553,1.2057971040639035,1.3063102001486682,1.2023567400805206,1.3027629028691454,1.2204155472352425,1.3111927719878607,1.2218562702499642,1.3121687225467544,1.2170683188691291,1.3112718050329273,1.2182804899959374,1.3117333290342863,1.2075356427335426,1.303063379885997,1.2030360523053316,1.3044145169418815,1.4447359128177468,1.4880022818632632,1.4514140340701769,1.4790830594592,1.4489899844295675,1.5075707134536538,1.5786189917898459,1.597046114991597,1.3934008637027508
800,0.6097838041888131,0.7124034718649984,0.6607328086075767,0.6039223477825381,0.605257632896916,0.7603874881037187,0.6914833261639749,0.7557735662848435,0.7156666243992161,0.773835051181507,0.8102570823710996,0.8063871319543302,0.7777229151122703,0.9117963649995808,0.9240504667354645,0.8906880868612574,0.9836485106184187,1.024006489555299,1.149559006593893,1.3574356837446666,0.9801379584479643,1.0954345128907192,1.006828986671281,1.0084719071679837,1.0080562415624343,1.0055723890452444,1.007181228726266,1.0242007695106037,1.2279042462977026,1.1841041972914772,1.2090117110475889,1.2017768908350968,1.218484259113888,1.304440329315996,1.2083958805100126,1.3030324453077518,1.2281155627404496,1.3101633042999286,1.2282880686025917,1.3132938906248641,1.221599926310054,1.311035462555705,1.2246282779354263,1.31115687122776,1.2135607002014552,1.305354216620516,1.2111441744653895,1.3024797563667236,1.4465744281937292,1.470472660980646,1.4486408513925026,1.4803513354241775,1.4364637814042305,1.4815478816779863,1.5333894366449468,1.5644915479751824,1.4033775408649585
900,0.6190978996642773,0.7149086002509295,0.6702894129150412,0.614839041276767,0.6204110696099131,0.7738965416899217,0.6967700638268212,0.7545563661390228,0.7192300790086243,0.7715696055596805,0.8153172225642574,0.8141996279947801,0.7748043946956661,0.9049889224375702,0.9227359566104919,0.8899039014000423,0.9808661478104495,1.0281632280449247,1.1541334020794203,1.356863401386697,0.9795152612451814,1.0999069290457402,1.010211205350897,1.0108968698913716,1.010846600847391,1.008437910828084,1.009536708402136,1.0282317499999738,1.2490726497619882,1.1918503909040283,1.2138983967990875,1.2061701051551859,1.2241584972697328,1.3058488621768691,1.2175880656328395,1.303276035157509,1.242196018293164,1.3106850626321502,1.2341076825007937,1.3108311231870304,1.2265732776237777,1.310536900748809,1.227987333551527,1.3109310078175698,1.220866671851658,1.3052687845520798,1.2160424994153358,1.302304165092521,1.4450876321192268,1.4692129479451004,1.433623046608145,1.4556058910378644,1.4150094718934103,1.4612297647386063,1.4872794448477937,1.5281716003752592,1.401181665785237
