milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.49837508092068905,0.4986261394567785,0.5069446980227902,0.5000793681173852,0.49485934131784903,0.49913408853719293,0.8030879634802112,0.7982340197969,0.8030796967596402,0.8015806908823184,0.8002173895232078,0.7997342470908874,0.9976194098808553,0.9978540689891957,0.9989101929824485,1.0016926568839757,0.9993814451705456,1.0011753123759102,1.0011119546298606,1.001878776129966,1.000434296471464,0.9993110320184373,0.9984624733802296,0.9989531934550794,0.9998822893771301,1.0013607676682141,1.0002696524145698,0.9991408534742329,0.9960305881998024,1.001898494134546,1.0008894057815543,1.0022751982285856,1.1973259582607867,1.1994094431986657,1.1998255445414736,1.2003839320923528,1.2004286216954891,1.2005490252444335,1.1998987579848908,1.1986341409640886,1.2005297750207162,1.1992511303797164,1.1997545178297246,1.198317609427505,1.2020780218415525,1.2011705646198874,1.2001424993732717,1.1982673107333788,1.5050494855184706,1.5020028727593606,1.5050753711061708,1.496593809977948,1.4955766375103263,1.7976020459260167,1.987627606007115,2.188621931194948,2.506233443130263
100,0.5164333459471686,0.5737363277385213,0.547818732399255,0.5176672515050217,0.5214993416353823,0.5707043213823142,0.7281190307127344,0.7930877361434718,0.7696141797009661,0.7899584116251033,0.7914981761230355,0.7896661228577732,0.9314932425013797,0.9966990971066212,0.9782604352564515,0.9649339630009485,0.9999103272588657,1.0004329916977095,1.0131801042861717,1.2716718646118934,0.999576582810116,1.005045189534681,1.0000601308192631,0.9998236014889593,1.0004480692103437,1.0010301073256176,0.9982301689583506,1.00222494488073,1.041979815526482,1.0699836825022027,1.0625787194962806,1.0611730869052869,1.1753199639656413,1.2717957347331326,1.1746530951952474,1.2708832114123874,1.1909256195430187,1.273883558494943,1.1878839902494025,1.2722760721546147,1.1884509504800633,1.270993035310921,1.1896417000463604,1.2736921536044399,1.1726609792885365,1.2716266589145913,1.1758334880995738,1.271540054475395,1.4688623419114855,1.543938454783769,1.475116530657407,1.549875641502086,1.5124797593026786,1.7710944804974706,1.9243301973892155,2.0775204234330054,1.7281956381538461
200,0.5399107725503384,0.6208012218887021,0.5883164865929326,0.5498579243422647,0.5365703913171397,0.6313877264344718,0.6924217390487324,0.7824143880488182,0.7493725929793701,0.783182242649717,0.7877497914568842,0.7932092266261671,0.8825506278568678,0.9833111134737225,0.9628191454433722,0.9442613711243991,0.9990165647417285,1.004332611637912,1.0384770588648766,1.3571174103570305,0.9966539200519537,1.0201653947252598,0.9999253081971508,0.9996947633159723,0.9993325049207107,1.001643309115249,1.0006848271438769,1.004524010990904,1.0986841554376239,1.106979213391781,1.101524383927671,1.0979420624625746,1.1681709728555776,1.2908040975890558,1.1684105390591089,1.2938943850748843,1.1865192932056392,1.2957667581794616,1.1866020902171297,1.296107151465965,1.1881420600634154,1.292831664485486,1.1895731213410798,1.2944196689781202,1.1694563519968024,1.2913252039152692,1.1680692692366585,1.2920170268856694,1.4607934358695336,1.5397831062122547,1.4684260631562822,1.5351251584348082,1.4994864238189758,1.7164576293769167,1.8296891766794332,1.981232928605425,1.5265008604897286
300,0.5528741900481406,0.6469784563781016,0.6126249510622171,0.5592563568099772,0.5511893564173309,0.6764667211132828,0.6867751282403143,0.779000418706993,0.7343293447555518,0.7783447073682044,0.787692113244813,0.7933846897109784,0.8460488248611809,0.9688975180123154,0.950366433866578,0.9235541069996651,0.9976474964385023,1.0070790259263567,1.0674639812582134,1.3906029257943886,0.9933685997165174,1.0414015290785474,0.9999322403643366,1.0006760843671652,0.9994893747436965,1.0023330319092942,1.0007927568060295,1.0096071409306804,1.137178486180942,1.1338927402543475,1.136293404318506,1.1338245179182316,1.1697727616941591,1.2978085824853098,1.1703976229805435,1.3007358989310447,1.1879356658450135,1.3035215433248346,1.193270428635409,1.304153020696728,1.1948235583781222,1.303329229434964,1.1934868975298953,1.3024905950002306,1.1729368931891087,1.3010928364911356,1.1721142134888753,1.2994588474362943,1.4667001450509642,1.5279751177449694,1.4604418597376776,1.525580103647305,1.4923264850270668,1.6601768738560845,1.7717270039064068,1.8588852740903699,1.4551231662758164
400,0.5649116036851081,0.6685074159889969,0.6304334636829652,0.5719689345710266,0.5755252347670059,0.7039346739965553,0.683877802705681,0.7739354299190144,0.7264450347851915,0.7777562133342424,0.7908383823691217,0.7899170568703993,0.8210324135122821,0.9518908150576311,0.9406752454657998,0.9129858398801841,0.9946289057062774,1.0116686769604097,1.0961775334513415,1.3844301547282387,0.9908140985448706,1.054134478960197,1.0022916644918107,1.000879895804991,1.0030056917148646,1.0011978682931406,0.9998639753718669,1.014089047149291,1.1614220103665056,1.1507778947014644,1.1636202536854379,1.158002705294683,1.175403393155584,1.3016007663895277,1.1791580674377489,1.3015314582024566,1.1940209824427417,1.3062159188265694,1.1993893417684591,1.30748756773053,1.1985870467204223,1.305150851372716,1.1987418573172133,1.3052082342320788,1.1793140168214997,1.3040588567195073,1.180862048721011,1.3023559280252577,1.4640203296772385,1.515868251529292,1.4674727670079095,1.5257152949145052,1.4753414607806987,1.6018519983898951,1.7091844770770457,1.785617327677965,1.4579698119525382
500,0.5792454684746536,0.6873686182535634,0.6338542668037969,0.5768655787197474,0.5859711838750983,0.7247974947289674,0.6787661030164349,0.7660923004367979,0.718274723361852,0.7719536925791114,0.7958589407077707,0.794218206713461,0.8023737599354426,0.9369206723351694,0.9317560060433778,0.9053730705665831,0.9920238834822613,1.014196501672308,1.1117634314293596,1.381767948480009,0.9878858808728183,1.0719030833439056,1.003907373351873,1.0011630348171896,1.001318199076755,1.001703826307492,1.0045295074926541,1.0149556253585732,1.1866322009104584,1.1619148829847894,1.181310299043698,1.170652262482445,1.1901621181961077,1.3044313605225173,1.1850109543966005,1.3036888857513858,1.2077399560958852,1.3089501133230301,1.2064174268087224,1.3110267998529272,1.205786877263392,1.3083250839341676,1.2039930531470358,1.3081482179552448,1.1852993344927563,1.3053099861628712,1.1865344967931433,1.3033825307409248,1.462807662364052,1.509351718611546,1.4668948624009168,1.5024254580357959,1.465689198187288,1.5826672527957575,1.664339480693656,1.731448471118519,1.4313209609964217
600,0.5914504977012939,0.69884430830029,0.6520550506825731,0.5923450383830402,0.5852504165601329,0.7350608771612467,0.6837282494112017,0.7633664072598481,0.7190603174374249,0.7719608535196294,0.7986330557001183,0.7976246053567807,0.7925135006388551,0.9258599170533552,0.9270497766503977,0.8973181905242893,0.989786507807738,1.0169428410153654,1.1255231290238332,1.3723031538822175,0.9852636088650357,1.0822568476377146,1.0028837608937229,1.0037239384543897,1.0025090926818463,1.0039027962133258,1.0046300284346903,1.0186908873846319,1.2104665774701324,1.172411663363659,1.1943860574213532,1.1831317432223283,1.198918433060238,1.3045414613261952,1.1945321627639303,1.3024434991919367,1.213933247273264,1.310299100431276,1.213266613875831,1.311829730214562,1.2109989454680894,1.3129870637864705,1.210638698730907,1.3097831795293051,1.1963521096438046,1.3051863772583108,1.195787872664707,1.3064126404478913,1.4555051798866447,1.5002437717168686,1.4508840712945144,1.4863544625736234,1.4593486808306084,1.5492677129094996,1.612965206020062,1.6505164176555138,1.412334062709196
700,0.5910260932529946,0.7051885484129096,0.656516579082032,0.6040185265580714,0.5966819611462529,0.7539209602925979,0.6876857590839536,0.7588666476754035,0.7168392684067996,0.7710539716510477,0.8049384157829063,0.8061556177800828,0.785479496141983,0.9172697989482637,0.9269681643633516,0.8952214334723513,0.9862283259191325,1.0228047168792311,1.138198274048951,1.3712163735481482,0.9827096346610725,1.0889120221934416,1.0051866199444208,1.00543370122863,1.0056798336540862,1.004455672874527,1.0039773533656295,1.0232034318278398,1.2231062922743512,1.1766393113860236,1.19779991388405,1.198459446140815,1.211060818331137,1.3053021832578204,1.2026382890422325,1.3058346443223479,1.2216334259203203,1.3108891108371443,1.2209171091483324,1.3106341588384824,1.2175933230168694,1.3129385118900305,1.2170513721931524,1.3114699900594353,1.2058275721114633,1.3031095074856736,1.2028648931959423,1.3047165226817847,1.4511611044218222,1.487613831476401,1.4526390978872965,1.4784059966158551,1.4426885712682307,1.5239660619300328,1.558962483741644,1.6009596187967108,1.39395979133984
800,0.6134037318257697,0.7092984104640087,0.6670005592037299,0.6085791415035847,0.614300300808233,0.7709803723556498,0.6892604321068483,0.7563556954660331,0.715292726562543,0.7715828531396908,0.8115108462613402,0.8108277713017614,0.7809560158656381,0.9134869451272752,0.9237277854658973,0.8930383595348833,0.9818211413797637,1.0244028448935347,1.1489933846731493,1.3598459869830406,0.9822689810661219,1.0951492948565416,1.0066524838640976,1.007598821980001,1.0077506158603466,1.0058932612571039,1.0060098602429524,1.0248302786300616,1.2293571017090703,1.1846983833092113,1.2131604657153938,1.2036406795446657,1.220656465084516,1.3046716526013633,1.2086346117330935,1.3035064036210053,1.229004059825481,1.312471289257353,1.2294663408861917,1.3113200178658486,1.2225168706646954,1.3107625549221842,1.2244372028952468,1.312610798516925,1.2137025351935946,1.3032585223816158,1.208116268833282,1.3058571939775145,1.4494918879118996,1.477584531077161,1.4456864094448634,1.4668280191136867,1.4286767910026226,1.4900454800826257,1.5194371010676235,1.5670043722540317,1.3969483221629981
900,0.6130861818054824,0.7100179298530518,0.6696361812381629,0.6107055076034442,0.6213758751530997,0.7772421610192786,0.6940248544505498,0.755446484010307,0.7175605167934033,0.7730736022178244,0.8097917778974829,0.8162932133627474,0.776623983550907,0.9045462090138829,0.923646671535922,0.8921701370456405,0.9809355829035781,1.0288044309769324,1.1545173719449133,1.3528570128480377,0.9805573553254129,1.1018787159687402,1.0089477783058116,1.0109510921081335,1.0089997695999557,1.00884713163681,1.0103499212895581,1.0302265391105783,1.2432952873876364,1.1899357310988945,1.2138282409336665,1.2129527095385944,1.225118679571377,1.3043379517692186,1.2169826178610055,1.3038932409813535,1.2393440358280474,1.3137342063633723,1.2348589266253855,1.3099553249099865,1.2271112540529667,1.3088312350078917,1.227364251239355,1.3112441471053249,1.221871743285001,1.3046907701540813,1.2150105802185676,1.3025187999954473,1.4357660553299367,1.4667567705281266,1.4389359211574473,1.4672969009039833,1.422998840132007,1.4830104691500399,1.5107928553484724,1.542183141703276,1.3788733620957738
