milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.4999232211662861,0.4939710409969518,0.4954826834646807,0.5009153783432363,0.5022090731530626,0.5028722180336005,0.8038638718245964,0.7982306240473708,0.7972117023702662,0.79921105299359,0.7968208426013155,0.798460807540128,1.002048731023482,0.9992265309896187,0.9997618894096266,0.9998067222538762,0.99915820755009,1.0012987132782585,1.000377279224025,0.9999313586400896,1.0005316971543063,0.9986375235351013,0.9994800917525223,0.9981246202155536,1.0016660993479862,1.0012046644279635,0.9994687646999599,0.9986013764724044,1.0031532262263396,0.9996435199676815,1.0006630121692675,0.9992812639989406,1.2002112850472835,1.1984242996331582,1.2012036740257506,1.2004351673196556,1.1991515469513974,1.1995635112811485,1.2001157690406372,1.199292126658258,1.2000626752722718,1.2011522605407379,1.201424391937601,1.2000384178340753,1.2010967486516255,1.201403726806007,1.2010849498805738,1.2000032077658618,1.5035427622046627,1.5060460117239751,1.496601808449492,1.4939234656728753,1.5061079409046148,1.8130253625169694,2.010873578012627,2.2040650043091565,2.5136555593188254
100,0.520663413793294,0.5764935860585714,0.5475837905851293,0.522053177194885,0.5294910412694914,0.5757733513706672,0.7276497430694283,0.7910682247579964,0.7673576593748991,0.7915434116091381,0.7901877109968076,0.7921490972318459,0.9333348441033341,0.9962459612777584,0.9809435740854763,0.965360575464029,0.998735272917747,1.000198678168932,1.0173898215692465,1.2733633886903624,0.9999630814310192,1.0061118693789057,1.00061299606994,1.0011933701658746,1.0007770897690056,0.9993841329356871,1.0013665135934207,1.0015997267990986,1.0526706090219018,1.070149901544453,1.0541439233944268,1.0582898654845023,1.173502044498633,1.2709639782975268,1.173672904868496,1.271807002551277,1.187900549836068,1.2731002726507843,1.1893888117650684,1.2720168163612473,1.1898435150883975,1.2706721261290963,1.189494352362737,1.2744190198197183,1.1727513843498605,1.2719022670717035,1.1738135507793845,1.2701698916023745,1.4696516545531353,1.5492680648875397,1.4746050137232976,1.5416056536840388,1.5171396450845815,1.747364121915348,1.9243085790285122,2.0807555677908987,1.7105911828326368
200,0.5338035404071169,0.6236518367436711,0.5875607298275538,0.5480755657796638,0.5393859994585369,0.6251941839047099,0.6954674217172958,0.782775614342736,0.7499078998028357,0.7873122042262762,0.7888243999312644,0.7939412428191993,0.8791330951889893,0.9841325404967748,0.9626259953915998,0.9427744811145173,1.0000099838307765,1.0040879731204237,1.042349991337509,1.3646683394249022,0.9968133102474073,1.0202488053922105,0.9995199022586723,0.9982839817985751,1.0000468945387668,1.0004305652476564,1.0021343147843842,1.0032635749587953,1.0964790093058636,1.1103227771908988,1.1031548377190272,1.1020413210472528,1.1659973099448107,1.291430726277935,1.1679346119568392,1.2917929475349872,1.1891435158416637,1.293296009680697,1.1867909336763605,1.2922718305429213,1.1884826704285003,1.2934023128130006,1.190567672197546,1.2931967265824196,1.1696787745906145,1.2925986700763552,1.1713125208094328,1.2927162176515643,1.4599615956259522,1.534173132357339,1.4651700513811277,1.5374530272094376,1.508016682517394,1.719853800105771,1.825231559522689,1.9612642073683995,1.5176363340007317
300,0.5513713402622467,0.6525111250332917,0.6097293463123336,0.5565998210650235,0.5617633344811465,0.6665463742063122,0.6831493610823056,0.7770833269673346,0.7323078299979333,0.7797264897491408,0.7911294959227271,0.7934091199153401,0.8465068810940742,0.9673420807452351,0.9487062881105468,0.9238145312544146,0.9967322104595406,1.005473290559804,1.0693668597941364,1.3885278987177774,0.9941273345611356,1.0359853395436722,1.0022029031924802,1.0020261995595547,0.9996968009015068,1.0022518169218655,1.0022061728575866,1.011065125459059,1.1310410761958951,1.1362344343591935,1.1389936741695488,1.1332760715085222,1.169643442235725,1.300399175919725,1.1735456156280855,1.2987848369063593,1.1920114843375154,1.304338682667382,1.1922974145774983,1.3036844712569775,1.1947608237155516,1.3023352857924817,1.19361209124607,1.3028199195453256,1.1705543759836694,1.3002483067078205,1.1740244976202754,1.2973593024150212,1.4645359705384093,1.529266432811983,1.4624299757270793,1.5369528254961191,1.4993705772189094,1.644862355565565,1.7796418650498362,1.8893414391974983,1.4841919622671957
400,0.5721304650621675,0.6733478750963064,0.6290730093809136,0.5679250386071152,0.5753453947520654,0.7005246988862041,0.6830739443342925,0.7735963791149928,0.7293737995133327,0.7751749894666237,0.7971001831879584,0.7930939658974793,0.8185314088807928,0.9521745274642824,0.9395986841181585,0.9129668357256735,0.9945541777562666,1.0121228763825856,1.0906002895272533,1.3860884778590403,0.990208109999225,1.0575357554966407,1.0028504890049939,1.0012268998190914,1.0003475569202693,1.000829723532028,1.0006109135344334,1.0125455842716409,1.1629158723222,1.156960516539596,1.1577618488020147,1.1559050062778766,1.1791023136625307,1.302572068966638,1.1783353545990998,1.3022928107923457,1.1940533566234945,1.3081823882936183,1.1990730537730503,1.3084891254041846,1.2000830026487694,1.3094349004434231,1.1979785298781045,1.3064755418382001,1.1786427427935662,1.3024758805399297,1.1776840843626382,1.3008534036170927,1.4648134748219297,1.520908533192503,1.466269957415536,1.5222999166817637,1.481170334199132,1.6250984846307321,1.7194936383714519,1.794624715597758,1.4438691112180284
500,0.572555031175408,0.6872590136175588,0.6433955491507223,0.5751161540098153,0.5706324018231439,0.7204302958572142,0.6851941501110362,0.7657940571344564,0.7231458656347041,0.7753050511975846,0.7931471715463517,0.7951444504939126,0.8080195060928451,0.9409456043662434,0.9308800078036511,0.9026650655018871,0.9925200621954566,1.0143425729657796,1.108193045155842,1.3794519886806313,0.9879358721533302,1.0677172021146764,1.0011345369398226,1.0010958733776874,1.0010356990639044,1.0031747307022225,1.0036844181248312,1.0177448565258025,1.181604517266237,1.1649964357843714,1.1805932658589537,1.1711916450438824,1.1875758313371296,1.3026859838095155,1.1863581297489278,1.305299986801365,1.2035902009000279,1.310173919987796,1.204546842778736,1.3108271820137014,1.2044302159161309,1.3082835210874066,1.2059248486507776,1.310447386907374,1.1874070890546253,1.3022080938355725,1.1879823254460826,1.3037756495334212,1.458165198180643,1.5133807971377622,1.465055985535486,1.5115175105264498,1.4619047602295603,1.5818493114479495,1.6643783588904706,1.7365104744711553,1.4323113548242947
600,0.583249232304401,0.6940284968826255,0.6481192274160015,0.581989996584093,0.5870958722145522,0.7418193486773181,0.6848766274169831,0.7639632192943425,0.7210467561886195,0.771302044318749,0.7991726352540908,0.8023099409032682,0.7945660568177316,0.9274304768282471,0.9274232873192472,0.8972766256190202,0.9897725775840296,1.0175433586937574,1.128881445829189,1.3759566875736344,0.9846292920493027,1.0816752608185436,1.0022673987828659,1.0024450541243903,1.0029119085941853,1.0037997212962653,1.0036731386071904,1.0217616696074892,1.206476929093879,1.173700832224855,1.1871870717613175,1.1899208083408945,1.1965086378397674,1.3060956507222277,1.1960413769199396,1.3038275517652653,1.2121265583934928,1.3087435544278763,1.2146381450685368,1.311327447680303,1.2123103909236754,1.3108422333213237,1.2133160772703053,1.3099243297472787,1.1971271230613663,1.305403356538533,1.1948569154742472,1.3024430929873194,1.4627998841165548,1.4913485068343248,1.4506574470110833,1.4938436075619526,1.4611351273725646,1.5586847229557712,1.5921176628222131,1.6496549641733844,1.4088931533447944
700,0.5896214343348927,0.7032471895450635,0.6592494061692509,0.6054290890298979,0.5971544883869492,0.750670102856552,0.6860436390500615,0.7580265060576272,0.7164688688543249,0.769770987673417,0.805603958513104,0.8067482307682304,0.785068714438665,0.9194515238074293,0.9238004973775901,0.8961411466073603,0.9859922388176786,1.0226689476334594,1.138515378038245,1.365001163433778,0.9819435102388859,1.0912699262583139,1.0052973301474917,1.0071376156996,1.0072607610863678,1.0058927278260692,1.0070594570009,1.0230124759741783,1.2158353898142236,1.1813409515718876,1.2008025545509986,1.1928272149278454,1.2113471876598378,1.3057914301176567,1.201196214245507,1.3041556138703148,1.2236195237181018,1.3097509438783959,1.221865601217619,1.310685781829039,1.2167750497373202,1.312208987558598,1.217448334143113,1.3099444671546976,1.2045608915186565,1.306198843938544,1.203443349259819,1.3057615010143913,1.4538419909305709,1.4874208476042812,1.4516456748637154,1.4824448432644182,1.4463828804414207,1.5189875310721703,1.5685632980471205,1.63419696319276,1.4023470918879681
800,0.6094432181266451,0.7026655529724066,0.670834496414583,0.6103300760864664,0.6130704731205581,0.7722214388174136,0.6963935913245413,0.754042260706955,0.7167508007625133,0.7723742963015989,0.804846335398672,0.8071669359298176,0.777476679140061,0.9109308807954706,0.9233610439630351,0.8943177532056973,0.9831708340008668,1.026088481375928,1.1501035463748082,1.3642252357160956,0.9824186023031244,1.0977413438942036,1.005279224276376,1.007405530789411,1.0075792778853925,1.0091434987066226,1.0070204841718509,1.0245925229270862,1.2300251114953022,1.1845944174588279,1.2125659084216662,1.2019837298374225,1.2189555430035892,1.303851191453476,1.2112439752898154,1.303271461087173,1.2329331761646949,1.3109472101849335,1.2276816325444162,1.3124918392459664,1.2226937909766775,1.3093760677458408,1.2219248167788737,1.3111863309075038,1.2116488891325716,1.3054964817378474,1.2092551535510356,1.3036852337930909,1.4414985573747474,1.4751711729462043,1.4480463212317938,1.472813847806298,1.4388781998166658,1.4861626464530393,1.5194850398531126,1.5897805371223168,1.3884592367922115
900,0.6171647921851465,0.7144136366087538,0.6784187980533724,0.6160550080070141,0.6186887853310351,0.7666195957313213,0.7001634695388688,0.7532200928314782,0.7159203959893028,0.7697089134932207,0.8155922433427885,0.8114365433010925,0.7722224980673495,0.9044530846389044,0.9219939002272991,0.8911453967088624,0.9802571012933361,1.028613988853773,1.155431991738984,1.350490819615563,0.9797713970706727,1.1010530464212671,1.007753831394994,1.0074824492484225,1.0076861241807076,1.0092589770196478,1.0073511862273608,1.0292791562641204,1.24831754518402,1.1871429976189665,1.2164112779223755,1.210283123884035,1.2251731901296354,1.305025993441962,1.2146526920680085,1.3037990142467453,1.2361779665505386,1.3112613524017307,1.2336782147517211,1.3132406400295642,1.2263674033992227,1.3126944084813135,1.2274914595890802,1.3128965489531315,1.2221127221929424,1.3047507067905477,1.2159294434803136,1.3046256330510118,1.4422665507070964,1.4612937620161646,1.4402912353437234,1.470232230450706,1.430066234565025,1.4616963928161817,1.516937524194526,1.5178242940449855,1.3730348325545296
