milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.5008532092375597,0.4992643625479508,0.5000332471679256,0.4929664498139002,0.4922318396181542,0.49542189331418907,0.7953797737329212,0.8019149597495078,0.7990542354460238,0.8021175791322109,0.7989955165390767,0.7973417097871287,0.9985579607130947,1.0019281155032023,0.9980805522867922,0.9980306775153134,1.000343016219766,0.9998198671342268,0.9963784632832567,0.995576009320788,1.0007424061256,0.9981930944778384,1.000036897338602,1.000127894814495,0.999088513231337,0.9993250384547739,1.0010335191185151,1.0007790324252903,0.994933029526263,0.9977479253325563,1.0019002298163588,1.0001990209916936,1.1981226577025927,1.1992773010074242,1.1992301460651753,1.2020710748716692,1.1982447277784518,1.199813820961118,1.2014959586531404,1.2000193194861304,1.2008632982834846,1.1985494909139365,1.1999177149558002,1.1997403241662408,1.2006582963320944,1.2017841050269435,1.1985802554161065,1.1997475147086827,1.5019065474397264,1.503146023887998,1.4950449482154997,1.497962091317145,1.492459572193651,1.8103585236416588,1.9820103192483,2.1962399025767096,2.485967119936599
100,0.5220646967570722,0.566267968815335,0.5498320353144456,0.5293092376128867,0.5177009209911024,0.5801731522714788,0.7243291168133575,0.7910589630815305,0.7673899532494175,0.7914358003200576,0.796476514920307,0.790591270266284,0.9290974123332786,0.9968749591723791,0.9799014637192757,0.9670662097263462,1.0000003024560402,1.002395832793746,1.0118808686535594,1.2708703036522477,0.9986815072565726,1.0079680636352835,1.001717604303461,1.000532686253765,0.9983148802035232,0.9997306856869993,1.001435281815513,1.003130581157223,1.0507202682397794,1.0662213513235126,1.0543651666926581,1.0530877260216345,1.1770485401039983,1.2710666035053395,1.1762460554879375,1.2730555504219596,1.187819676092053,1.2709690286045447,1.1891380891230556,1.2732056493156136,1.188726515114821,1.2730129036339102,1.1890433905303706,1.271388609003183,1.172426777359566,1.2723652700489718,1.175102879410264,1.2711776951384026,1.4730037281166048,1.5444532343863233,1.4756020759286126,1.5372450247727085,1.5193326330482728,1.7662440694097468,1.919724135083103,2.072357562031445,1.7138321496651654
200,0.5452614839357242,0.6134754742946559,0.583238026360422,0.5356159272873577,0.5457134358206696,0.6286257977137141,0.6893486640425364,0.7835882027714675,0.7461273625269378,0.7825338506775011,0.787027645640853,0.7924949909641212,0.8855555773698299,0.9836708533492038,0.960668640872057,0.9414607976177143,0.9992172726870017,1.0024637040725382,1.0413080253636464,1.3658914201353165,0.9979060692896576,1.0198345302060177,0.9994399844876515,0.9987232074734852,1.0015329148951948,0.9986877846099507,0.9995467367679851,1.0056292714433124,1.09667576583537,1.1127932043938071,1.1023670120586437,1.1024799995197276,1.169547700955639,1.2930759047625644,1.168660472445522,1.2934021191910121,1.1885013727938267,1.293531496510842,1.1856650447843762,1.2959879635052602,1.1888864158406012,1.2965356781055257,1.1882688773871948,1.296242465324886,1.170603804617569,1.2929953899752105,1.1689875035490782,1.2917763504216075,1.4709472494171751,1.5423143150066305,1.464623765561419,1.5467800028848382,1.5091778050704698,1.7142791156610937,1.8393766818475148,1.9895026539877798,1.5365391275190556
300,0.560078206969133,0.6479820969416307,0.6091691704318623,0.5510412854889926,0.5511630529382048,0.6776271045870266,0.6787238205899466,0.7795731083296626,0.7338156312254273,0.7802025875636397,0.7936607639344204,0.7893813659619688,0.8488316670459749,0.9695859603930631,0.9493677660127404,0.9239554647927682,0.9965532387691742,1.005966540544781,1.070571561287363,1.3801484188969524,0.9926002569687946,1.0387996729652988,1.0000225427027307,0.9987645783730515,0.9992059337654711,1.0012786309695456,1.0009139835252294,1.008778237101522,1.1304668841814358,1.134483063561617,1.1379227380189016,1.1318774898353647,1.1691267741501474,1.2978653009467773,1.1738753484949414,1.3014104523166696,1.1883402848618536,1.3016654087199704,1.1937508663634988,1.3028605875282033,1.1936112139027988,1.3022014036842557,1.1923861138290626,1.302608214101767,1.1686570018312057,1.3002402659318855,1.1707814682339237,1.2994335842692386,1.4587647469580485,1.53305106060996,1.4629846491307077,1.524231613277976,1.4950212898628803,1.6451551968722993,1.7670635302529467,1.8558043795379058,1.4708146666962025
400,0.5738010938640593,0.6670179368568079,0.6236624585618393,0.5677715809093024,0.5609800827105385,0.7074710566033213,0.6833578256339407,0.7720062291948315,0.7280240343314953,0.7778224637643193,0.7968210553492793,0.7964287371653284,0.8243875951041167,0.9549808387340016,0.9381374009260284,0.9137543153702197,0.9944687119649213,1.0094181603617267,1.0889018111355235,1.3918448153194647,0.9916589658647498,1.0557380749175178,1.0001027735969472,1.0025922385006556,1.0007855553636005,1.001297683925061,1.0009037117898276,1.0133288561533547,1.1581951309478116,1.1498126867562044,1.1613878345847493,1.1610445551726067,1.1766592164908534,1.3024380441705896,1.180634519644184,1.3015888203431827,1.1956469765109476,1.3054721649522727,1.1969405811020466,1.3086868131231595,1.1997440869039349,1.3067606482054548,1.2004540313955394,1.307435557797096,1.1796547628727665,1.3036456861659491,1.1793208885583195,1.3030566044202918,1.4636770638209586,1.5216266885567566,1.4652295046732982,1.5221746997577448,1.48466699391378,1.6279787867912543,1.722365165016834,1.807942105454569,1.4303096726367388
500,0.5829123292026817,0.6801040578745932,0.6392257526477888,0.5783981064660175,0.5705152058911573,0.7308445171012243,0.6790201824966473,0.7658326133674934,0.7182817562016167,0.773341205165257,0.796497383481631,0.7963159843404161,0.8058367303040422,0.9376692097173998,0.9326237420673172,0.902461057999482,0.992412135458836,1.0141506419150519,1.1156628271436255,1.38229720733171,0.9881308456296329,1.0688575076200435,1.0044946155024799,1.0012904082541147,1.0028824824552358,1.0025888637394957,1.0041131840722257,1.0160017984170782,1.1933595508897439,1.168279654750527,1.1757924827013755,1.1711506755544847,1.1901052791239695,1.3019637716541974,1.1873686247628066,1.3047868813938983,1.2045731615416988,1.309647478771691,1.2038750896386088,1.3112606683690502,1.2068924036489135,1.310476361931531,1.2060300870531604,1.3114428746774254,1.1882129105584134,1.3017889711057122,1.185284150029216,1.304262564474645,1.4604893210829721,1.4987391426659258,1.453298732580919,1.5054807927874443,1.4716720418901823,1.5767945827714591,1.6582241903348922,1.7065744961630225,1.4473573668652004
600,0.5915276421606979,0.6967845907512169,0.6442365517293243,0.5821255231947444,0.5848802269602968,0.7487987163559829,0.6805730467993267,0.7647938329678245,0.721457795914129,0.7699598603022553,0.804056939426523,0.8035043068828964,0.7894217184900308,0.9289624426527985,0.9273443794002738,0.9010676666329316,0.9886285285962099,1.020156879907629,1.1254717511873125,1.3814885514002428,0.9852982308923839,1.0762023488859394,1.0057402267433766,1.0027035731265304,1.0033805614152356,1.004317822588039,1.0031722191128316,1.018406194625818,1.2075741716593988,1.1772413768615115,1.187241389224131,1.1827916226532063,1.1976651384575119,1.3036680549977624,1.1940186080995339,1.3059115616624628,1.2117200586980574,1.3086750528138136,1.2117556228400663,1.3127071615783774,1.2123512906669969,1.3096310371157418,1.2101140225566709,1.3112380006002902,1.1968721270990506,1.3039048402607814,1.193083956061502,1.304036243659914,1.4581521631147525,1.493929142318655,1.450286380459599,1.5002936994631166,1.456518799230236,1.5364947570987988,1.590078653773417,1.6465058800873122,1.4304223633951136
700,0.6012766710617555,0.6955848179395296,0.6633678420118178,0.5988015046825197,0.6047310600659002,0.7571013643703821,0.6919985848531817,0.7600330845529334,0.7166671170844728,0.7698420548812178,0.8071928235596695,0.8020034637038189,0.7867359134839892,0.918873827383848,0.9236562527767272,0.8946697563400631,0.9849347660650339,1.0223154693099814,1.1384605405511476,1.3750768497279824,0.981814957700948,1.0890880133723708,1.005647557103378,1.006898035479046,1.0062907312195282,1.0054924875341715,1.0042511837550863,1.0231174286000972,1.2163629973843713,1.1809417654768128,1.201021547696987,1.2000284868267104,1.2111386285124088,1.3034224137226356,1.2007426291055319,1.304693599280833,1.2213659778607604,1.311210221346641,1.2190921043910705,1.311742707508299,1.2185556087790526,1.30973785412014,1.2175603063618683,1.3104197975551692,1.203819246341753,1.306143646993562,1.2024227276216921,1.3051077640492212,1.4538650915145803,1.4858057145308121,1.4513259569708408,1.4813650455188552,1.4512076225132398,1.5313360899735426,1.5521179798485358,1.6183466593181413,1.3882852104703334
800,0.5986016176889343,0.7077854029687192,0.6685216894803065,0.6030566130021654,0.6082930690582808,0.768746659427225,0.6950612886054057,0.7563673953907454,0.7150264642151896,0.7731381639279724,0.8053164664860933,0.8058115524575212,0.7757278940794888,0.9107749171445833,0.9221004754419065,0.8942429710746176,0.9836001001219697,1.0237877203976373,1.1497675326271122,1.3621286377929482,0.9815648262150363,1.0948932028288825,1.0091277554990818,1.006947861465647,1.0073005171370029,1.0079683513361735,1.0069761243230657,1.0242318191120232,1.2289063253503503,1.1890605017801057,1.2096758572769608,1.2079456461747187,1.2178746492345032,1.3049341291359522,1.209568878512144,1.305853390772741,1.2338694694829497,1.3111016073409618,1.2262079531198173,1.3120110423440026,1.223556556277035,1.3112288758951582,1.222106564625605,1.3111807289913082,1.2143822465958296,1.3064975120063338,1.2107243320453143,1.3044753966308487,1.4401010458688355,1.4702160759043703,1.4478317716033933,1.4738977418549053,1.4377109139825084,1.495637452400466,1.5358564087038136,1.5805849496263633,1.3896334812655442
900,0.6205469269691181,0.7092376667329539,0.6691476492713331,0.616143424781143,0.6155805762057739,0.7788143805973954,0.6990486130942162,0.7520903580804439,0.715598394490224,0.7705869101364723,0.8139739343771012,0.8118465476551376,0.7772026074140852,0.9068127826292063,0.9230081445195198,0.8931073304374374,0.9809068554183681,1.0256643080046646,1.1574579783078218,1.3514886382808304,0.9806780877387637,1.0986195487495338,1.0090725949005066,1.009811959290867,1.007975087638658,1.0105884537405758,1.0097441137886096,1.0273708998842044,1.247099762454203,1.1915230853714815,1.2176852573078416,1.2084647536405508,1.2252569551802588,1.3056502096933733,1.2158867565629266,1.3036400332497942,1.2396707909460525,1.310318641949458,1.2341136297500384,1.3110544185391817,1.2286381631772822,1.3091000544559794,1.2276159447174184,1.3092158061244437,1.2193235521347803,1.306090554797296,1.2173570490663517,1.3035658365981535,1.440585001947343,1.4562308187997157,1.4333234012266873,1.4684896344780043,1.4182097463596204,1.4663638126958398,1.5030379211289335,1.5380743935048193,1.37763779690917
