milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
1000,0.6153062977028674,0.7194514432233688,0.6806757414295171,0.6295751414253816,0.6204339262845545,0.7735996164707333,0.7004907278147401,0.750702595291553,0.7213282879108901,0.771566452630992,0.8149572858980608,0.8178140529358441,0.7727681374667975,0.902958236095884,0.9214852155023968,0.8902715972682052,0.978232022729955,1.0289540886825554,1.1649413003947755,1.3500247950964583,0.9804876598438265,1.1058102900231062,1.0100064570182432,1.009601609334079,1.0124275761944774,1.0125426915007303,1.012338647218415,1.0315552870870983,1.255946327274118,1.1922552676956806,1.216382561119892,1.2152550436990088,1.2369875665642165,1.305389338786904,1.2216348057531228,1.304321367697213,1.2438698752129125,1.3131574259204397,1.2411998641976065,1.3115733135536576,1.232411262976962,1.3083769825419593,1.2318757340374944,1.3081600983241415,1.2267459457469876,1.3061460841237564,1.2225209313046106,1.3039223470715349,1.433181770498344,1.4607012261367052,1.4353469530468888,1.4529948601569218,1.4176151716181868,1.4512647339721476,1.489708554038823,1.5231413292162557,1.3802401073953747
1100,0.6349818410775226,0.7183857897189154,0.6808930213747862,0.6293074501137264,0.6375554845557629,0.7866565601023584,0.7102248425348935,0.7487559578181711,0.7201462198135229,0.7750750200736015,0.8168090384509228,0.8167402232723086,0.7714305256777549,0.8995329046351036,0.9232873749179431,0.8924802760768633,0.9751542535252488,1.0312953991586573,1.1643387397468112,1.3440360377970548,0.9779783210561253,1.1138378567383587,1.0129915546667367,1.0115855203375739,1.0110641777877811,1.0109839730917216,1.0110213121090268,1.0323097903988943,1.2636864014565654,1.1942500714365556,1.2218305834671823,1.220840120461827,1.2435953051487025,1.3057769642210797,1.2265322655008464,1.3046525037251706,1.2521561769648226,1.3108272707156452,1.2440848561762123,1.3090447471705828,1.234185016922225,1.3080000694890992,1.2361012550014314,1.308380632560965,1.2327235785318869,1.3041361449450042,1.226722528475148,1.302376701840461,1.4314125372876947,1.445094158392988,1.4243653717256355,1.450879281687733,1.4098513405385957,1.4402480606425436,1.46093762515863,1.4861124383021604,1.384780433053317
1200,0.6440688908149813,0.7171904453952747,0.6865489204751022,0.6462710462130331,0.6404343238786124,0.7945976656365922,0.7093082638437614,0.7511194411152697,0.7237361129775157,0.7763289503273599,0.822842511573477,0.8207834117648657,0.7717378120462934,0.8946168676637571,0.9211879777505649,0.8907476623881048,0.9730898696830775,1.0339917010531252,1.1732882182834208,1.342148077999104,0.9782570724728572,1.1169203122716769,1.0156573603600878,1.014535237050335,1.0126142773914748,1.0159450471489322,1.014488725058963,1.0339968010887957,1.2637784780892407,1.1962522211623166,1.2316855952588919,1.2198704933230253,1.2457744840965412,1.3047634765797194,1.2292315331153758,1.3019920426782685,1.2580942619018056,1.3136903986474742,1.2502334011454448,1.309172391133661,1.2391529284776526,1.3088045937403878,1.2380344780955146,1.308704393751665,1.235629163746492,1.3053921487382034,1.2299195226939752,1.3023288926254442,1.4160150289908762,1.438106498016982,1.4267530470075995,1.4303910316107207,1.3865935143866004,1.4218453026544444,1.4214070829397303,1.4505447706778485,1.353567759076344
1300,0.6468039411855505,0.7270767429592162,0.6930992979562541,0.648937658115492,0.6376178159300572,0.788480750536694,0.7155217688596728,0.7468068540536548,0.722036014796786,0.7776222888067895,0.828765844123021,0.8238733510487108,0.7721742898803252,0.8917813020269205,0.9219691582222871,0.8952590224787883,0.9711085719029934,1.0328099306270222,1.170372614898422,1.3355579673073963,0.9784111539694837,1.1179540380648898,1.014490722528809,1.018066054883387,1.015684542930003,1.014738643689598,1.0170946962799425,1.036541727639292,1.2666020499794652,1.2031868191269148,1.2292718692467897,1.225172744302267,1.253288282242218,1.3052989254197582,1.2310799759814341,1.30124601426876,1.2663028247648582,1.3133802521553304,1.2511420037414898,1.3104148576105958,1.2417152591854888,1.304855420232737,1.2418730788396073,1.305628173035999,1.2392047247024756,1.3031567625233853,1.2323772119660286,1.3011230637399143,1.4185442036137186,1.4193243909739148,1.4165844037137503,1.4337813941097124,1.3910118914853395,1.40592362574086,1.4231688541121779,1.4448929823027596,1.3522166271129459
1400,0.6586110973603597,0.7231295820510624,0.7016815870896465,0.6599809771187208,0.6525395128420267,0.7995162831690399,0.7164095431695299,0.747235721308117,0.7232663075763218,0.7771751973011959,0.8327601834339963,0.830334929237003,0.7684188339065535,0.8922396341113168,0.9256098521491105,0.8969113186748384,0.9692689154866335,1.0346292182134247,1.1772845003491565,1.3212884836653622,0.9792857319471965,1.1228625057577368,1.0170269945277666,1.0178648612910919,1.0168119670937015,1.019225165380496,1.0166933545281858,1.0387125217073216,1.2698579898513302,1.203971897565261,1.2328586368734502,1.2246179549250595,1.2602281094489038,1.306464914339986,1.236353084225316,1.3015388532835406,1.271135029636301,1.3109932808109974,1.2556679857735817,1.3096443900736985,1.2441815795743203,1.3039290225048858,1.2449272735218335,1.3028161249494834,1.2438638303464806,1.301577799079136,1.2359049950444685,1.3003204974212577,1.407554823838108,1.412516951143383,1.4020338974471753,1.4166566977235848,1.3758257724826233,1.3895258366834502,1.396464429307753,1.4338472216520326,1.3501974403492811
1500,0.6578741931613276,0.7290997169826791,0.7006825236842209,0.6595064460946156,0.6573222459563232,0.7993465704607632,0.7211589904212877,0.748834310153554,0.7277960583058483,0.780483699771989,0.8313488447706892,0.8341400944043512,0.7740357953158028,0.8936993926385944,0.9247893529442376,0.8963705992934324,0.9698110249505558,1.0386042113383782,1.1736161043166744,1.3242326906820112,0.9785296110813559,1.1212530743214522,1.0216686858658073,1.0199762892216797,1.0211816112224197,1.0196931339780586,1.0205679393262503,1.039751701609946,1.2771958198093996,1.204940898702118,1.2406145373195347,1.2274953883312965,1.2608817109655581,1.3065372572851017,1.2379335877412638,1.2970270331625873,1.2732879290878956,1.311662265431634,1.2600608671643065,1.3054627551262867,1.245657680178364,1.3029171563228823,1.2453062546932323,1.3050502081360953,1.2463394358244984,1.3006528715155816,1.2359560079045688,1.2984486710455732,1.4019485627273602,1.4142975430899274,1.4023334820279596,1.4180595721833626,1.3773836535457125,1.397682961923272,1.3834705442828776,1.4155806417396066,1.3378131355562966
1600,0.6584046519421942,0.7309448739897455,0.710006546141967,0.6695794400172709,0.6641868733753041,0.8102273170542293,0.7274117643040112,0.7490505053346318,0.7262210089692641,0.7812852086151378,0.8392344715326295,0.8391864455367787,0.7731034648567531,0.89230006412719,0.9289384814394449,0.8975021009489302,0.968513390239634,1.0396244961855858,1.1770031442940279,1.31790646513047,0.9793505434653174,1.124223193049802,1.0224361860401352,1.0199358100913818,1.0221155004697873,1.020034087711855,1.0219072794788735,1.0411521127610717,1.2775870858232503,1.2102234055914927,1.2444709624021084,1.2293643798495448,1.2631880134825875,1.3056944223374383,1.240262437147263,1.2985859941956777,1.2755487951955444,1.3106939782002198,1.2627841797350157,1.3045920044131922,1.2488480464169538,1.303801203776468,1.2468884027617755,1.3011725310671227,1.2478873120125933,1.3016014884235254,1.2409225426245993,1.2988084286401678,1.3869887504758909,1.4059186209139247,1.3865572581923462,1.396861511808418,1.3698901073610281,1.378619293746249,1.3756861054946206,1.3863460746922,1.3489880429022738
1700,0.667197857911501,0.7355418603259699,0.7168818196936672,0.6686940388801996,0.6698953775338097,0.8168898060742692,0.7269065871227167,0.7469599528834528,0.7286913458032651,0.7836311699295078,0.8437973379814103,0.844070038693631,0.7739050795874686,0.8926255295625437,0.9303327824592129,0.9009928902786002,0.9673494885621396,1.041395122399651,1.1762586914167397,1.3135878250033834,0.9797295206201864,1.123727215958183,1.0235727459797326,1.023638283577145,1.022561729329074,1.0244687738999154,1.0243442219032806,1.0451379577141109,1.2756426406566606,1.2098084076830073,1.2426818479375648,1.2306663952308041,1.2650005517292455,1.3058718877799382,1.240338785154444,1.2964624333470014,1.2799658314524598,1.312168134968991,1.2649251689763068,1.3067395656206773,1.2474509536497027,1.2986823904621554,1.2478556021404057,1.3015066274196498,1.2518562902654957,1.3016374717857313,1.2430850033890646,1.2954910989827784,1.380742633342119,1.4017312986209813,1.388046024526597,1.3953937971704051,1.3562762043481467,1.3664888513042264,1.3697271697302067,1.3615580608950635,1.350526908805821
1800,0.6836515918697257,0.7286699263070952,0.7160365987764479,0.6765059957163996,0.6839597865036532,0.8100564796199142,0.734149669438747,0.7478200741279643,0.7352620235190716,0.7828625895542881,0.8418381790367329,0.8398859355022584,0.7793800054227985,0.8917869609631676,0.9316803573270289,0.9017338679169477,0.968509187960864,1.039426936421155,1.1762948417562726,1.3071225187047508,0.9824450962497846,1.131118874435217,1.0256826772336325,1.0267994901637363,1.0255668070888353,1.026093839326335,1.0242287502037402,1.0463646539066036,1.284765125949242,1.20561090363403,1.2424680707554905,1.2293467220133845,1.2728231902745015,1.3059204732690124,1.2421342905160042,1.2934790295111551,1.2851119926842869,1.3100960091061271,1.2667363550509956,1.305478964241535,1.2491730263457326,1.3010388099608503,1.2494043480609014,1.2978634985539086,1.2551538422162112,1.2970531150924611,1.2441835995266424,1.294010181326452,1.385350785748368,1.3851625685542959,1.3803327405367618,1.391792231046612,1.3496070696624565,1.3555203444209034,1.3498631280460016,1.3629204843326304,1.329398697083271
1900,0.678490852163915,0.7317537128089082,0.7179506102494224,0.6852949809779669,0.6878264623304224,0.8129514183023362,0.7354063142055747,0.7506089583579403,0.7341375195788405,0.7849605287060304,0.8465719173785873,0.8481781508991328,0.7815671029666539,0.8917302978391771,0.9330669753558396,0.902452948179381,0.9677680540054834,1.0404415423117992,1.1777591272219798,1.3000132980888597,0.9825966962152757,1.1263079900878943,1.026377004283384,1.0272647978499216,1.0252960628154704,1.02749749794827,1.0280992709711652,1.0475862001528777,1.2851621860395073,1.208718236661224,1.2413127762794018,1.2306426192178488,1.2728579862195275,1.3028968527498572,1.2428383584917213,1.2925390462496182,1.284026752249405,1.3108748975154998,1.2665306568031491,1.305000534484146,1.2498524520746714,1.2979526519083606,1.2503724471134705,1.296349614153465,1.2525632015916748,1.2975574739197535,1.2438795268003333,1.2950191516251317,1.3776190442692868,1.3867937834279171,1.3679911492432641,1.3841035495566205,1.3423632940251333,1.3595938104393805,1.3602224556616005,1.3670628597870802,1.329302090708502
2000,0.6845137534388892,0.7415625228194187,0.7236495900772414,0.6910893151388985,0.6949247028937523,0.8174963521265368,0.7418358484189898,0.7515318945554468,0.7364253156222919,0.7867892126932126,0.8499728222591725,0.8510755279646965,0.77742639369266,0.8939712327572211,0.935341286695593,0.90613830393541,0.9673928478882643,1.0447027064153576,1.1747849883446422,1.299408756895772,0.9835240022951267,1.1320026979043423,1.0285839120536413,1.0279915699549131,1.0266946450837133,1.0264631779297586,1.028506065487902,1.0483345494286014,1.2881231268608566,1.206507550075697,1.2437310417552403,1.2303461892703649,1.2700129788126884,1.3012822946533897,1.2452986594940096,1.2923566754311653,1.2883850299096966,1.3107402159502344,1.2698031297055563,1.3030054061389786,1.2516719849504223,1.296625515457881,1.249938795548896,1.2953609612207195,1.2556967896016722,1.2953055634947603,1.2422109781796038,1.2908660569799482,1.3692298732305,1.3730805878024104,1.3699051879050521,1.3824005340803973,1.341890348809756,1.3550018785964997,1.3350382997043544,1.3584304249576558,1.3371932878201067
2100,0.6887573291155755,0.7407491324633018,0.7243107840683165,0.6976411780734477,0.6946382409440724,0.8164382511098809,0.7447056963668393,0.7511883189364408,0.7398511243448952,0.7933652131789934,0.8502095631369744,0.8523927020227902,0.7823322007658957,0.8940445246962362,0.936232427516095,0.90611611430477,0.9688845349309083,1.0436527907287827,1.1768026622380032,1.2954999862012122,0.9839156340445602,1.1307601394968223,1.0279279269948507,1.0305292774151051,1.0310725709126902,1.0310204475564941,1.0303149358827657,1.0509223745628287,1.2807177679173527,1.208365562988854,1.2403214088412737,1.233516828559603,1.277124566346387,1.3021178072146316,1.244973011093701,1.2904561170147455,1.2872958467581899,1.308260199793565,1.2692302861943114,1.3002090760850076,1.2526420616980805,1.2935001962304487,1.2511718366218647,1.2942877493241758,1.2579897241672064,1.2960592689760102,1.245470358408652,1.2886102131615214,1.3637990292020628,1.3782406450025029,1.3579507956271324,1.3680107169373001,1.3288927195039189,1.3517058106337068,1.3363269935649293,1.3517736451460585,1.309498361061092
2200,0.7047375230633279,0.7458080289982608,0.7322936627433123,0.707089915447176,0.6976932495794969,0.8202627684937218,0.7458766262800777,0.7555443044776048,0.7406470424267442,0.7939697972218289,0.8524858253427354,0.8561373906787156,0.7806681688287289,0.8976421324171856,0.9362345722941491,0.9100980139421645,0.9691705598751743,1.047212469753474,1.1748067258547787,1.2887958092387872,0.9865377350022696,1.131182636655949,1.0321154165082074,1.031990825729414,1.0327428891555033,1.029250239136905,1.0301007607058499,1.052568536986598,1.2855912732802146,1.2061995023793137,1.2448220783070119,1.2366057185610482,1.2754782338237967,1.29980444309904,1.2427813815164255,1.2909892014105027,1.2895340174354886,1.3068894832506461,1.2700296356051775,1.3010257449953502,1.2527471250285862,1.2932582267349018,1.2522175366630561,1.29150015957106,1.2585008995359,1.2949320335482952,1.2421739668225207,1.2891902780219495,1.3544414387486536,1.3673044307300257,1.3530626173393283,1.3704851919262515,1.3217074469270476,1.3296438306833502,1.349546021189588,1.3333614280722517,1.3034738053968702
2300,0.6966302970494698,0.7479654393850577,0.7401058101431868,0.6977441154384646,0.6961234594732815,0.8303645457831446,0.752568235561713,0.758526743271435,0.7447032676387692,0.7934278566817765,0.856725758736379,0.8558988235489587,0.7857825551578848,0.8973147014565729,0.9383299605642355,0.9130160145200301,0.9681374491297587,1.0457618230886077,1.1753781595172303,1.289547707202624,0.9860012307034969,1.1349438854002807,1.032400025791061,1.0316695690226234,1.0326455013408442,1.0344262335421412,1.032227373108876,1.051096235512925,1.288662237877235,1.212607390571893,1.246579587164994,1.2341018944531623,1.2768459059335804,1.2986364325339828,1.2444704014116186,1.2868930008270392,1.292529153207889,1.3065018782644982,1.272006877041895,1.3002347326242674,1.2504305492543057,1.2896753264333363,1.2516269151440051,1.289678897818901,1.255016657459782,1.2937449645016381,1.2429405411025827,1.2878709596583815,1.3497553877622457,1.3680792064949807,1.3520341342941604,1.3546738971080898,1.3187423735482922,1.3399532469652042,1.3413150688348605,1.3191827986568652,1.3258577310971418
2400,0.7080865787429177,0.7447973726163588,0.7411793698796078,0.7108146904754099,0.7059202456722786,0.8267808956540607,0.7552246286221731,0.7602863952129081,0.7490080522783411,0.7970566418430243,0.8556901655872958,0.8584783998642098,0.7907929554477231,0.9008543453123814,0.9403392387836492,0.9130154351446137,0.9694010656431369,1.04940962026401,1.174995835187853,1.2852725578827935,0.987928092063498,1.1330746024840452,1.034697036633209,1.0329617055395108,1.0356720212751602,1.0328561590342191,1.0326517837484854,1.0534639325179598,1.2896848553631184,1.2080919546461515,1.2480033199409664,1.2363067667803311,1.2742526644343695,1.299114862804966,1.2445341117192827,1.2870684770318803,1.2960001916607284,1.3050945394944413,1.2691682474122503,1.2989579419856077,1.2502464871181802,1.29047857006115,1.2493764580688052,1.2902954274050937,1.2574547542491292,1.2915916340698335,1.2437866520415528,1.2841098310569374,1.3432264903548858,1.3558973354695505,1.3478979157764401,1.355922835684586,1.3181082494903433,1.3206686313670937,1.3338197523855326,1.3058488758068545,1.3010583691643363
2500,0.7098267602130046,0.7445166345571547,0.7445500553745645,0.7138434447619372,0.7189177693457425,0.8358568592864322,0.758128075776768,0.7597020271654039,0.7507366689555239,0.8025061381375017,0.859929481507821,0.864832452049157,0.7933855679972933,0.9013329300140991,0.940430646969085,0.9136067974366286,0.9704343876318329,1.0501935911529943,1.1687328762104492,1.2892216668279124,0.9886943684092817,1.1363177146872658,1.0371401782500336,1.0362689057396173,1.0351711746579704,1.0338262101651416,1.0371876310343462,1.0530033764747029,1.2893775472805693,1.2089953985735622,1.2458596650688518,1.2352919576124235,1.2780160433855499,1.2983859729323228,1.2432514258450298,1.2831923574340762,1.2909298958670385,1.3076151940609955,1.268808337296453,1.2958987196380591,1.2519559770914226,1.2904288445225232,1.2490632729207842,1.2865835863976156,1.2567347113134912,1.2883689954882669,1.243919981712717,1.2850533360438587,1.3366978394178737,1.3441918699058126,1.3387749069022858,1.3463981403368002,1.32259206928385,1.3101747418867524,1.3141940375753722,1.3343416621548263,1.29367835952952
