miliseconds,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP
0,299527.8897428429,5899.3527217377405,100.12304062844018,2.5017020051832277e-06,-685.7796561919253,-1.762471732289407e-11,-4.118235039201082e-09,5999464.1488576885,-2.0433012999082544e-12,1.000000000001622,2.5231557968003688e-12,0.06334680329707258,100.0,10000.893368261099,1006.4190735250761
100,298531.8011461722,6000.3403709981285,0.09076070204454685,0.0008009075957561101,1989.7903760024983,9.025313558898886e-11,1.4065015623765237e-07,5998623.091665064,-4.4126433948022555e-12,0.9999999999974185,1.3609685352328912e-12,0.02774004812204668,100.0,10688.464590890362,312.4862775270773
200,297963.9238396601,5999.687917588586,-0.2977254415186113,0.0008126446740233662,2277.8684999560237,9.470357129511043e-11,1.1326198976778887e-07,5997903.161015997,-5.485382609164862e-12,1.0000000000008307,3.825709923829946e-14,0.23986696392609425,100.0,10886.132606553856,116.77932818877922
300,295681.5986343935,6000.662413304301,0.3943938428279872,0.0008035045282003912,3610.2063073209674,1.84801006073154e-10,8.391534205772947e-08,5996311.257626746,-1.3347005433592119e-11,0.9999999999982552,3.0100704061906166e-13,0.3335337381926685,100.0,10943.006290407873,57.652460617210906
400,295905.3850479555,6000.364376132091,-0.5130398521336174,0.0008087067642342889,5044.285113003221,1.3725867071811638e-10,6.613480101792059e-08,5995022.004798165,-1.585096573247044e-11,1.0000000000004405,-5.624580781386582e-13,0.3657852820912155,100.0,10954.646141333322,46.205484640368375
500,294248.74570270325,6000.154573942586,0.5768119783219324,0.0008101131362666258,6114.96989134083,1.7666509469815796e-10,3.3943566209403674e-08,5994038.953076483,-1.748921535882868e-11,1.0000000000001346,4.298241324692213e-12,0.5561029620487787,100.0,10965.441862825246,37.07248015456749
600,292629.881669863,5999.92980558012,-0.2777541480835221,0.0008189842573338846,7797.081812458162,2.1744305936359304e-10,2.18243331497456e-08,5992162.283625,-2.540214602723972e-11,0.9999999999989742,5.3982467815277294e-12,0.6041085956459827,100.0,10956.194969499684,42.81389015204822
700,291749.0614061989,5999.417490334039,-0.002849334122032175,0.0008199242394278102,8463.784763844405,1.9284166101441608e-10,-4.1316090450621e-09,5991531.892269024,-3.0410768148172985e-11,0.9999999999951666,5.030240258230739e-12,0.7279594929847315,100.0,10954.994628688188,46.18236040261516
800,290063.49511393026,5999.6158091253155,-0.11736492606024526,0.0008291783968320271,9625.276468640275,1.1439324583512112e-10,-2.080384942361461e-08,5991256.996549513,-2.953261854117529e-11,0.9999999999929332,3.57917262852365e-12,0.7839865407744929,100.0,10945.9192652991,53.882959866653124
900,289824.5231544694,6000.622554784414,-0.20940808552975543,0.0008243225867071983,11334.504837724138,1.3625071561547423e-10,-3.904015165931596e-08,5990089.49154997,-3.403524855902968e-11,0.9999999999933029,5.872045129990132e-12,0.8316705614429709,100.0,10937.943389777462,56.44274148896899
1000,288403.09423320356,6000.145057699672,0.47427604349058516,0.0008318826652868309,11377.897864657714,1.1976268174682087e-10,-6.805135509383919e-08,5988901.906211426,-3.974668184431319e-11,0.9999999999922167,8.18346611700705e-12,1.037193879656104,100.0,10941.36887877982,58.37976066442871
1100,286693.0171077154,6000.367343605655,0.40023247492529507,0.0008387632341723719,13044.155277381305,5.7027857550424636e-11,-8.156076821487552e-08,5986776.475698812,-4.2063383571421675e-11,0.9999999999943684,9.259043420263913e-12,1.0879057615852683,100.0,10937.628212127744,67.9265925439903
1200,285174.8145502404,6000.680047523226,-0.581239026651532,0.0008327801698776278,13427.490388958195,2.6855817802007475e-11,-1.02108142910394e-07,5985454.516874364,-4.714628635057783e-11,0.9999999999933489,9.885948632301501e-12,1.1791075677919578,100.0,10927.944774680273,72.78897763438505
1300,284959.028220118,6000.345761465063,0.2619903839862492,0.0008342180173171861,15389.82811494901,-2.9820882410553544e-12,-1.1345550579948827e-07,5985058.064461284,-5.071784583938963e-11,0.999999999991247,8.31939033735281e-12,1.3320885605215085,100.0,10932.4339879312,74.52412647610963
1400,283639.3934625348,5999.74589805849,0.050112987686004175,0.000847408310151011,15772.020677256249,-8.540193365419901e-11,-1.3027808648025605e-07,5984234.849528602,-5.4773731586035186e-11,0.9999999999901342,7.87045953884599e-12,1.3686023947367914,100.0,10921.39416230647,75.85578683077873
1500,283129.31547701353,5999.573553641951,-0.4620666493540314,0.0008469083423632672,17700.023723625505,-8.633476531094084e-11,-1.4793508361588262e-07,5982195.1216274835,-6.498104446306858e-11,0.9999999999921738,3.1522719138447184e-12,1.4806517780582968,100.0,10925.175945122399,82.67998699028031
1600,281388.6819857187,6000.618410754691,0.5483910972509933,0.000850567852929983,19300.544856938308,-1.2640162013094008e-10,-1.5286106939087264e-07,5981677.141606668,-6.387361084846328e-11,0.999999999995581,4.307658267755314e-12,1.5882977628801052,100.0,10913.882372560141,90.91183727045251
1700,280229.95900671533,6000.085641159696,-0.08425889529593927,0.0008514243439795096,19500.709797712978,-1.9994580266828083e-10,-1.6668677005031564e-07,5980631.304856212,-6.866038747161581e-11,0.9999999999928947,7.2518108356531315e-12,1.7139670996618654,100.0,10914.990135705853,92.55805525590142
1800,278724.17140786524,6000.399157402548,0.0944414543901245,0.0008518934834334663,21230.022761040884,-2.950301534415132e-10,-1.772970117330545e-07,5979936.131051888,-7.217270028202992e-11,0.9999999999981559,7.935487897291618e-13,1.82943202105499,100.0,10913.931351266734,90.73248085221445
1900,277260.38903482613,6000.122112787955,-0.5834875683945138,0.0008640733015284733,21765.61305625071,-3.751784301269515e-10,-1.9183686271678562e-07,5977641.600389192,-7.917484330444794e-11,0.9999999999976126,2.469954469218344e-12,1.9657630723063428,100.0,10898.404294209748,94.25355279426326
2000,276836.31898704224,6000.695774044385,0.2660711328544891,0.0008652129164915006,23307.89027884847,-4.470645193473607e-10,-2.0701944278022799e-07,5977755.437040173,-8.522898722779739e-11,0.9999999999994658,-1.2846165367669837e-12,1.932111540998123,100.0,10897.184498799277,98.44570655611194
2100,275636.8202917139,5999.851401670748,-0.3820077311171603,0.0008685065556002015,24501.648673478307,-4.923970883759128e-10,-2.1623513221317567e-07,5976780.865390806,-9.053504747286937e-11,1.0000000000001374,-4.2008493678617406e-12,2.0486251929564454,100.0,10892.374421687722,102.31777659558954
2200,273932.57926191203,6000.098416217414,0.6084001437769274,0.0008725065702127434,24428.519553602753,-5.388137490967103e-10,-2.2137914167558564e-07,5974323.287785491,-9.185309965101319e-11,1.000000000005265,-7.816234118934415e-12,2.2739784959063454,100.0,10896.00774070331,110.0740568252969
2300,273216.60472446063,5999.4800475971115,-0.6432142872772272,0.000871416493179677,26395.836377010375,-6.636785500584035e-10,-2.4035770655134963e-07,5973482.988694088,-9.505173890602488e-11,1.0000000000104936,-7.398568683889718e-12,2.24296057088139,100.0,10881.719015180679,105.83640105943705
2400,272614.017856677,6000.4223437012,0.6486429266479774,0.0008808036147773708,27813.66469465226,-6.65981314690698e-10,-2.4406164533206e-07,5973141.456403288,-9.966126533492333e-11,1.000000000011812,-8.682000227247036e-12,2.421283968501373,100.0,10887.736894620872,115.17413687894454
2500,272202.0147338249,6000.057442964692,-0.3656841364560466,0.000879138209648308,29054.95132150247,-7.460017425339123e-10,-2.6162046199256863e-07,5972112.06820568,-1.077713798549432e-10,1.0000000000131177,-1.4212032372872924e-11,2.473896257940278,100.0,10878.071165380243,124.57234022876311
2600,270784.9199991587,6000.459782138137,-0.3535147391456397,0.0008831543831166542,29421.042349175033,-8.116385587272308e-10,-2.684791040527993e-07,5970723.57692899,-1.096170557738352e-10,1.0000000000194944,-1.679601100686445e-11,2.635804329888734,100.0,10870.247524898667,116.81753976332405
2700,269274.4859366679,5999.419275703992,-0.4889025378971239,0.000889311182721987,29753.169035083818,-9.236340187786402e-10,-2.6881443573986626e-07,5968750.183871254,-1.1598069474438278e-10,1.0000000000205274,-2.420728630814767e-11,2.6291360866494595,100.0,10870.572591006663,125.11789536868014
2800,268822.1648274911,6000.411204410706,0.08628333318268587,0.0008879759891819922,32089.726938034197,-9.496160839450586e-10,-2.849965759508773e-07,5968215.03936949,-1.1932395232342223e-10,1.000000000027245,-2.868392341016162e-11,2.792260596986945,100.0,10869.495209239594,126.28662122840818
2900,267372.6325038785,6000.507909461979,-0.4332544842502893,0.0008925537133030364,32971.05416092551,-1.0245806491795018e-09,-2.870357486198273e-07,5968225.315077537,-1.240984706495662e-10,1.0000000000291054,-3.347694442506993e-11,2.9514521891051873,100.0,10869.363840880895,141.08555897953437
3000,266766.4595497024,5999.342288934865,-0.41257350498110057,0.0008965661731574078,34370.902235273075,-1.093805623085981e-09,-2.988746165119588e-07,5967086.958460266,-1.2450337923309728e-10,1.000000000034768,-3.9866937091080964e-11,2.967671791045296,100.0,10860.50662355974,135.16241357307766
3100,265586.6298128401,6000.158654557668,0.47958106763264885,0.0009027976874362999,35468.61383962897,-1.1938257808688554e-09,-3.063346690631742e-07,5964719.541840277,-1.3215843069306038e-10,1.0000000000456963,-4.37141278682992e-11,3.0602085005782467,100.0,10858.771608495694,140.73673614560192
3200,264726.4345143368,5999.655213363053,-0.5674110099232733,0.000908680660922203,35459.84784158132,-1.2851988349090618e-09,-3.194268519609421e-07,5964238.729146821,-1.3418412006677444e-10,1.0000000000486098,-4.95300142178312e-11,3.268947253030189,100.0,10854.228967281677,149.08848810868116
3300,262990.2101247093,6000.019419597154,-0.21628729553343382,0.0009031593035489895,37461.011084609134,-1.3511643668987615e-09,-3.165333164236882e-07,5962770.902976594,-1.411873688116691e-10,1.0000000000546074,-5.561309755568831e-11,3.3501645001493476,100.0,10853.187179154604,145.648341451157
3400,261738.05186097295,5999.958675298039,-0.5181991222252988,0.0009079248070880098,37064.54326491074,-1.3751704182873653e-09,-3.1838208717758186e-07,5961596.296733467,-1.453674407312865e-10,1.0000000000615192,-6.320008346044334e-11,3.4544508273672583,100.0,10845.74275549862,156.5370750195719
3500,260493.0899429491,5999.643863574824,-0.4198504206337428,0.0009086594207687418,38954.93134847411,-1.488227047369621e-09,-3.3553824834164957e-07,5960817.636864359,-1.488020712135281e-10,1.000000000070341,-7.088016607608008e-11,3.44799998454856,100.0,10843.805971249063,155.68659529729575
3600,259321.78738775646,5999.344800436709,0.3286360537426757,0.0009136476053748405,39400.64302280304,-1.5135276385087858e-09,-3.415300169884896e-07,5959913.299680459,-1.5634322941942076e-10,1.0000000000724123,-7.342004223480009e-11,3.604862052141104,100.0,10841.866165560223,156.74028497111638
3700,259552.7418905971,5999.44271615594,-0.04666074727714542,0.0009139891053589412,41625.730777122175,-1.6439364127064263e-09,-3.3859588865896e-07,5959911.154446757,-1.5870639261982086e-10,1.0000000000812543,-8.25216753480332e-11,3.7643847743064596,100.0,10837.96957677463,159.64558261832715
3800,258489.7441012041,6000.365485264208,-0.6757200617926968,0.0009268046805009726,42246.76566050237,-1.6685498890118888e-09,-3.4292985424668486e-07,5958081.022826429,-1.6611919112524623e-10,1.0000000000890183,-8.869477596634743e-11,3.776350418546087,100.0,10834.417003032439,169.69913934413006
3900,256715.32498700026,5999.45652335205,0.46055206950056954,0.0009272806138264593,43572.05916164362,-1.7989828866206514e-09,-3.487085435365076e-07,5956963.2463197075,-1.705218416323635e-10,1.0000000000951466,-9.859623168536027e-11,3.903011269689053,100.0,10827.525975763894,165.7361024516509
4000,256120.82889177967,5999.358493401934,-0.6193263696446899,0.0009350547578732783,44168.309677510144,-1.8402775134627611e-09,-3.5935084210602855e-07,5956594.671960447,-1.7563277521978266e-10,1.0000000001049132,-1.0399831635958505e-10,4.048551025037712,100.0,10820.951036315586,173.3542960562185
4100,255690.05518991477,6000.5149272501885,-0.561409627320664,0.0009308435344417172,44513.48926603186,-1.9069693665299144e-09,-3.713799646386744e-07,5954692.4552588295,-1.7588589914395033e-10,1.0000000001115463,-1.1442500796515587e-10,4.109257893175884,100.0,10815.646509221328,178.24100321140713
4200,253699.96488451742,5999.438798633118,0.01837721252582833,0.0009368558987008834,46648.02932137793,-2.00300890118434e-09,-3.692636000058768e-07,5953435.59377641,-1.844156663439349e-10,1.0000000001243476,-1.2207962179878176e-10,4.261833184208942,100.0,10821.115445146665,184.52665397205297
4300,252283.02681894292,6000.566513117373,-0.4034370516151218,0.0009465414893147432,46515.73947413635,-2.0356003177606695e-09,-3.780842024418213e-07,5952980.156081737,-1.8769732052602076e-10,1.000000000130135,-1.3352665418341008e-10,4.231295339433872,100.0,10812.797423760378,188.48564719669872
4400,251790.74618864967,6000.374651142086,-0.5948168909150781,0.0009426016148559061,48109.18313478302,-2.147109339045259e-09,-3.800862523152921e-07,5952619.218969723,-1.900984342553274e-10,1.0000000001407567,-1.4275025633800543e-10,4.44585002274421,100.0,10805.542645790023,183.37102338528516
4500,251373.39665359326,5999.672460691258,-0.6197742357679212,0.0009442219058009118,48304.59044824141,-2.2156042407774157e-09,-3.857286146030102e-07,5950704.150776839,-1.9765300769651735e-10,1.000000000148939,-1.479846350264411e-10,4.563590907921217,100.0,10804.707268205568,198.69092062936102
4600,250754.68875635893,6000.1007619184165,0.06938003586674255,0.0009535880158201787,49595.99484816598,-2.2398511313337486e-09,-3.9003762561751447e-07,5950832.862730847,-1.9802213029743852e-10,1.000000000161436,-1.6354785226494486e-10,4.535015996727549,100.0,10809.610275972573,190.72177825094772
4700,248384.7678295717,6000.090100404268,-0.08568648207628568,0.0009576456408943738,50097.76813430665,-2.333576076781106e-09,-3.9437115537147653e-07,5949591.009389361,-2.089129584630078e-10,1.0000000001724585,-1.691010422281153e-10,4.760281346559409,100.0,10801.361173482492,203.72729419743052
4800,247929.15707232628,5999.7972942341785,0.07837445210859577,0.000961040308686529,52252.287242729966,-2.3841090323471307e-09,-3.930040424373399e-07,5947873.647575209,-2.0777757581461784e-10,1.0000000001807243,-1.779576581635712e-10,4.7429543228436915,100.0,10795.095399438593,203.4354594230751
4900,246754.8872073475,5999.82546293011,0.6782466141083815,0.0009609879162630093,52700.25809256134,-2.450740747891905e-09,-4.025443852003244e-07,5947809.057362687,-2.1708220256214526e-10,1.0000000001920022,-1.9390357701133851e-10,4.935215699672473,100.0,10798.877221502215,207.04684389363717
5000,246537.41061745177,5999.60996631202,0.514619175118208,0.0009712731667393701,53384.257719998684,-2.4831454037720832e-09,-4.076168510700266e-07,5946566.7633383395,-2.2120455033289245e-10,1.0000000002054452,-2.050019373613017e-10,5.053520157932828,100.0,10793.437538867563,204.42233212838843
