miliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
0,0.9927257786215524,1.010873068284061,0.9968655534400745,0.995927959064764,1.0018321289310517,0.9983319069236802,1.0069391710642763,1.0014138226934541,1.0021490124897146,1.0057524694959687,1.000385338010225,0.9958766242159381
100,0.9527527435425983,1.0444202357846863,0.9872892594637867,1.0603328006025774,0.9603496449320983,0.9761021141203144,0.9655628024419596,1.0640079470836563,0.9870120217840828,0.7186421657383724,1.0102111326586212,0.9115946893897062
200,0.9220527870295459,1.0884286471186955,0.969160696955147,1.1434053084008367,0.9207560419719968,0.9677362480152857,0.9251034896171296,1.1131496933718397,0.9662907328652892,0.5338745488878097,1.0169100739310553,0.8301154156236361
300,0.8910008668054062,1.1159301894385363,0.9668916841085871,1.1918258316297525,0.8885402823756325,0.9594639949149573,0.8890082814677747,1.1585901010462214,0.9563768943857219,0.4062465033928768,1.0223098783365778,0.7488384743645999
400,0.8541320711343136,1.1370881914131568,0.9436937169863003,1.2743543128212833,0.8516983662359981,0.9292023938357018,0.8465659929050042,1.2056880901960265,0.9496769940642005,0.3196812669637124,1.0279826157910463,0.6653754919573678
500,0.812000267510489,1.161966348853907,0.9300702470555853,1.3139341456690432,0.8212407964047588,0.9089776180853879,0.8113876981211628,1.2438634330595444,0.9411613699482994,0.25740692991336483,1.030994767322352,0.618750308122245
600,0.7799504826824069,1.17974309319403,0.909099116790542,1.3619773088615112,0.7828285629711335,0.8975183456147284,0.7730339808570569,1.2715122646195671,0.9159982236539281,0.22527862800104295,1.0343724300674266,0.5420668137075605
700,0.7687389394828278,1.1941793194920454,0.9079213004150521,1.4377660580076834,0.7557923496797724,0.8789831766212589,0.741367953387046,1.3008194978971963,0.9159238690618529,0.20162737007363854,1.035474556059016,0.48567034280290644
800,0.7290533404074868,1.1862941390402835,0.8883102988760212,1.4808452483153507,0.7243642126618974,0.8602287339757468,0.7195131521714017,1.3254574782292479,0.8978410326268825,0.18061062585800514,1.0376852085338344,0.45403408606453616
900,0.6806113946729048,1.1984294410921839,0.8668301452082402,1.523551406446805,0.6927775567427673,0.8286845674806974,0.6803376021077583,1.3471136310209149,0.88824390816039,0.1597585167718643,1.0395963253506513,0.41921011700208205
1000,0.6714632759468191,1.2068807477856889,0.8563553030872384,1.5660476773431753,0.6716077207355896,0.8235813899039551,0.6649922161268438,1.3593290054575087,0.8781377506986949,0.15756532877429516,1.0413088821968939,0.36764760749139164
1100,0.6391648728692454,1.189011062648769,0.8258847718404037,1.6085537839148443,0.6541717980039907,0.7943378967257627,0.6377361697898841,1.3733744891882447,0.8579881378092924,0.15404023812821133,1.043205587477174,0.3207420356818261
1200,0.6014023781124417,1.191521818208688,0.8144647893452304,1.6239670354068374,0.6251595648449636,0.7776370892503691,0.61842156821953,1.3815976450761285,0.8552772712369116,0.14474528099004247,1.0457602303127163,0.29700172173808054
1300,0.5857020251725987,1.1857176419884266,0.7932783964111608,1.6778403075999713,0.6048992518312527,0.7575513579875148,0.5896581421218781,1.3954855735145408,0.8377213079538884,0.14364747110824014,1.0481614297248385,0.2729085923393701
1400,0.5547807189069983,1.1675755046379854,0.7910982379389262,1.6934974802086407,0.5894081620604401,0.742868122543106,0.5750794805727452,1.4002006242721896,0.8242539447421914,0.13357712586298312,1.0491511892673084,0.2577775024903658
1500,0.522396134277157,1.1367721386056469,0.7620673039291361,1.7309052622602816,0.5738238728518298,0.7138315918952727,0.5554430366267816,1.404214069036696,0.8092265916404973,0.12661999578907573,1.051404609160209,0.23466264873581064
