miliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
1800,0.46772024372186666,1.0922733181982875,0.7183928165570407,1.8013660635417656,0.5156828326630867,0.6552440041005297,0.5009088628657051,1.4039361810023718,0.7858610842482088,0.12396867454216277,1.0547313156242413,0.16108239207094532
1900,0.43920454985479274,1.0716481509816886,0.7155230696037128,1.8267512920985896,0.5006994535472779,0.6373607626874832,0.4880396233994184,1.4006702067691625,0.7723845626237139,0.12819682566679985,1.0575004679238111,0.13922198860157323
2000,0.42530257523515147,1.05621028537051,0.7005191232367168,1.840545940062104,0.48538118418531195,0.6260402279872297,0.4741539180157848,1.3919558661839702,0.7565960891125002,0.13051069913643262,1.058063887647056,0.13506603962909908
2100,0.41936934742439885,1.0230610180856003,0.6880145408223339,1.854225576771394,0.47713763387406466,0.6098938373291244,0.45420861013538993,1.3841780144412825,0.7536560474087862,0.11416608465176882,1.061531014103261,0.11329061604560121
2200,0.3991046458284556,1.005782775650714,0.6716163485225938,1.8687903700722566,0.4723082504093922,0.5805647516076246,0.4460396328783594,1.380389941347918,0.7367359880398268,0.11515708397891113,1.062556879953976,0.1161837484925606
2300,0.3604555908717953,0.9951257089982547,0.6530706978137822,1.8838745398256571,0.46032256520474174,0.5717040376244661,0.4372134074591212,1.3747209160639784,0.7260670552397147,0.11828181993481668,1.06273200811428,0.08893080620810775
2400,0.3462079090201609,0.958210720709864,0.655662049355722,1.9073509343464516,0.4539974498422249,0.5635206158823547,0.4258891154420413,1.3655083081367327,0.721894365704925,0.1164366348290529,1.0657978334544242,0.08017843711914162
2500,0.3532690015678883,0.9432881920876866,0.6396428695068458,1.9155039890980836,0.4480649624907225,0.5504042414692069,0.423407619579512,1.3561760044391349,0.7165924824605707,0.11984385531293301,1.0661926717667676,0.08538880034845446
2600,0.31692612688563604,0.9113274547352077,0.632218072476572,1.9060250320106127,0.4446815128628082,0.5358973302349842,0.42142210122862567,1.34790626666291,0.6960868829203591,0.10633544912358169,1.0677387544869934,0.06729674258831901
2700,0.3150834585616555,0.8960710361528745,0.6146481962070134,1.9247736940775662,0.4368202983554872,0.5247194116856121,0.41890058278844233,1.332721179822738,0.6870591549266883,0.11331146814867285,1.068651580755221,0.07963107506864703
2800,0.3086345428233337,0.8592216580784005,0.6150739642306535,1.9152936590167813,0.4319731206916063,0.497104253955998,0.41224224890074235,1.3287562468294574,0.6872274191917783,0.10594235196588991,1.0717284953690789,0.059580683858779966
2900,0.29320338195464496,0.8462039898318232,0.5980582597932443,1.944382444233556,0.43359822374182966,0.4968150573968416,0.40354162743028793,1.3219873799884359,0.6655127249434727,0.11047060407632206,1.0714662184289538,0.061498893956814495
3000,0.2669878435782217,0.8158054374069479,0.5937049418560075,1.933529567849384,0.4293708835907112,0.47694546221714984,0.4095546006436454,1.309499059952949,0.668807077264381,0.101958922239085,1.0740839919080085,0.06268163862329489
3100,0.2590315565896926,0.8023469865838918,0.5885385990581296,1.9269714779741127,0.43504368755855644,0.4779190250592157,0.4054874518253368,1.3020374820414706,0.6612811016675365,0.09827379686892855,1.0759817235436202,0.03637175296368984
3200,0.26234893332457376,0.7674584035718596,0.5683296956413112,1.9389713591149933,0.4276298940721475,0.4594160913758476,0.39524349588954344,1.2901981526723147,0.6504263876112985,0.1019155788672538,1.0764375417458398,0.04000090391945006
3300,0.24522729679003877,0.7639563743218835,0.5615812259898614,1.936942030744181,0.4323486047109764,0.45859980423051294,0.4033044379926312,1.286337404605631,0.6427741178252554,0.09417076607052924,1.077046582265729,0.045619378950970055
3400,0.23298634060063364,0.7231463169677423,0.5563576462164431,1.9404470523186483,0.43797899684407426,0.4535680212869276,0.4080075523912773,1.2797211842842193,0.6331640000612655,0.09730262282334469,1.0783644682716738,0.03098390647551823
3500,0.2346532208477318,0.6986252208681446,0.5453734198539923,1.9369108048045736,0.4419602692087724,0.4353438007898791,0.4156136767520529,1.2725321484740886,0.6252651382844311,0.09705896207115502,1.079576281176761,0.035432126244194014
3600,0.22640860293400794,0.6885883006963657,0.5483373941388875,1.9501394808914028,0.44409709190607494,0.43262699681498484,0.418154096793223,1.2644957723614143,0.6058365805127467,0.09844329305242831,1.083011368732455,0.03993515123359166
3700,0.21762457391709514,0.6677669893506585,0.5304257812832819,1.949609584026997,0.4511541480094072,0.4259079248323971,0.4232706575569687,1.2555934411490504,0.6082839670433385,0.09502101399922666,1.0835237213105944,0.02487379194443821
3800,0.19384453018003445,0.6446523253275032,0.5297109455217939,1.9295519845423519,0.46260121978840835,0.43623838331150305,0.4282172552829312,1.253349030244094,0.5970141795044618,0.09928092920199172,1.084934578405011,0.02837346944952964
3900,0.2049334756917127,0.6360821590582383,0.5186584325981641,1.937315093640467,0.46680974714236967,0.4223069801015446,0.4347983592094348,1.249469324489195,0.5854486019286663,0.09577862000944075,1.0850288212621513,0.023595882215016756
4000,0.196440957772171,0.6079190293720579,0.5156583166830225,1.9231204446271168,0.471570114381008,0.42217648898272336,0.436495625499511,1.2412762300076312,0.5765291232336957,0.1009888849246703,1.0880887757507076,0.015301192248155671
4100,0.18727786995729928,0.5811877902030399,0.5185024512225084,1.9329236399322725,0.4867992262971203,0.41523851414607715,0.45351104438173884,1.244797314669572,0.5727566507882991,0.08872948106430752,1.089974197913484,0.01187970104519958
4200,0.1735709874932994,0.5594913833677954,0.5062630172292292,1.9342635119030898,0.5020975338354148,0.42437253983819434,0.45612631259150316,1.2381633656361193,0.5573984248012928,0.08483845135801514,1.0909228751891074,0.013336201382595291
4300,0.1745555185004212,0.5613574977988609,0.4994496240664097,1.9076322313677014,0.513105622280134,0.41711632357343437,0.47771880687443735,1.2379692451675832,0.5599232838092305,0.08638454338486659,1.09061050910187,0.024965403978778947
4400,0.17247309873578853,0.5387654500087972,0.4873075839705203,1.9158557272945531,0.5206880486676663,0.4167797927656382,0.4837760652415439,1.2412936962983647,0.5462782592729218,0.08500027713067342,1.0928338913545468,0.012066085196818913
4500,0.15172006372173918,0.5055910921129013,0.494282864762414,1.9173636304517951,0.5373688007882493,0.42404483327867826,0.49379401020611113,1.24346403692122,0.5465181176180494,0.08750343895336565,1.09492208093032,0.0005491577415349981
4600,0.1599979218186024,0.5008006780198592,0.4829012546021998,1.8895659514937386,0.5476611974389605,0.4131391190728115,0.5141209908787975,1.2455039549107505,0.5355247170447232,0.080771910684747,1.0960078088357088,0.01985682717398289
4700,0.14589873786514354,0.4760379688666383,0.4841613911227774,1.8833595222505233,0.5666459930784227,0.42741725184745305,0.5301141212411018,1.2551918957867365,0.5215048873276601,0.08229391566644403,1.0975739792095205,0.005627271754561932
4800,0.14688418749229984,0.4627393626196847,0.46956227745375645,1.8804115521125535,0.568808445849886,0.42060831431688545,0.5346286018507682,1.2627690383442651,0.5190238287656223,0.08676292307095852,1.0972724125957378,0.006340720468277214
4900,0.1458875611919427,0.46274248779842053,0.46768049384857957,1.8798643156370316,0.5880294748649805,0.4278408472571732,0.5551575938784749,1.264797725741448,0.5130456948928492,0.0802681443329466,1.0993364664879635,0.004682783586684234
5000,0.12994268104090326,0.4335880731153755,0.46319636532973957,1.8793361487541793,0.6101904257625443,0.4299106527597581,0.573688755032933,1.2766325460755215,0.5012732316499589,0.07687707726106116,1.0993649339079485,0.01087211477004621
