milliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
0,0.9966910266025262,0.9875266342315635,0.9972726946306856,0.9909020246495633,0.9977529084598538,0.9962941003836416,0.9923382503065722,0.9990296445118301,1.005604824094236,0.9962561312057266,1.0012230280038317,1.0026300163671988
100,0.9681872268307763,1.0496880891208216,0.9943599387971209,1.0808694767028704,0.9646717297409979,0.9863552588764113,0.9528975150690226,1.06079342073823,0.989550648111387,0.7134806529902932,1.008344430830994,0.9102790338986416
200,0.936724676411184,1.0857162245834433,0.9707568544154197,1.1425392571355177,0.929609566391505,0.9711407346789583,0.9241526262550431,1.111647276578807,0.9693936199011771,0.538184794154388,1.0171322237536105,0.8161205474777514
300,0.8835259178861523,1.1078035282262684,0.958323724783514,1.1942396542022682,0.8862762615289621,0.960502723698049,0.8888985348323135,1.1585019795435938,0.9602602429390104,0.40165442408248525,1.0228625932053343,0.7373124763351183
400,0.8597667874349351,1.1555059988047733,0.9392025594658896,1.265943345705221,0.8471496483755604,0.9253442313344432,0.845864304559802,1.203114625615945,0.9469020102346206,0.3179480396313149,1.0274409285859853,0.6773884524002051
500,0.8119619670966384,1.158258352591857,0.9290187117180481,1.3120962200995556,0.81610176288437,0.9169955887992516,0.808888978305867,1.2409460121158844,0.9267392656026203,0.26649476957282864,1.0317262518995147,0.6171675750023831
600,0.786692663181147,1.186962944713902,0.9144551298687037,1.3626663188606418,0.7890305874067977,0.8869980348628678,0.7807085642079222,1.276695606251303,0.9215871975907373,0.21790855503733764,1.0341762742201173,0.5546892879284596
700,0.7439840845348982,1.1874744275656923,0.9001587041854865,1.4195797573220577,0.7500782450557081,0.8798587130472573,0.7500676315044815,1.3018617138165878,0.9119159362875296,0.2001743369697902,1.0353828306229051,0.4950107068385483
800,0.7127594566379213,1.189940849954461,0.8874201439495542,1.485489204822913,0.7202367806240203,0.8474524800092458,0.7083219512842958,1.3277155602146995,0.8891492787863329,0.17948473147088018,1.038069478754523,0.459472198432369
900,0.688525651686678,1.202525740145103,0.8680826134588059,1.5202150016777118,0.7049930586936747,0.8455088330273755,0.6839864128661387,1.344903535133129,0.8894502735260279,0.1635362257047431,1.0415057374530305,0.39383094466497764
