milliseconds,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_1
1000,326899.1452023925,490529.787469339,134392.61277047396,5500.55764281063,0.00234449684370626,8402.188929850912,36.48809037310512,506271.8069681247,139.12345993464433,0.0485636909297998,99973.27598640493,181.3026260683052,360.90178226699066,-54.76077656774879,-3.625736492637275,0.08063906483990856,345117.131760156,953.4991884216321,4033.3055171528563,0.0048848568379237615,23.86881983168519,271704.63086540654,-83.34720418127975,-754.9567580842387,100953.39087570457,230077.77914863263,65648.23870675509,181138.6321480856,151452.5615473134,115188847.64568716
1100,326867.47829033685,490280.93633070623,131719.1991790862,5547.668176072029,0.011383161115673487,8313.491455566606,42.59974922722715,509320.71841710596,153.77933810803472,0.037062850050923205,100379.58022514677,209.76793426258936,396.9039779150202,-159.10632490690702,79.52594466811716,0.03380883765501065,345116.61246506847,442.1770612707245,-5984.443400925702,0.009922104633715914,30.532715761543173,271706.1923525932,-56.78387276394374,26.360685958272903,100947.2141260521,230077.96888427978,66711.22326200608,181134.80028820754,151452.50483376608,115182837.88341911
1200,326768.1301609607,489528.67530928564,132361.8225035048,5511.266586828914,0.013323979460812471,8385.964093236717,45.24106104845648,504576.0903208017,157.85833214720486,0.035782180231453534,99256.51831949013,268.737596040192,491.73032256769864,-472.26742398299257,18.08076137127624,0.04532997434078345,345116.829452037,112.53262217187574,5927.2741964809475,0.027357076948513838,29.503468880110855,271702.08883615193,32.45396145371113,362.8203558852745,100962.69576796041,230077.6624353867,67109.78964544325,181135.0100154178,151391.47115663675,115175055.93488915
1300,326609.29789697035,489591.1399175168,134100.80241687648,5485.608902891053,0.014147212065147723,8444.676507830769,53.8749234243611,503901.2239449867,196.256787174669,0.07508805229894139,101502.44472648298,232.4278893214571,499.7047155996398,1034.3348973267684,21.350330344027647,0.13528424202066552,345116.7148837265,-258.02140272568647,2174.021504885208,0.0232284461034531,33.01576929359671,271700.4641770496,-70.63555836545775,308.8515147987661,100890.60684462692,230077.77073043108,66410.28627485686,181134.24295523978,151330.62470063442,115189178.11552534
1400,326414.9160642381,489620.26721303805,131397.3848215703,5512.194817610553,0.013752122904695616,8310.95853520671,50.121953034605994,499507.9888188174,205.1927025404661,0.09002361552296517,100923.03995615446,262.9436092144124,505.84329803443563,467.5562694692348,65.43817476213817,0.1421989757998289,345116.50062360684,896.9147374260955,6695.091889028499,0.03187500311601145,34.88559793862394,271698.90036186104,-96.31446437313713,-425.0643722915961,100908.99821625926,230077.6176370153,67537.74521742771,181132.0262870576,151284.2533606792,115169536.67230627
1500,326295.26618185965,489269.34007607924,134248.33330542682,5609.844003607362,0.019129083880120093,8404.826598373314,56.16033963718231,508821.26113636646,198.974474961637,0.0898736039620744,100501.43682493914,298.91821635393546,590.4720014293997,-852.1255997261921,-57.64358187351457,0.1616453722249634,345116.3464823416,-688.5730796659387,4883.365563436337,0.03656619928059963,36.628858553246765,271695.35388109245,10.585655798328746,546.1849499997808,100837.87882039582,230077.65683532448,66356.5060726908,181131.94278463125,151298.8654298127,115187755.68351132
1600,326155.65167208714,489210.70639150264,134018.50148674805,5649.742044151827,0.020685349809491233,8293.902138143056,65.12859902492082,500804.98898673744,205.13041853968565,0.1193084902921781,100622.81212044659,303.6649782267364,673.2264315022713,618.0576183806617,49.724076822124225,0.1306185488800659,345116.3146667842,87.72099214425978,-3485.6625252073673,0.036896101847615534,40.52723146844774,271696.2592632651,112.04727009892953,-95.86143921753464,100818.2753343546,230077.44353575702,66941.87389144227,181129.31931461766,151240.28077959333,115184224.59413338
1700,325992.40962837246,488641.1407655814,134319.63286901833,5560.750145528575,0.022373384311655628,8495.602667607707,60.233925670525984,500973.1247251861,233.19338274735887,0.10376639874749567,102148.65864909724,326.00285708252716,741.0950598981999,-1364.6614790885783,-44.007726999343866,0.15670409781962372,345116.2544663721,-185.85456632363804,-1201.857142541759,0.032848642829215104,41.251474262396755,271692.9392112553,99.11209155940061,567.4398239660436,100815.76557059093,230077.25507046247,67206.43026316103,181130.34625286664,151259.53960288395,115191195.7137319
1800,325769.364001501,488297.6048542546,131020.29368149272,5575.071619462914,0.025754040435500728,8535.228240264043,72.68718275478213,499785.3565745608,225.21738956988324,0.10583352040788478,101608.86775671071,357.3910539223502,669.6991196817162,155.22730235273133,-2.6306965381384844,0.18431402212813738,345116.1934513029,-1145.9540078483392,4837.983557263022,0.05614959824715625,49.57425775885607,271688.9932575735,41.609077197080424,82.68662009786873,100798.64214700188,230077.37923526982,67545.30651684942,181128.56605591252,151209.54270469985,115175182.07918252
1900,325303.2913006097,488351.1168978781,132909.37484244496,5548.511156648446,0.030975779152215423,8413.106133531634,71.25585543915933,501261.22346309497,255.85818898723562,0.13294442821352656,101469.82112664284,374.73910365627216,747.8775944810548,1551.5520180147557,-22.599453794814448,0.15916104589697866,345115.4489673896,-1216.7859027191073,-3710.1138659534417,0.045901391857136986,49.90822711626857,271690.55132642854,60.09691399542774,-738.6705203558662,100783.32970521394,230077.34817145148,67065.92880328023,181125.9248201324,151150.79077793416,115191033.07851943
2000,325389.75791643123,487785.9688037912,131475.07195565282,5661.765832508275,0.03247372506120188,8433.799891057093,75.89972247447288,501803.3122696573,292.61676558203544,0.16297325702701096,101474.0631287848,391.7059999402445,786.3668053699714,1217.479407092511,0.7751675470150259,0.20705080157467126,345115.2897853401,1314.5366994083658,6267.521156871421,0.05543502029155792,50.43653386041532,271686.99049937597,100.02685727878895,179.76869774218966,100715.38463059187,230076.81376784522,67872.18390787447,181123.86902333898,151121.69299743837,115175592.72953989
2100,325121.5250158309,487891.0416719569,131043.3796593297,5692.707739804587,0.03575616505247947,8469.512835749685,86.06236805440732,505618.5542487086,269.0099394199512,0.17222545925489557,102468.3185044577,457.8294902563243,814.5445471980303,400.7687417013274,6.088776970446547,0.2383869039397759,345115.3177473426,-326.4243337986908,2390.195956495681,0.05920444611527372,53.92436185095854,271686.4918128712,-41.8233920405991,267.2679042252792,100691.12672484742,230076.95475638748,68158.65036946819,181125.1268615414,151115.26572583563,115189033.21285392
2200,325098.8071424479,487768.4523814546,133876.16886965907,5663.249918641354,0.038212753602133324,8589.07436773217,81.80162257844322,495266.6999664031,301.79231925870306,0.16519208028964655,103722.24699510734,433.372251067449,956.1804719003921,656.382770792728,-61.341967904255725,0.2882104256913055,345115.3585710818,326.0061765299462,3191.5705604158684,0.06735423053561129,60.204867466978,271680.78837952897,-101.29004812008515,-594.9242858352786,100686.09614437124,230076.81481435642,69068.939744521,181123.36474115046,151007.49274882526,115189994.80083606
2300,324758.72610826505,487459.0236159472,131034.82570747317,5635.236107797366,0.052771393421959086,8440.34773855639,93.77692288644027,499128.20641927543,316.1560761907375,0.1790019650987523,103787.1819770916,504.0929102959776,914.0607022533754,-303.86919775957506,-69.33967675178663,0.26534212869067764,345115.13085959555,-1248.2792558067006,3898.4923031295916,0.08118358231071388,60.46347519165378,271681.97638894233,37.589496413451684,746.681939634298,100651.93232567205,230076.4889214873,69011.81615894097,181120.0826455141,150980.84424962002,115187803.25624341
2400,324663.4774430824,487199.78549209406,131599.0763563592,5746.069283279582,0.0501280784944689,8452.170059574064,95.04211568836577,503982.31754305377,341.0458295569399,0.24042654337542224,104172.56888287388,517.1471682353753,1016.0135550541592,1215.378926847873,14.270036510397745,0.33166985091517676,345114.3697491143,-905.4328354654087,196.25122439646753,0.07136939745494991,61.7011024803341,271680.84059068456,4.762841420588617,201.05544168152488,100661.4043406293,230076.47746503665,68742.24196407612,181120.35083697012,150973.14125688796,115189450.31824246
2500,324381.6884602013,487057.7551394837,133867.93755081546,5607.948094219915,0.05872770088916412,8585.144847983034,97.75262958595928,494020.179770691,344.4903178437398,0.22317764575380244,101807.05089927091,543.4370713895934,995.9375009831715,833.1331456401929,7.766456377447393,0.32380472892038253,345114.5339113303,31.19381050084896,483.57561634145117,0.09132021974771722,66.62180743736616,271678.5203126945,51.03912708700847,-629.7377543797966,100588.71329816086,230076.3178702888,68783.84152936775,181119.296295083,150888.42157831456,115187744.18790236
2600,324405.8264385034,486446.20065433794,133589.62834941593,5609.913019256225,0.05965040707455389,8643.849565271308,98.57486881062667,503069.73283885204,363.6746870182232,0.2701179991447756,102608.96278071479,519.465648453682,1012.629602731398,586.7782168455881,2.235975926609533,0.40550341979269033,345114.395160216,-811.4552485600844,6547.115214742899,0.09441617013349544,70.22560739350294,271673.6476890782,-12.73241069907175,402.7973764845838,100622.40238792401,230076.2961176235,68227.4801971722,181116.14212982144,150853.83992853496,115168816.11393164
2700,324153.8462365196,486095.0897255778,131952.99055633563,5728.701248496388,0.06531011470089797,8585.736421362768,110.00943400445502,505383.0509739844,379.02039354189077,0.2667420523915194,102803.43994260475,591.6696365308769,1091.635396293844,668.2971721433553,-58.11977043559837,0.42572918942414617,345114.2026332953,692.1325640147236,-4639.97077272839,0.10198023408840537,71.87893024551282,271672.3269483456,14.35443948692163,-247.34370080478067,100575.92045871628,230076.0593358608,68416.49253742579,181116.38272022395,150817.11150772884,115180855.00515197
2800,324185.2604477226,485821.2746898016,134132.98041370802,5677.342705517534,0.07621740182215288,8471.706330670047,105.06139728292574,493970.3250896898,374.8911019605131,0.3145634070369118,103553.38042354964,555.1664148074136,1187.4667106461422,104.46120115053438,-3.2003582400017265,0.4273780220455001,345113.692356388,-1234.9492083863427,-229.7781199526491,0.1188642774199321,69.14544568823577,271670.87898475624,74.66143391073955,420.82259857251273,100556.58657079445,230075.95781410366,68268.9491841681,181113.9187293534,150751.23775148107,115174317.06525797
2900,324089.5469829692,485965.5502032245,131079.0599335499,5760.188462327274,0.07670491288739113,8535.395536348367,111.37981716266214,499948.1336933233,399.97255988274287,0.31650937794638523,104701.23732510147,626.5169113817309,1252.4427075327744,1822.2499211085283,25.47281342434388,0.47933722178636606,345113.7494929386,378.71546646660715,4231.730937036761,0.12276782528628559,72.61240263570929,271670.09476858104,67.43581518075821,-633.6357080586945,100490.03708252736,230075.47067004544,68463.56784571642,181114.3063258338,150770.87492304994,115187824.38246109
3000,323982.56585377164,485474.23497619043,134115.27200325765,5779.565534333996,0.08784248688005647,8503.232807428103,112.5113588953307,500189.01751143485,409.49749303238565,0.36515049885802364,103744.319806859,634.8336848338644,1250.6654927925963,586.9755174017332,-16.505469410673136,0.46530065594386794,345112.9211804813,188.278472708102,2834.351995654135,0.13908337280752614,80.80907202434284,271669.5808327547,92.47185601006197,809.5604157233254,100488.11928433132,230075.6416239954,68604.99152096665,181113.97374598423,150742.6335714927,115174645.34894963
3100,323683.9245432944,485491.1248147938,131495.69060961003,5786.409886560213,0.08761625879195298,8547.606044323036,118.32666644896528,497325.79121574695,451.8604519926059,0.3721336598762703,104478.54817807167,663.3925786317501,1256.0306472523243,1975.8571655868884,-48.377377755563664,0.5076100357612391,345112.8798828448,-738.3534897011442,-2612.1053708634327,0.1262052189108028,82.32239566607636,271664.4328357492,-99.18593469027405,387.47759727753777,100459.25328436741,230075.42158051513,69974.00884143628,181111.10047576274,150730.2532325703,115174605.5107735
3200,323647.33427709667,485067.6865218905,130942.86422564965,5664.582438162566,0.10376896552425247,8641.808029752074,122.79274531153503,492006.196722838,460.37423297588,0.3675762840374141,105838.5163592944,687.4384121976763,1326.7534346954797,1160.5264276765997,-62.22239861517343,0.5642796300413083,345112.87864636414,1319.1021556376445,3051.2431483219725,0.13644227402280046,81.18647362531357,271664.26553097635,110.51663891286984,195.43239435341462,100455.64267513737,230075.0234482425,68800.75019592642,181108.23380423003,150636.44481113198,115177571.34147719
3300,323140.11343869637,485226.0355778164,133833.22565390065,5679.652728316579,0.10400784245181764,8606.55077162414,131.0934846155483,495557.86091673747,446.9466260519179,0.40784357936321947,105124.21009374566,724.0132483272147,1342.8872208303908,1493.3788382809917,-4.186522864894681,0.6418650028717797,345112.24775055324,127.07591117229535,5078.503311824917,0.1618661713933884,86.26502242831583,271665.5241175972,29.022463284742557,-687.1234332652117,100447.09045807438,230075.02119413175,69139.15484598065,181108.8900011034,150670.18549255133,115187982.1852145
3400,323280.5984539576,484973.7773252056,131049.98090302665,5748.812736631644,0.10797181443738744,8525.41845205212,129.75301088274338,492252.8688937378,482.6740431804305,0.4399327038003128,106417.89071373902,684.4004811159169,1454.4738214204401,255.38672247768517,-38.87304615302301,0.6745836343190501,345111.95744131034,-1127.7499727104073,1040.5783437157177,0.1552995671497962,85.45835533299412,271659.0896992867,49.87062060720823,-774.9617566163753,100379.81332141443,230074.74102678208,69891.98445127456,181109.10091844515,150548.9329109539,115170929.40428315
3500,323255.127744058,484624.2939120293,131665.05364551453,5802.399634406425,0.12274597248291536,8622.508131028742,139.01243252444985,502809.14828828146,479.6127116844134,0.45171980873830225,103896.44515363165,713.4292124755482,1487.3389552093481,1730.9375946903235,67.09203467874148,0.6783245771028064,345111.323240413,283.52509013319025,-1036.5743510290367,0.18316601233487506,89.855070251677,271659.86500482116,-14.780188570225686,753.6416731117799,100388.26498412274,230074.56930209315,71099.57940076766,181105.96128135023,150566.65709545938,115180189.75703663
3600,322901.75860437955,484536.08563609974,131371.63282543948,5755.804391990681,0.12729116424055803,8612.141382703405,137.5463545569354,497371.69772727,516.3562788280411,0.5104119196664574,104663.65424565875,784.1124427141302,1479.1345769799375,1885.8890077714527,-13.347058301281756,0.776979503738269,345111.0518337282,35.90115882301306,-390.4379554657198,0.19393569062103147,97.52419645358272,271658.0966799381,1.9974409860359552,-421.641516284815,100310.20927201792,230074.31287809464,69427.85056287966,181103.8887560627,150513.00931199166,115183907.65305625
3700,322949.9820714797,484223.52366375923,132787.08670611004,5843.377185747705,0.13792163979206506,8652.70928931515,144.14060057182877,490358.6697139763,531.8858862015146,0.5258915885980434,105553.92479685284,794.0116609773097,1583.5941125356821,1075.1053983644406,-5.103648269321481,0.7669980661082726,345111.1015909943,1330.7045120384932,-4502.641389736597,0.18788912421090395,95.16001664239599,271656.6430561005,107.64483820805833,-604.541533481384,100279.02314210737,230074.13534074646,71064.40556997982,181102.4864458832,150511.02219827613,115182764.18149833
3800,322444.46902351157,484012.8488924712,131749.75354753126,5768.666408438974,0.1335692809422171,8641.035987552432,153.21534418748317,499679.5524720781,532.8865900959512,0.5770617554768732,105775.37222634094,787.7606711934802,1577.8805655224426,1888.1648319787112,-53.96224501772153,0.7992898382426128,345110.5724468785,-265.58719934667624,4015.476792184415,0.1970819412532453,101.75686402616962,271655.83865027234,120.39268557576905,-390.3714833783559,100279.61804794108,230073.9368518427,70402.99166322907,181103.2482276678,150425.89822530776,115177987.4810337
3900,322577.02512084175,483949.8191839105,131854.1415723334,5826.559021907018,0.1398426062741697,8720.917236317926,157.48427790603344,489078.9153653143,552.9295965566901,0.6009750936945674,105428.78880926447,832.4841888216226,1678.8844558866579,259.0172715865624,5.159315517543812,0.8834737649210276,345110.3961090421,1309.462274877832,-1.1587297574517166,0.21729246064696997,105.19829377346507,271649.60851529584,7.09903570549335,469.98100325449826,100227.96906240167,230073.31138843196,71752.91329222186,181101.51865233234,150433.5215066836,115182862.77243641
4000,322527.23146399966,483533.51467835123,131382.43952937395,5879.790654247627,0.15385513940819254,8653.207365386446,161.15333561104126,489596.06063696893,545.5422937124529,0.618714999609052,105726.62323346057,875.0702093411567,1739.0113296750071,-1585.5505110732965,80.20513517076591,0.9116617442848197,345109.95346472895,135.62097157056277,874.6533240942329,0.2231919953673224,104.20992757760969,271649.9841314186,-35.09057657354931,314.40461829807214,100261.28376643147,230073.42778715616,71715.63300155966,181099.43551497083,150406.6153311566,115167513.81524125
4100,322400.83746943995,483396.3321073323,131571.45363023083,5770.2169283580915,0.15943145919640395,8677.785894848681,166.81237488616094,489575.96857846976,591.9414801683489,0.6623724285807545,107810.18837408599,876.8601395094653,1673.5636667271315,-656.2678153270006,28.65269703431182,0.93370327809203,345109.43322907074,654.610676494538,-5649.612824645632,0.2377735086204092,104.48125594998501,271648.27085937106,15.966079379536946,214.77837746200169,100193.91231328991,230073.07788472032,71952.80893769143,181098.45055055266,150318.00782961457,115184846.47870609
4200,322032.9801893051,482911.8978340762,132169.15874490014,5781.612877507417,0.16788367705824714,8752.419137869214,160.47268660665307,499020.8626038978,582.3926789515383,0.6477271756487255,108036.41670478719,912.1128955870214,1768.5163600050462,-117.73704093764226,4.46657422203567,1.0429564810957666,345109.2729911401,429.24118998134753,-4497.590092840804,0.248173059227293,113.5707408208949,271643.5201960505,95.67305547084123,860.71136130107,100160.57559086234,230072.77605959488,71591.608137696,181098.7590116224,150325.883323651,115171654.60915183
4300,322078.9742678606,483044.61186668434,130672.05851379481,5862.770864892549,0.1764813770860726,8724.606086011634,165.2208128840461,500847.93372601544,628.0703466882146,0.7098477971827037,107829.95789905808,891.8524706586918,1765.3298385583212,1340.2534831420746,68.55189616588312,1.0473508474504727,345108.6519463108,867.4663220067604,-6926.91568965492,0.26061049391597435,114.70409766257663,271642.44485176314,68.77751799775022,-255.7907233698192,100128.63291087262,230072.6407028778,70694.85058531386,181097.47023737707,150189.08071609924,115177270.71233866
4400,321951.06128237664,482629.4781096563,133691.29176937832,5866.53066075961,0.180561099709901,8736.401164853412,176.66493697359093,493025.18727453536,645.2741931173852,0.7398001470494034,106795.78256820775,953.4320207315653,1831.0854768370752,441.50138519074284,29.429605783855575,1.0756961907133071,345108.1396595524,-570.3652887286362,-3434.386020529404,0.2729174114962929,118.13884526065675,271640.3029632544,47.72405345674066,281.59511586295866,100133.41235990403,230072.0327187956,71319.89990438313,181096.7053916107,150240.68570912708,115187413.29799366
4500,321499.3632494293,482318.327978053,133108.05070503242,5837.3296217588795,0.1959056057238538,8660.864893412834,180.59189490424333,487165.22895052057,625.6000080455544,0.7861605206346693,107199.59211898678,943.6410830379667,1959.6600899553746,-736.2323538886035,-13.136867655662524,1.2022135682601736,345108.20637340884,-171.7097733274812,5743.812504008133,0.29707208769894544,118.49063134575978,271642.3802025107,-57.3216848305423,795.3473015804046,100102.31829835492,230071.98274520654,71686.00933747368,181093.55896662018,150216.07165753614,115186197.7513758
4600,321387.0739479491,481975.4282903321,131846.21552883307,5929.219459440697,0.20670823619105283,8858.789741893897,187.09871754353082,488582.21494827623,654.5751616406403,0.8324980993094643,108448.23997152231,967.5856504286957,1902.744180581682,1147.036017037497,18.056085890535527,1.1712099821759718,345107.45653783105,-446.4087615363278,5972.036395044912,0.3044772316804982,123.72117559672009,271636.26658166345,-80.1452448082871,-540.6259210263694,100048.74202794727,230071.71593852903,72726.16571436898,181092.90417347976,150132.8116969885,115178279.166595
4700,321246.79954089544,482270.71528776793,132001.12514124892,5878.3301104097745,0.20831042893590265,8698.668503897474,187.1815838591286,489358.96803802985,662.5861293755538,0.8449574727746506,106562.34775628979,1036.5933158836945,1965.9111655655527,-1516.359455819375,3.2630963945207285,1.290856397900302,345107.38275028917,1114.7895176834734,2113.8001055931327,0.32723743384113546,121.8592482250355,271638.2263484926,55.08304292349652,213.06959981033944,100062.68487104856,230071.21944464042,72077.24688050272,181091.71777002004,150087.495353727,115171282.94501121
4800,321085.11268456397,482096.96741311904,132401.78026553497,5946.810061588675,0.22582435291145264,8837.682780958174,185.4836266041501,499430.1196657755,694.2518062146993,0.8950748159851727,109032.42259857355,1019.7047473843478,2074.557654891013,-69.76536765776083,5.058538938221055,1.3355889811121209,345106.6527280091,357.0561819118097,-6233.1423949063665,0.3310181843844122,130.05917144866675,271632.1033853818,88.69738377478998,406.2025013671192,99998.45926305633,230071.22969230096,71871.05522391954,181088.09850366993,150035.26481073955,115175363.32382745
4900,321033.78875102947,481496.55234292056,131290.67648294603,5881.731598800316,0.22901716956670584,8920.563476024912,195.8920410531625,498738.6354408545,688.21892419144,0.935631503402281,106880.90778827388,1058.763714041511,2141.6967320370895,938.5297300068534,63.142971597180086,1.4231374265540386,345106.0145022474,607.5860782524627,-4190.438166161038,0.3403363413738789,128.39840655348513,271634.1364123394,-72.43742747535616,483.9520829897589,100001.54197992166,230070.86601238512,71416.525564719,181090.06947575448,149969.02097529158,115180623.35847664
5000,320806.4531042794,481593.21481020976,133127.758448446,5905.845704088651,0.24720196544008424,8788.294566982677,202.4488848746404,491616.3806784432,719.8142727210093,0.9854115731488015,109637.12913924735,1095.752940262179,2134.137323084388,-1110.4760003064239,-7.746274764336034,1.405536077795896,345105.915956424,986.0754747614867,6219.134354622422,0.36349764346941404,134.58115944481912,271632.19466636627,65.64142636727757,434.9888224965915,99987.65264123907,230070.23091458602,71983.73112102739,181086.88254401318,150032.0155272498,115171668.7854757
