milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,5.011513199969397,9.484772360372212e-05,-0.012128237920237135,0.0011151754883320182,-1.7277500821453892e-05,-0.00023035602251010896,0.00014663097674142702,1.1190772978960378e-05,2.678985845419308e-05,1.0558377468712797e-05,9.299040183109356e-08,0.00022654666788364444,0.0013547448694971173
100,5.002095214017207,0.0039270208894663546,0.007810064836010247,-0.0008786782861109587,0.0005285273962146131,0.0020558653293388813,-0.00014317034934376065,6.62012025492746e-05,8.924836945107928e-05,-3.365275531806863e-05,-4.973548845240393e-06,0.00012829769212353284,-0.0006627462172183837
200,4.970309422492765,0.004053225886483677,0.01746586649402162,0.0006696827930075128,0.0006351379480517272,0.0012698147934900865,9.178662508180849e-05,8.799326305632947e-05,4.6133116731890715e-05,-2.1873745408747597e-05,2.1439773959840735e-05,-6.473417582792155e-05,1.6673660476656922e-05
300,4.962243837956037,0.004029798740822099,0.021689544752562767,0.0012110118616932676,0.0006424146495075015,0.0029704887185464765,0.00026805929289524236,9.653592893934607e-05,0.0007825131361083376,2.3433793303988124e-05,-2.5090127119302032e-05,0.00012788991594232357,0.0012836867629409604
400,4.940050903605582,0.004302063806785328,0.04664101788943199,0.001866759175828776,0.0006024303211263762,0.006579746347498899,-3.772057717436086e-05,8.495997614270428e-05,0.0006378685253016029,2.2984839748873295e-05,-3.9867253907633305e-05,-0.00022534712172296594,-0.00037018631763310894
500,4.944952798495192,0.005113290619809473,0.04877262379440529,0.00029242339285817675,0.0006493601620013576,0.007571700731079136,0.0003048677825643624,9.943892077126406e-05,0.0004555019395209011,5.495889592987487e-05,-1.55498720899487e-05,0.0003079638457634496,-0.0012161102905839103
600,4.922556712075699,0.004753231079435236,0.06611827217396539,0.002836480062786449,0.0006635133096758038,0.00580842294508064,0.00028324951083443406,9.971234994252382e-05,0.0012119802410853258,4.0385213342414976e-05,-3.096606628347121e-05,0.0001803257401769056,0.0005764352373195491
700,4.912852360179149,0.004975445498858429,0.05375648182197772,0.0016170662948760315,0.0007875942237498303,0.0064559522608843714,0.00026215205314659615,0.00011382902569049697,0.001470393715639952,4.179331291846822e-05,1.9950340204243063e-05,0.0003219069146204581,0.00071774823675637
800,4.9000328932935755,0.005216990599081434,0.06667141928398358,0.001424663944181167,0.0008085090978466862,0.011474732477805295,0.00043879660410902163,0.00010822191637832864,0.0013196140833049701,4.5318985729782123e-05,3.0060121024441025e-05,-5.37214464860314e-05,0.001903016251174936
900,4.917615230182325,0.0060077418636012795,0.06963187961392052,0.002319290713189625,0.0008918174355060328,0.009487186520304064,0.0004818814552512059,0.0001399938567646393,0.001999331810619921,6.573523852901562e-05,-5.365948307100496e-06,-1.0267145906212624e-05,0.00027363439654469164
1000,4.8915805630322335,0.005740521933095089,0.09294495228728668,0.004454709804418781,0.0009336730428335955,0.0120675101404711,0.0006326611743838248,0.00012759205391833317,0.0016079446107905497,7.593797257580005e-05,8.866259091080553e-05,9.471210701741717e-05,0.001721977173326425
1100,4.875037109377411,0.005910297422847687,0.10738086741573108,0.004431681820910367,0.0009299932943891298,0.01511741923526222,0.0004892204266202613,0.00015208357244104337,0.0018980991655190324,0.00012053823546547835,9.975292889197293e-05,0.00022955766979209928,0.00360417698398547
1200,4.8441274507802845,0.006626942403409144,0.11778114719597997,0.005370408041892847,0.0009444843589750365,0.014852190618420334,0.0007645516499373835,0.00013388638683608234,0.002251104783604088,0.00011191984740731134,9.274705390654908e-05,0.0007066381982920083,0.004942909581019446
1300,4.852907189744904,0.0064984973743524785,0.12073161696983338,0.005988534392466336,0.0010578256787249865,0.017499701672797068,0.0006115426490891373,0.0001468346134163295,0.002501817177126079,9.321630084159698e-05,6.788551772113733e-05,0.0005699625166445065,0.0037740415912553013
1400,4.848280797832512,0.006425279880336126,0.13624205129301928,0.006002326367828875,0.0010737046491008772,0.017452833351182032,0.0009587843971339007,0.00016467904854245558,0.002576987609659387,9.15778907953521e-05,0.00011647189665982511,0.0004728901133685731,0.005456515310546002
