milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
3700,4.534756615374295,0.011742904851712014,0.33541733945071806,0.027530101011323693,0.0020334081709362994,0.05658839457770865,0.0042160450129335204,0.0003867094810245318,0.009769053022762299,0.0006635211330488682,0.0007740696568032061,0.00485734479410542,0.03250558948403583
3800,4.54322915376427,0.012559845874786838,0.3430422664032634,0.028548237058436156,0.002127137193238674,0.057840776610822556,0.004570230287574768,0.00038557481875635093,0.01008559452144723,0.0006917195870505607,0.0008616699517551126,0.005290794405151161,0.03274495350648084
3900,4.511783437544765,0.012280053320474518,0.35930677289458784,0.027382449712718943,0.0022235663301828344,0.05580978853153959,0.004443347334322028,0.00041494635549806715,0.009699530554381212,0.0007819923059756553,0.0008959234185834776,0.005294773688514877,0.03573063424622808
4000,4.483733582711178,0.01283956839537681,0.35469790839982374,0.028758145077501338,0.0022899595127139484,0.059634463805248755,0.004735526605313994,0.00040819679005362023,0.010228138659782329,0.0008324592279145805,0.0009025756483969486,0.005775892785521606,0.0357586504377172
4100,4.496065498156923,0.012903052643105269,0.3697196744777655,0.030225640437360663,0.0022410199826202763,0.06116298936347309,0.004977967504961103,0.0004135427511301975,0.011083345346849162,0.0008668657475870941,0.0010203994861815583,0.0059502337899694675,0.03740677027068572
4200,4.462329455108689,0.0132430423061995,0.382721681779289,0.03257934265109643,0.0022911456791556493,0.06089957620717352,0.005198060711194975,0.00042980519224826625,0.010785209369632787,0.0009152069811006194,0.0010618199578723854,0.006370682848152577,0.03997169178726873
4300,4.465064193809367,0.013603284629381086,0.3806328750272174,0.03293026571248627,0.002368420788039871,0.0643215217932809,0.005550387378606531,0.000444240251615262,0.011588061207243289,0.0009045210411543085,0.0011153683860473877,0.006527281144109637,0.041893047250490624
4400,4.4596923056520446,0.013931518307465997,0.40273276562721266,0.03425048553825156,0.0024460565765567397,0.06697131636402845,0.0057638464950655385,0.0004577654813152737,0.012082870101395847,0.0009605116518117844,0.0011365284394139758,0.006922113710613036,0.04544908552531915
4500,4.441531384306384,0.013581214970150515,0.397905355348128,0.03745546506675005,0.00245570422688547,0.06952539147136443,0.00611149525126213,0.000466985638470449,0.012610940380854902,0.0010049812902553088,0.00121111280691307,0.0074082721694265575,0.04712938542217707
4600,4.408561630696678,0.013980891886823707,0.41301941293335753,0.03653426833073454,0.0025251203661751888,0.06784013092477076,0.0063510137471212555,0.0005048085616575775,0.012532154086121322,0.0010890632784625763,0.0013211173305619666,0.007703359352358644,0.047441659698758146
4700,4.400376993380885,0.014399659490791908,0.4267951858660358,0.03917044310347908,0.002647206156937236,0.07180218930848575,0.006385383168100678,0.0005134597879797307,0.012866801547336283,0.0010689876619280328,0.0013430396231319695,0.008271496326406533,0.049804160333671806
4800,4.396614160986113,0.014582209040842517,0.4157698974593129,0.040013279354116554,0.0026909986646696683,0.07206776729632103,0.006864231312100174,0.000510092332826134,0.013204815434637524,0.0011454021113023363,0.0013751098143297339,0.008613742894043196,0.05215225897055907
4900,4.37699799470988,0.015110081846648901,0.4249481301477418,0.0424822012504514,0.002695947705541878,0.07557840892893286,0.006945856641109562,0.0005398696975316999,0.013839875817536039,0.0011887717921855016,0.0015131944758359638,0.008830908126826133,0.05397032568182098
5000,4.3781352517251495,0.015111425284281263,0.4397298676371085,0.04296223163650511,0.0028617640287128716,0.07832882375883944,0.007219551618483202,0.0005507771521521132,0.014507323681978353,0.0012725986873202927,0.0015732843555886784,0.009054767214173658,0.05784256232588492
