milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,4.9835349551787145,0.00024294543278740826,0.005739568452396467,0.0006157486546865317,4.361286529821342e-05,-7.056425053832623e-05,-7.13664149655327e-05,3.867034764823428e-06,0.00015319750570010217,-2.7577665528880695e-06,3.20452666971224e-05,-0.00026026897674724057,0.0006014645258631828
100,4.974552285148873,0.0037739066661716266,0.009733138662239698,-0.0006439054642232882,0.0005471665234220604,0.000117286780492367,0.00023086910553997265,5.670756757085091e-05,-0.00030022549291052337,-2.6969382590861734e-05,3.976158994205933e-05,0.00010139044381971682,-0.0010620831527664986
200,4.998927038069447,0.0038044046007788437,0.0027175895516776283,0.0004789836337167925,0.0005720455134985884,0.003924142594724283,0.00015553673234067642,9.131789341802093e-05,-0.00015453893981356444,-1.0925761185641295e-05,2.256321302618904e-05,0.00021406426810097602,0.0012405898075140143
300,4.9527872906490105,0.004496442206406805,0.021817319755446363,0.0005862571607594975,0.0006428023040699153,0.001724752028263374,0.00013968135413360122,7.417909841582331e-05,0.0008508338600085977,-2.277526943875037e-05,-9.421632460322012e-07,0.00021539611859638922,-0.0006915138431402538
400,4.969627348097868,0.0042574118539154835,0.04010058807200672,0.0009120632218243669,0.0007069701907509825,0.003357678469094589,3.672109014100264e-05,0.00010490794387603712,0.0006574563339513446,2.889292145954386e-06,-1.2772175820229782e-05,-5.433290751460201e-05,0.001234436593618396
500,4.930897058141237,0.00445764561927752,0.031006513835959454,0.0013063855391055768,0.0006694229427813276,0.005106818501589175,0.00015392174008100907,0.00010257657722109842,0.0004639619338948506,4.45862241764486e-05,5.258252588045359e-05,0.0003053295702095043,0.0009088012500056465
600,4.930313766299038,0.004922687393274247,0.06541458127821027,0.0025532554701533793,0.0007680636608634814,0.008205379321093314,0.000277847064652467,0.00010504000256040071,0.001105040140868773,2.524541137433746e-05,4.576363979477829e-05,0.0003054754044673409,0.001330679714986173
700,4.938796619214357,0.005030194530492605,0.07181184718811931,0.0021822843284343605,0.0007828069854726042,0.006728104384611067,0.0002202577385199669,0.00011977007949408085,0.0016625816028211246,4.9587791825457685e-05,5.99485700169939e-06,-8.654489895612986e-05,0.0018668945854798517
800,4.924665428820771,0.005621035712113298,0.079982509488753,0.0038173670080838,0.0007346006643566194,0.008955991692389965,0.0003061617192671716,0.00011756375099117575,0.0018407863642478676,9.187163805064172e-05,3.995230025155715e-05,0.0002529223742276658,0.0018441844726050792
900,4.885246077818165,0.005635432830068755,0.09011109297149385,0.0034885052105703192,0.000821091968471774,0.011901615791727223,0.00034773867150629555,0.00011706669509246375,0.0012453281269944867,7.29994517102853e-05,-2.9426038591520264e-06,0.00011086976600249135,0.002195964099460585
1000,4.9051116603873455,0.005830749371539917,0.09439573827189612,0.004027998666964702,0.0008549827579838987,0.011071243385510755,0.00034325863522231777,0.00013623588922203776,0.001830578744853207,6.66689483743383e-05,8.269520371517709e-05,0.00013993683750188242,0.002881708229950308
1100,4.872822623949129,0.005886527300689849,0.10792582256502443,0.0029506041753628908,0.0008438117796060148,0.016358582337733397,0.0005666869899987036,0.00015010468029806397,0.002090526937538925,9.346297673673394e-05,2.8055575606015985e-05,0.0002717481427778072,0.0015374529498885768
1200,4.859084827368626,0.006389855386530909,0.10489128557590266,0.0050849180968738404,0.000969911242376221,0.01599037084706178,0.0008498916392313028,0.00014459550600090518,0.0026238669257667166,8.429116398262572e-05,9.427762059166385e-05,0.0005803730036569692,0.0015767026100113224
1300,4.850996908413711,0.006230846663393155,0.12067178057307677,0.005033681810061166,0.0009570585348434167,0.016859221422426095,0.000782964116742756,0.00015839633372953917,0.0024087279536038836,8.932529778995363e-05,0.00011014161157707737,0.0007957503031140597,0.005093515009503737
1400,4.853861478083668,0.007075209932532886,0.1340084107122439,0.006068582427271968,0.001009105347344826,0.01993869889183127,0.0009192907362288516,0.00015754489651509957,0.0023913972209058877,0.00014123775087754732,8.875579041641938e-05,0.0007195130986609042,0.003213433730261591
1500,4.830846576431711,0.006996501511493035,0.1480483029220302,0.007413214784003411,0.0010777873052382736,0.0206559995494388,0.0007568216726549415,0.00016899244489294204,0.0027685805956599234,0.00014013434806575085,8.98035845935241e-05,0.0006330345050332766,0.004894174598266372
1600,4.798774520389744,0.007422320114839456,0.14069442575597735,0.006101938580863336,0.001151101260218382,0.02127870756365035,0.0009205825760968651,0.00017840166204324197,0.0028990558328460653,0.0001553422677305262,0.00010916648920283436,0.0008424491476202555,0.006122554201644853
1700,4.787276887554003,0.007302020257956889,0.16192771157167088,0.009049867979521092,0.0011349424956641884,0.022683018298661897,0.001043307580142679,0.00019201201236634184,0.0031198541283825763,0.00020464482647404738,9.916359431294301e-05,0.001218980709749239,0.008227564589721726
1800,4.8029204261034435,0.007491266821915187,0.16382286573018529,0.009278295307660169,0.0012395593646108078,0.025106824090904964,0.0013505031988119238,0.00018610388557923924,0.003871993410582187,0.0002024858265475963,0.00012205197948789341,0.0012566112124039763,0.008881394584581767
1900,4.773890555020977,0.00802132914283067,0.1601616454672387,0.009713030022330817,0.0012846022123752692,0.025187670558445254,0.0012444247259254778,0.00020332037579340158,0.004321002954601625,0.0002076453531764924,0.0001857661003808258,0.0011069386851943466,0.009491336460326369
2000,4.754962845293279,0.007892054332510716,0.18687549047841295,0.01104738153875344,0.0012710352731277316,0.029133301424851196,0.0013150165041741068,0.00021615087475676455,0.004255564165924061,0.00025831319050909383,0.0001590990577635402,0.0014221750427987677,0.008429138014289813
2100,4.739091150069964,0.008527964521006903,0.19654666793914843,0.010819968694871368,0.0012952971565227715,0.02793095466586093,0.0017819747377300164,0.00023047071869598357,0.0048689581094413514,0.0002580619717828165,0.00018204679505861478,0.0013281739507028955,0.010986782898886464
