milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,4.995167612182181,0.00023918523078383407,0.007186831826635542,0.00015551344263337348,2.7720731774621376e-05,0.0010853212083545558,-3.845482409614877e-05,-3.0154506387835504e-06,-0.00034126480763592675,-7.884088472591276e-06,3.433432994930027e-06,-0.0002514729220268072,-0.0006158147754598653
100,4.978638006454752,0.0035613386737351387,0.016935196886677197,-0.0008112056279574058,0.0004881839166983613,0.0018981256896648249,2.1564811463018147e-05,6.961724400904247e-05,0.00038113745006224835,3.937750569063865e-05,-2.152456083676979e-05,3.0287958632855026e-05,0.0010459781667612866
200,4.9726468193025495,0.004327534626528924,0.024953253086270603,-0.0005591198458345093,0.000506781874155661,0.003986253383381547,-9.84932465464229e-05,8.293137447949016e-05,0.00021521256642013183,2.0774386302620065e-05,8.69094276044058e-06,3.953890744969878e-05,-0.000550927131327712
300,4.9702381733537475,0.004707713009471613,0.014472202404048637,0.0006182625983137253,0.0006440115116922828,0.0027930553585114133,0.0001142997618848303,7.982454025174392e-05,0.0006321007648358553,-1.0098463590110226e-08,1.2486941289139253e-05,-9.529316168842313e-05,0.0007642290443569049
400,4.954456236288853,0.004380172083151403,0.033965528796920996,-6.166323894345963e-05,0.0005810723658712346,0.0050258097915657305,0.000276318212492211,8.427272360829462e-05,0.0005856769612097687,-2.6818100068974225e-07,4.920478776503374e-05,0.00014554446504769835,-0.0012525702351947523
500,4.956439311180053,0.00487245724647049,0.049973655558345646,0.0006597731432155899,0.0006454227904985159,0.007008511586327805,0.0002468814758726419,0.00010686294684738841,0.0010777182348581753,1.2668860722336501e-05,-2.9008187761436787e-05,-0.00012397644077160805,-0.0010874300803318977
600,4.9437355361134605,0.004845471903534129,0.04999966567110395,0.0031067634088673417,0.0007903119515526977,0.007607163467837005,0.00019457660730696672,0.00011026950500192354,0.001048832612408276,5.692250504270552e-05,-6.267878357793642e-06,9.300964843629997e-05,0.0008689843833267792
700,4.922000820198315,0.005513408106977603,0.07163691935377388,0.0036111257836671587,0.000791168461461534,0.010097278789739997,0.00030571571707129906,0.0001069414713743892,0.0012520248124119322,2.104388828031942e-05,6.154745541425283e-05,-9.033978451515289e-05,0.0008969747131354136
800,4.895565771720234,0.0057322855602103704,0.07227121050393412,0.0021473922235860717,0.0008487011154919658,0.009712003675141113,0.0004724558190117759,0.00013352494603186826,0.00107106907210298,7.164949233511383e-05,1.3313098910490071e-05,0.00016515815574785292,0.0025384295681792498
900,4.912902401890409,0.005808415985132368,0.08295574139768512,0.002591954920109597,0.0008362393149266874,0.011730095158439917,0.0002701203954249371,0.00011863018535358482,0.002073223235776484,2.7454877043521485e-05,-4.60118346836638e-06,0.0003501470782882834,0.0005631088515656321
1000,4.90556921810764,0.005709097657283815,0.09157031319549072,0.002843255937713231,0.0009281247359318631,0.013460084736570288,0.0006499940612298515,0.00012716000147752518,0.002101268158636635,8.176021942349625e-05,3.0276333493403275e-05,0.0001925962428506084,0.0031505219301659615
1100,4.882694355544618,0.006390128472281104,0.10258175789825705,0.004771747860698311,0.0009554385479892575,0.015194288552906554,0.0005033336419874841,0.00013857648388237526,0.002374508949973231,5.804142394774729e-05,6.903631312252381e-05,0.000630218666034719,0.0025055563790698553
