milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,4.988738748007837,-0.00012648830876728522,0.0021779660240793925,-0.00032133538685703026,5.228463342376173e-05,-0.000454715891046875,1.4085572240259028e-05,-2.1175338763058845e-06,-0.00040659504176338387,-1.2890511086785476e-05,4.488912024007994e-05,-0.0002315239346334514,9.594741425767739e-05
100,5.006509430551558,0.0033557895404899307,0.003432561163672008,-0.0007883384842337007,0.0004809289203457964,-0.0006008400917109575,0.00015998785689704708,6.629023989595917e-05,3.0277615644936785e-05,-3.470580750806872e-05,9.521101926180227e-07,1.895933505271765e-06,-0.0010920587451527471
200,4.990053582164952,0.0038304670058600956,0.020897648677713855,-2.9041029206173282e-05,0.0005981968449250924,0.0006271233199430697,0.0002758479208989953,7.833835066295785e-05,0.00034773833775238655,2.8036961039517363e-05,-1.444361559975467e-05,-0.00010705509240907644,0.0007556504611955751
300,4.9880861772161795,0.004204035926059057,0.034230150804799374,0.0020628228291995326,0.0005481259897222857,0.004134998977279317,0.000221059394105304,8.286694419639027e-05,0.0002480863713782847,2.427655470793678e-05,-9.043956705716342e-06,0.00023830663495977186,0.0004028440675045937
400,4.949596825071653,0.004456435044205818,0.027318683570455214,0.0005182229214009949,0.0006995024319810773,0.0053732545951821154,0.0002941381964216472,0.00010057521400453689,0.0003466969300012205,2.730246685034445e-05,-2.585624610743199e-05,0.0002594298946447661,-0.0013233478596950566
500,4.963119576539755,0.004605744942165554,0.039290847472049355,0.001196855935260057,0.0006430050265570262,0.004855963412563124,0.00037724302899009145,9.04609819175039e-05,0.0007908506274175762,3.716142733292168e-05,4.5044479841382785e-05,-0.00011586588976028227,0.0016339484574625592
600,4.922937838192031,0.005104428533864262,0.05436230406004528,0.001114567142419301,0.0007451949003644746,0.006007085451906036,0.0003923160648623545,0.00011695186656183901,0.0008802765997424475,4.080400169943566e-05,2.7891865738923836e-05,-0.00012272215354027768,-0.0007622418782136108
700,4.918570033157122,0.005307840100051275,0.07142752020627638,0.002145538712465474,0.0007975800686252086,0.010735613533389839,0.00041000828130737833,0.0001253936771531627,0.0014854065447621387,2.1932561072123972e-05,-5.686237210772322e-06,5.739011098280905e-05,0.0006374326733863243
800,4.9133525789295955,0.005164354286313526,0.07798165772157299,0.0022429897561810144,0.0007654724646420286,0.009510370301233586,0.00035577526081332657,0.00012446573860774697,0.0016084157764684527,4.113797272402878e-05,2.192046903540291e-05,-7.549270521298415e-05,0.0017725174673739164
900,4.914225010227128,0.005619683963866847,0.07919158418105143,0.003613313804588322,0.0007890786369160968,0.010237837202981093,0.0002583614586934914,0.00012030137711379253,0.0018407169595831957,7.917784921743229e-05,2.790465314504352e-05,0.0001988125718842923,0.002082167210704001
