miliseconds,U,I,V,C
0,1.0065041898769453,0.0011393866138554008,0.09567659098136168,0.13073877776073284
100,0.8899452341980778,0.1109420889216094,0.016611138467416502,6.5674564548229775
200,0.8560966200813369,0.1271273479875701,0.018846212422014345,9.079332286520934
300,0.8241243368349044,0.14072636853882697,-0.012313847239313636,10.170660798376247
400,0.7886010348940283,0.1438552140590433,-0.0012457876497048773,10.30808917561307
500,0.7613380920580352,0.16861959365820953,0.006816877565613788,10.042938894517556
600,0.7462240193483582,0.1778883941848861,0.009197221295647103,9.883800596165354
700,0.709149133269337,0.19433230832134002,-0.0061658335288291444,9.446030007358734
800,0.6685879194193942,0.22316709224787945,-0.007916250050623469,9.15834503430419
900,0.6281004805691827,0.24602839721627268,0.017543450503478407,8.83344734211774
1000,0.5576414445813401,0.2638260905832383,-0.014504477204884542,8.311583406430865
1100,0.529432918239669,0.3030542568920369,-0.00851367968236174,8.159656360956467
1200,0.4690897032343934,0.32622925551206877,0.02132603123626688,7.825538095589419
1300,0.412211683569995,0.35910489369036536,-0.00612194000249307,7.608646906273092
1400,0.3362297419881729,0.39709415489957656,0.01701676742341675,7.079838121552776
1500,0.24981022157514451,0.44055355912915695,0.013300478831723422,6.93902386210627
1600,0.1512832718698615,0.4803583207954003,-0.0026780704807332152,6.5676226149235335
1700,0.05773710275333181,0.5332369533341436,0.008814637997372284,6.265106753086705
1800,-0.003273119781376726,0.5367682129734317,0.04896141580141191,6.0568061158665465
1900,0.015288211065316004,0.4820834650756833,0.15133520645047233,5.99671119980636
2000,0.010880280802395371,0.4332548145292546,0.25488765852033984,5.7697167050059885
2100,0.009392450900917683,0.3963706189606261,0.31709182271619796,5.310172063707212
2200,0.012180077813746979,0.36500455859254705,0.42377228238104336,5.1717535090183
2300,0.013815333174432348,0.3203397080257606,0.49665494408715055,5.045849963540962
2400,-0.004865498356399825,0.2937755809048155,0.5557312353700008,4.753721207374377
2500,-0.011305992371802756,0.26228444912677973,0.5903430924278874,4.687165731553663
2600,-0.0008198229918070005,0.23416784212866026,0.6491055311975416,4.458776988312206
2700,-0.009815722501692535,0.2232753756450472,0.6912905546321165,4.168009721428978
2800,0.0034122926195896313,0.19301597584873878,0.7207371183319778,4.117012720727743
2900,-0.009426917178676341,0.1786592953155878,0.7736842736208588,4.064405146193046
3000,-0.014479263165154492,0.15933850997441448,0.8194569303244467,3.817975751134007
3100,-0.01269551226226634,0.15089689372877974,0.8157307902565549,3.5651690159242664
3200,0.013646748088471614,0.12662507066261047,0.8604187544470855,3.506024154333282
3300,0.010633470802280059,0.12134179733269088,0.8816578002696888,3.2841562802848916
3400,0.009904054179073436,0.11421811938246189,0.8957170008848999,3.2604372954696204
3500,0.01120443079622703,0.09586258656106698,0.9351006098472339,3.1821983311000976
3600,0.0018456489411620505,0.0830254706380444,0.9405255586738855,2.8949460591724785
3700,-0.0057426296730703095,0.0831004568572537,0.9572471953361988,2.722897309254674
3800,-0.005497543599719767,0.0731508528258656,0.957361005155131,2.642087552518863
3900,-0.00672668700159491,0.06261532531671743,0.9862269546972587,2.6442474951648753
4000,-0.0012636969209695351,0.06286053467410922,0.9955466861166351,2.5896003202834708
4100,-0.0034693189916176507,0.0567957337497978,1.017406705746492,2.393407444155844
4200,0.01441003095990624,0.04823899382043893,1.0384931991507893,2.2124369640934045
4300,-0.014023610303968263,0.04203298232576333,1.0235783824923594,2.176259077715776
4400,0.004001147126165735,0.045501350637319984,1.0283985790942047,2.2249305523574456
4500,-0.007758612231868856,0.03635308781001906,1.0456039809901836,2.179424352245278
4600,0.009962476495422104,0.03329005516282824,1.0582769868942508,1.8660953173569408
4700,0.011971338577664156,0.03198762817182028,1.0686919145434834,1.7997637298778146
4800,-0.014742873169523026,0.03160618740928736,1.0552812966621261,1.8945761123474583
4900,0.0014344791729747276,0.02048250790154582,1.0595667468922927,1.8405749186640024
5000,-0.012721056702623594,0.016622837148469783,1.0530828437298052,1.7716045354033627
