miliseconds,U,I,V,C
0,1.0040687379744935,-0.005464544360727908,0.10421832009927666,-0.03470948655802719
100,0.8705378445865705,0.11520479569134384,-0.019459026153051732,6.631183000312621
200,0.8701330017861137,0.1182478891115238,-0.017012240597053682,9.088293137068826
300,0.8255858948112786,0.13109212708119058,-0.009488073407782491,10.155612555468451
400,0.79795631162146,0.1541159701660067,0.003953136494179923,10.246970113131006
500,0.7593671259773735,0.16655474711123117,0.008844855602852593,10.130644666728628
600,0.7409195630108012,0.18045787416108974,0.020264827099018258,9.85804569375498
700,0.6965923801006908,0.20423724732451606,-0.009629341382549096,9.464889797514994
800,0.6579749343108615,0.22274358781619488,-0.002194129235976609,9.174071190798793
900,0.6198136547115322,0.2417079384665319,-0.01002316589078867,8.706561680774014
1000,0.5780107447573168,0.26827626416306954,0.01014913585735595,8.454096876676724
1100,0.5139329830070166,0.29104463123064656,-0.01325569357789595,8.007135075111384
1200,0.45162569345396236,0.32143770457879567,0.010428109893761906,7.760518028565329
1300,0.4055798635504143,0.36766925174527404,0.017370795724602265,7.509487877204516
1400,0.335345739962949,0.4013337386913123,-0.015331738314447129,7.239465852074475
1500,0.25912962105692655,0.4352490835612058,-0.014959901248783146,6.889658861652484
1600,0.15699189259022403,0.4883245816881285,-0.00445380014735542,6.749313703269421
1700,0.06089191687770923,0.5297761256405434,-0.00746729419499198,6.327622591452957
1800,-0.005908682190626567,0.5349218424431871,0.06880334530261187,6.034253094381006
1900,-0.0073222211039258795,0.48671165057939686,0.1573795472608844,5.81117638316318
2000,0.005472067609762147,0.4313069100570441,0.26309306351877515,5.734703563474252
2100,-0.0037779785898039583,0.4037460100322131,0.31135190129023743,5.384608576699084
2200,-0.010335589535361903,0.36401198233092724,0.422576639543091,5.211927844862584
2300,-0.013009049291917825,0.3202035876022236,0.48188412275856024,5.140031307005209
2400,0.006831775633782389,0.2875607841886447,0.5410881767825743,4.714091390608457
2500,-0.001813113885355012,0.27228038244716574,0.5870433137982497,4.711337276614835
2600,-0.001363341325356645,0.24357128746789816,0.6443118126001434,4.476095979854555
2700,0.006016967275289832,0.22206956811238346,0.6933302032793455,4.263260771204635
2800,0.014932929987405096,0.1999736161201504,0.7376257983927672,4.165627700558701
2900,-0.01045367987790365,0.1736206563038715,0.7589199328428861,3.9752802564810112
3000,-0.005816108903795081,0.16521176673213725,0.7939633588572342,3.794626231799355
3100,-0.009651261493275816,0.14139713304161194,0.8504831698154128,3.7534723369004213
3200,0.0028703024537068416,0.12670523091800595,0.8356175926795154,3.59947824269709
3300,-0.012746375952985221,0.12566785836128566,0.8626495670918114,3.2444620767559638
3400,-0.009204948720331563,0.10812728061134849,0.898685138814246,3.1671201835653666
3500,0.015046594003331148,0.09487861958632457,0.9205801373823413,3.2194940759263506
3600,-0.00034641085190501535,0.08446211262994402,0.9512748513474306,2.858163160937489
3700,0.013054299415742841,0.07562810351441585,0.9384620144403839,2.97681761419948
3800,0.00047494953927456365,0.07920818838539523,0.9678803070088473,2.727573713839876
3900,-0.013149391199271524,0.06848387597050563,0.9799822779125636,2.5162669348468767
4000,-0.0014728959743597052,0.06034510067257143,1.0021145593959426,2.6498290551039414
4100,-0.006387146665335953,0.05881461061854929,1.0021694348287553,2.445272602996429
4200,-0.013295725492537878,0.05366589852881183,1.0078696894297057,2.2631916188677077
4300,0.01145998121955983,0.04094077372607983,1.01378685704781,2.341024624558153
4400,-0.009583570003939492,0.044321551865921696,1.0214445301312867,2.1091345920925137
4500,0.014309874302827636,0.0346840152908963,1.06360068848003,2.163805947925888
4600,0.01229800068744908,0.03954138632789707,1.058400531742411,1.9684955425778885
4700,0.006354237053077509,0.02455492135985458,1.0530027005722014,1.770167563009317
4800,0.002149834778095266,0.026115071260748995,1.0620754296294725,1.9443102759898827
4900,-0.01440562182082619,0.02621174525710429,1.0503653362502763,1.863679237910258
5000,-0.01372076905993918,0.01611593414800103,1.0927347991711742,1.556002293179217
