milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
0,4.990868757102928,-0.00012014838649619353,0.004654584578135778,-0.0006574614154226108,-3.158050768473088e-05,0.00017680567773016543,-3.526174054938319e-05,5.064103303278197e-06,3.792966813130165e-05,5.505110432911225e-06,-5.909963011953327e-06,1.0253771231814204e-05,-4.4268142166144434e-05
100,4.993914716444511,0.0035542264040478973,0.010769070821799561,0.00021728434917726232,0.0005122656817821965,0.0005947972977128496,-4.523606000146984e-05,6.327797193972746e-05,-0.00011070950971444258,1.65431992082334e-05,3.499222384434255e-06,0.00012173635860672018,0.0006689964195188387
200,4.977932996526119,0.004202868448297695,0.017678277179112092,0.0001436277036859491,0.0005724891575695229,0.002437097528711408,5.84209906669235e-05,7.679946543359944e-05,0.00019239338784014234,9.9566628470755e-06,-1.0883616696471607e-05,7.925624686041877e-05,-0.0006659568416681428
300,4.9760957323345,0.004433636869737455,0.020401863820775162,0.001413070298192559,0.0005934366375743116,0.0029971691058676615,8.774414137715879e-05,9.104571971235707e-05,0.0003492235240010815,7.949989173131413e-06,4.108029950076726e-06,8.610509379073366e-05,0.0010389356298610194
400,4.956415250132732,0.004740027119760448,0.033263767969335264,0.0015935771231071175,0.0006606283946459695,0.004596444778664339,0.00015104360292186866,9.367266596550885e-05,0.0008376040734155116,9.497835844432939e-06,2.725115603154753e-06,9.8750492057315e-05,-0.0005321161496842551
500,4.9437275382068835,0.004861137000523488,0.040957282322962835,0.0008992440270118345,0.0006676884558197168,0.004879324641885814,0.00021753662732660828,9.733772334901398e-05,0.0008570023584762004,3.069487114392412e-05,-7.619816762795351e-06,-5.7345536607324765e-05,0.00032041220514159746
600,4.939586479699361,0.0050599589733767505,0.04946747649486318,0.0016292368179417769,0.0007440583445565286,0.008312969738673466,0.00020790121875695477,0.0001126062064776201,0.0011225596511706595,4.757843415305858e-05,1.5492805961185405e-05,2.807232183411353e-05,0.0015873787046749256
700,4.918164973929197,0.005179197075203817,0.06346125322207216,0.0021142358498823267,0.0007372596588643379,0.009098128958406391,0.00031852735990433873,0.00010902890209310631,0.0011213902752297412,2.9451612905999404e-05,3.8781138026208376e-05,0.0001880602228340105,0.0010725074222491377
800,4.904557173255152,0.005395086326515911,0.07078973887321433,0.002131126481404981,0.000797152245413388,0.009674701158662997,0.0003612464603450871,0.00011799043947776536,0.0012842277836286988,7.116604131586569e-05,2.6484269074854143e-05,0.00030779434696816103,0.0009958381495881827
900,4.905247742500367,0.005819474086598529,0.08095740697257657,0.003450033434081017,0.000802995560424077,0.012362535646083576,0.0005117479701781791,0.0001303038065632368,0.0015808852004900369,4.693441697269232e-05,4.993215811739401e-05,0.00015588627982444597,0.0013140178200338895
