milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
1100,4.869352197303065,0.006163568824383177,0.10589309777366004,0.004303365950586593,0.0009105706761367105,0.014563591647563242,0.0004928195028652127,0.000145004128567714,0.0020482402764207407,9.906095757520248e-05,7.053961568800943e-05,0.00043079478639722926,0.003550529204942877
1200,4.858822138665925,0.006157175105603394,0.10769883871806121,0.004783287005591438,0.0009474787519374495,0.015358431944415453,0.0006391954743153699,0.00015159675054720264,0.002497318883662648,0.00011393830842763305,4.581029488105841e-05,0.00043366842460748785,0.003351879670001152
1300,4.853295452873835,0.006513375492492579,0.11683279753457632,0.005137858198879819,0.0010232116777771862,0.016077316496168472,0.0008661777902902467,0.0001501968848249897,0.002389338762153277,0.00012661364546603536,8.85472280958314e-05,0.00039661405006408677,0.003285686457066888
1400,4.841831600459708,0.006843622505390971,0.12336076753204153,0.005563389513325953,0.0010585415562558446,0.018325281614922036,0.0008632872467217758,0.00016185381749120559,0.002856675227968267,0.00013358886721603758,9.542759129861883e-05,0.0006848200122155959,0.004960711894513196
1500,4.8229117675564765,0.006898819819248544,0.14135459610522477,0.007061893640298753,0.001081887884328269,0.021154425357819324,0.000928444271735412,0.0001717890528066274,0.003199875211457628,0.0001350895241789989,9.590845768011956e-05,0.0008440949464714315,0.004461328158554704
1600,4.806789673313951,0.007077776315236968,0.15209502612397538,0.006824526220986775,0.0011160066707690804,0.02132380270168123,0.0010208442070840996,0.00017247452258811147,0.003274786525407458,0.00015930194841081458,0.00012479591457436256,0.0007240064291984214,0.006425228501056024
1700,4.798294836246273,0.007487456889768286,0.15393862512003173,0.007501830901725622,0.001167863637414282,0.023280548909922375,0.0011899803476311096,0.00018685395092976335,0.0036750698454334897,0.00018097931963512566,0.0001231667048314424,0.0009535140781497767,0.00675928152359862
1800,4.779945048163517,0.0077436890628975975,0.16749679236746942,0.008079404134557846,0.0012036299711305435,0.025380161076938045,0.001262032048520189,0.00019677598812289075,0.0036698068471702054,0.00020190170895340078,0.00017878176258729592,0.0011803603684629983,0.007552967383541308
1900,4.7753430897914635,0.007996023258609035,0.17084134536190343,0.009731814799647902,0.0012575466641456903,0.026604100693467112,0.0013393805260278886,0.00020695290159433616,0.004161580352895943,0.00022071602086768888,0.00016299091543485155,0.0010583726687831002,0.009023551094986756
2000,4.764435121105527,0.008121882992994246,0.17878189064034705,0.0104029412789615,0.0012945913262764372,0.02722491097521,0.0015823796089254115,0.00020667851508683843,0.004481439554208113,0.00022242527859110822,0.00021953186973437937,0.0013829939022786206,0.009800081496870418
2100,4.744086804417125,0.0083082165555487,0.19548042380627298,0.010787594343675433,0.0012926305205187933,0.028226192444552392,0.0015253058821790328,0.0002236364841593773,0.004577046659062806,0.0002398151584573364,0.00023913538257852343,0.0015151168414696634,0.009490214639549247
2200,4.747876549638354,0.008612801076009594,0.201739878016837,0.011191559856140868,0.0013576366783322766,0.030620560578540127,0.0017305534394185002,0.00022859728779559024,0.004820724302208705,0.00027211864362405944,0.00022797802198871938,0.0015468497367020178,0.01105788276121107
2300,4.733359064727445,0.008671629102776251,0.20881875005507158,0.01179592841644317,0.0014382348321314335,0.03249019325355817,0.001835301287582168,0.0002332919741120215,0.0051284028942632535,0.0002948654011057494,0.0002899857140489439,0.0018626111362619027,0.011597961103340533
2400,4.710365511730967,0.008825778635466611,0.22396676577886465,0.013208187920674953,0.001475305392881714,0.03431436269956013,0.0020790050732770356,0.00024536199747883514,0.005409099550065951,0.0003244516477324317,0.00029879428672243113,0.0018735958969877489,0.013941734945079694
2500,4.705737464559608,0.009361873859234775,0.2308140701794258,0.013954909548269497,0.0015068079697466473,0.03453398655228902,0.002184303382196944,0.0002560062313762559,0.005829115899422012,0.0003257916485669553,0.00031129362878952184,0.0020470572105784285,0.01505128554922721
2600,4.68667927652139,0.009390463399172688,0.230928156958307,0.014212461149555157,0.0015815900604644268,0.03710669900216493,0.002179378872370555,0.00026591148465353976,0.0057684467517260165,0.0003695779623729069,0.0003472976831725702,0.0021872117162632563,0.016163814019101674
2700,4.665049425200318,0.009721149152021824,0.24258684491902285,0.015219862626517446,0.001610729952896046,0.03933986224271411,0.0023834907729704305,0.0002764315059706287,0.006215307216671353,0.00039467890307714505,0.0003680157780937903,0.0024083138654522576,0.01598460376954651
2800,4.654877414989988,0.009852333906774553,0.25653396749071916,0.016294023779438366,0.0016161590812115165,0.03935924338731196,0.00266518152096359,0.00028926661840366914,0.00665654474791517,0.0004154110975832313,0.0004270739886864022,0.0027067757937814328,0.01819872156827577
2900,4.653075603354985,0.010281051918689305,0.26433181674912876,0.018206263480529457,0.0016949092604131744,0.04153752763269884,0.002650907443906161,0.0002895317674275697,0.006687564267271224,0.0004195422172440278,0.0004397082612223134,0.0029619437590461387,0.01904128168485828
3000,4.634317426470635,0.010170445668941274,0.2746705908034581,0.01820521233904436,0.001757747128029207,0.04249924139694184,0.002924553667236227,0.0003098751024201697,0.006997406542235158,0.0004487465874893731,0.00048637656847603237,0.003160889443092735,0.020200186026735945
3100,4.613549324677739,0.010734001938786694,0.2781020332139626,0.019400974117006333,0.0018019399942319266,0.043809391430518686,0.0029911965880282786,0.00030847018405423657,0.007460379322010835,0.0005051157231318365,0.0005129859513273349,0.0032695837538271274,0.02114918898175294
3200,4.612614105237329,0.01093436726031133,0.2844200566018962,0.0207622073088881,0.0018566845894486801,0.046799698029474354,0.0031294394531907735,0.0003283708704328753,0.007820116398004739,0.0005378588909427358,0.0005606492902933569,0.0034747596406917154,0.024031073719536236
3300,4.602852145385434,0.011195987898946493,0.30148437511410253,0.021977860160834035,0.0019120227771267542,0.04703737063219449,0.0033113903605316024,0.0003402283048664578,0.007963615827750344,0.0005608944957989589,0.0006214672054923752,0.0038264414285097185,0.02500258432462727
3400,4.589886860070599,0.01133611444470219,0.30822423039125674,0.023140282667086457,0.0019026230856513315,0.04981322268884649,0.0035728864437346458,0.00034153750019087786,0.008323293425498122,0.0005766508623607896,0.0006202941652165793,0.0039643643602382175,0.026696816686818295
3500,4.56063139944611,0.011526194946894606,0.31217614997441534,0.024393294712338767,0.001990323542586964,0.05234714168589643,0.0037235745468284075,0.0003565976743650135,0.008683486919455172,0.0006233851254706021,0.0006615869732250753,0.004391038019832401,0.028065496512657877
3600,4.548585670201257,0.011624739961971924,0.3281920509269389,0.025037926525634833,0.002010688477665355,0.0523090273221572,0.003938936752122624,0.00036998051233440635,0.009077728460745694,0.0006680238947373519,0.0007137243682535181,0.004666982853669015,0.030406949847013042
3700,4.53800484138682,0.011916584712042334,0.32984524173686663,0.026388840769266224,0.002088265548295486,0.055406415995328875,0.004114569089985513,0.0003852213902289663,0.009546087230864147,0.0006968679061216015,0.0007649130187488437,0.004732952630215849,0.030483925453497082
3800,4.526666786789631,0.01237998445788321,0.33992071378200156,0.027387733622565077,0.0021449255010351385,0.056727389627667824,0.004268469012292993,0.00039715120011279525,0.009824990721710912,0.0007098687836016738,0.0008285147162864027,0.005009961350471711,0.03218983777347391
3900,4.5207364315930905,0.012553301686044991,0.35108569511575327,0.02909666233359761,0.00220707945098114,0.05762755360076232,0.004639277204435294,0.0004003629892838565,0.009903706767413083,0.0007572166859486101,0.000891629839998465,0.005505428385171456,0.034698654689667915
4000,4.506307072692192,0.01282888069168897,0.36341349209248947,0.030417014781084467,0.0022576279319794536,0.060292484614546296,0.004686420015976462,0.0004125943594208206,0.010612088001213094,0.0007845189337436607,0.0009038235634562862,0.005683518532801717,0.03596662819308746
4100,4.486543880425278,0.012862556053247617,0.36944034928176045,0.03093962851539901,0.00226912452633001,0.062321243955584416,0.0049857485694722245,0.0004219728789082688,0.010584517661533212,0.0008580546045851984,0.0009955963625398522,0.006040966499218644,0.03908241772347013
4200,4.468580727028976,0.013290217734873764,0.372180592066151,0.03218823247487144,0.002366699205623467,0.06253661700964673,0.005212734259978449,0.00044063277109309204,0.0111546612392521,0.000896439159998328,0.0010570162219320142,0.00644549788909652,0.04092763353150685
4300,4.46489622260582,0.013302495453633309,0.3822969263681442,0.03316041613850024,0.002369533639843628,0.0637692717856396,0.005404840926626239,0.0004569611479475933,0.011674066643557256,0.0009131813376506961,0.0010995984633338748,0.0066579695167446025,0.04283415513844313
4400,4.455482762162003,0.013541771717969114,0.39530741764940713,0.03485581288674817,0.002461590004280136,0.06655196862413713,0.005745160584547112,0.0004579789862760139,0.011843313800767027,0.0009670941169494104,0.001163397555544142,0.0070613372729418904,0.04437845506529213
4500,4.436226410174613,0.013932592957721444,0.39907346777937447,0.03703483204644728,0.00249167744215128,0.06840339652534541,0.005943905394321411,0.0004765489990166436,0.012365971028587566,0.0009955470945669533,0.0011970135901650625,0.007308028526973823,0.0463290627577363
4600,4.424229993092047,0.014043238634525829,0.4052201610257415,0.03835260900342993,0.0025843905260000116,0.0706121686121424,0.006236242614605114,0.0004947249005737219,0.012531988057155162,0.0010422237857509863,0.0012756906450509056,0.007770076610947026,0.04896349081942864
4700,4.41110889959333,0.014431198389728938,0.42088681254854043,0.03964081585297416,0.0026258837224804638,0.07135286771474507,0.006386200601631541,0.0004982647430886997,0.012942648918803479,0.0011139145174267327,0.0013495357093648503,0.008152445138939155,0.05077215865111773
4800,4.397559984103698,0.01453038502432597,0.42380008277071096,0.04122719785332697,0.00267091556609592,0.07380150971204612,0.006747112665633247,0.0005126696599307373,0.013329681534291668,0.001160525851611919,0.0014148819772281504,0.008517076609572951,0.05281785530544967
4900,4.382172661124278,0.014897341724317179,0.43519347632077954,0.041644361078309,0.002728858821838224,0.07420082638862469,0.007057923648235923,0.0005384914413639635,0.013608524936106123,0.0012118246300466796,0.0014566067692277755,0.008760858742043787,0.054022138827453076
5000,4.365357399681096,0.015099854139649285,0.44357155239039536,0.04398547840161091,0.002780703095000251,0.07680600185386251,0.007247734695785448,0.0005522419635860022,0.014199276970559668,0.0012421710927090178,0.0015319073335068206,0.009281825291805266,0.056313008488133254
