miliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
2000,4.772502972873742,0.008119526986210277,0.18150790591842944,0.009692161078048614,0.0013092117337922893,0.027783541824999328,0.0015760060196510868,0.00021569686155467285,0.004282723872432724,0.00020734733880688351,0.00017505858246071325,0.0013865996015519325,0.008791560307512443
2100,4.7490004876657075,0.008160646819636325,0.1874778717850665,0.011040555592601038,0.0013278426822084903,0.028184133294923645,0.001679199636028757,0.00021875854924977998,0.004481419873110041,0.00023823063692446039,0.0002165109134818524,0.0014075712241217748,0.010346872359712813
2200,4.7330890673544985,0.008490026444112416,0.2053529425484699,0.01158388176888578,0.0013995909651288519,0.029844090814182784,0.001750008315618084,0.00023182705618553532,0.00497944552372726,0.00027375301255204464,0.0002365702707153936,0.001697754472897526,0.011873489242944638
2300,4.72404661047754,0.008583382707721287,0.2064647609765577,0.012593293175575802,0.0014356325834263936,0.031878972174809256,0.0018235860300393546,0.00024409460597789892,0.00498861977372872,0.00028460892937525297,0.0002690008327972405,0.0018802202256233925,0.011274948966214901
2400,4.709419160345027,0.009123591376465115,0.21423051530280185,0.013752888902047523,0.0014369624071812871,0.03358487171756534,0.0020625945048493885,0.00024032366152521077,0.0053901322047670034,0.000319697281145421,0.0002897396921165587,0.0018126002170380543,0.012529022249366589
2500,4.701691073748759,0.009038235024778745,0.23197712189960842,0.014073019797664319,0.0014868537098558145,0.03455725755178906,0.002209595658134924,0.0002582066121372193,0.005565746657231602,0.0003388093104685083,0.00031340395646431993,0.0021602073073638582,0.014098773965304585
2600,4.687708709830938,0.009513913601104708,0.23178781703489623,0.015035331354345222,0.0015187193733137642,0.03710056724303278,0.0022590826390314674,0.0002674574702433395,0.005987779955977649,0.00035574029192780236,0.00037432211709862204,0.0024334041162532858,0.01571148461842337
2700,4.6711816161503625,0.009695806958431197,0.24713685274187513,0.01623180734288252,0.001578638850743795,0.03792076692767132,0.0024622757432722305,0.00027205212252183925,0.006263907560955322,0.00039323057017069473,0.0003832858271282606,0.0025843987041133856,0.017018056282778568
2800,4.658942641324268,0.009810926313434491,0.2524122517864307,0.01682472507655034,0.0016655842388243402,0.03974709142824157,0.0024573689544960323,0.00028356378875907137,0.006459184146188904,0.00039646058216461167,0.0004101285067031058,0.0026125424866993933,0.017940488839092942
2900,4.6569436020715305,0.010011451025513197,0.2636838885684155,0.017170891115110273,0.0017194859777593192,0.04265262432296094,0.0027538527529112015,0.0002979981389060225,0.006675627615039223,0.0004516688342601015,0.0004522279043150849,0.0030080904911051454,0.01949322813247239
3000,4.63894077753861,0.01035418729492205,0.2716984989035668,0.018668429918003396,0.0017287909538758386,0.04392232117276861,0.002904038523021446,0.0003086514533630564,0.007163991510197684,0.0004723296880245487,0.0004651243688480319,0.002978435199992034,0.019982064816490726
3100,4.6201499024071,0.01070152774180476,0.27691849119530215,0.02025930584805943,0.0018141098204392443,0.04546516627989322,0.0031271859506008318,0.00030837960778127893,0.007245107517473037,0.0004954932588445133,0.0005021002464874586,0.003347094709117217,0.021222756621303258
3200,4.609394456087533,0.01074162551362558,0.2833504481309559,0.020149655994170512,0.0018099174648615588,0.04603154086198431,0.003321491225976406,0.00031831358588958064,0.0077581542646310555,0.0005093682265056562,0.0005480413853565986,0.003424132726599533,0.02271342270391916
3300,4.589969755647955,0.010937117586787375,0.29944494379354203,0.021697462024977656,0.0018773035869238002,0.04729241870695202,0.003475451540726449,0.000329557550922041,0.008193082402425238,0.000561406114805613,0.0006086912187901732,0.0037840725672648977,0.02509250049209721
3400,4.579327489605299,0.011146508202804342,0.30163757462132385,0.02275243037828743,0.0019432874297529443,0.04976543478238,0.0036199527875473625,0.0003432240433311457,0.008566172552718625,0.0005758016018129131,0.0006390987694887219,0.00398615550563424,0.02625160177162574
3500,4.569688086529311,0.01145614821371844,0.3108242133238616,0.023378523279708838,0.001959298492533766,0.05093449079369854,0.003825637454289113,0.00035500882934064295,0.008623855731065359,0.000631356484675729,0.0006852494188264212,0.004376450743759994,0.027471650921296435
3600,4.563604111376282,0.01186278466270806,0.328602140005936,0.025582178401111856,0.002015325415303988,0.05269956545130331,0.0038666073484930966,0.0003644355017062293,0.00886656955403366,0.0006541668835067156,0.0007286890451649545,0.004511573292109185,0.029798410195214658
3700,4.53949646875691,0.012000385845588326,0.3279619772435884,0.026192051223705035,0.002080626307836007,0.05490987143684533,0.004240027699936316,0.00038583912350270005,0.009439722626851102,0.0006776677558158529,0.0007879014899277224,0.004717823749392275,0.030918812183457586
3800,4.532470317273353,0.012281665798105738,0.34555689375316706,0.027514742097160375,0.0021276845666557136,0.05609763530117112,0.00432782459749442,0.0003961887639169751,0.009550124445150434,0.0007291942049848743,0.0008291678911998247,0.005087716436367337,0.03279847051076575
3900,4.511113170881657,0.012335277446559273,0.3444445658052697,0.02853851525377407,0.002205859500660645,0.057775570998979814,0.004496054708491428,0.0004063622223123715,0.010213163829573811,0.0007638363278619088,0.0008801060294058755,0.00527389633685236,0.03459312516992745
4000,4.504056473194093,0.012779560228906122,0.35367852784228865,0.03014803854264784,0.00220513069838098,0.05949039831868237,0.004739504679205683,0.00042194506968268406,0.0102114600293947,0.000785032930052348,0.0009365368502864582,0.005770322919393248,0.036377344342559265
4100,4.4810893749067775,0.01309504194031133,0.3697517506633374,0.03163048719969546,0.002281356111500178,0.060610930768087296,0.0049208032878270995,0.00043389524240524297,0.010578143058927517,0.0008316287277727479,0.001002790047633123,0.005916884804281218,0.038951276639411885
4200,4.484019010278714,0.01325915764210001,0.3738373529883278,0.03188588879490785,0.002335778822155327,0.06326378780689386,0.005122246544769627,0.0004413784051308846,0.011298041047032595,0.0008818867815947041,0.0010581281988143215,0.006445205738567456,0.04088051084185378
4300,4.455467082081046,0.013580404297769378,0.38074078627901453,0.03380951378057415,0.002382348235805682,0.06492726391853218,0.00538749855194372,0.00045358609264278533,0.011369970290272004,0.0009399350077897986,0.0010761992261604384,0.0065358520130667395,0.042464147068695765
4400,4.449582417776961,0.013690118452425506,0.38514338917170127,0.03489650609127197,0.0024304562964823514,0.06733339780395516,0.0057943497275675035,0.0004716783899155355,0.011674986711456978,0.0009609465550463499,0.001134603263010427,0.00705343761510055,0.043673193066259754
4500,4.434210586162315,0.01395348323799083,0.40184470209089446,0.03700124752016504,0.0025124437607818256,0.06748955029339757,0.006019124057106257,0.0004803417768748396,0.012121030486639909,0.0010076017278867766,0.0012309444440474677,0.007218129774891339,0.04640437851026761
4600,4.410976165221919,0.014071354009947898,0.4084669242229608,0.038178959139919734,0.0025508904067208602,0.0702178855517827,0.006272268390178605,0.0004851944937029582,0.012764273106941428,0.0010698368137022568,0.0012579008730338541,0.007650342542717785,0.04894727401240261
4700,4.414284499891914,0.014356524410503786,0.41572320732653517,0.039440829300786885,0.002633666015024313,0.07207462508883992,0.006425341051258566,0.0004994395654421394,0.01296599650775706,0.001093324776082475,0.001331949154390233,0.008051537418335237,0.05043192201802774
4800,4.39171734002643,0.014629782058134594,0.42029301193943086,0.04012290874744541,0.00269457129564811,0.07409513081826592,0.006620230858172151,0.0005237456272633393,0.013170624284336773,0.0011542735096364987,0.0013978865201262466,0.008271957225635401,0.05166561988225663
4900,4.377182406465435,0.014723235312024305,0.43041374825406264,0.04173258817159681,0.0027451854760730202,0.07463466919868819,0.007061243936306692,0.0005365479512194335,0.013936835342387547,0.0011880217787974547,0.0014779182965316952,0.008805436738514671,0.054293981735928906
5000,4.368180388657535,0.015301437982190007,0.43782099879359926,0.044188216711417275,0.0027676716443852923,0.07730184501543114,0.007259839831341023,0.0005420706765181709,0.014306653033686589,0.001267620202479046,0.0015254472636388005,0.009102292758331016,0.057638415331095094
